Dates,CHTR
2018-07-12,321.0
2018-09-14,328.5299987792969
2018-08-13,324.0899963378906
2018-10-16,325.94000244140625
2019-07-31,314.7799987792969
2019-05-28,320.70001220703125
2019-04-26,322.54998779296875
2020-04-28,310.239990234375
2019-11-25,305.3399963378906
2020-02-12,309.67999267578125
2020-05-01,316.07000732421875
2020-05-04,320.9599914550781
2019-06-12,320.1000061035156
2019-04-09,319.1000061035156
2019-03-08,322.7699890136719
2019-02-04,315.6700134277344
2018-07-27,318.1199951171875
2018-08-28,312.2300109863281
2019-01-03,297.0
2019-08-15,299.1300048828125
2018-10-31,302.3599853515625
2019-09-16,318.3599853515625
2020-02-18,319.7799987792969
2020-05-07,325.92999267578125
2018-08-17,319.4800109863281
2019-12-04,325.2900085449219
2020-02-21,324.55999755859375
2018-12-17,326.19000244140625
2019-08-30,322.989990234375
2018-11-15,320.3599853515625
2019-07-29,323.4800109863281
2019-06-27,326.32000732421875
2019-04-24,319.2699890136719
2018-07-10,317.2799987792969
2018-09-12,329.4599914550781
2019-02-19,319.989990234375
2019-01-18,305.3500061035156
2020-02-24,302.92999267578125
2020-05-13,313.5400085449219
2019-12-10,312.2799987792969
2020-02-27,317.7699890136719
2019-12-13,325.5400085449219
2020-05-19,331.2799987792969
2019-03-06,331.7099914550781
2018-11-30,326.9599914550781
2019-08-13,318.5799865722656
2019-07-12,323.9100036621094
2019-06-10,316.3399963378906
2019-05-09,319.57000732421875
2018-07-25,317.70001220703125
2018-09-27,318.6400146484375
2018-10-29,308.54998779296875
2019-10-16,310.0
2019-12-16,311.8699951171875
2020-03-04,305.30999755859375
2020-05-22,296.3800048828125
2019-10-01,287.9800109863281
2019-12-19,283.69000244140625
2018-09-10,275.3399963378906
2019-05-24,281.7799987792969
2018-08-09,287.70001220703125
2019-04-22,286.7300109863281
2019-03-21,279.8900146484375
2019-01-16,284.6199951171875
2019-08-28,291.1099853515625
2018-11-13,301.1300048828125
2018-10-12,300.3999938964844
2019-06-25,301.92999267578125
2020-03-10,295.4700012207031
2020-05-28,291.0199890136719
2019-10-07,292.989990234375
2020-03-13,291.6700134277344
2019-10-10,293.19000244140625
2020-03-16,292.32000732421875
2020-06-03,297.239990234375
2018-11-28,288.6600036621094
2018-09-25,287.3599853515625
2018-07-23,281.07000732421875
2018-08-24,290.0
2019-07-10,289.3800048828125
2019-05-07,290.70001220703125
2019-04-05,289.57000732421875
2019-03-04,320.010009765625
2019-01-31,331.8699951171875
2019-09-12,338.6499938964844
2019-12-31,337.7099914550781
2020-03-19,340.0
2020-01-03,340.17999267578125
2020-06-09,341.3599853515625
2019-02-15,343.32000732421875
2019-01-14,341.0400085449219
2018-07-06,340.6000061035156
2018-08-07,336.3599853515625
2018-10-10,344.69000244140625
2018-12-13,347.6700134277344
2019-08-26,349.29998779296875
2019-07-25,348.2799987792969
2019-05-22,350.9200134277344
2019-03-19,352.3399963378906
2020-01-06,348.8299865722656
2020-03-25,344.5899963378906
2020-06-12,345.1600036621094
2019-10-22,347.5199890136719
2020-01-09,348.8800048828125
2020-06-15,345.2200012207031
2019-10-25,344.7799987792969
2020-03-31,339.80999755859375
2020-06-18,337.3999938964844
2019-04-03,337.69000244140625
2018-08-22,342.3999938964844
2018-10-25,343.989990234375
2019-01-29,348.9700012207031
2018-12-28,352.3599853515625
2018-11-26,356.5199890136719
2019-08-09,359.4800109863281
2019-07-08,360.5799865722656
2019-06-06,361.79998779296875
2019-09-10,365.70001220703125
2020-01-15,360.75
2020-04-03,356.79998779296875
2019-10-31,356.3900146484375
2020-04-06,356.1700134277344
2020-06-24,352.1199951171875
2018-11-09,349.80999755859375
2019-07-23,346.75
2019-06-21,348.6600036621094
2019-05-20,346.25
2019-04-18,345.7900085449219
2018-09-06,350.5299987792969
2018-10-08,351.8900146484375
2019-02-13,353.4800109863281
2018-12-11,356.3500061035156
2019-09-25,355.8900146484375
2020-01-21,356.5899963378906
2020-04-09,359.010009765625
2019-11-06,360.0
2020-01-24,367.20001220703125
2020-01-27,358.5400085449219
2020-04-15,356.5
2018-12-26,358.0400085449219
2019-08-07,357.9100036621094
2019-06-04,368.19000244140625
2018-09-21,370.0
2018-07-19,371.44000244140625
2018-08-20,373.1300048828125
2018-10-23,370.9700012207031
2019-05-03,372.1199951171875
2019-04-01,372.6700134277344
2019-02-28,372.30999755859375
2019-11-12,374.6400146484375
2020-01-30,369.4599914550781
2019-11-15,372.3699951171875
2020-04-21,372.30999755859375
2019-04-16,369.3800048828125
2019-03-15,370.3800048828125
2019-02-11,378.19000244140625
2019-01-10,381.8299865722656
2019-08-22,378.42999267578125
2018-11-07,379.3900146484375
2018-08-03,378.2099914550781
2018-09-04,375.42999267578125
2019-06-19,376.739990234375
2019-09-23,377.20001220703125
2019-11-18,375.9800109863281
2020-02-05,377.69000244140625
2020-04-24,376.1600036621094
2019-03-29,376.3399963378906
2019-11-21,380.94000244140625
2020-04-27,389.05999755859375
2020-02-11,384.6199951171875
2020-04-30,389.0
2019-05-01,395.8900146484375
2019-02-26,397.67999267578125
2019-01-25,391.42999267578125
2018-12-24,392.9100036621094
2019-09-06,390.32000732421875
2018-07-17,393.739990234375
2018-09-19,397.5199890136719
2019-08-05,395.6300048828125
2019-10-08,400.4800109863281
2019-12-11,400.0
2019-11-27,396.010009765625
2020-02-14,391.17999267578125
2020-05-06,391.489990234375
2019-01-08,389.75
2018-12-07,391.4599914550781
2019-08-20,400.0
2018-11-05,398.8399963378906
2019-07-19,399.5799865722656
2018-10-04,397.3699951171875
2019-06-17,399.8699951171875
2019-05-16,397.9200134277344
2018-08-01,404.3399963378906
2019-03-13,408.1499938964844
2019-12-03,411.5
2020-02-20,415.7300109863281
2019-12-06,414.7900085449219
2020-05-12,416.5899963378906
2019-12-09,410.1199951171875
2020-02-26,417.1300048828125
2020-05-15,411.0
2019-03-28,408.9700012207031
2018-09-17,407.45001220703125
2018-08-16,407.2200012207031
2018-10-19,380.0
2019-04-29,398.7799987792969
2019-01-23,391.6700134277344
2019-09-04,390.9800109863281
2018-11-20,385.94000244140625
2019-07-02,383.1199951171875
2019-05-31,380.07000732421875
2019-12-12,379.7699890136719
2020-05-18,376.3999938964844
2019-09-27,378.19000244140625
2020-03-03,380.510009765625
2020-05-21,378.79998779296875
2019-05-14,376.2300109863281
2018-08-31,375.8599853515625
2018-07-30,376.19000244140625
2018-10-02,385.3299865722656
2019-04-12,388.17999267578125
2019-03-11,386.95001220703125
2019-02-07,393.29998779296875
2019-07-17,392.67999267578125
2019-09-19,388.8399963378906
2019-10-21,387.8500061035156
2019-12-18,397.42999267578125
2020-03-06,398.6499938964844
2019-10-03,404.6199951171875
2020-03-09,409.1199951171875
2020-05-27,408.0799865722656
2019-12-24,415.3800048828125
2020-03-12,424.75
2018-12-20,423.1199951171875
2019-08-01,425.989990234375
2018-08-14,418.9700012207031
2018-07-13,420.17999267578125
2018-10-17,427.6700134277344
2019-05-29,425.05999755859375
2019-03-26,425.19000244140625
2019-02-22,423.30999755859375
2019-10-04,424.239990234375
2019-11-05,426.7799987792969
2019-12-27,426.010009765625
2020-06-02,421.69000244140625
2019-12-30,422.5400085449219
2020-03-18,417.20001220703125
2020-06-05,418.45001220703125
2019-07-15,411.8299865722656
2018-12-03,408.2099914550781
2019-06-13,412.5299987792969
2019-01-04,409.9100036621094
2018-08-29,409.010009765625
2019-02-05,422.1700134277344
2018-11-01,425.5299987792969
2019-08-16,426.9100036621094
2019-04-10,431.2300109863281
2019-09-17,428.9700012207031
2019-10-15,430.2200012207031
2020-01-02,423.8900146484375
2020-06-08,423.6000061035156
2019-10-18,432.8500061035156
2020-03-24,439.54998779296875
2020-06-11,443.7900085449219
2020-01-08,442.2200012207031
2019-04-25,437.0400085449219
2019-07-30,436.25
2019-02-20,435.1099853515625
2018-07-11,460.8699951171875
2018-09-13,465.8299865722656
2018-10-15,464.010009765625
2019-06-28,464.1000061035156
2018-12-18,468.260009765625
2018-11-16,469.9700012207031
2019-10-02,477.70001220703125
2020-03-27,474.42999267578125
2020-01-10,472.7200012207031
2019-10-24,468.6199951171875
2020-03-30,467.260009765625
2020-06-17,468.3999938964844
2020-01-14,473.4100036621094
2020-04-02,474.3299865722656
2019-01-02,479.2699890136719
2019-08-14,482.44000244140625
2018-10-30,475.1700134277344
2019-06-11,475.9100036621094
2019-05-10,475.92999267578125
2019-04-08,479.95001220703125
2018-08-27,474.510009765625
2018-07-26,471.3800048828125
2018-09-28,467.29998779296875
2019-03-07,467.239990234375
2019-10-30,473.44000244140625
2020-01-17,469.32000732421875
2020-06-23,469.82000732421875
2020-04-08,466.6400146484375
2020-06-26,462.1499938964844
2019-03-22,470.5799865722656
2019-01-17,469.510009765625
2019-08-29,467.1000061035156
2018-11-14,462.5199890136719
2019-06-26,466.70001220703125
2018-09-11,467.2799987792969
2018-07-09,477.8699951171875
2018-08-10,471.0299987792969
2019-04-23,472.6400146484375
2019-09-30,466.5199890136719
2020-01-23,479.9599914550781
2019-11-08,476.7200012207031
2020-04-14,482.2200012207031
2019-11-11,480.95001220703125
2020-01-29,487.5199890136719
2020-04-17,483.739990234375
2018-07-24,482.29998779296875
2018-09-26,487.4100036621094
2019-05-08,485.5299987792969
2019-03-05,492.6600036621094
2019-02-01,497.1300048828125
2018-12-31,499.0
2018-11-29,501.5
2019-08-12,507.7900085449219
2019-07-11,506.0400085449219
2019-09-13,508.4700012207031
2019-11-14,510.1499938964844
2020-04-20,507.0
2020-02-04,512.030029296875
2020-04-23,501.2799987792969
2018-12-14,505.5400085449219
2019-08-27,509.6300048828125
2018-08-08,512.6300048828125
2018-10-11,499.1400146484375
2018-11-12,501.7300109863281
2019-07-26,498.32000732421875
2019-06-24,486.8800048828125
2019-05-23,504.760009765625
2019-03-20,522.8400268554688
2019-01-15,528.8499755859375
2019-11-20,522.0
2020-02-07,524.8599853515625
2020-02-10,526.1099853515625
2020-04-29,525.75
2019-11-26,531.0
2020-02-13,531.489990234375
2019-01-30,534.1199951171875
2018-08-23,532.489990234375
2018-09-24,535.25
2018-11-27,539.72998046875
2018-10-26,542.010009765625
2019-07-09,537.3400268554688
2019-06-07,529.7999877929688
2019-05-06,530.8400268554688
2019-04-04,524.780029296875
2019-09-11,513.2100219726562
2019-11-29,500.70001220703125
2020-05-05,494.4700012207031
2019-12-02,489.17999267578125
2020-02-19,502.3800048828125
2020-05-08,514.3400268554688
2019-05-21,486.8399963378906
2019-03-18,466.5799865722656
2018-09-07,467.79998779296875
2018-08-06,466.82000732421875
2018-10-09,434.0
2019-02-14,446.4800109863281
2018-12-12,414.9800109863281
2019-07-24,397.4700012207031
2019-09-26,374.7799987792969
2019-10-28,379.57000732421875
2019-12-05,394.80999755859375
2020-05-11,371.0
2019-07-03,396.5199890136719
2020-02-25,416.010009765625
2020-05-14,424.4700012207031
2020-02-28,439.010009765625
2019-08-08,440.739990234375
2019-06-05,443.7699890136719
2018-07-20,418.29998779296875
2018-08-21,420.260009765625
2018-10-24,433.239990234375
2019-04-02,451.9700012207031
2019-03-01,472.8299865722656
2019-01-28,461.6199951171875
2018-12-27,465.6499938964844
2019-09-09,468.9700012207031
2020-03-02,473.4800109863281
2020-05-20,477.7099914550781
2019-12-17,499.94000244140625
2020-03-05,504.3500061035156
2019-02-12,495.989990234375
2019-01-11,493.3800048828125
2018-12-10,500.3900146484375
2019-08-23,498.5
2018-11-08,501.5299987792969
2019-07-22,511.80999755859375
2019-06-20,514.72998046875
2018-09-05,501.9100036621094
2019-04-17,492.6700134277344
2019-09-24,511.0
2019-12-20,514.1199951171875
2020-05-26,517.010009765625
2019-04-30,516.5599975585938
2019-12-23,511.80999755859375
2020-03-11,521.4600219726562
2020-05-29,510.6600036621094
2019-12-26,507.30999755859375
2020-06-01,500.0899963378906
2019-05-02,499.0899963378906
2019-02-27,491.3599853515625
2018-11-23,511.1499938964844
2019-08-06,512.9299926757812
2018-07-18,519.3499755859375
2018-09-20,511.25
2018-10-22,513.7100219726562
2019-07-05,515.0
2019-06-03,512.760009765625
2019-10-09,528.5399780273438
2019-10-11,535.5
2020-03-17,545.0399780273438
2020-06-04,541.6900024414062
2019-10-14,545.469970703125
2020-03-20,544.469970703125
2018-11-06,538.6500244140625
2019-06-18,524.0
2019-05-17,541.0900268554688
2019-04-15,536.3499755859375
2019-03-14,532.7100219726562
2019-01-09,524.3499755859375
2018-08-02,514.0499877929688
2018-10-05,528.0
2019-08-21,535.3699951171875
2019-10-17,531.9400024414062
2020-03-23,540.0
2020-06-10,532.4500122070312
2019-02-25,532.0599975585938
2020-01-07,512.1199951171875
2020-03-26,507.4599914550781
2019-10-23,510.5
