Dates,DHR
2018-07-18,160.7899932861328
2018-09-20,158.1699981689453
2018-10-22,157.75999450683594
2019-07-05,162.22000122070312
2019-06-03,157.39999389648438
2019-10-09,162.27999877929688
2019-10-11,164.9199981689453
2020-03-17,165.74000549316406
2020-06-04,165.72000122070312
2019-10-14,167.89999389648438
2020-03-20,169.0
2018-11-06,170.05999755859375
2019-06-18,171.49000549316406
2019-05-17,172.3699951171875
2019-04-15,170.22999572753906
2019-03-14,171.97000122070312
2019-01-09,167.75
2018-08-02,166.49000549316406
2018-10-05,175.3300018310547
2019-08-21,176.0
2019-10-17,175.75
2020-03-23,178.17999267578125
2020-06-10,173.5800018310547
2019-02-25,176.3800048828125
2020-01-07,174.6300048828125
2020-03-26,171.4499969482422
2019-10-23,172.1199951171875
