Dates,DHR
2018-06-20,100.62000274658203
2018-06-21,99.43000030517578
2018-06-25,99.94999694824219
2018-06-22,99.08000183105469
2018-06-26,99.55000305175781
2018-06-27,100.80000305175781
2018-06-28,98.94000244140625
2018-06-29,99.6500015258789
2018-07-02,98.26000213623047
2018-07-03,99.33000183105469
2018-07-05,99.44999694824219
2018-07-16,99.48999786376953
2018-09-18,99.91999816894531
2019-01-24,100.4800033569336
2019-09-05,99.61000061035156
2018-11-21,100.27999877929688
2020-01-13,100.08000183105469
2020-04-01,99.41999816894531
2020-06-19,99.8499984741211
2019-10-29,99.9000015258789
2020-01-16,106.08000183105469
2020-06-22,103.0
2018-10-03,103.43000030517578
2018-07-31,104.20999908447266
2019-03-12,104.01000213623047
2019-02-08,104.41999816894531
2019-01-07,104.04000091552734
2018-12-06,103.01000213623047
2019-08-19,103.11000061035156
2019-07-18,102.9800033569336
2019-05-15,101.8499984741211
2019-09-20,101.5999984741211
2019-11-01,102.44999694824219
2020-04-07,102.61000061035156
2020-06-25,102.29000091552734
2020-06-16,102.19000244140625
2019-11-04,101.41000366210938
2020-01-22,100.73999786376953
2019-11-07,101.08999633789062
2020-04-13,100.4800033569336
2019-07-01,101.18000030517578
2019-05-30,101.13999938964844
2018-08-15,101.0999984741211
2018-10-18,101.3499984741211
2019-03-27,100.87000274658203
2019-01-22,100.80999755859375
2018-12-21,100.41000366210938
2019-09-03,102.75
2018-11-19,102.93000030517578
2019-08-02,103.81999969482422
2020-01-28,103.54000091552734
2020-04-16,103.68000030517578
2019-11-13,103.98999786376953
2020-01-31,104.0199966430664
2018-12-04,104.83999633789062
2018-11-02,104.87999725341797
2019-07-16,105.6500015258789
2018-08-30,105.44999694824219
2018-10-01,105.87000274658203
2019-06-14,107.54000091552734
2019-05-13,107.7699966430664
2019-04-11,106.6500015258789
2019-02-06,106.81999969482422
2019-09-18,108.0
2020-02-03,108.2300033569336
2020-04-22,108.58999633789062
2019-11-19,108.33999633789062
2020-02-06,108.20999908447266
2019-11-22,109.31999969482422
2019-03-25,109.2300033569336
2019-02-21,108.83999633789062
2018-12-19,109.93000030517578
2018-07-12,109.41000366210938
2018-09-14,110.12999725341797
2018-08-13,108.2699966430664
2018-10-16,107.61000061035156
2019-07-31,107.05000305175781
2019-05-28,107.12000274658203
2019-04-26,106.58999633789062
2020-04-28,104.0
2019-11-25,103.79000091552734
2020-02-12,103.04000091552734
2020-05-01,105.12999725341797
2020-05-04,105.51000213623047
2019-06-12,106.0999984741211
2019-04-09,102.0
2019-03-08,100.8499984741211
2019-02-04,97.97000122070312
2018-07-27,98.6500015258789
2018-08-28,99.16999816894531
2019-01-03,98.08999633789062
2019-08-15,98.83999633789062
2018-10-31,98.37999725341797
2019-09-16,100.44000244140625
2020-02-18,100.7699966430664
2020-05-07,101.7300033569336
2018-08-17,102.0199966430664
2019-12-04,102.2300033569336
2020-02-21,104.16999816894531
2018-12-17,105.0199966430664
2019-08-30,104.62000274658203
2018-11-15,104.36000061035156
2019-07-29,102.8499984741211
2019-06-27,101.94999694824219
2019-04-24,101.66999816894531
2018-07-10,103.58999633789062
2018-09-12,103.41000366210938
2019-02-19,102.7300033569336
2019-01-18,103.7699966430664
2020-02-24,103.0
2020-05-13,103.44999694824219
2019-12-10,104.0199966430664
2020-02-27,107.08999633789062
2019-12-13,108.76000213623047
2020-05-19,109.66999816894531
2019-03-06,110.86000061035156
2018-11-30,108.9000015258789
2019-08-13,105.52999877929688
2019-07-12,105.47000122070312
2019-06-10,102.08999633789062
2019-05-09,103.55000305175781
2018-07-25,104.05999755859375
2018-09-27,104.0
2018-10-29,101.83999633789062
2019-10-16,101.44999694824219
2019-12-16,101.27999877929688
2020-03-04,103.11000061035156
2020-05-22,100.37000274658203
2019-10-01,100.7300033569336
2019-12-19,98.2699966430664
2018-09-10,100.0
2019-05-24,101.5
2018-08-09,103.05000305175781
2019-04-22,103.63999938964844
2019-03-21,102.16999816894531
2019-01-16,101.48999786376953
2019-08-28,101.37000274658203
2018-11-13,101.6500015258789
2018-10-12,103.4800033569336
2019-06-25,105.31999969482422
2020-03-10,105.43000030517578
2020-05-28,105.29000091552734
2019-10-07,104.9800033569336
2020-03-13,105.4800033569336
2019-10-10,105.75
2020-03-16,105.91999816894531
2020-06-03,107.69000244140625
2018-11-28,106.9000015258789
2018-09-25,106.97000122070312
2018-07-23,106.5
2018-08-24,107.6500015258789
2019-07-10,106.04000091552734
2019-05-07,107.80000305175781
2019-04-05,109.4800033569336
2019-03-04,111.0999984741211
2019-01-31,111.0
2019-09-12,109.58999633789062
2019-12-31,110.69000244140625
2020-03-19,109.93000030517578
2020-01-03,109.69999694824219
2020-06-09,109.36000061035156
2019-02-15,109.93000030517578
2019-01-14,111.5
2018-07-06,111.79000091552734
2018-08-07,111.08999633789062
2018-10-10,111.58999633789062
2018-12-13,111.81999969482422
2019-08-26,112.2300033569336
2019-07-25,112.47000122070312
2019-05-22,113.62999725341797
2019-03-19,124.0999984741211
2020-01-06,123.41000366210938
2020-03-25,127.52999877929688
2020-06-12,127.83999633789062
2019-10-22,128.2100067138672
2020-01-09,128.38999938964844
2020-06-15,126.61000061035156
2019-10-25,125.2699966430664
2020-03-31,125.0
2020-06-18,125.1500015258789
2019-04-03,126.80999755859375
2018-08-22,127.80000305175781
2018-10-25,128.9499969482422
2019-01-29,128.25999450683594
2018-12-28,129.4199981689453
2018-11-26,129.19000244140625
2019-08-09,129.94000244140625
2019-07-08,130.17999267578125
2019-06-06,132.42999267578125
2019-09-10,132.60000610351562
2020-01-15,130.22000122070312
2020-04-03,132.0500030517578
2019-10-31,131.16000366210938
2020-04-06,130.22000122070312
2020-06-24,132.1699981689453
2018-11-09,134.5
2019-07-23,132.02000427246094
2019-06-21,132.07000732421875
2019-05-20,131.6300048828125
2019-04-18,131.77000427246094
2018-09-06,132.0399932861328
2018-10-08,132.52999877929688
2019-02-13,132.4499969482422
2018-12-11,131.88999938964844
2019-09-25,132.52000427246094
2020-01-21,131.92999267578125
2020-04-09,131.6999969482422
2019-11-06,129.7899932861328
2020-01-24,129.7100067138672
2020-01-27,127.56999969482422
2020-04-15,128.66000366210938
2018-12-26,129.8800048828125
2019-08-07,130.77000427246094
2019-06-04,131.41000366210938
2018-09-21,131.94000244140625
2018-07-19,132.75
2018-08-20,132.67999267578125
2018-10-23,133.55999755859375
2019-05-03,134.6699981689453
2019-04-01,134.05999755859375
2019-02-28,133.08999633789062
2019-11-12,132.97000122070312
2020-01-30,131.42999267578125
2019-11-15,132.27000427246094
2020-04-21,130.27999877929688
