Dates,DHR
2018-06-20,98.91999816894531
2018-06-21,97.68000030517578
2018-06-25,98.2300033569336
2018-06-22,98.02999877929688
2018-06-26,98.5999984741211
2018-06-27,98.1500015258789
2018-06-28,97.08999633789062
2018-06-29,98.63999938964844
2018-07-02,97.4000015258789
2018-07-03,98.20999908447266
2018-07-05,98.25
2018-07-16,98.87000274658203
2018-09-18,99.04000091552734
2019-01-24,99.48999786376953
2019-09-05,98.5
2018-11-21,99.08999633789062
2020-01-13,98.48999786376953
2020-04-01,98.02999877929688
2020-06-19,97.91000366210938
2019-10-29,98.5
2020-01-16,102.70999908447266
2020-06-22,101.12000274658203
2018-10-03,101.01000213623047
2018-07-31,102.87999725341797
2019-03-12,102.83000183105469
2019-02-08,103.37999725341797
2019-01-07,102.66000366210938
2018-12-06,101.5999984741211
2019-08-19,101.80000305175781
2019-07-18,101.83000183105469
2019-05-15,100.7300033569336
2019-09-20,100.87999725341797
2019-11-01,100.94999694824219
2020-04-07,101.94999694824219
2020-06-25,101.58999633789062
2020-06-16,101.62999725341797
2019-11-04,99.83999633789062
2020-01-22,99.05000305175781
2019-11-07,99.8499984741211
2020-04-13,99.51000213623047
2019-07-01,100.12000274658203
2019-05-30,100.4000015258789
2018-08-15,100.5199966430664
2018-10-18,100.44999694824219
2019-03-27,99.8499984741211
2019-01-22,99.69999694824219
2018-12-21,99.80999755859375
2019-09-03,100.54000091552734
2018-11-19,102.30000305175781
2019-08-02,102.5
2020-01-28,102.62999725341797
2020-04-16,102.69000244140625
2019-11-13,102.75
2020-01-31,102.80999755859375
2018-12-04,103.88999938964844
2018-11-02,104.26000213623047
2019-07-16,104.8499984741211
2018-08-30,104.33999633789062
2018-10-01,105.23999786376953
2019-06-14,105.9000015258789
2019-05-13,106.70999908447266
2019-04-11,105.66000366210938
2019-02-06,105.95999908447266
2019-09-18,106.77999877929688
2020-02-03,107.41999816894531
2020-04-22,108.0199966430664
2019-11-19,107.33000183105469
2020-02-06,107.62000274658203
2019-11-22,108.0
2019-03-25,107.94000244140625
2019-02-21,108.08999633789062
2018-12-19,108.9800033569336
2018-07-12,108.79000091552734
2018-09-14,108.37999725341797
2018-08-13,106.61000061035156
2018-10-16,105.87000274658203
2019-07-31,104.52999877929688
2019-05-28,105.47000122070312
2019-04-26,103.76000213623047
2020-04-28,100.5
2019-11-25,101.80000305175781
2020-02-12,101.83999633789062
2020-05-01,102.58999633789062
2020-05-04,103.83999633789062
2019-06-12,100.5
2019-04-09,99.80000305175781
2019-03-08,97.66999816894531
2019-02-04,95.62999725341797
2018-07-27,95.66999816894531
2018-08-28,96.0
2019-01-03,95.93000030517578
2019-08-15,95.44000244140625
2018-10-31,96.4800033569336
2019-09-16,98.08000183105469
2020-02-18,98.75
2020-05-07,99.9800033569336
2018-08-17,101.02999877929688
2019-12-04,100.5199966430664
2020-02-21,101.8499984741211
2018-12-17,103.94999694824219
2019-08-30,103.25
2018-11-15,101.16000366210938
2019-07-29,100.30000305175781
2019-06-27,100.05999755859375
2019-04-24,98.70999908447266
2018-07-10,101.20999908447266
2018-09-12,100.62999725341797
2019-02-19,100.58000183105469
2019-01-18,101.91999816894531
2020-02-24,101.9000015258789
2020-05-13,102.55000305175781
2019-12-10,102.44000244140625
2020-02-27,104.27999877929688
2019-12-13,106.1500015258789
2020-05-19,108.0
2019-03-06,108.33000183105469
2018-11-30,106.01000213623047
2019-08-13,102.41000366210938
2019-07-12,101.37999725341797
2019-06-10,99.52999877929688
2019-05-09,100.5999984741211
2018-07-25,101.95999908447266
2018-09-27,101.83999633789062
2018-10-29,99.13999938964844
2019-10-16,99.23999786376953
2019-12-16,99.4800033569336
2020-03-04,99.41000366210938
2020-05-22,97.5999984741211
2019-10-01,97.91999816894531
2019-12-19,94.58999633789062
2018-09-10,95.0
2019-05-24,97.9000015258789
2018-08-09,101.37000274658203
2019-04-22,102.1500015258789
2019-03-21,99.97000122070312
