Dates,MMM
2019-07-08,199.10777282714844
2019-06-06,200.35995483398438
2019-09-10,195.62840270996094
2020-01-15,194.2423858642578
2020-04-03,198.09454345703125
2019-10-31,198.01809692382812
2020-04-06,199.32762145996094
2020-06-24,198.61070251464844
2018-11-09,202.58712768554688
2019-07-23,202.76876831054688
2019-06-21,203.724609375
2019-05-20,205.540771484375
2019-04-18,205.9040069580078
2018-09-06,205.5312042236328
2018-10-08,202.60626220703125
2019-02-13,202.74961853027344
2018-12-11,204.10696411132812
2019-09-25,207.82530212402344
2020-01-21,206.30545043945312
2020-04-09,207.3282470703125
2019-11-06,208.03558349609375
2020-01-24,209.22085571289062
2020-01-27,208.89585876464844
2020-04-15,209.81349182128906
2018-12-26,209.41204833984375
2019-08-07,182.30357360839844
2019-06-04,183.2116241455078
2018-09-21,181.8160858154297
2018-07-19,181.14695739746094
2018-08-20,177.85877990722656
2018-10-23,176.59701538085938
2019-05-03,177.04627990722656
2019-04-01,174.9624786376953
2019-02-28,171.21546936035156
2019-11-12,170.7088623046875
2020-01-30,167.544921875
2019-11-15,168.09933471679688
2020-04-21,166.38832092285156
2019-04-16,167.47802734375
2019-03-15,166.4361114501953
2019-02-11,164.22805786132812
2019-01-10,161.62806701660156
2019-08-22,158.9134063720703
2018-11-07,159.91709899902344
2018-08-03,162.24940490722656
2018-09-04,159.90676879882812
2019-06-19,160.1188507080078
2019-09-23,157.4773712158203
2019-11-18,155.59747314453125
2020-02-05,154.8069610595703
2020-04-24,154.00680541992188
2019-03-29,154.28636169433594
2019-11-21,158.38357543945312
2020-04-27,157.9593963623047
2020-02-11,158.79811096191406
2020-04-30,160.62017822265625
2019-05-01,162.23976135253906
2019-02-26,162.8374786376953
2019-01-25,162.9338836669922
2018-12-24,162.77963256835938
2019-09-06,160.69729614257812
2018-07-17,160.7840576171875
2018-09-19,165.68142700195312
2019-08-05,164.611328125
2019-10-08,167.6866455078125
2019-12-11,167.11785888671875
2019-11-27,167.14678955078125
2020-02-14,165.84530639648438
2020-05-06,165.70071411132812
2019-01-08,165.33436584472656
2018-12-07,167.10821533203125
2019-08-20,168.2361602783203
2018-11-05,167.76376342773438
2019-07-19,168.6892547607422
2018-10-04,165.81637573242188
2019-06-17,163.10740661621094
2019-05-16,159.7428741455078
2018-08-01,159.7428741455078
2019-03-13,162.96279907226562
2019-12-03,167.10821533203125
2020-02-20,166.62619018554688
2019-12-06,170.14498901367188
2020-05-12,168.39039611816406
2019-12-09,166.83827209472656
2020-02-26,166.4044647216797
2020-05-15,168.36146545410156
2019-03-28,171.13795471191406
2018-09-17,172.96963500976562
2018-08-16,171.72601318359375
2018-10-19,167.72520446777344
2019-04-29,170.4052734375
2019-01-23,171.24398803710938
2019-09-04,168.43861389160156
2018-11-20,167.12750244140625
2019-07-02,164.4185333251953
2019-05-31,158.78848266601562
2019-12-12,157.82443237304688
2020-05-18,157.75692749023438
2019-09-27,158.3160858154297
2020-03-03,157.59304809570312
2020-05-21,156.27230834960938
2019-05-14,158.95236206054688
2018-08-31,153.1005859375
2018-07-30,152.5849609375
2018-10-02,157.1185302734375
2019-04-12,158.52919006347656
2019-03-11,156.64183044433594
2019-02-07,156.7780303955078
2019-07-17,156.515380859375
2019-09-19,151.621826171875
2019-10-21,151.88449096679688
2019-12-18,151.52452087402344
2020-03-06,153.2757110595703
2019-10-03,156.00946044921875
2020-03-09,157.3325653076172
2020-05-27,154.33612060546875
2019-12-24,155.7273406982422
2020-03-12,159.77447509765625
2018-12-20,159.4923553466797
2019-08-01,161.43809509277344
2018-08-14,164.2788543701172
2018-07-13,163.52003479003906
2018-10-17,165.9521942138672
2019-05-29,166.78887939453125
2019-03-26,165.06689453125
2019-02-22,163.5102996826172
2019-10-04,162.8973846435547
2019-11-05,162.53744506835938
2019-12-27,162.23582458496094
2020-06-02,162.23582458496094
2019-12-30,160.27064514160156
2020-03-18,159.55072021484375
2020-06-05,159.3853302001953
2019-07-15,160.0663299560547
2018-12-03,159.9398651123047
2019-06-13,154.08319091796875
2019-01-04,151.42724609375
2018-08-29,151.0186309814453
2019-02-05,151.59263610839844
2018-11-01,149.35504150390625
2019-08-16,146.6504669189453
2019-04-10,146.8936767578125
2019-09-17,148.17784118652344
2019-10-15,153.810791015625
2020-01-02,156.1553955078125
2020-06-08,158.5583953857422
2019-10-18,157.7800750732422
2020-03-24,159.10317993164062
2020-06-11,158.67514038085938
2020-01-08,161.43809509277344
2019-04-25,162.99465942382812
2019-07-30,164.18157958984375
2019-02-20,157.49795532226562
2018-07-11,161.58399963378906
2018-09-13,164.4734344482422
2018-10-15,164.23020935058594
2019-06-28,163.80215454101562
2018-12-18,160.51385498046875
2018-11-16,165.47549438476562
2019-10-02,170.15499877929688
2020-03-27,170.5149688720703
2020-01-10,169.2794189453125
2019-10-24,169.7853240966797
2020-03-30,168.4524688720703
2020-06-17,165.4949493408203
2020-01-14,166.20513916015625
2020-04-02,165.9230194091797
2019-01-02,166.29269409179688
2019-08-14,167.21694946289062
2018-10-30,165.9132843017578
2019-06-11,166.04946899414062
2019-05-10,163.2184295654297
2019-04-08,162.0507049560547
2018-08-27,164.4646759033203
2018-07-26,167.0552978515625
2018-09-28,166.06417846679688
2019-03-07,167.41836547851562
2019-10-30,166.59408569335938
2020-01-17,165.1221466064453
2020-06-23,162.0801239013672
2020-04-08,164.01329040527344
2020-06-26,161.2950897216797
2019-03-22,168.2622833251953
2019-01-17,166.6529541015625
2019-08-29,164.5235595703125
2018-11-14,165.58335876464844
2019-06-26,165.40672302246094
2018-09-11,165.63241577148438
2018-07-09,167.55575561523438
2018-08-10,166.75108337402344
2019-04-23,165.867919921875
2019-09-30,168.92955017089844
2020-01-23,172.0893096923828
2019-11-08,175.13133239746094
2020-04-14,173.3748016357422
2019-11-11,173.2864990234375
2020-01-29,173.94395446777344
2020-04-17,172.54071044921875
2018-07-24,173.11968994140625
2018-09-26,176.63272094726562
2019-05-08,175.1116943359375
2019-03-05,175.2785186767578
2019-02-01,174.57199096679688
2018-12-31,177.2509307861328
2018-11-29,177.8102569580078
2019-08-12,177.0939178466797
2019-07-11,177.53549194335938
2019-09-13,177.97708129882812
2019-11-14,176.4168243408203
2020-04-20,177.62380981445312
2020-02-04,177.95745849609375
2020-04-23,176.03411865234375
2018-12-14,174.69955444335938
2019-08-27,174.4149932861328
2018-08-08,174.8173065185547
2018-10-11,172.34446716308594
2018-11-12,162.4824676513672
2019-07-26,158.9694366455078
2019-06-24,159.4698944091797
2019-05-23,155.69190979003906
2019-03-20,153.66064453125
2019-01-15,154.29847717285156
2019-11-20,159.2932586669922
2020-02-07,159.84278869628906
2020-02-10,157.08535766601562
2020-04-29,157.15403747558594
2019-11-26,159.4110107421875
2020-02-13,160.7357635498047
2019-01-30,158.1909942626953
2018-08-23,159.42872619628906
2018-09-24,157.3196563720703
2018-11-27,157.77513122558594
2018-10-26,157.00279235839844
2019-07-09,155.3887939453125
2019-06-07,151.05181884765625
2019-05-06,145.40780639648438
2019-04-04,147.49708557128906
2019-09-11,148.68528747558594
2019-11-29,147.77432250976562
2020-05-05,151.51719665527344
2019-12-02,143.81361389160156
2020-02-19,152.4677734375
2020-05-08,149.9230194091797
2019-05-21,152.14100646972656
2019-03-18,142.6451873779297
2018-09-07,151.79444885253906
2018-08-06,145.79397583007812
2018-10-09,132.26812744140625
2019-02-14,140.28855895996094
2018-12-12,129.6243438720703
2019-07-24,133.1196746826172
2019-09-26,135.67433166503906
2019-10-28,136.15951538085938
2019-12-05,123.66345977783203
2020-05-11,116.71240997314453
2019-07-03,131.41656494140625
2020-02-25,130.24815368652344
2020-05-14,134.8425750732422
2020-02-28,131.93145751953125
2019-08-08,136.38726806640625
2019-06-05,135.16934204101562
2018-07-20,131.8324432373047
2018-08-21,136.55560302734375
2018-10-24,132.47604370117188
2019-04-02,139.3181915283203
2019-03-01,143.17990112304688
2019-01-28,147.5267791748047
2018-12-27,146.3286590576172
2019-09-09,144.9622039794922
2020-03-02,148.6654815673828
2020-05-20,143.73439025878906
2019-12-17,143.47694396972656
2020-03-05,145.02163696289062
2019-02-12,142.25901794433594
2019-01-11,140.2390594482422
2018-12-10,142.19961547851562
2019-08-23,142.9125518798828
2018-11-08,145.5563201904297
2019-07-22,152.14100646972656
2019-06-20,156.06211853027344
2018-09-05,154.72537231445312
2019-04-17,150.42799377441406
2019-09-24,147.14060974121094
2019-12-20,146.94256591796875
2020-05-26,145.98208618164062
2019-04-30,144.76417541503906
2019-12-23,144.30870056152344
2020-03-11,147.05148315429688
2020-05-29,144.29879760742188
2019-12-26,140.13014221191406
2020-06-01,134.78317260742188
2019-05-02,134.65444946289062
2019-02-27,137.32794189453125
2018-11-23,147.8040313720703
2019-08-06,146.9227752685547
2018-07-18,148.20999145507812
2018-09-20,145.80999755859375
2018-10-22,146.44000244140625
2019-07-05,152.0800018310547
2019-06-03,158.14999389648438
2019-10-09,156.82000732421875
2019-10-11,156.44000244140625
2020-03-17,155.5800018310547
2020-06-04,157.63999938964844
2019-10-14,161.2100067138672
2020-03-20,162.5500030517578
2018-11-06,167.41000366210938
2019-06-18,166.8699951171875
2019-05-17,166.6999969482422
2019-04-15,163.89999389648438
2019-03-14,152.3800048828125
2019-01-09,154.8699951171875
2018-08-02,157.72999572753906
2018-10-05,159.6699981689453
2019-08-21,159.22000122070312
2019-10-17,159.2100067138672
2020-03-23,158.14999389648438
2020-06-10,156.69000244140625
2019-02-25,157.83999633789062
2020-01-07,152.22000122070312
2020-03-26,154.6699981689453
2019-10-23,152.52000427246094
