Dates,MMM
2019-02-19,200.50999450683594
2019-01-18,198.69000244140625
2020-02-24,196.8000030517578
2020-05-13,199.86000061035156
2019-12-10,200.69000244140625
2020-02-27,204.33999633789062
2019-12-13,204.55999755859375
2020-05-19,207.9199981689453
2019-03-06,208.75999450683594
2018-11-30,202.1999969482422
2019-08-13,202.67999267578125
2019-07-12,198.24000549316406
2019-06-10,198.32000732421875
2019-05-09,197.4600067138672
2018-07-25,199.80999755859375
2018-09-27,202.1300048828125
2018-10-29,196.10000610351562
2019-10-16,192.82000732421875
2019-12-16,194.55999755859375
2020-03-04,189.9600067138672
2020-05-22,187.3800048828125
2019-10-01,183.75
2019-12-19,178.6199951171875
2018-09-10,186.25999450683594
2019-05-24,190.6999969482422
2018-08-09,189.3699951171875
2019-04-22,190.5399932861328
2019-03-21,190.9499969482422
2019-01-16,183.75999450683594
2019-08-28,191.32000732421875
2018-11-13,190.8800048828125
2018-10-12,191.67999267578125
2019-06-25,192.3000030517578
2020-03-10,193.60000610351562
2020-05-28,192.2100067138672
2019-10-07,192.1699981689453
2020-03-13,188.94000244140625
2019-10-10,189.47999572753906
2020-03-16,191.7100067138672
2020-06-03,195.86000061035156
2018-11-28,192.25999450683594
2018-09-25,192.2899932861328
2018-07-23,192.52000427246094
2018-08-24,195.89999389648438
2019-07-10,193.1999969482422
2019-05-07,196.9499969482422
2019-04-05,199.27000427246094
2019-03-04,200.3000030517578
2019-01-31,199.16000366210938
2019-09-12,200.2100067138672
2019-12-31,201.1199951171875
2020-03-19,202.57000732421875
2020-01-03,199.83999633789062
2020-06-09,199.82000732421875
2019-02-15,200.91000366210938
2019-01-14,206.57000732421875
2018-07-06,209.72000122070312
2018-08-07,204.92999267578125
2018-10-10,208.86000061035156
2018-12-13,208.41000366210938
2019-08-26,208.52999877929688
2019-07-25,207.77000427246094
2019-05-22,209.35000610351562
2019-03-19,210.5800018310547
2020-01-06,209.3800048828125
2020-03-25,209.02999877929688
2020-06-12,207.38999938964844
2019-10-22,207.49000549316406
2020-01-09,206.86000061035156
2020-06-15,203.83999633789062
2019-10-25,202.8000030517578
2020-03-31,199.86000061035156
2020-06-18,200.88999938964844
2019-04-03,207.10000610351562
2018-08-22,205.8000030517578
2018-10-25,206.66000366210938
2019-01-29,207.3800048828125
2018-12-28,208.0800018310547
2018-11-26,208.49000549316406
2019-08-09,209.02000427246094
2019-07-08,208.3000030517578
2019-06-06,209.61000061035156
2019-09-10,204.66000366210938
2020-01-15,203.2100067138672
2020-04-03,207.24000549316406
2019-10-31,207.16000366210938
2020-04-06,208.52999877929688
2020-06-24,207.77999877929688
2018-11-09,211.94000244140625
2019-07-23,212.1300048828125
2019-06-21,213.1300048828125
2019-05-20,215.02999877929688
2019-04-18,215.41000366210938
2018-09-06,215.02000427246094
2018-10-08,211.9600067138672
2019-02-13,212.11000061035156
2018-12-11,213.52999877929688
2019-09-25,217.4199981689453
2020-01-21,215.8300018310547
2020-04-09,216.89999389648438
2019-11-06,217.63999938964844
2020-01-24,218.8800048828125
2020-01-27,218.5399932861328
2020-04-15,219.5
2018-12-26,219.0800018310547
2019-08-07,190.72000122070312
2019-06-04,191.6699981689453
2018-09-21,190.2100067138672
2018-07-19,189.50999450683594
2018-08-20,186.07000732421875
2018-10-23,184.75
2019-05-03,185.22000122070312
2019-04-01,183.0399932861328
2019-02-28,179.1199951171875
2019-11-12,178.58999633789062
2020-01-30,175.27999877929688
2019-11-15,175.86000061035156
2020-04-21,174.07000732421875
2019-04-16,175.2100067138672
2019-03-15,174.1199951171875
2019-02-11,171.80999755859375
2019-01-10,169.08999633789062
2019-08-22,166.25
2018-11-07,167.3000030517578
2018-08-03,169.74000549316406
2018-09-04,165.8699951171875
2019-06-19,166.08999633789062
2019-09-23,163.35000610351562
2019-11-18,161.39999389648438
2020-02-05,160.5800018310547
2020-04-24,159.75
2019-03-29,160.0399932861328
2019-11-21,164.2899932861328
2020-04-27,163.85000610351562
2020-02-11,164.72000122070312
2020-04-30,166.61000061035156
2019-05-01,168.2899932861328
2019-02-26,168.91000366210938
2019-01-25,169.00999450683594
2018-12-24,168.85000610351562
2019-09-06,166.69000244140625
2018-07-17,166.77999877929688
2018-09-19,171.86000061035156
2019-08-05,170.75
2019-10-08,173.94000244140625
2019-12-11,173.35000610351562
2019-11-27,173.3800048828125
2020-02-14,172.02999877929688
2020-05-06,171.8800048828125
2019-01-08,171.5
2018-12-07,173.33999633789062
2019-08-20,174.50999450683594
2018-11-05,174.02000427246094
2019-07-19,174.97999572753906
2018-10-04,172.0
2019-06-17,169.19000244140625
2019-05-16,165.6999969482422
2018-08-01,165.6999969482422
2019-03-13,169.0399932861328
2019-12-03,173.33999633789062
2020-02-20,172.83999633789062
2019-12-06,176.49000549316406
2020-05-12,174.6699981689453
2019-12-09,173.05999755859375
2020-02-26,172.61000061035156
2020-05-15,174.63999938964844
2019-03-28,177.52000427246094
2018-09-17,179.4199981689453
2018-08-16,178.1300048828125
2018-10-19,173.97999572753906
2019-04-29,176.75999450683594
2019-01-23,177.6300048828125
2019-09-04,174.72000122070312
2018-11-20,173.36000061035156
2019-07-02,170.5500030517578
2019-05-31,164.7100067138672
2019-12-12,163.7100067138672
2020-05-18,163.63999938964844
2019-09-27,164.22000122070312
2020-03-03,163.47000122070312
2020-05-21,162.10000610351562
2019-05-14,164.8800048828125
2018-08-31,158.80999755859375
2018-07-30,156.83999633789062
2018-10-02,161.5
2019-04-12,162.9499969482422
2019-03-11,161.00999450683594
2019-02-07,161.14999389648438
2019-07-17,160.8800048828125
2019-09-19,155.85000610351562
2019-10-21,156.1199951171875
2019-12-18,155.75
2020-03-06,157.5500030517578
2019-10-03,160.36000061035156
2020-03-09,161.72000122070312
2020-05-27,158.63999938964844
2019-12-24,160.07000732421875
2020-03-12,164.22999572753906
2018-12-20,163.94000244140625
2019-08-01,165.94000244140625
2018-08-14,168.86000061035156
2018-07-13,168.0800018310547
2018-10-17,170.5800018310547
2019-05-29,171.44000244140625
2019-03-26,169.6699981689453
2019-02-22,168.07000732421875
2019-10-04,167.44000244140625
2019-11-05,167.07000732421875
2019-12-27,166.75999450683594
2020-06-02,166.75999450683594
2019-12-30,164.74000549316406
2020-03-18,164.0
2020-06-05,163.8300018310547
2019-07-15,164.52999877929688
2018-12-03,164.39999389648438
2019-06-13,158.3800048828125
2019-01-04,155.64999389648438
2018-08-29,155.22999572753906
2019-02-05,155.82000732421875
2018-11-01,153.52000427246094
2019-08-16,150.74000549316406
2019-04-10,150.99000549316406
2019-09-17,152.30999755859375
2019-10-15,158.10000610351562
2020-01-02,160.50999450683594
2020-06-08,162.97999572753906
2019-10-18,162.17999267578125
2020-03-24,163.5399932861328
2020-06-11,163.10000610351562
2020-01-08,165.94000244140625
2019-04-25,167.5399932861328
2019-07-30,168.75999450683594
2019-02-20,161.88999938964844
2018-07-11,166.08999633789062
2018-09-13,169.05999755859375
2018-10-15,168.80999755859375
2019-06-28,168.3699951171875
2018-12-18,164.99000549316406
2018-11-16,170.08999633789062
2019-10-02,174.89999389648438
2020-03-27,175.27000427246094
2020-01-10,174.0
2019-10-24,174.52000427246094
2020-03-30,173.14999389648438
2020-06-17,170.11000061035156
2020-01-14,170.83999633789062
2020-04-02,170.5500030517578
2019-01-02,170.92999267578125
2019-08-14,171.8800048828125
2018-10-30,170.5399932861328
2019-06-11,170.67999267578125
2019-05-10,167.77000427246094
2019-04-08,165.13999938964844
2018-08-27,167.60000610351562
2018-07-26,170.24000549316406
2018-09-28,169.22999572753906
2019-03-07,170.61000061035156
2019-10-30,169.77000427246094
2020-01-17,168.27000427246094
2020-06-23,165.1699981689453
2020-04-08,167.13999938964844
2020-06-26,164.3699951171875
2019-03-22,171.47000122070312
2019-01-17,169.8300018310547
2019-08-29,167.66000366210938
2018-11-14,168.74000549316406
2019-06-26,168.55999755859375
2018-09-11,168.7899932861328
2018-07-09,170.75
2018-08-10,169.92999267578125
2019-04-23,169.02999877929688
2019-09-30,172.14999389648438
2020-01-23,175.3699951171875
2019-11-08,178.47000122070312
2020-04-14,176.67999267578125
2019-11-11,176.58999633789062
2020-01-29,177.25999450683594
2020-04-17,175.8300018310547
2018-07-24,176.4199981689453
2018-09-26,180.0
2019-05-08,178.4499969482422
2019-03-05,178.6199951171875
2019-02-01,177.89999389648438
2018-12-31,180.6300048828125
2018-11-29,181.1999969482422
2019-08-12,180.47000122070312
2019-07-11,180.9199981689453
2019-09-13,181.3699951171875
2019-11-14,179.77999877929688
2020-04-20,181.00999450683594
2020-02-04,181.35000610351562
2020-04-23,179.38999938964844
2018-12-14,178.02999877929688
2019-08-27,177.74000549316406
2018-08-08,178.14999389648438
2018-10-11,175.6300048828125
2018-11-12,165.5800018310547
2019-07-26,162.0
2019-06-24,162.50999450683594
2019-05-23,158.66000366210938
2019-03-20,156.58999633789062
2019-01-15,157.24000549316406
2019-11-20,162.3300018310547
2020-02-07,162.88999938964844
2020-02-10,160.0800018310547
2020-04-29,160.14999389648438
2019-11-26,162.4499969482422
2020-02-13,163.8000030517578
2019-01-30,159.75999450683594
2018-08-23,161.00999450683594
2018-09-24,158.8800048828125
2018-11-27,159.33999633789062
2018-10-26,158.55999755859375
2019-07-09,156.92999267578125
2019-06-07,152.5500030517578
2019-05-06,146.85000610351562
2019-04-04,148.9600067138672
2019-09-11,150.16000366210938
2019-11-29,149.24000549316406
2020-05-05,153.02000427246094
2019-12-02,145.24000549316406
2020-02-19,153.97999572753906
2020-05-08,151.41000366210938
2019-05-21,153.64999389648438
2019-03-18,144.05999755859375
2018-09-07,153.3000030517578
2018-08-06,147.24000549316406
2018-10-09,133.5800018310547
2019-02-14,141.67999267578125
2018-12-12,130.91000366210938
2019-07-24,134.44000244140625
2019-09-26,137.02000427246094
2019-10-28,137.50999450683594
2019-12-05,124.88999938964844
2020-05-11,117.87000274658203
2019-07-03,132.72000122070312
2020-02-25,131.5399932861328
2020-05-14,136.17999267578125
2020-02-28,133.24000549316406
2019-08-08,137.74000549316406
2019-06-05,136.50999450683594
2018-07-20,133.13999938964844
2018-08-21,137.91000366210938
2018-10-24,133.7899932861328
2019-04-02,140.6999969482422
2019-03-01,144.60000610351562
2019-01-28,148.99000549316406
2018-12-27,147.77999877929688
2019-09-09,146.39999389648438
2020-03-02,150.13999938964844
2020-05-20,145.16000366210938
2019-12-17,144.89999389648438
2020-03-05,146.4600067138672
2019-02-12,143.6699981689453
2019-01-11,141.6300048828125
2018-12-10,143.61000061035156
2019-08-23,144.3300018310547
2018-11-08,147.0
2019-07-22,153.64999389648438
2019-06-20,157.61000061035156
2018-09-05,156.25999450683594
2019-04-17,151.9199981689453
2019-09-24,148.60000610351562
2019-12-20,148.39999389648438
2020-05-26,147.42999267578125
2019-04-30,146.1999969482422
2019-12-23,145.74000549316406
2020-03-11,148.50999450683594
2020-05-29,145.72999572753906
2019-12-26,141.52000427246094
2020-06-01,136.1199951171875
2019-05-02,135.99000549316406
2019-02-27,138.69000244140625
2018-11-23,149.27000427246094
2019-08-06,148.3800048828125
2018-07-18,149.67999267578125
2018-09-20,145.80999755859375
2018-10-22,146.44000244140625
2019-07-05,152.0800018310547
2019-06-03,158.14999389648438
2019-10-09,156.82000732421875
2019-10-11,156.44000244140625
2020-03-17,155.5800018310547
2020-06-04,157.63999938964844
2019-10-14,161.2100067138672
2020-03-20,162.5500030517578
2018-11-06,167.41000366210938
2019-06-18,166.8699951171875
2019-05-17,166.6999969482422
2019-04-15,163.89999389648438
2019-03-14,152.3800048828125
2019-01-09,154.8699951171875
2018-08-02,157.72999572753906
2018-10-05,159.6699981689453
2019-08-21,159.22000122070312
2019-10-17,159.2100067138672
2020-03-23,158.14999389648438
2020-06-10,156.69000244140625
2019-02-25,157.83999633789062
2020-01-07,152.22000122070312
2020-03-26,154.6699981689453
2019-10-23,152.52000427246094
