Dates,MMM
2018-10-31,190.0800018310547
2019-09-16,192.1199951171875
2020-02-18,193.2100067138672
2020-05-07,194.47000122070312
2018-08-17,194.55999755859375
2019-12-04,195.5
2020-02-21,201.39999389648438
2018-12-17,204.27000427246094
2019-08-30,204.0
2018-11-15,200.77000427246094
2019-07-29,200.8800048828125
2019-06-27,201.0399932861328
2019-04-24,205.1300048828125
2018-07-10,209.77000427246094
2018-09-12,208.0500030517578
2019-02-19,204.13999938964844
2019-01-18,201.17999267578125
2020-02-24,198.67999267578125
2020-05-13,201.8300018310547
2019-12-10,201.32000732421875
2020-02-27,204.35000610351562
2019-12-13,205.83999633789062
2020-05-19,207.9199981689453
2019-03-06,211.9499969482422
2018-11-30,208.5500030517578
2019-08-13,203.0800018310547
2019-07-12,204.3699951171875
2019-06-10,198.9499969482422
2019-05-09,202.0
2018-07-25,202.6199951171875
2018-09-27,202.39999389648438
2018-10-29,201.57000732421875
2019-10-16,198.25
2019-12-16,196.9199981689453
2020-03-04,198.22999572753906
2020-05-22,191.1199951171875
2019-10-01,190.5
2019-12-19,183.5399932861328
2018-09-10,186.3300018310547
2019-05-24,190.6999969482422
2018-08-09,192.3000030517578
2019-04-22,191.64999389648438
2019-03-21,190.99000549316406
2019-01-16,188.27999877929688
2019-08-28,191.97999572753906
2018-11-13,192.3000030517578
2018-10-12,194.11000061035156
2019-06-25,193.94000244140625
2020-03-10,193.80999755859375
2020-05-28,192.69000244140625
2019-10-07,192.8300018310547
2020-03-13,190.67999267578125
2019-10-10,190.44000244140625
2020-03-16,192.89999389648438
2020-06-03,196.39999389648438
2018-11-28,194.49000549316406
2018-09-25,194.0
2018-07-23,193.1699981689453
2018-08-24,197.16000366210938
2019-07-10,193.4499969482422
2019-05-07,199.88999938964844
2019-04-05,200.11000061035156
2019-03-04,200.88999938964844
2019-01-31,201.77000427246094
2019-09-12,200.25999450683594
2019-12-31,201.1300048828125
2020-03-19,203.0800018310547
2020-01-03,202.39999389648438
2020-06-09,199.85000610351562
2019-02-15,201.1999969482422
2019-01-14,206.7899932861328
2018-07-06,210.39999389648438
2018-08-07,207.1199951171875
2018-10-10,208.97000122070312
2018-12-13,209.14999389648438
2019-08-26,208.97000122070312
2019-07-25,209.11000061035156
2019-05-22,209.66000366210938
2019-03-19,211.35000610351562
2020-01-06,211.58999633789062
2020-03-25,209.69000244140625
2020-06-12,209.0500030517578
2019-10-22,209.75999450683594
2020-01-09,209.97999572753906
2020-06-15,207.25
2019-10-25,204.7899932861328
2020-03-31,202.55999755859375
2020-06-18,201.1699981689453
2019-04-03,207.16000366210938
2018-08-22,208.38999938964844
2018-10-25,207.3000030517578
2019-01-29,207.4499969482422
2018-12-28,208.66000366210938
2018-11-26,208.60000610351562
2019-08-09,210.5399932861328
2019-07-08,210.50999450683594
2019-06-06,210.16000366210938
2019-09-10,208.49000549316406
2020-01-15,205.47000122070312
2020-04-03,207.63999938964844
2019-10-31,207.94000244140625
2020-04-06,208.74000549316406
2020-06-24,209.5
2018-11-09,212.38999938964844
2019-07-23,212.6999969482422
2019-06-21,213.92999267578125
2019-05-20,215.27000427246094
2019-04-18,216.49000549316406
2018-09-06,215.07000732421875
2018-10-08,214.57000732421875
2019-02-13,212.7100067138672
2018-12-11,213.7100067138672
2019-09-25,217.49000549316406
2020-01-21,217.36000061035156
2020-04-09,217.6699981689453
2019-11-06,219.3300018310547
2020-01-24,219.6699981689453
2020-01-27,219.39999389648438
2020-04-15,219.5500030517578
2018-12-26,219.75
2019-08-07,198.9600067138672
2019-06-04,192.25
2018-09-21,192.19000244140625
2018-07-19,190.86000061035156
2018-08-20,189.7100067138672
2018-10-23,186.5
2019-05-03,186.69000244140625
2019-04-01,183.11000061035156
2019-02-28,181.89999389648438
2019-11-12,180.52999877929688
2020-01-30,177.39999389648438
2019-11-15,176.3300018310547
2020-04-21,174.5800018310547
2019-04-16,176.97000122070312
2019-03-15,175.64999389648438
2019-02-11,174.38999938964844
2019-01-10,170.25999450683594
2019-08-22,167.9600067138672
2018-11-07,167.4199981689453
2018-08-03,170.75999450683594
2018-09-04,168.3000030517578
2019-06-19,167.4199981689453
2019-09-23,166.99000549316406
2019-11-18,163.8000030517578
2020-02-05,162.27000427246094
2020-04-24,160.74000549316406
2019-03-29,161.5
2019-11-21,165.08999633789062
2020-04-27,165.8300018310547
2020-02-11,166.35000610351562
2020-04-30,167.08999633789062
2019-05-01,170.22000122070312
2019-02-26,170.36000061035156
2019-01-25,170.14999389648438
2018-12-24,169.89999389648438
2019-09-06,168.25
2018-07-17,167.42999267578125
2018-09-19,172.27000427246094
2019-08-05,172.80999755859375
2019-10-08,174.27999877929688
2019-12-11,174.55999755859375
2019-11-27,174.33999633789062
2020-02-14,173.38999938964844
2020-05-06,173.24000549316406
2019-01-08,172.7899932861328
2018-12-07,174.3699951171875
2019-08-20,175.77999877929688
2018-11-05,175.10000610351562
2019-07-19,175.0399932861328
2018-10-04,173.27999877929688
2019-06-17,170.47999572753906
2019-05-16,167.4499969482422
2018-08-01,167.32000732421875
2019-03-13,169.08999633789062
2019-12-03,173.36000061035156
2020-02-20,174.25
2019-12-06,177.25
2020-05-12,176.49000549316406
2019-12-09,175.13999938964844
2020-02-26,173.99000549316406
2020-05-15,175.2100067138672
2019-03-28,178.02000427246094
2018-09-17,180.2899932861328
2018-08-16,187.72000122070312
2018-10-19,178.38999938964844
2019-04-29,177.6199951171875
2019-01-23,177.80999755859375
2019-09-04,178.02000427246094
2018-11-20,177.6699981689453
2019-07-02,172.9199981689453
2019-05-31,169.02000427246094
2019-12-12,165.47999572753906
2020-05-18,163.9499969482422
2019-09-27,165.49000549316406
2020-03-03,164.75
2020-05-21,164.77999877929688
2019-05-14,167.8800048828125
2018-08-31,162.8699951171875
2018-07-30,159.6999969482422
2018-10-02,161.91000366210938
2019-04-12,163.9499969482422
2019-03-11,163.11000061035156
2019-02-07,163.64999389648438
2019-07-17,162.92999267578125
2019-09-19,160.35000610351562
2019-10-21,157.47000122070312
2019-12-18,157.47999572753906
2020-03-06,157.77999877929688
2019-10-03,161.02999877929688
2020-03-09,162.14999389648438
2020-05-27,161.6300048828125
2019-12-24,160.6300048828125
2020-03-12,166.41000366210938
2018-12-20,164.8800048828125
2019-08-01,167.85000610351562
2018-08-14,169.10000610351562
2018-07-13,169.88999938964844
2018-10-17,171.85000610351562
2019-05-29,172.47999572753906
2019-03-26,171.2100067138672
2019-02-22,168.57000732421875
2019-10-04,168.0500030517578
2019-11-05,168.80999755859375
2019-12-27,169.1699981689453
2020-06-02,167.42999267578125
2019-12-30,167.5500030517578
2020-03-18,164.97999572753906
2020-06-05,164.41000366210938
2019-07-15,165.63999938964844
2018-12-03,165.57000732421875
2019-06-13,165.2100067138672
2019-01-04,157.22000122070312
2018-08-29,155.4600067138672
2019-02-05,156.0500030517578
2018-11-01,155.35000610351562
2019-08-16,152.8000030517578
2019-04-10,152.44000244140625
2019-09-17,153.08999633789062
2019-10-15,159.60000610351562
2020-01-02,162.38999938964844
2020-06-08,164.02000427246094
2019-10-18,164.1999969482422
2020-03-24,165.49000549316406
2020-06-11,164.27000427246094
2020-01-08,166.14999389648438
2019-04-25,168.91000366210938
2019-07-30,168.75999450683594
2019-02-20,165.25
2018-07-11,167.6300048828125
2018-09-13,169.7100067138672
2018-10-15,169.9499969482422
2019-06-28,168.57000732421875
2018-12-18,168.55999755859375
2018-11-16,170.14999389648438
2019-10-02,175.0
2020-03-27,175.4600067138672
2020-01-10,175.0
2019-10-24,176.7100067138672
2020-03-30,174.8699951171875
2020-06-17,172.5
2020-01-14,172.07000732421875
2020-04-02,171.38999938964844
2019-01-02,172.32000732421875
2019-08-14,172.69000244140625
2018-10-30,171.1999969482422
2019-06-11,171.72000122070312
2019-05-10,170.0
2019-04-08,167.0
2018-08-27,167.75
2018-07-26,170.36000061035156
2018-09-28,170.25
2019-03-07,171.3699951171875
2019-10-30,170.5800018310547
2020-01-17,171.6999969482422
2020-06-23,166.60000610351562
2020-04-08,168.8699951171875
2020-06-26,167.8699951171875
2019-03-22,171.99000549316406
2019-01-17,171.25999450683594
2019-08-29,169.38999938964844
2018-11-14,168.83999633789062
2019-06-26,170.85000610351562
2018-09-11,171.1199951171875
2018-07-09,170.8300018310547
2018-08-10,171.7899932861328
2019-04-23,170.0
2019-09-30,172.5800018310547
2020-01-23,175.47000122070312
2019-11-08,179.17999267578125
2020-04-14,178.6699981689453
2019-11-11,176.66000366210938
2020-01-29,177.5399932861328
2020-04-17,178.9600067138672
2018-07-24,176.58999633789062
2018-09-26,180.00999450683594
2019-05-08,178.66000366210938
2019-03-05,178.7100067138672
2019-02-01,178.50999450683594
2018-12-31,181.5
2018-11-29,181.58999633789062
2019-08-12,182.17999267578125
2019-07-11,182.22999572753906
2019-09-13,182.5500030517578
2019-11-14,181.86000061035156
2020-04-20,181.1999969482422
2020-02-04,182.14999389648438
2020-04-23,181.91000366210938
2018-12-14,180.57000732421875
2019-08-27,178.44000244140625
2018-08-08,179.80999755859375
2018-10-11,180.58999633789062
2018-11-12,172.33999633789062
2019-07-26,166.47000122070312
2019-06-24,162.63999938964844
2019-05-23,162.64999389648438
2019-03-20,160.30999755859375
2019-01-15,159.9600067138672
2019-11-20,162.3300018310547
2020-02-07,165.0
2020-02-10,161.9199981689453
2020-04-29,161.25999450683594
2019-11-26,162.52000427246094
2020-02-13,165.0399932861328
2019-01-30,161.8699951171875
2018-08-23,161.13999938964844
2018-09-24,160.52999877929688
2018-11-27,160.47000122070312
2018-10-26,161.38999938964844
2019-07-09,158.58999633789062
2019-06-07,154.7100067138672
2019-05-06,153.44000244140625
2019-04-04,151.82000732421875
2019-09-11,155.42999267578125
2019-11-29,156.72000122070312
2020-05-05,153.42999267578125
2019-12-02,154.0
2020-02-19,154.0
2020-05-08,154.35000610351562
2019-05-21,154.74000549316406
2019-03-18,149.4600067138672
2018-09-07,153.3800048828125
2018-08-06,149.72999572753906
2018-10-09,141.7100067138672
2019-02-14,141.69000244140625
2018-12-12,135.5
2019-07-24,136.77000427246094
2019-09-26,139.3699951171875
2019-10-28,140.17999267578125
2019-12-05,139.24000549316406
2020-05-11,128.39999389648438
2019-07-03,133.4499969482422
2020-02-25,134.69000244140625
2020-05-14,136.3800048828125
2020-02-28,137.07000732421875
2019-08-08,138.00999450683594
2019-06-05,139.44000244140625
2018-07-20,135.83999633789062
2018-08-21,138.2100067138672
2018-10-24,137.44000244140625
2019-04-02,141.25
2019-03-01,150.63999938964844
2019-01-28,149.72000122070312
2018-12-27,149.72999572753906
2019-09-09,148.5800018310547
2020-03-02,150.97999572753906
2020-05-20,148.5500030517578
2019-12-17,146.4499969482422
2020-03-05,148.5
2019-02-12,147.02000427246094
2019-01-11,142.77000427246094
2018-12-10,144.47999572753906
2019-08-23,147.5800018310547
2018-11-08,147.33999633789062
2019-07-22,154.49000549316406
2019-06-20,163.0800018310547
2018-09-05,160.22000122070312
2019-04-17,154.94000244140625
2019-09-24,150.0399932861328
2019-12-20,148.55999755859375
2020-05-26,150.0
2019-04-30,148.1699981689453
2019-12-23,147.85000610351562
2020-03-11,149.17999267578125
2020-05-29,147.9600067138672
2019-12-26,147.22000122070312
2020-06-01,140.72999572753906
2019-05-02,136.14999389648438
2019-02-27,138.8699951171875
2018-11-23,149.72000122070312
2019-08-06,151.64999389648438
2018-07-18,151.42999267578125
2018-09-20,148.63999938964844
2018-10-22,146.63999938964844
2019-07-05,152.97999572753906
2019-06-03,158.16000366210938
2019-10-09,159.8699951171875
2019-10-11,156.8699951171875
2020-03-17,157.5500030517578
2020-06-04,158.60000610351562
2019-10-14,161.66000366210938
2020-03-20,162.5800018310547
2018-11-06,168.35000610351562
2019-06-18,169.5399932861328
2019-05-17,167.9600067138672
2019-04-15,167.33999633789062
2019-03-14,160.25
2019-01-09,157.4199981689453
2018-08-02,159.6199951171875
2018-10-05,163.3800048828125
2019-08-21,160.8699951171875
2019-10-17,159.8300018310547
2020-03-23,162.08999633789062
2020-06-10,157.4199981689453
2019-02-25,158.6699981689453
2020-01-07,156.72999572753906
2020-03-26,155.0500030517578
2019-10-23,154.77999877929688
