Dates,MMM
2020-05-18,162.0
2019-09-27,164.3699951171875
2020-03-03,164.5399932861328
2020-05-21,163.02000427246094
2019-05-14,162.55999755859375
2018-08-31,162.5
2018-07-30,158.05999755859375
2018-10-02,157.83999633789062
2019-04-12,163.7100067138672
2019-03-11,163.11000061035156
2019-02-07,162.69000244140625
2019-07-17,162.0
2019-09-19,160.0800018310547
2019-10-21,157.00999450683594
2019-12-18,157.3300018310547
2020-03-06,155.10000610351562
2019-10-03,159.3000030517578
2020-03-09,161.57000732421875
2020-05-27,161.39999389648438
2019-12-24,159.8300018310547
2020-03-12,162.5
2018-12-20,164.63999938964844
2019-08-01,165.0
2018-08-14,166.16000366210938
2018-07-13,169.86000061035156
2018-10-17,169.6199951171875
2019-05-29,170.58999633789062
2019-03-26,171.2100067138672
2019-02-22,167.75999450683594
2019-10-04,167.61000061035156
2019-11-05,167.38999938964844
2019-12-27,167.42999267578125
2020-06-02,165.49000549316406
2019-12-30,167.0500030517578
2020-03-18,164.75999450683594
2020-06-05,164.0
2019-07-15,164.47999572753906
2018-12-03,165.2100067138672
2019-06-13,165.0
2019-01-04,157.05999755859375
2018-08-29,155.13999938964844
2019-02-05,155.22999572753906
2018-11-01,155.0
2019-08-16,152.3300018310547
2019-04-10,152.33999633789062
2019-09-17,150.9499969482422
2019-10-15,154.1300048828125
2020-01-02,158.0399932861328
2020-06-08,159.35000610351562
2019-10-18,163.10000610351562
2020-03-24,163.13999938964844
2020-06-11,163.55999755859375
2020-01-08,165.47000122070312
2019-04-25,166.27000427246094
2019-07-30,167.41000366210938
2019-02-20,165.16000366210938
2018-07-11,162.50999450683594
2018-09-13,166.47999572753906
2018-10-15,168.02999877929688
2019-06-28,168.22999572753906
2018-12-18,168.50999450683594
2018-11-16,166.94000244140625
2019-10-02,171.6199951171875
2020-03-27,175.0
2020-01-10,174.91000366210938
2019-10-24,175.72999572753906
2020-03-30,174.5800018310547
2020-06-17,172.5
2020-01-14,170.36000061035156
2020-04-02,170.11000061035156
2019-01-02,169.97999572753906
2019-08-14,171.66000366210938
2018-10-30,170.7899932861328
2019-06-11,171.72000122070312
2019-05-10,169.7899932861328
2019-04-08,166.8800048828125
2018-08-27,165.5
2018-07-26,168.47000122070312
2018-09-28,169.8000030517578
2019-03-07,170.0
2019-10-30,170.42999267578125
2020-01-17,170.16000366210938
2020-06-23,166.5
2020-04-08,166.4199981689453
2020-06-26,167.22000122070312
2019-03-22,167.25
2019-01-17,169.39999389648438
2019-08-29,169.1300048828125
2018-11-14,168.3800048828125
2019-06-26,166.72999572753906
2018-09-11,169.6199951171875
2018-07-09,168.94000244140625
2018-08-10,170.35000610351562
2019-04-23,169.77999877929688
2019-09-30,169.6199951171875
2020-01-23,174.7899932861328
2019-11-08,176.7100067138672
2020-04-14,178.27000427246094
2019-11-11,176.4499969482422
2020-01-29,176.64999389648438
2020-04-17,177.25999450683594
2018-07-24,175.22999572753906
2018-09-26,177.67999267578125
2019-05-08,177.02000427246094
2019-03-05,177.14999389648438
2019-02-01,178.27999877929688
2018-12-31,178.0
2018-11-29,181.50999450683594
2019-08-12,181.61000061035156
2019-07-11,180.94000244140625
2019-09-13,180.9199981689453
2019-11-14,181.4199981689453
2020-04-20,180.67999267578125
2020-02-04,181.0
2020-04-23,181.85000610351562
2018-12-14,179.50999450683594
2019-08-27,177.07000732421875
2018-08-08,178.49000549316406
2018-10-11,179.86000061035156
2018-11-12,171.89999389648438
2019-07-26,166.35000610351562
2019-06-24,161.0
2019-05-23,162.0
2019-03-20,160.02999877929688
2019-01-15,159.77000427246094
2019-11-20,159.1199951171875
2020-02-07,164.49000549316406
2020-02-10,161.41000366210938
2020-04-29,160.2100067138672
2019-11-26,161.0
2020-02-13,164.24000549316406
2019-01-30,161.75999450683594
2018-08-23,159.85000610351562
2018-09-24,160.36000061035156
2018-11-27,159.0800018310547
2018-10-26,159.0
2019-07-09,158.3300018310547
2019-06-07,154.4499969482422
2019-05-06,153.30999755859375
2019-04-04,149.57000732421875
2019-09-11,151.22999572753906
2019-11-29,154.08999633789062
2020-05-05,151.33999633789062
2019-12-02,152.44000244140625
2020-02-19,147.02000427246094
2020-05-08,150.8000030517578
2019-05-21,149.58999633789062
2019-03-18,146.58999633789062
2018-09-07,149.02000427246094
2018-08-06,149.72999572753906
2018-10-09,139.9600067138672
2019-02-14,141.00999450683594
2018-12-12,129.86000061035156
2019-07-24,131.94000244140625
2019-09-26,128.4600067138672
2019-10-28,137.7100067138672
2019-12-05,138.07000732421875
2020-05-11,128.16000366210938
2019-07-03,122.29000091552734
2020-02-25,133.14999389648438
2020-05-14,131.7899932861328
2020-02-28,132.8300018310547
2019-08-08,132.25
2019-06-05,135.69000244140625
2018-07-20,132.0
2018-08-21,132.36000061035156
2018-10-24,136.00999450683594
2019-04-02,137.86000061035156
2019-03-01,147.5
2019-01-28,145.72999572753906
2018-12-27,148.4600067138672
2019-09-09,147.5
2020-03-02,149.6199951171875
2020-05-20,148.19000244140625
2019-12-17,145.27000427246094
2020-03-05,147.44000244140625
2019-02-12,144.75
2019-01-11,142.25
2018-12-10,143.36000061035156
2019-08-23,144.5800018310547
2018-11-08,145.1699981689453
2019-07-22,148.0
2019-06-20,160.02999877929688
2018-09-05,158.5399932861328
2019-04-17,154.30999755859375
2019-09-24,149.3000030517578
2019-12-20,148.5399932861328
2020-05-26,149.88999938964844
2019-04-30,147.7899932861328
2019-12-23,147.6999969482422
2020-03-11,147.0800018310547
2020-05-29,147.82000732421875
2019-12-26,146.5500030517578
2020-06-01,140.7100067138672
2019-05-02,135.0
2019-02-27,134.52999877929688
2018-11-23,143.16000366210938
2019-08-06,148.5
2018-07-18,149.8699951171875
2018-09-20,147.74000549316406
2018-10-22,145.74000549316406
2019-07-05,150.42999267578125
2019-06-03,153.99000549316406
2019-10-09,158.7100067138672
2019-10-11,155.5
2020-03-17,155.9499969482422
2020-06-04,156.75
2019-10-14,159.35000610351562
2020-03-20,159.75999450683594
2018-11-06,165.0
2019-06-18,167.10000610351562
2019-05-17,165.47999572753906
2019-04-15,166.89999389648438
2019-03-14,160.05999755859375
2019-01-09,156.27999877929688
2018-08-02,150.8800048828125
2018-10-05,162.85000610351562
2019-08-21,160.1999969482422
2019-10-17,158.07000732421875
2020-03-23,161.35000610351562
2020-06-10,157.0
2019-02-25,157.9600067138672
2020-01-07,156.2899932861328
2020-03-26,152.0500030517578
2019-10-23,154.60000610351562
