Dates,MMM
2019-02-04,184.5
2018-07-27,183.97000122070312
2018-08-28,182.36000061035156
2019-01-03,181.97999572753906
2019-08-15,183.16000366210938
2018-10-31,185.0
2019-09-16,189.6699981689453
2020-02-18,190.08999633789062
2020-05-07,191.60000610351562
2018-08-17,192.2100067138672
2019-12-04,193.0
2020-02-21,195.41000366210938
2018-12-17,200.72999572753906
2019-08-30,199.6999969482422
2018-11-15,196.5
2019-07-29,197.16000366210938
2019-06-27,196.2899932861328
2019-04-24,196.24000549316406
2018-07-10,202.60000610351562
2018-09-12,204.3699951171875
2019-02-19,200.19000244140625
2019-01-18,198.66000366210938
2020-02-24,196.7899932861328
2020-05-13,197.32000732421875
2019-12-10,196.77999877929688
2020-02-27,199.4199981689453
2019-12-13,202.66000366210938
2020-05-19,203.97999572753906
2019-03-06,207.0500030517578
2018-11-30,202.08999633789062
2019-08-13,198.19000244140625
2019-07-12,197.00999450683594
2019-06-10,193.63999938964844
2019-05-09,196.13999938964844
2018-07-25,199.6999969482422
2018-09-27,199.52000427246094
2018-10-29,195.85000610351562
2019-10-16,191.85000610351562
2019-12-16,193.14999389648438
2020-03-04,189.6999969482422
2020-05-22,185.5
2019-10-01,183.63999938964844
2019-12-19,178.50999450683594
2018-09-10,176.8699951171875
2019-05-24,182.8800048828125
2018-08-09,188.57000732421875
2019-04-22,188.5
2019-03-21,186.6999969482422
2019-01-16,182.88999938964844
2019-08-28,186.02999877929688
2018-11-13,188.66000366210938
2018-10-12,189.5800018310547
2019-06-25,191.3800048828125
2020-03-10,189.39999389648438
2020-05-28,190.86000061035156
2019-10-07,189.8000030517578
2020-03-13,187.86000061035156
2019-10-10,188.4199981689453
2020-03-16,187.89999389648438
2020-06-03,192.36000061035156
2018-11-28,190.42999267578125
2018-09-25,190.27999877929688
2018-07-23,191.50999450683594
2018-08-24,194.4600067138672
2019-07-10,191.07000732421875
2019-05-07,194.1999969482422
2019-04-05,194.6300048828125
2019-03-04,197.74000549316406
2019-01-31,198.2899932861328
2019-09-12,196.25
2019-12-31,199.72999572753906
2020-03-19,200.25
2020-01-03,198.86000061035156
2020-06-09,197.89999389648438
2019-02-15,199.63999938964844
2019-01-14,202.19000244140625
2018-07-06,206.58999633789062
2018-08-07,204.0500030517578
2018-10-10,206.0
2018-12-13,207.38999938964844
2019-08-26,207.32000732421875
2019-07-25,207.25
2019-05-22,207.14999389648438
2019-03-19,210.33999633789062
2020-01-06,209.3699951171875
2020-03-25,208.16000366210938
2020-06-12,206.9600067138672
2019-10-22,206.89999389648438
2020-01-09,205.74000549316406
2020-06-15,203.83999633789062
2019-10-25,202.75999450683594
2020-03-31,198.5
2020-06-18,198.0
2019-04-03,201.66000366210938
2018-08-22,205.3800048828125
2018-10-25,205.6300048828125
2019-01-29,205.72999572753906
2018-12-28,206.7899932861328
2018-11-26,205.61000061035156
2019-08-09,208.30999755859375
2019-07-08,207.2899932861328
2019-06-06,205.97000122070312
2019-09-10,204.47000122070312
2020-01-15,202.25
2020-04-03,204.77000427246094
2019-10-31,205.1300048828125
2020-04-06,206.63999938964844
2020-06-24,206.1999969482422
2018-11-09,209.25999450683594
2019-07-23,211.0
2019-06-21,212.44000244140625
2019-05-20,212.3300018310547
2019-04-18,214.8000030517578
2018-09-06,213.47000122070312
2018-10-08,211.82000732421875
2019-02-13,210.72000122070312
2018-12-11,211.44000244140625
2019-09-25,214.35000610351562
2020-01-21,214.89999389648438
2020-04-09,215.47999572753906
2019-11-06,217.17999267578125
2020-01-24,217.6199951171875
2020-01-27,217.27000427246094
2020-04-15,217.17999267578125
2018-12-26,218.10000610351562
2019-08-07,189.60000610351562
2019-06-04,189.36000061035156
2018-09-21,189.75
2018-07-19,186.5500030517578
2018-08-20,185.9199981689453
2018-10-23,183.3800048828125
2019-05-03,184.08999633789062
2019-04-01,180.1300048828125
2019-02-28,177.80999755859375
2019-11-12,178.5
2020-01-30,174.17999267578125
2019-11-15,173.00999450683594
2020-04-21,172.7899932861328
2019-04-16,174.50999450683594
2019-03-15,173.64999389648438
2019-02-11,171.36000061035156
2019-01-10,168.42999267578125
2019-08-22,165.61000061035156
2018-11-07,166.17999267578125
2018-08-03,166.4600067138672
2018-09-04,164.58999633789062
2019-06-19,165.32000732421875
2019-09-23,163.35000610351562
2019-11-18,160.5
2020-02-05,160.0
2020-04-24,159.6300048828125
2019-03-29,159.32000732421875
2019-11-21,161.5800018310547
2020-04-27,162.8800048828125
2020-02-11,162.4600067138672
2020-04-30,164.63999938964844
2019-05-01,167.8699951171875
2019-02-26,168.5
2019-01-25,168.58999633789062
2018-12-24,167.8699951171875
2019-09-06,166.0500030517578
2018-07-17,166.4600067138672
2018-09-19,167.57000732421875
2019-08-05,170.5399932861328
2019-10-08,171.6999969482422
2019-12-11,172.6300048828125
2019-11-27,173.33999633789062
2020-02-14,171.27999877929688
2020-05-06,171.72000122070312
2019-01-08,170.64999389648438
2018-12-07,171.77000427246094
2019-08-20,173.52000427246094
2018-11-05,173.07000732421875
2019-07-19,172.92999267578125
2018-10-04,169.72999572753906
2019-06-17,168.77000427246094
2019-05-16,164.2899932861328
2018-08-01,165.57000732421875
2019-03-13,165.8699951171875
2019-12-03,169.25
2020-02-20,171.2100067138672
2019-12-06,172.72000122070312
2020-05-12,174.10000610351562
2019-12-09,172.39999389648438
2020-02-26,172.2100067138672
2020-05-15,172.1300048828125
2019-03-28,175.64999389648438
2018-09-17,176.25999450683594
2018-08-16,176.66000366210938
2018-10-19,170.57000732421875
2019-04-29,173.66000366210938
2019-01-23,173.8000030517578
2019-09-04,173.39999389648438
2018-11-20,173.02999877929688
2019-07-02,169.80999755859375
2019-05-31,164.4199981689453
2019-12-12,162.89999389648438
2020-05-18,158.0399932861328
2019-09-27,163.5500030517578
2020-03-03,162.02999877929688
2020-05-21,161.5500030517578
2019-05-14,162.14999389648438
2018-08-31,158.6699981689453
2018-07-30,155.6300048828125
2018-10-02,157.4499969482422
2019-04-12,161.77999877929688
2019-03-11,160.9600067138672
2019-02-07,161.0500030517578
2019-07-17,160.14999389648438
2019-09-19,155.27000427246094
2019-10-21,155.0800018310547
2019-12-18,155.39999389648438
2020-03-06,154.0
2019-10-03,159.0500030517578
2020-03-09,160.41000366210938
2020-05-27,157.25999450683594
2019-12-24,158.99000549316406
2020-03-12,162.38999938964844
2018-12-20,162.9499969482422
2019-08-01,164.69000244140625
2018-08-14,166.00999450683594
2018-07-13,165.3699951171875
2018-10-17,168.61000061035156
2019-05-29,169.86000061035156
2019-03-26,167.91000366210938
2019-02-22,166.5
2019-10-04,165.25
2019-11-05,166.91000366210938
2019-12-27,166.47999572753906
2020-06-02,164.5
2019-12-30,164.16000366210938
2020-03-18,163.69000244140625
2020-06-05,162.8000030517578
2019-07-15,163.52000427246094
2018-12-03,163.94000244140625
2019-06-13,158.1699981689453
2019-01-04,154.6300048828125
2018-08-29,150.80999755859375
2019-02-05,154.39999389648438
2018-11-01,153.52000427246094
2019-08-16,150.5800018310547
2019-04-10,150.7899932861328
2019-09-17,150.8699951171875
2019-10-15,154.11000061035156
2020-01-02,157.33999633789062
2020-06-08,159.35000610351562
2019-10-18,162.1199951171875
2020-03-24,163.0800018310547
2020-06-11,162.97999572753906
2020-01-08,164.75999450683594
2019-04-25,165.10000610351562
2019-07-30,166.55999755859375
2019-02-20,159.6300048828125
2018-07-11,162.1300048828125
2018-09-13,166.1999969482422
2018-10-15,167.50999450683594
2019-06-28,167.02999877929688
2018-12-18,163.5500030517578
2018-11-16,166.72000122070312
2019-10-02,171.6199951171875
2020-03-27,173.77000427246094
2020-01-10,172.36000061035156
2019-10-24,173.7899932861328
2020-03-30,172.11000061035156
2020-06-17,169.64999389648438
2020-01-14,170.02999877929688
2020-04-02,169.5800018310547
2019-01-02,169.92999267578125
2019-08-14,171.0399932861328
2018-10-30,169.1699981689453
2019-06-11,169.52999877929688
2019-05-10,167.14999389648438
2019-04-08,164.50999450683594
2018-08-27,165.0
2018-07-26,167.8699951171875
2018-09-28,168.7100067138672
2019-03-07,169.50999450683594
2019-10-30,169.25999450683594
2020-01-17,168.24000549316406
2020-06-23,164.39999389648438
2020-04-08,166.0
2020-06-26,162.72000122070312
2019-03-22,167.25
2019-01-17,168.7899932861328
2019-08-29,166.97000122070312
2018-11-14,167.3300018310547
2019-06-26,166.3300018310547
2018-09-11,168.0800018310547
2018-07-09,168.19000244140625
2018-08-10,169.2100067138672
2019-04-23,168.19000244140625
2019-09-30,169.14999389648438
2020-01-23,172.1999969482422
2019-11-08,176.55999755859375
2020-04-14,176.0399932861328
2019-11-11,175.5
2020-01-29,175.6199951171875
2020-04-17,175.58999633789062
2018-07-24,175.07000732421875
2018-09-26,177.13999938964844
2019-05-08,175.6300048828125
2019-03-05,176.35000610351562
2019-02-01,176.82000732421875
2018-12-31,177.64999389648438
2018-11-29,179.75999450683594
2019-08-12,180.13999938964844
2019-07-11,180.36000061035156
2019-09-13,180.2100067138672
2019-11-14,179.17999267578125
2020-04-20,179.69000244140625
2020-02-04,180.6999969482422
2020-04-23,178.6300048828125
2018-12-14,177.8800048828125
2019-08-27,176.38999938964844
2018-08-08,177.52999877929688
2018-10-11,175.5399932861328
2018-11-12,165.0500030517578
2019-07-26,161.52999877929688
2019-06-24,158.75999450683594
2019-05-23,158.22999572753906
2019-03-20,156.3800048828125
2019-01-15,157.0
2019-11-20,158.6999969482422
2020-02-07,162.47000122070312
2020-02-10,159.6300048828125
2020-04-29,158.8699951171875
2019-11-26,160.02000427246094
2020-02-13,163.57000732421875
2019-01-30,159.0
2018-08-23,158.82000732421875
2018-09-24,158.0399932861328
2018-11-27,158.36000061035156
2018-10-26,158.5
2019-07-09,156.1199951171875
2019-06-07,152.22000122070312
2019-05-06,145.97000122070312
2019-04-04,148.08999633789062
2019-09-11,149.0
2019-11-29,146.0
2020-05-05,148.3699951171875
2019-12-02,144.44000244140625
2020-02-19,145.99000549316406
2020-05-08,149.5500030517578
2019-05-21,147.8699951171875
2019-03-18,143.5500030517578
2018-09-07,144.8800048828125
2018-08-06,146.47000122070312
2018-10-09,130.33999633789062
2019-02-14,131.0
2018-12-12,128.00999450683594
2019-07-24,129.61000061035156
2019-09-26,128.38999938964844
2019-10-28,132.92999267578125
2019-12-05,122.70999908447266
2020-05-11,114.04000091552734
2019-07-03,121.0
2020-02-25,126.80000305175781
2020-05-14,130.61000061035156
2020-02-28,130.91000366210938
2019-08-08,131.05999755859375
2019-06-05,135.67999267578125
2018-07-20,131.00999450683594
2018-08-21,132.10000610351562
2018-10-24,132.89999389648438
2019-04-02,136.89999389648438
2019-03-01,144.39999389648438
2019-01-28,143.91000366210938
2018-12-27,146.5399932861328
2019-09-09,145.3000030517578
2020-03-02,148.0500030517578
2020-05-20,144.89999389648438
2019-12-17,143.22999572753906
2020-03-05,144.8000030517578
2019-02-12,143.64999389648438
2019-01-11,140.5
2018-12-10,141.7100067138672
2019-08-23,143.8800048828125
2018-11-08,144.30999755859375
2019-07-22,147.88999938964844
2019-06-20,155.1999969482422
2018-09-05,155.1699981689453
2019-04-17,151.75
2019-09-24,147.72999572753906
2019-12-20,146.05999755859375
2020-05-26,147.10000610351562
2019-04-30,145.99000549316406
2019-12-23,144.89999389648438
2020-03-11,146.3800048828125
2020-05-29,145.58999633789062
2019-12-26,141.4499969482422
2020-06-01,135.0
2019-05-02,131.1199951171875
2019-02-27,134.1999969482422
2018-11-23,142.50999450683594
2019-08-06,147.3699951171875
2018-07-18,148.8300018310547
2018-09-20,145.33999633789062
2018-10-22,144.60000610351562
2019-07-05,149.1999969482422
2019-06-03,153.33999633789062
2019-10-09,154.1300048828125
2019-10-11,153.0500030517578
2020-03-17,154.88999938964844
2020-06-04,156.6300048828125
2019-10-14,158.52000427246094
2020-03-20,159.17999267578125
2018-11-06,165.0
2019-06-18,165.27000427246094
2019-05-17,164.0800018310547
2019-04-15,163.80999755859375
2019-03-14,152.30999755859375
2019-01-09,151.72999572753906
2018-08-02,150.49000549316406
2018-10-05,156.88999938964844
2019-08-21,158.97000122070312
2019-10-17,157.58999633789062
2020-03-23,156.47000122070312
2020-06-10,155.47999572753906
2019-02-25,156.24000549316406
2020-01-07,151.7100067138672
2020-03-26,150.10000610351562
2019-10-23,151.52999877929688
