Dates,EIX
2019-01-16,56.58000183105469
2019-08-28,56.79999923706055
2018-11-13,56.5099983215332
2018-10-12,57.040000915527344
2019-06-25,57.56999969482422
2020-03-10,58.54999923706055
2020-05-28,59.09000015258789
2019-10-07,57.68000030517578
2020-03-13,56.15999984741211
2019-10-10,54.7599983215332
2020-03-16,54.34000015258789
2020-06-03,53.58000183105469
2018-11-28,54.790000915527344
2018-09-25,54.45000076293945
2018-07-23,54.84000015258789
2018-08-24,54.959999084472656
2019-07-10,55.41999816894531
2019-05-07,54.790000915527344
2019-04-05,55.27000045776367
2019-03-04,55.75
2019-01-31,56.90999984741211
2019-09-12,56.380001068115234
2019-12-31,56.09000015258789
2020-03-19,56.130001068115234
2020-01-03,55.630001068115234
2020-06-09,57.47999954223633
2019-02-15,57.599998474121094
2019-01-14,58.91999816894531
2018-07-06,59.88999938964844
2018-08-07,60.54999923706055
2018-10-10,60.869998931884766
2018-12-13,60.66999816894531
2019-08-26,61.540000915527344
2019-07-25,62.279998779296875
2019-05-22,61.45000076293945
2019-03-19,61.61000061035156
2020-01-06,60.88999938964844
2020-03-25,61.290000915527344
2020-06-12,60.880001068115234
2019-10-22,60.02000045776367
2020-01-09,61.7400016784668
2020-06-15,61.75
2019-10-25,62.5
2020-03-31,61.95000076293945
2020-06-18,62.18000030517578
2019-04-03,62.22999954223633
2018-08-22,63.40999984741211
2018-10-25,63.849998474121094
2019-01-29,64.37000274658203
2018-12-28,64.11000061035156
2018-11-26,63.939998626708984
2019-08-09,63.56999969482422
2019-07-08,63.029998779296875
2019-06-06,63.290000915527344
2019-09-10,65.3499984741211
2020-01-15,64.70999908447266
2020-04-03,64.37000274658203
2019-10-31,65.02999877929688
2020-04-06,63.11000061035156
2020-06-24,62.20000076293945
2018-11-09,62.0099983215332
2019-07-23,62.86000061035156
2019-06-21,62.5
2019-05-20,63.66999816894531
2019-04-18,63.900001525878906
2018-09-06,63.970001220703125
2018-10-08,63.75
2019-02-13,62.72999954223633
2018-12-11,62.63999938964844
2019-09-25,62.40999984741211
2020-01-21,67.12999725341797
2020-04-09,65.05000305175781
2019-11-06,64.37000274658203
2020-01-24,63.40999984741211
2020-01-27,62.959999084472656
2020-04-15,63.27000045776367
2018-12-26,64.02999877929688
2019-08-07,64.12000274658203
2019-06-04,64.12000274658203
2018-09-21,63.5099983215332
2018-07-19,63.33000183105469
2018-08-20,62.04999923706055
2018-10-23,60.0
2019-05-03,60.130001068115234
2019-04-01,60.66999816894531
2019-02-28,60.900001525878906
2019-11-12,61.29999923706055
2020-01-30,60.040000915527344
2019-11-15,59.689998626708984
2020-04-21,59.0099983215332
2019-04-16,59.970001220703125
2019-03-15,60.060001373291016
2019-02-11,59.95000076293945
2019-01-10,59.619998931884766
2019-08-22,60.09000015258789
2018-11-07,60.099998474121094
2018-08-03,60.650001525878906
2018-09-04,60.970001220703125
2019-06-19,61.95000076293945
2019-09-23,60.900001525878906
2019-11-18,58.720001220703125
2020-02-05,58.970001220703125
2020-04-24,59.7599983215332
2019-03-29,59.88999938964844
2019-11-21,61.380001068115234
2020-04-27,62.220001220703125
2020-02-11,64.81999969482422
2020-04-30,64.0199966430664
2019-05-01,62.650001525878906
2019-02-26,60.84000015258789
2019-01-25,60.52000045776367
2018-12-24,59.61000061035156
2019-09-06,59.970001220703125
2018-07-17,59.459999084472656
2018-09-19,60.709999084472656
2019-08-05,60.90999984741211
2019-10-08,62.709999084472656
2019-12-11,63.470001220703125
2019-11-27,65.30000305175781
2020-02-14,65.62999725341797
2020-05-06,64.9000015258789
2019-01-08,64.04000091552734
2018-12-07,65.33000183105469
2019-08-20,67.55999755859375
2018-11-05,67.01000213623047
2019-07-19,67.5
2018-10-04,66.80999755859375
2019-06-17,67.01000213623047
2019-05-16,69.04000091552734
2018-08-01,69.87000274658203
2019-03-13,69.5999984741211
2019-12-03,69.83999633789062
2020-02-20,70.51000213623047
2019-12-06,70.4800033569336
2020-05-12,70.3499984741211
2019-12-09,69.30000305175781
2020-02-26,70.33999633789062
2020-05-15,70.19999694824219
2019-03-28,69.81999969482422
2018-09-17,70.33999633789062
2018-08-16,70.8499984741211
2018-10-19,70.16000366210938
2019-04-29,70.83999633789062
2019-01-23,69.94999694824219
2019-09-04,70.55000305175781
2018-11-20,74.4000015258789
2019-07-02,73.8499984741211
2019-05-31,73.5999984741211
2019-12-12,72.36000061035156
2020-05-18,73.23999786376953
2019-09-27,74.19000244140625
2020-03-03,75.16000366210938
2020-05-21,74.08999633789062
2019-05-14,73.18000030517578
2018-08-31,73.3499984741211
2018-07-30,72.18000030517578
2018-10-02,72.11000061035156
2019-04-12,72.45999908447266
2019-03-11,72.62999725341797
2019-02-07,72.31999969482422
2019-07-17,72.83000183105469
2019-09-19,72.80000305175781
2019-10-21,72.47000122070312
2019-12-18,73.75
2020-03-06,73.19000244140625
2019-10-03,72.30999755859375
2020-03-09,72.48999786376953
2020-05-27,72.2699966430664
2019-12-24,73.48999786376953
2020-03-12,72.73999786376953
2018-12-20,71.4000015258789
2019-08-01,70.69000244140625
2018-08-14,70.98999786376953
2018-07-13,72.5199966430664
2018-10-17,73.52999877929688
2019-05-29,72.29000091552734
2019-03-26,72.1500015258789
2019-02-22,71.55999755859375
2019-10-04,72.16999816894531
2019-11-05,72.5199966430664
2019-12-27,72.55000305175781
2020-06-02,72.88999938964844
2019-12-30,74.48999786376953
2020-03-18,75.31999969482422
2020-06-05,75.30000305175781
2019-07-15,75.79000091552734
2018-12-03,75.88999938964844
2019-06-13,75.25
2019-01-04,73.80999755859375
2018-08-29,74.54000091552734
2019-02-05,74.22000122070312
2018-11-01,75.47000122070312
2019-08-16,74.88999938964844
2019-04-10,75.08000183105469
2019-09-17,74.06999969482422
2019-10-15,74.08999633789062
2020-01-02,71.37999725341797
2020-06-08,69.94999694824219
2019-10-18,69.9000015258789
2020-03-24,69.77999877929688
2020-06-11,70.47000122070312
2020-01-08,70.62999725341797
2019-04-25,70.61000061035156
2019-07-30,71.61000061035156
2019-02-20,72.41000366210938
2018-07-11,70.94000244140625
2018-09-13,63.33000183105469
2018-10-15,64.55000305175781
2019-06-28,63.880001068115234
2018-12-18,62.47999954223633
2018-11-16,62.7400016784668
2019-10-02,65.16000366210938
2020-03-27,65.94999694824219
2020-01-10,66.37000274658203
2019-10-24,65.33000183105469
2020-03-30,65.25
2020-06-17,66.4000015258789
2020-01-14,66.41000366210938
2020-04-02,67.12000274658203
2019-01-02,68.70999908447266
2019-08-14,69.66000366210938
2018-10-30,70.05000305175781
2019-06-11,69.16999816894531
2019-05-10,68.87000274658203
2019-04-08,70.83999633789062
2018-08-27,71.2699966430664
2018-07-26,71.4800033569336
2018-09-28,70.0199966430664
2019-03-07,69.29000091552734
2019-10-30,70.1500015258789
2020-01-17,68.91000366210938
2020-06-23,71.77999877929688
2020-04-08,71.47000122070312
2020-06-26,70.98999786376953
2019-03-22,71.0
2019-01-17,71.66000366210938
2019-08-29,71.04000091552734
2018-11-14,71.56999969482422
2019-06-26,71.37999725341797
2018-09-11,72.0
2018-07-09,72.7699966430664
2018-08-10,73.77999877929688
2019-04-23,73.86000061035156
2019-09-30,74.5199966430664
2020-01-23,73.52999877929688
2019-11-08,75.0
2020-04-14,74.83000183105469
2019-11-11,75.06999969482422
2020-01-29,75.44000244140625
2020-04-17,74.56999969482422
2018-07-24,74.69000244140625
2018-09-26,74.70999908447266
2019-05-08,74.31999969482422
2019-03-05,74.76000213623047
2019-02-01,75.12999725341797
2018-12-31,76.1500015258789
2018-11-29,75.7300033569336
2019-08-12,76.13999938964844
2019-07-11,75.33999633789062
2019-09-13,75.29000091552734
2019-11-14,75.79000091552734
2020-04-20,76.88999938964844
2020-02-04,76.69000244140625
2020-04-23,77.0999984741211
2018-12-14,78.3499984741211
2019-08-27,76.94000244140625
2018-08-08,77.4800033569336
2018-10-11,76.97000122070312
2018-11-12,76.37000274658203
2019-07-26,76.77999877929688
2019-06-24,76.80000305175781
2019-05-23,76.55000305175781
2019-03-20,76.76000213623047
2019-01-15,77.94000244140625
2019-11-20,75.76000213623047
2020-02-07,77.41999816894531
2020-02-10,76.37000274658203
2020-04-29,77.20999908447266
2019-11-26,78.48999786376953
2020-02-13,77.88999938964844
2019-01-30,77.66999816894531
2018-08-23,77.44999694824219
2018-09-24,77.37999725341797
2018-11-27,77.16000366210938
2018-10-26,76.56999969482422
2019-07-09,77.19999694824219
2019-06-07,77.75
2019-05-06,76.41000366210938
2019-04-04,75.05999755859375
2019-09-11,74.01000213623047
2019-11-29,68.58000183105469
2020-05-05,67.52999877929688
2019-12-02,69.80999755859375
2020-02-19,68.80999755859375
2020-05-08,69.52999877929688
2019-05-21,67.44999694824219
2019-03-18,65.23999786376953
2018-09-07,62.560001373291016
2018-08-06,62.08000183105469
2018-10-09,56.040000915527344
2019-02-14,54.939998626708984
2018-12-12,48.470001220703125
2019-07-24,47.040000915527344
2019-09-26,48.40999984741211
2019-10-28,48.5099983215332
2019-12-05,48.869998931884766
2020-05-11,46.459999084472656
2019-07-03,46.33000183105469
2020-02-25,50.029998779296875
2020-05-14,54.130001068115234
2020-02-28,55.099998474121094
2019-08-08,55.709999084472656
2019-06-05,56.439998626708984
2018-07-20,52.27000045776367
2018-08-21,50.0099983215332
2018-10-24,50.959999084472656
2019-04-02,51.599998474121094
2019-03-01,55.0099983215332
2019-01-28,54.279998779296875
2018-12-27,58.31999969482422
2019-09-09,59.68000030517578
2020-03-02,60.63999938964844
2020-05-20,58.47999954223633
2019-12-17,58.0
2020-03-05,61.0099983215332
2019-02-12,61.29999923706055
2019-01-11,59.06999969482422
2018-12-10,59.349998474121094
2019-08-23,58.9900016784668
2018-11-08,58.650001525878906
2019-07-22,59.95000076293945
2019-06-20,61.93000030517578
2018-09-05,62.9900016784668
2019-04-17,59.810001373291016
2019-09-24,57.5
2019-12-20,56.15999984741211
2020-05-26,56.63999938964844
2019-04-30,56.599998474121094
2019-12-23,54.18000030517578
2020-03-11,55.41999816894531
2020-05-29,56.61000061035156
2019-12-26,57.119998931884766
2020-06-01,56.75
2019-05-02,56.40999984741211
2019-02-27,57.16999816894531
2018-11-23,57.58000183105469
2019-08-06,56.93000030517578
2018-07-18,57.68000030517578
2018-09-20,56.13999938964844
2018-10-22,56.27000045776367
2019-07-05,57.4900016784668
2019-06-03,57.02000045776367
2019-10-09,58.25
2019-10-11,57.75
2020-03-17,58.279998779296875
2020-06-04,59.59000015258789
2019-10-14,60.380001068115234
2020-03-20,60.810001373291016
2018-11-06,59.70000076293945
2019-06-18,61.369998931884766
2019-05-17,64.05999755859375
2019-04-15,61.59000015258789
2019-03-14,59.150001525878906
2019-01-09,58.029998779296875
2018-08-02,56.369998931884766
2018-10-05,61.09000015258789
2019-08-21,60.81999969482422
2019-10-17,59.220001220703125
2020-03-23,59.81999969482422
2020-06-10,55.7400016784668
2019-02-25,56.4900016784668
2020-01-07,55.290000915527344
2020-03-26,54.189998626708984
2019-10-23,55.20000076293945
