Dates,EIX
2019-04-24,44.030208587646484
2018-07-10,50.80408477783203
2018-09-12,50.30023956298828
2019-02-19,49.24590301513672
2019-01-18,50.001670837402344
2020-02-24,49.68443298339844
2020-05-13,50.37488555908203
2019-12-10,51.606502532958984
2020-02-27,51.093326568603516
2019-12-13,51.056007385253906
2020-05-19,51.61582565307617
2019-03-06,53.1833381652832
2018-11-30,53.86445999145508
2019-08-13,53.68717956542969
2019-07-12,54.59223175048828
2019-06-10,54.90013122558594
2019-05-09,54.946781158447266
2018-07-25,55.553260803222656
2018-09-27,55.5439338684082
2018-10-29,55.64656066894531
2019-10-16,54.29365158081055
2019-12-16,53.640533447265625
2020-03-04,54.508262634277344
2020-05-22,54.358970642089844
2019-10-01,52.418243408203125
2019-12-19,50.69212341308594
2018-09-10,52.43690490722656
2019-05-24,53.1833381652832
2018-08-09,53.977962493896484
2019-04-22,53.544097900390625
2019-03-21,53.52524185180664
2019-01-16,53.61012649536133
2019-08-28,55.100341796875
2018-11-13,54.08171081542969
2018-10-12,54.38352966308594
2019-06-25,55.08148193359375
2020-03-10,55.96806716918945
2020-05-28,55.94920349121094
2019-10-07,54.84568405151367
2020-03-13,51.92183303833008
2019-10-10,51.10127639770508
2020-03-16,50.46934127807617
2020-06-03,51.761497497558594
2018-11-28,51.129573822021484
2018-09-25,51.80865478515625
2018-07-23,52.00672149658203
2018-08-24,52.28024673461914
2019-07-10,51.41252136230469
2019-05-07,52.04445266723633
2019-04-05,52.65752029418945
2019-03-04,53.73273849487305
2019-01-31,53.374324798583984
2019-09-12,52.94990158081055
2019-12-31,52.94990158081055
2020-03-19,52.45001983642578
2020-01-03,54.41181564331055
2020-06-09,54.7796630859375
2019-02-15,55.100341796875
2019-01-14,56.65658187866211
2018-07-06,56.977256774902344
2018-08-07,57.08101272583008
2018-10-10,57.0621452331543
2018-12-13,58.14680099487305
2019-08-26,59.11827087402344
2019-07-25,57.778961181640625
2019-05-22,57.920440673828125
2019-03-19,57.22248458862305
2020-01-06,57.85441589355469
2020-03-25,57.165897369384766
2020-06-12,56.48680877685547
2019-10-22,57.82612609863281
2020-01-09,58.561798095703125
2020-06-15,58.9484977722168
2019-10-25,58.222251892089844
2020-03-31,58.665550231933594
2020-06-18,58.52406692504883
2019-04-03,59.542701721191406
2018-08-22,60.5141716003418
2018-10-25,60.45758056640625
2019-01-29,60.410430908203125
2018-12-28,60.28780746459961
2018-11-26,59.91054153442383
2019-08-09,59.42951965332031
2019-07-08,59.69361114501953
2019-06-06,61.287574768066406
2019-09-10,61.01405715942383
2020-01-15,60.636783599853516
2020-04-03,61.372459411621094
2019-10-31,60.184059143066406
2020-04-06,59.1960334777832
2020-06-24,58.96746826171875
2018-11-09,59.71028137207031
2019-07-23,59.52933883666992
2019-06-21,60.424522399902344
2019-05-20,60.653072357177734
2019-04-18,60.78640365600586
2018-09-06,60.719730377197266
2018-10-08,59.49125289916992
2019-02-13,59.67218780517578
2018-12-11,59.61505126953125
2019-09-25,63.92905044555664
2020-01-21,62.09107208251953
2020-04-09,61.36731719970703
2019-11-06,60.38642501831055
2020-01-24,60.08168411254883
2020-01-27,60.01502227783203
2020-04-15,60.5864143371582
2018-12-26,61.138755798339844
2019-08-07,60.54832077026367
2019-06-04,60.529273986816406
2018-09-21,60.281673431396484
2018-07-19,60.7292594909668
2018-08-20,57.41519546508789
2018-10-23,56.853328704833984
2019-05-03,57.700897216796875
2019-04-01,58.262760162353516
2019-02-28,58.30085372924805
2019-11-12,57.2628288269043
2020-01-30,56.986656188964844
2019-11-15,56.367645263671875
2020-04-21,57.28187561035156
2019-04-16,56.99617385864258
2019-03-15,57.1485481262207
2019-02-11,57.091407775878906
2019-01-10,57.10093307495117
2019-08-22,57.177120208740234
2018-11-07,57.719940185546875
2018-08-03,58.234195709228516
2018-09-04,58.757965087890625
2019-06-19,57.98658752441406
2019-09-23,55.50103759765625
2019-11-18,55.87244415283203
2020-02-05,56.853328704833984
2020-04-24,56.5390625
2019-03-29,57.691368103027344
2019-11-21,59.34840393066406
2020-04-27,61.48158645629883
2020-02-11,60.45309066772461
2020-04-30,59.653141021728516
2019-05-01,57.9675407409668
2019-02-26,57.32948684692383
2019-01-25,56.681915283203125
2018-12-24,57.024749755859375
2019-09-06,56.6057243347168
2018-07-17,57.2628288269043
2018-09-19,57.786598205566406
2019-08-05,59.38649368286133
2019-10-08,60.7387809753418
2019-12-11,62.29105758666992
2019-11-27,62.42438888549805
2020-02-14,61.95774841308594
2020-05-06,60.795921325683594
2019-01-08,62.014892578125
2018-12-07,64.1957015991211
2019-08-20,63.86238098144531
2018-11-05,63.95762252807617
2019-07-19,64.46234893798828
2018-10-04,64.56084442138672
2019-06-17,66.58857727050781
2019-05-16,67.00181579589844
2018-08-01,66.90571594238281
2019-03-13,67.22285461425781
2019-12-03,67.88594818115234
2020-02-20,67.80907440185547
2019-12-06,67.36700439453125
2020-05-12,66.96337890625
2019-12-09,68.02049255371094
2020-02-26,67.43427276611328
2020-05-15,66.96337890625
2019-03-28,67.5303726196289
2018-09-17,68.25112915039062
2018-08-16,67.29972839355469
2018-10-19,68.1838607788086
2019-04-29,67.84750366210938
2019-01-23,67.5303726196289
2019-09-04,71.63390350341797
2018-11-20,70.99961853027344
2019-07-02,70.87470245361328
2019-05-31,69.68304443359375
2019-12-12,70.50951385498047
2020-05-18,71.29755401611328
2019-09-27,72.19129180908203
2020-03-03,71.48013305664062
2020-05-21,70.22120666503906
2019-05-14,70.35575103759766
2018-08-31,69.01995086669922
2018-07-30,69.26020050048828
2018-10-02,69.6734390258789
2019-04-12,69.81758880615234
2019-03-11,69.19293212890625
2019-02-07,70.13472747802734
2019-07-17,69.99057006835938
2019-09-19,69.29863739013672
2019-10-21,70.52873992919922
2019-12-18,70.47107696533203
2020-03-06,68.98150634765625
2019-10-03,69.4139633178711
2020-03-09,69.45240020751953
2020-05-27,70.5383529663086
2019-12-24,70.3269271850586
2020-03-12,68.52982330322266
2018-12-20,68.21269989013672
2019-08-01,68.34724426269531
2018-08-14,69.95213317871094
2018-07-13,69.96173858642578
2018-10-17,69.71186828613281
2019-05-29,69.12565612792969
2019-03-26,68.69320678710938
2019-02-22,69.01033020019531
2019-10-04,69.26020050048828
2019-11-05,69.7983627319336
2019-12-27,69.9040756225586
2020-06-02,71.26871490478516
2019-12-30,72.4027099609375
2020-03-18,72.22012329101562
2020-06-05,73.38294219970703
2019-07-15,73.51178741455078
2018-12-03,73.06614685058594
2019-06-13,71.59359741210938
2019-01-04,72.15548706054688
2018-08-29,71.64202880859375
2019-02-05,73.23085021972656
2018-11-01,72.55269622802734
2019-08-16,72.39769744873047
2019-04-10,72.0779800415039
2019-09-17,71.87454223632812
2019-10-15,69.10379791259766
2020-01-02,67.87344360351562
2020-06-08,67.708740234375
2019-10-18,67.66029357910156
2020-03-24,68.35782623291016
2020-06-11,68.31907653808594
2020-01-08,68.2900161743164
2019-04-25,69.3072509765625
2019-07-30,70.15978240966797
2019-02-20,69.93695831298828
2018-07-11,63.988590240478516
2018-09-13,62.54508590698242
2018-10-15,63.3588752746582
2019-06-28,60.21999740600586
2018-12-18,60.9369010925293
2018-11-16,63.53326416015625
2019-10-02,64.11453247070312
2020-03-27,64.07577514648438
2020-01-10,63.620452880859375
2019-10-24,63.639827728271484
2020-03-30,64.23078155517578
2020-06-17,64.24046325683594
2020-01-14,64.7539291381836
2020-04-02,65.98429870605469
2019-01-02,67.50529479980469
2019-08-14,67.91218566894531
2018-10-30,67.33091735839844
2019-06-11,66.71088409423828
2019-05-10,68.70658874511719
2019-04-08,68.79379272460938
2018-08-27,69.02629852294922
2018-07-26,68.0865707397461
2018-09-28,66.84651947021484
2019-03-07,67.6506118774414
2019-10-30,66.94339752197266
2020-01-17,69.32662200927734
2020-06-23,69.5009994506836
2020-04-08,68.78410339355469
2020-06-26,69.11348724365234
2019-03-22,69.1425552368164
2019-01-17,68.79379272460938
2019-08-29,69.05535888671875
2018-11-14,69.29755401611328
2019-06-26,69.22005462646484
2018-09-11,70.42135620117188
2018-07-09,71.69047546386719
2018-08-10,71.2545166015625
2019-04-23,71.95204162597656
2019-09-30,71.1285629272461
2020-01-23,72.84333038330078
2019-11-08,72.47518920898438
2020-04-14,72.4848861694336
2019-11-11,72.99832916259766
2020-01-29,72.87239074707031
2020-04-17,72.9974594116211
2018-07-24,73.6814193725586
2018-09-26,72.6750259399414
2019-05-08,73.06585693359375
2019-03-05,73.40782928466797
2019-02-01,74.12110137939453
2018-12-31,74.00384521484375
2018-11-29,74.39468383789062
2019-08-12,73.76935577392578
2019-07-11,73.642333984375
2019-09-13,73.31012725830078
2019-11-14,75.16658020019531
2020-04-20,74.8050537109375
2020-02-04,75.19588470458984
2020-04-23,76.40745544433594
2018-12-14,75.3033676147461
2019-08-27,75.9091567993164
2018-08-08,75.15680694580078
2018-10-11,74.46308135986328
2018-11-12,75.03955841064453
2019-07-26,75.2154312133789
2019-06-24,74.91252899169922
2019-05-23,74.7952880859375
2019-03-20,75.87984466552734
2019-01-15,73.74004364013672
2019-11-20,75.55740356445312
2020-02-07,74.54124450683594
2020-02-10,75.23497009277344
2020-04-29,76.40745544433594
2019-11-26,76.21204376220703
2020-02-13,75.7235107421875
2019-01-30,75.59649658203125
2018-08-23,75.37175750732422
2018-09-24,75.35221862792969
2018-11-27,74.88322448730469
2018-10-26,75.5476303100586
2019-07-09,75.79190063476562
2019-06-07,74.57054901123047
2019-05-06,73.3589859008789
2019-04-04,72.60662841796875
2019-09-11,68.63969421386719
2019-11-29,65.64984130859375
2020-05-05,68.8253402709961
2019-12-02,66.7343978881836
2020-02-19,68.5517578125
2020-05-08,67.4281234741211
2019-05-21,66.04066467285156
2019-03-18,60.34430694580078
2018-09-07,62.42548370361328
2018-08-06,58.37061309814453
2018-10-09,51.228172302246094
2019-02-14,52.02937698364258
2018-12-12,45.09212875366211
2019-07-24,50.182701110839844
2019-09-26,47.9158821105957
2019-10-28,47.642295837402344
2019-12-05,45.78585433959961
2020-05-11,43.45063781738281
2019-07-03,49.22516632080078
2020-02-25,52.58631134033203
2020-05-14,56.40668487548828
2020-02-28,54.09101104736328
2019-08-08,55.660701751708984
2019-06-05,54.158226013183594
2018-07-20,50.67881393432617
2018-08-21,50.93581771850586
2018-10-24,48.79084014892578
2019-04-02,52.55690383911133
2019-03-01,53.40699005126953
2019-01-28,56.90616989135742
2018-12-27,59.57503890991211
2019-09-09,58.70518493652344
2020-03-02,59.16976547241211
2020-05-20,57.21259689331055
2019-12-17,59.130226135253906
2020-03-05,61.344398498535156
2019-02-12,59.31803512573242
2019-01-11,57.519020080566406
2018-12-10,58.30979919433594
2019-08-23,57.55855941772461
2018-11-08,58.56679916381836
2019-07-22,60.049503326416016
2019-06-20,61.472896575927734
2018-09-05,59.673885345458984
2019-04-17,58.033023834228516
2019-09-24,55.047847747802734
2019-12-20,55.68046951293945
2020-05-26,55.739776611328125
2019-04-30,53.416873931884766
2019-12-23,53.901222229003906
2020-03-11,56.39216613769531
2020-05-29,56.164817810058594
2019-12-26,55.75954818725586
2020-06-01,56.748016357421875
2019-05-02,56.856746673583984
2019-02-27,55.30485153198242
2018-11-23,56.520668029785156
2019-08-06,56.75790023803711
2018-07-18,55.61127471923828
2018-09-20,55.62116241455078
2018-10-22,55.77931594848633
2019-07-05,55.364158630371094
2019-06-03,56.39216613769531
2019-10-09,57.32133102416992
2019-10-11,57.439945220947266
2020-03-17,58.56679916381836
2020-06-04,59.16976547241211
2019-10-14,60.2669677734375
2020-03-20,58.378990173339844
2018-11-06,60.17800521850586
2019-06-18,64.01326751708984
2019-05-17,60.91935729980469
2019-04-15,59.644229888916016
2019-03-14,56.15493392944336
2019-01-09,56.90616989135742
2018-08-02,58.76449203491211
2018-10-05,59.8221549987793
2019-08-21,59.19941711425781
2019-10-17,58.16152572631836
2020-03-23,55.01819610595703
2020-06-10,55.146697998046875
2019-02-25,55.12692642211914
2020-01-07,53.74306869506836
2020-03-26,54.25707244873047
2019-10-23,54.18788146972656
