Dates,WHR
2020-06-17,155.94000244140625
2020-01-14,155.30999755859375
2020-04-02,150.27999877929688
2019-01-02,149.97000122070312
2019-08-14,144.36000061035156
2018-10-30,143.16000366210938
2019-06-11,140.97999572753906
2019-05-10,142.66000366210938
2019-04-08,142.41000366210938
2018-08-27,144.07000732421875
2018-07-26,146.00999450683594
2018-09-28,147.6999969482422
2019-03-07,145.64999389648438
2019-10-30,143.10000610351562
2020-01-17,142.92999267578125
2020-06-23,140.92999267578125
2020-04-08,142.0399932861328
2020-06-26,144.91000366210938
2019-03-22,147.57000732421875
2019-01-17,146.22000122070312
2019-08-29,144.47000122070312
2018-11-14,146.1999969482422
2019-06-26,151.5399932861328
2018-09-11,148.4199981689453
2018-07-09,149.10000610351562
2018-08-10,146.64999389648438
2019-04-23,146.58999633789062
2019-09-30,143.89999389648438
2020-01-23,147.41000366210938
2019-11-08,145.47999572753906
2020-04-14,145.17999267578125
2019-11-11,145.19000244140625
2020-01-29,145.9199981689453
2020-04-17,146.22000122070312
2018-07-24,147.52999877929688
2018-09-26,148.4499969482422
2019-05-08,145.9199981689453
2019-03-05,147.2899932861328
2019-02-01,147.33999633789062
2018-12-31,149.39999389648438
2018-11-29,150.36000061035156
2019-08-12,149.67999267578125
2019-07-11,152.77999877929688
2019-09-13,153.22999572753906
2019-11-14,153.92999267578125
2020-04-20,154.16000366210938
2020-02-04,152.6300048828125
2020-04-23,151.39999389648438
2018-12-14,146.69000244140625
2019-08-27,150.72000122070312
2018-08-08,149.4199981689453
2018-10-11,148.22999572753906
2018-11-12,156.6699981689453
2019-07-26,154.10000610351562
2019-06-24,152.7899932861328
2019-05-23,146.1699981689453
2019-03-20,147.14999389648438
2019-01-15,150.16000366210938
2019-11-20,154.4499969482422
2020-02-07,153.05999755859375
2020-02-10,149.2100067138672
2020-04-29,149.41000366210938
2019-11-26,151.97999572753906
2020-02-13,152.5
2019-01-30,152.02999877929688
2018-08-23,152.16000366210938
2018-09-24,148.0800018310547
2018-11-27,147.22000122070312
2018-10-26,149.0800018310547
2019-07-09,147.19000244140625
2019-06-07,140.77000427246094
2019-05-06,137.14999389648438
2019-04-04,137.30999755859375
2019-09-11,131.4499969482422
2019-11-29,127.86000061035156
2020-05-05,133.8699951171875
2019-12-02,127.87000274658203
2020-02-19,131.94000244140625
2020-05-08,124.86000061035156
2019-05-21,121.12000274658203
2019-03-18,112.37999725341797
2018-09-07,117.37000274658203
2018-08-06,110.48999786376953
2018-10-09,102.79000091552734
2019-02-14,115.43000030517578
2018-12-12,92.79000091552734
2019-07-24,97.37000274658203
2019-09-26,88.9800033569336
2019-10-28,82.56999969482422
2019-12-05,74.44999694824219
2020-05-11,64.22000122070312
2019-07-03,83.20999908447266
2020-02-25,82.38999938964844
2020-05-14,83.19999694824219
2020-02-28,84.26000213623047
2019-08-08,87.70999908447266
2019-06-05,85.80000305175781
2018-07-20,80.5999984741211
2018-08-21,81.62999725341797
2018-10-24,82.63999938964844
2019-04-02,92.48999786376953
2019-03-01,94.91000366210938
2019-01-28,99.68000030517578
2018-12-27,104.75
2019-09-09,100.6500015258789
2020-03-02,103.51000213623047
2020-05-20,99.88999938964844
2019-12-17,96.63999938964844
2020-03-05,105.33000183105469
2019-02-12,100.0
2019-01-11,98.18000030517578
2018-12-10,99.3499984741211
2019-08-23,102.25
2018-11-08,104.58000183105469
2019-07-22,109.18000030517578
2019-06-20,113.8499984741211
2018-09-05,122.5
2019-04-17,111.73999786376953
2019-09-24,112.19000244140625
2019-12-20,106.0199966430664
2020-05-26,109.26000213623047
2019-04-30,107.12999725341797
2019-12-23,106.9000015258789
2020-03-11,112.5999984741211
2020-05-29,108.66999816894531
2019-12-26,105.75
2020-06-01,103.75
2019-05-02,107.95999908447266
2019-02-27,108.80000305175781
2018-11-23,118.58999633789062
2019-08-06,118.4800033569336
2018-07-18,118.86000061035156
2018-09-20,119.0
2018-10-22,119.69999694824219
2019-07-05,125.55000305175781
2019-06-03,129.19000244140625
2019-10-09,121.66999816894531
2019-10-11,121.81999969482422
2020-03-17,123.7699966430664
2020-06-04,128.1300048828125
2019-10-14,130.1699981689453
2020-03-20,134.88999938964844
2018-11-06,136.85000610351562
2019-06-18,140.88999938964844
2019-05-17,137.00999450683594
2019-04-15,134.6300048828125
2019-03-14,122.4800033569336
2019-01-09,122.0999984741211
2018-08-02,125.5999984741211
2018-10-05,126.31999969482422
2019-08-21,126.23999786376953
2019-10-17,126.62999725341797
2020-03-23,127.08999633789062
2020-06-10,125.77999877929688
2019-02-25,127.52999877929688
2020-01-07,123.48999786376953
2020-03-26,124.30000305175781
2019-10-23,122.80000305175781
