Dates,WHR
2018-10-10,137.55999755859375
2018-12-13,137.97999572753906
2019-08-26,140.80999755859375
2019-07-25,141.2100067138672
2019-05-22,143.00999450683594
2019-03-19,144.50999450683594
2020-01-06,142.75999450683594
2020-03-25,141.1199951171875
2020-06-12,139.17999267578125
2019-10-22,140.5500030517578
2020-01-09,141.22999572753906
2020-06-15,141.77999877929688
2019-10-25,138.6999969482422
2020-03-31,136.9199981689453
2020-06-18,135.7100067138672
2019-04-03,136.19000244140625
2018-08-22,137.0500030517578
2018-10-25,140.69000244140625
2019-01-29,139.47000122070312
2018-12-28,131.50999450683594
2018-11-26,133.0
2019-08-09,131.80999755859375
2019-07-08,129.89999389648438
2019-06-06,130.72999572753906
2019-09-10,128.9199981689453
2020-01-15,128.44000244140625
2020-04-03,129.66000366210938
2019-10-31,130.6699981689453
2020-04-06,131.14999389648438
2020-06-24,131.47000122070312
2018-11-09,132.25
2019-07-23,133.39999389648438
2019-06-21,132.22000122070312
2019-05-20,132.39999389648438
2019-04-18,134.1199951171875
2018-09-06,134.9499969482422
2018-10-08,134.41000366210938
2019-02-13,134.74000549316406
2018-12-11,136.4600067138672
2019-09-25,138.4600067138672
2020-01-21,136.02000427246094
2020-04-09,135.24000549316406
2019-11-06,135.88999938964844
2020-01-24,136.5500030517578
2020-01-27,138.91000366210938
2020-04-15,138.7100067138672
2018-12-26,135.5
2019-08-07,134.33999633789062
2019-06-04,134.08999633789062
2018-09-21,136.57000732421875
2018-07-19,136.60000610351562
2018-08-20,137.88999938964844
2018-10-23,139.8300018310547
2019-05-03,142.0399932861328
2019-04-01,138.1199951171875
2019-02-28,135.85000610351562
2019-11-12,136.5800018310547
2020-01-30,131.2899932861328
2019-11-15,130.42999267578125
2020-04-21,126.16000366210938
2019-04-16,126.9000015258789
2019-03-15,127.9000015258789
2019-02-11,129.17999267578125
2019-01-10,126.58000183105469
2019-08-22,127.0
2018-11-07,129.3800048828125
2018-08-03,130.3000030517578
2018-09-04,124.4000015258789
2019-06-19,124.58999633789062
2019-09-23,122.44999694824219
2019-11-18,119.25
2020-02-05,118.45999908447266
2020-04-24,114.0
2019-03-29,114.43000030517578
2019-11-21,118.58000183105469
2020-04-27,122.5199966430664
2020-02-11,125.4800033569336
2020-04-30,127.44000244140625
2019-05-01,128.77999877929688
2019-02-26,129.85000610351562
2019-01-25,128.4600067138672
2018-12-24,131.25
2019-09-06,134.11000061035156
2018-07-17,135.77999877929688
2018-09-19,138.5
2019-08-05,139.67999267578125
2019-10-08,140.82000732421875
2019-12-11,139.11000061035156
2019-11-27,139.75999450683594
2020-02-14,137.2899932861328
2020-05-06,137.91000366210938
2019-01-08,140.55999755859375
2018-12-07,142.00999450683594
2019-08-20,144.36000061035156
2018-11-05,143.02000427246094
2019-07-19,144.11000061035156
2018-10-04,143.6699981689453
2019-06-17,143.0399932861328
2019-05-16,141.57000732421875
2018-08-01,140.9600067138672
2019-03-13,140.47999572753906
2019-12-03,142.82000732421875
2020-02-20,143.30999755859375
2019-12-06,143.25
2020-05-12,147.72000122070312
2019-12-09,148.60000610351562
2020-02-26,148.1699981689453
2020-05-15,147.80999755859375
2019-03-28,138.00999450683594
2018-09-17,141.80999755859375
2018-08-16,145.5
2018-10-19,144.8800048828125
2019-04-29,147.75
2019-01-23,147.4199981689453
2019-09-04,144.32000732421875
2018-11-20,139.89999389648438
2019-07-02,134.7100067138672
2019-05-31,130.4600067138672
2019-12-12,133.6300048828125
2020-05-18,133.02999877929688
2019-09-27,139.0399932861328
2020-03-03,136.50999450683594
2020-05-21,134.2100067138672
2019-05-14,134.27999877929688
2018-08-31,129.11000061035156
2018-07-30,128.32000732421875
2018-10-02,128.2899932861328
2019-04-12,133.14999389648438
2019-03-11,134.0
2019-02-07,138.17999267578125
2019-07-17,138.5500030517578
2019-09-19,133.8000030517578
2019-10-21,134.9600067138672
2019-12-18,134.08999633789062
2020-03-06,132.99000549316406
2019-10-03,136.6999969482422
2020-03-09,138.50999450683594
2020-05-27,133.05999755859375
2019-12-24,135.69000244140625
2020-03-12,139.58999633789062
2018-12-20,143.0
2019-08-01,143.9600067138672
2018-08-14,146.10000610351562
2018-07-13,148.89999389648438
2018-10-17,150.75
2019-05-29,149.7100067138672
2019-03-26,148.11000061035156
2019-02-22,146.05999755859375
2019-10-04,146.82000732421875
2019-11-05,148.55999755859375
2019-12-27,148.0500030517578
2020-06-02,146.94000244140625
2019-12-30,148.38999938964844
2020-03-18,147.92999267578125
2020-06-05,152.3000030517578
2019-07-15,153.25
2018-12-03,155.64999389648438
2019-06-13,153.91000366210938
2019-01-04,150.74000549316406
2018-08-29,149.16000366210938
2019-02-05,152.92999267578125
2018-11-01,153.5
2019-08-16,152.25999450683594
2019-04-10,153.85000610351562
2019-09-17,154.97999572753906
2019-10-15,158.1300048828125
2020-01-02,157.24000549316406
2020-06-08,157.5800018310547
2019-10-18,157.3000030517578
2020-03-24,158.41000366210938
2020-06-11,159.32000732421875
2020-01-08,160.17999267578125
2019-04-25,158.8699951171875
2019-07-30,153.61000061035156
2019-02-20,159.41000366210938
2018-07-11,159.27999877929688
2018-09-13,154.27000427246094
2018-10-15,154.14999389648438
2019-06-28,151.7100067138672
2018-12-18,150.0500030517578
2018-11-16,149.3000030517578
2019-10-02,150.88999938964844
2020-03-27,154.74000549316406
2020-01-10,154.00999450683594
2019-10-24,156.02000427246094
2020-03-30,154.3300018310547
2020-06-17,152.8000030517578
2020-01-14,154.11000061035156
2020-04-02,149.00999450683594
2019-01-02,149.44000244140625
2019-08-14,142.66000366210938
2018-10-30,142.10000610351562
2019-06-11,140.1199951171875
2019-05-10,140.57000732421875
2019-04-08,141.8800048828125
2018-08-27,142.52999877929688
2018-07-26,143.86000061035156
2018-09-28,145.13999938964844
2019-03-07,144.5500030517578
2019-10-30,142.77000427246094
2020-01-17,140.6300048828125
2020-06-23,138.5500030517578
2020-04-08,141.9600067138672
2020-06-26,142.58999633789062
2019-03-22,146.35000610351562
2019-01-17,145.89999389648438
2019-08-29,143.89999389648438
2018-11-14,144.11000061035156
2019-06-26,145.97000122070312
2018-09-11,144.5399932861328
2018-07-09,145.64999389648438
2018-08-10,146.00999450683594
2019-04-23,145.75
2019-09-30,143.6300048828125
2020-01-23,143.42999267578125
2019-11-08,144.91000366210938
2020-04-14,144.32000732421875
2019-11-11,144.11000061035156
2020-01-29,144.69000244140625
2020-04-17,145.05999755859375
2018-07-24,145.5500030517578
2018-09-26,145.8300018310547
2019-05-08,145.0
2019-03-05,143.41000366210938
2019-02-01,146.60000610351562
2018-12-31,147.1699981689453
2018-11-29,148.16000366210938
2019-08-12,147.75999450683594
2019-07-11,149.69000244140625
2019-09-13,152.0
2019-11-14,152.24000549316406
2020-04-20,152.72999572753906
2020-02-04,152.05999755859375
2020-04-23,149.9199981689453
2018-12-14,146.42999267578125
2019-08-27,144.32000732421875
2018-08-08,147.9600067138672
2018-10-11,145.1699981689453
2018-11-12,147.85000610351562
2019-07-26,153.8000030517578
2019-06-24,151.0800018310547
2019-05-23,145.2100067138672
2019-03-20,145.99000549316406
2019-01-15,149.44000244140625
2019-11-20,151.85000610351562
2020-02-07,153.02000427246094
2020-02-10,148.58999633789062
2020-04-29,148.0500030517578
2019-11-26,150.11000061035156
2020-02-13,151.27999877929688
2019-01-30,150.36000061035156
2018-08-23,151.22000122070312
2018-09-24,145.1199951171875
2018-11-27,146.02000427246094
2018-10-26,146.1699981689453
2019-07-09,145.2100067138672
2019-06-07,140.1199951171875
2019-05-06,134.8000030517578
2019-04-04,136.6300048828125
2019-09-11,131.27000427246094
2019-11-29,124.16000366210938
2020-05-05,126.66000366210938
2019-12-02,126.51000213623047
2020-02-19,127.55000305175781
2020-05-08,124.01000213623047
2019-05-21,117.56999969482422
2019-03-18,110.97000122070312
2018-09-07,109.93000030517578
2018-08-06,109.72000122070312
2018-10-09,99.61000061035156
2019-02-14,103.33000183105469
2018-12-12,92.13999938964844
2019-07-24,88.72000122070312
2019-09-26,85.93000030517578
2019-10-28,76.9800033569336
2019-12-05,73.7300033569336
2020-05-11,64.0
2019-07-03,68.5
2020-02-25,80.30000305175781
2020-05-14,77.19999694824219
2020-02-28,77.66999816894531
2019-08-08,81.01000213623047
2019-06-05,85.0
2018-07-20,78.76000213623047
2018-08-21,78.79000091552734
2018-10-24,78.8499984741211
2019-04-02,86.37999725341797
2019-03-01,92.83999633789062
2019-01-28,94.62999725341797
2018-12-27,101.93000030517578
2019-09-09,97.38999938964844
2020-03-02,101.81999969482422
2020-05-20,94.87000274658203
2019-12-17,93.80999755859375
2020-03-05,99.7699966430664
2019-02-12,99.66000366210938
2019-01-11,96.41999816894531
2018-12-10,97.16999816894531
2019-08-23,99.88999938964844
2018-11-08,101.76000213623047
2019-07-22,105.16999816894531
2019-06-20,111.06999969482422
2018-09-05,117.01000213623047
2019-04-17,111.73999786376953
2019-09-24,109.11000061035156
2019-12-20,105.81999969482422
2020-05-26,108.69000244140625
2019-04-30,106.86000061035156
2019-12-23,106.61000061035156
2020-03-11,108.4000015258789
2020-05-29,107.0999984741211
2019-12-26,105.58000183105469
2020-06-01,101.69999694824219
2019-05-02,101.02999877929688
2019-02-27,104.7300033569336
2018-11-23,112.25
2019-08-06,115.80999755859375
2018-07-18,118.43000030517578
2018-09-20,117.26000213623047
2018-10-22,116.41999816894531
2019-07-05,123.69999694824219
2019-06-03,126.43000030517578
2019-10-09,121.51000213623047
2019-10-11,119.44000244140625
2020-03-17,120.83999633789062
2020-06-04,124.36000061035156
2019-10-14,128.22999572753906
2020-03-20,128.0
2018-11-06,134.77000427246094
2019-06-18,137.82000732421875
2019-05-17,135.3699951171875
2019-04-15,133.8000030517578
2019-03-14,122.18000030517578
2019-01-09,119.62000274658203
2018-08-02,116.56999969482422
2018-10-05,124.4800033569336
2019-08-21,125.83999633789062
2019-10-17,124.55000305175781
2020-03-23,124.86000061035156
2020-06-10,124.01000213623047
2019-02-25,125.33999633789062
2020-01-07,120.20999908447266
2020-03-26,120.69000244140625
2019-10-23,121.37999725341797
