Dates,VMC
2020-04-27,132.4199981689453
2020-02-11,133.97999572753906
2020-04-30,135.55999755859375
2019-05-01,135.10000610351562
2019-02-26,136.0500030517578
2019-01-25,130.97000122070312
2018-12-24,131.0399932861328
2019-09-06,132.11000061035156
2018-07-17,132.97999572753906
2018-09-19,134.5800018310547
2019-08-05,132.92999267578125
2019-10-08,132.6999969482422
2019-12-11,133.80999755859375
2019-11-27,135.1199951171875
2020-02-14,134.44000244140625
2020-05-06,134.41000366210938
2019-01-08,135.41000366210938
2018-12-07,135.47999572753906
2019-08-20,138.6999969482422
2018-11-05,138.05999755859375
2019-07-19,137.5399932861328
2018-10-04,139.61000061035156
2019-06-17,138.7899932861328
2019-05-16,137.97000122070312
2018-08-01,138.4199981689453
2019-03-13,136.47000122070312
2019-12-03,136.63999938964844
2020-02-20,136.1999969482422
2019-12-06,135.17999267578125
2020-05-12,137.88999938964844
2019-12-09,137.42999267578125
2020-02-26,136.86000061035156
2020-05-15,135.88999938964844
2019-03-28,135.0
2018-09-17,135.4499969482422
2018-08-16,139.6199951171875
2018-10-19,135.1999969482422
2019-04-29,136.8000030517578
2019-01-23,137.25
2019-09-04,139.8000030517578
2018-11-20,138.3800048828125
2019-07-02,135.55999755859375
2019-05-31,136.10000610351562
2019-12-12,138.07000732421875
2020-05-18,136.9199981689453
2019-09-27,138.3300018310547
2020-03-03,139.35000610351562
2020-05-21,139.60000610351562
2019-05-14,139.16000366210938
2018-08-31,139.10000610351562
2018-07-30,139.22999572753906
2018-10-02,139.5500030517578
2019-04-12,142.5
2019-03-11,142.2899932861328
2019-02-07,143.25
2019-07-17,143.33999633789062
2019-09-19,143.1699981689453
2019-10-21,140.3800048828125
2019-12-18,139.9600067138672
2020-03-06,139.47999572753906
2019-10-03,141.52999877929688
2020-03-09,141.52999877929688
2020-05-27,140.47000122070312
2019-12-24,144.97999572753906
2020-03-12,144.60000610351562
2018-12-20,142.66000366210938
2019-08-01,144.83999633789062
2018-08-14,141.83999633789062
2018-07-13,141.94000244140625
2018-10-17,146.0
2019-05-29,145.42999267578125
2019-03-26,147.00999450683594
2019-02-22,145.38999938964844
2019-10-04,147.39999389648438
2019-11-05,149.42999267578125
2019-12-27,150.75999450683594
2020-06-02,149.27000427246094
2019-12-30,149.63999938964844
2020-03-18,149.57000732421875
2020-06-05,150.75
2019-07-15,152.0
2018-12-03,149.67999267578125
2019-06-13,151.33999633789062
2019-01-04,148.30999755859375
2018-08-29,145.49000549316406
2019-02-05,145.16000366210938
2018-11-01,146.97000122070312
2019-08-16,146.5
2019-04-10,148.8300018310547
2019-09-17,148.4499969482422
2019-10-15,149.6999969482422
2020-01-02,147.52000427246094
2020-06-08,148.89999389648438
2019-10-18,147.17999267578125
2020-03-24,147.64999389648438
2020-06-11,147.05999755859375
2020-01-08,147.0
2019-04-25,145.69000244140625
2019-07-30,146.41000366210938
2019-02-20,144.9499969482422
2018-07-11,145.5
2018-09-13,147.6300048828125
2018-10-15,147.6300048828125
2019-06-28,143.63999938964844
2018-12-18,145.1999969482422
2018-11-16,143.7100067138672
2019-10-02,144.22999572753906
2020-03-27,142.6999969482422
2020-01-10,133.5
2019-10-24,139.3699951171875
2020-03-30,137.0
2020-06-17,135.5399932861328
2020-01-14,136.75999450683594
2020-04-02,135.91000366210938
2019-01-02,138.6199951171875
2019-08-14,141.99000549316406
2018-10-30,140.41000366210938
2019-06-11,140.94000244140625
2019-05-10,140.75999450683594
2019-04-08,140.0
2018-08-27,141.55999755859375
2018-07-26,139.3000030517578
2018-09-28,140.5
2019-03-07,142.02000427246094
2019-10-30,143.4199981689453
2020-01-17,142.3000030517578
2020-06-23,140.49000549316406
2020-04-08,141.8699951171875
2020-06-26,141.80999755859375
2019-03-22,144.69000244140625
2019-01-17,143.42999267578125
2019-08-29,142.1999969482422
2018-11-14,140.2100067138672
2019-06-26,142.39999389648438
2018-09-11,141.91000366210938
2018-07-09,143.86000061035156
2018-08-10,143.47000122070312
2019-04-23,143.1199951171875
2019-09-30,143.38999938964844
2020-01-23,141.86000061035156
2019-11-08,142.1999969482422
2020-04-14,140.89999389648438
2019-11-11,142.75999450683594
2020-01-29,143.85000610351562
2020-04-17,143.86000061035156
2018-07-24,142.77000427246094
2018-09-26,145.0
2019-05-08,141.36000061035156
2019-03-05,142.19000244140625
2019-02-01,141.5
2018-12-31,140.32000732421875
2018-11-29,141.75999450683594
2019-08-12,142.1300048828125
2019-07-11,142.91000366210938
2019-09-13,141.72000122070312
2019-11-14,139.13999938964844
2020-04-20,140.13999938964844
2020-02-04,139.97999572753906
2020-04-23,140.5
2018-12-14,142.27000427246094
2019-08-27,141.19000244140625
2018-08-08,142.64999389648438
2018-10-11,139.19000244140625
2018-11-12,139.60000610351562
2019-07-26,141.33999633789062
2019-06-24,138.77999877929688
2019-05-23,141.58999633789062
2019-03-20,142.38999938964844
2019-01-15,145.77000427246094
2019-11-20,145.92999267578125
2020-02-07,148.1699981689453
2020-02-10,146.77000427246094
2020-04-29,147.05999755859375
2019-11-26,147.02999877929688
2020-02-13,143.50999450683594
2019-01-30,145.4499969482422
2018-08-23,145.1699981689453
2018-09-24,142.74000549316406
2018-11-27,136.4499969482422
2018-10-26,135.38999938964844
2019-07-09,135.4199981689453
2019-06-07,130.0
2019-05-06,129.77999877929688
2019-04-04,125.73999786376953
2019-09-11,119.4800033569336
2019-11-29,115.94999694824219
2020-05-05,120.68000030517578
2019-12-02,128.22000122070312
2020-02-19,129.9199981689453
2020-05-08,131.52000427246094
2019-05-21,126.38999938964844
2019-03-18,120.94000244140625
2018-09-07,121.36000061035156
2018-08-06,119.81999969482422
2018-10-09,111.0999984741211
2019-02-14,112.91999816894531
2018-12-12,100.48999786376953
2019-07-24,97.45999908447266
2019-09-26,88.5
2019-10-28,77.0199966430664
2019-12-05,90.55999755859375
2020-05-11,84.19999694824219
2019-07-03,85.01000213623047
2020-02-25,84.9800033569336
2020-05-14,96.23999786376953
2020-02-28,98.68000030517578
2019-08-08,99.18000030517578
2019-06-05,100.61000061035156
2018-07-20,104.19999694824219
2018-08-21,107.83000183105469
2018-10-24,106.94000244140625
2019-04-02,101.9800033569336
2019-03-01,107.81999969482422
2019-01-28,108.16000366210938
2018-12-27,115.29000091552734
2019-09-09,113.87999725341797
2020-03-02,111.1500015258789
2020-05-20,108.80000305175781
2019-12-17,109.66000366210938
2020-03-05,109.23999786376953
2019-02-12,110.29000091552734
2019-01-11,105.36000061035156
2018-12-10,107.9800033569336
2019-08-23,105.25
2018-11-08,103.1500015258789
2019-07-22,103.6500015258789
2019-06-20,110.75
2018-09-05,113.30999755859375
2019-04-17,115.18000030517578
2019-09-24,110.9000015258789
2019-12-20,108.86000061035156
2020-05-26,112.62000274658203
2019-04-30,110.81999969482422
2019-12-23,101.0
2020-03-11,104.0
2020-05-29,99.86000061035156
2019-12-26,97.62000274658203
2020-06-01,97.79000091552734
2019-05-02,91.56999969482422
2019-02-27,96.91999816894531
2018-11-23,99.55000305175781
2019-08-06,101.2699966430664
2018-07-18,99.3499984741211
2018-09-20,100.80999755859375
2018-10-22,101.75
2019-07-05,103.5
2019-06-03,108.8499984741211
2019-10-09,112.69999694824219
2019-10-11,109.61000061035156
2020-03-17,108.06999969482422
2020-06-04,107.80999755859375
2019-10-14,112.13999938964844
2020-03-20,117.55999755859375
2018-11-06,125.2699966430664
2019-06-18,125.04000091552734
2019-05-17,121.5
2019-04-15,116.58000183105469
2019-03-14,111.80999755859375
2019-01-09,113.4000015258789
2018-08-02,108.43000030517578
2018-10-05,125.27999877929688
2019-08-21,123.0
2019-10-17,117.97000122070312
2020-03-23,123.5
2020-06-10,118.76000213623047
2019-02-25,121.44999694824219
2020-01-07,117.87999725341797
2020-03-26,116.95999908447266
2019-10-23,115.9800033569336
