Dates,VMC
2018-11-26,112.54000091552734
2019-08-09,114.47000122070312
2019-07-08,113.7699966430664
2019-06-06,115.4800033569336
2019-09-10,113.3499984741211
2020-01-15,112.86000061035156
2020-04-03,112.79000091552734
2019-10-31,113.95999908447266
2020-04-06,114.72000122070312
2020-06-24,116.83999633789062
2018-11-09,119.05999755859375
2019-07-23,119.62999725341797
2019-06-21,118.37000274658203
2019-05-20,118.51000213623047
2019-04-18,119.4000015258789
2018-09-06,119.45999908447266
2018-10-08,118.7300033569336
2019-02-13,118.66999816894531
2018-12-11,119.27999877929688
2019-09-25,120.94000244140625
2020-01-21,121.04000091552734
2020-04-09,121.27999877929688
2019-11-06,120.9000015258789
2020-01-24,122.45999908447266
2020-01-27,121.61000061035156
2020-04-15,122.51000213623047
2018-12-26,122.88999938964844
2019-08-07,121.2699966430664
2019-06-04,121.62000274658203
2018-09-21,122.12999725341797
2018-07-19,124.19000244140625
2018-08-20,123.72000122070312
2018-10-23,126.37999725341797
2019-05-03,127.41999816894531
2019-04-01,126.0
2019-02-28,126.41999816894531
2019-11-12,128.4499969482422
2020-01-30,126.37999725341797
2019-11-15,126.68000030517578
2020-04-21,125.83999633789062
2019-04-16,127.6500015258789
2019-03-15,128.0
2019-02-11,129.55999755859375
2019-01-10,129.02999877929688
2019-08-22,128.72999572753906
2018-11-07,130.19000244140625
2018-08-03,127.58000183105469
2018-09-04,123.41000366210938
2019-06-19,124.5199966430664
2019-09-23,125.75
2019-11-18,124.70999908447266
2020-02-05,126.19000244140625
2020-04-24,123.70999908447266
2019-03-29,125.29000091552734
2019-11-21,128.9499969482422
2020-04-27,130.99000549316406
2020-02-11,133.32000732421875
2020-04-30,134.08999633789062
2019-05-01,134.0
2019-02-26,128.58999633789062
2019-01-25,129.47999572753906
2018-12-24,130.16000366210938
2019-09-06,130.89999389648438
2018-07-17,132.22999572753906
2018-09-19,132.39999389648438
2019-08-05,129.25
2019-10-08,132.33999633789062
2019-12-11,133.1300048828125
2019-11-27,134.27999877929688
2020-02-14,133.72000122070312
2020-05-06,133.1999969482422
2019-01-08,134.27999877929688
2018-12-07,135.47999572753906
2019-08-20,135.91000366210938
2018-11-05,135.99000549316406
2019-07-19,136.99000549316406
2018-10-04,138.2100067138672
2019-06-17,136.61000061035156
2019-05-16,136.44000244140625
2018-08-01,136.30999755859375
2019-03-13,135.16000366210938
2019-12-03,134.66000366210938
2020-02-20,132.50999450683594
2019-12-06,135.0
2020-05-12,136.08999633789062
2019-12-09,134.8300018310547
2020-02-26,135.88999938964844
2020-05-15,134.19000244140625
2019-03-28,134.67999267578125
2018-09-17,134.94000244140625
2018-08-16,133.9600067138672
2018-10-19,134.57000732421875
2019-04-29,134.85000610351562
2019-01-23,137.1300048828125
2019-09-04,138.2899932861328
2018-11-20,135.77999877929688
2019-07-02,134.27999877929688
2019-05-31,135.3699951171875
2019-12-12,136.0
2020-05-18,136.1300048828125
2019-09-27,137.6300048828125
2020-03-03,138.41000366210938
2020-05-21,138.8800048828125
2019-05-14,138.5
2018-08-31,138.0
2018-07-30,138.44000244140625
2018-10-02,139.5500030517578
2019-04-12,141.50999450683594
2019-03-11,140.9199981689453
2019-02-07,142.30999755859375
2019-07-17,142.19000244140625
2019-09-19,138.92999267578125
2019-10-21,137.27999877929688
2019-12-18,139.4199981689453
2020-03-06,138.64999389648438
2019-10-03,140.3800048828125
2020-03-09,140.89999389648438
2020-05-27,138.33999633789062
2019-12-24,142.89999389648438
2020-03-12,140.89999389648438
2018-12-20,142.6300048828125
2019-08-01,141.75
2018-08-14,137.2899932861328
2018-07-13,141.30999755859375
2018-10-17,143.97000122070312
2019-05-29,144.74000549316406
2019-03-26,144.4600067138672
2019-02-22,144.6699981689453
2019-10-04,146.17999267578125
2019-11-05,147.61000061035156
2019-12-27,148.47000122070312
2020-06-02,149.07000732421875
2019-12-30,149.39999389648438
2020-03-18,147.9600067138672
2020-06-05,150.41000366210938
2019-07-15,147.6699981689453
2018-12-03,149.30999755859375
2019-06-13,148.86000061035156
2019-01-04,144.35000610351562
2018-08-29,144.1999969482422
2019-02-05,145.11000061035156
2018-11-01,146.5
2019-08-16,146.25999450683594
2019-04-10,147.4600067138672
2019-09-17,147.2899932861328
2019-10-15,147.25
2020-01-02,146.52999877929688
2020-06-08,146.47999572753906
2019-10-18,146.36000061035156
2020-03-24,147.50999450683594
2020-06-11,143.72000122070312
2020-01-08,146.3300018310547
2019-04-25,145.63999938964844
2019-07-30,143.86000061035156
2019-02-20,144.6300048828125
2018-07-11,145.0500030517578
2018-09-13,145.67999267578125
2018-10-15,143.27000427246094
2019-06-28,141.91000366210938
2018-12-18,142.08999633789062
2018-11-16,142.75999450683594
2019-10-02,141.94000244140625
2020-03-27,140.1300048828125
2020-01-10,131.5
2019-10-24,136.6699981689453
2020-03-30,135.72999572753906
2020-06-17,135.32000732421875
2020-01-14,136.11000061035156
2020-04-02,134.86000061035156
2019-01-02,138.38999938964844
2019-08-14,140.14999389648438
2018-10-30,139.74000549316406
2019-06-11,139.86000061035156
2019-05-10,140.24000549316406
2019-04-08,139.9199981689453
2018-08-27,138.3800048828125
2018-07-26,138.69000244140625
2018-09-28,140.27999877929688
2019-03-07,141.6300048828125
2019-10-30,140.97999572753906
2020-01-17,140.24000549316406
2020-06-23,140.33999633789062
2020-04-08,141.3800048828125
2020-06-26,141.32000732421875
2019-03-22,142.61000061035156
2019-01-17,141.75999450683594
2019-08-29,140.0
2018-11-14,140.11000061035156
2019-06-26,141.47000122070312
2018-09-11,141.91000366210938
2018-07-09,142.2899932861328
2018-08-10,142.88999938964844
2019-04-23,142.3000030517578
2019-09-30,141.52000427246094
2020-01-23,141.3699951171875
2019-11-08,139.52000427246094
2020-04-14,140.50999450683594
2019-11-11,142.66000366210938
2020-01-29,142.91000366210938
2020-04-17,142.16000366210938
2018-07-24,142.7100067138672
2018-09-26,142.02000427246094
2019-05-08,141.0
2019-03-05,140.7899932861328
2019-02-01,140.22999572753906
2018-12-31,140.16000366210938
2018-11-29,141.50999450683594
2019-08-12,140.6199951171875
2019-07-11,141.9499969482422
2019-09-13,138.38999938964844
2019-11-14,138.66000366210938
2020-04-20,138.30999755859375
2020-02-04,139.85000610351562
2020-04-23,140.24000549316406
2018-12-14,140.82000732421875
2019-08-27,140.1300048828125
2018-08-08,139.1199951171875
2018-10-11,138.6300048828125
2018-11-12,138.05999755859375
2019-07-26,139.30999755859375
2019-06-24,138.77999877929688
2019-05-23,139.41000366210938
2019-03-20,142.24000549316406
2019-01-15,141.0
2019-11-20,145.27000427246094
2020-02-07,146.7899932861328
2020-02-10,146.05999755859375
2020-04-29,145.6699981689453
2019-11-26,143.9600067138672
2020-02-13,141.0800018310547
2019-01-30,144.5500030517578
2018-08-23,144.8699951171875
2018-09-24,136.3000030517578
2018-11-27,134.3800048828125
2018-10-26,134.22000122070312
2019-07-09,133.13999938964844
2019-06-07,127.98999786376953
2019-05-06,124.58000183105469
2019-04-04,119.37000274658203
2019-09-11,118.44999694824219
2019-11-29,113.19999694824219
2020-05-05,119.69000244140625
2019-12-02,126.95999908447266
2020-02-19,129.0
2020-05-08,127.45999908447266
2019-05-21,123.04000091552734
2019-03-18,116.66999816894531
2018-09-07,117.22000122070312
2018-08-06,115.23999786376953
2018-10-09,106.77999877929688
2019-02-14,102.29000091552734
2018-12-12,95.0
2019-07-24,92.54000091552734
2019-09-26,65.55999755859375
2019-10-28,73.08999633789062
2019-12-05,83.52999877929688
2020-05-11,77.83999633789062
2019-07-03,82.7300033569336
2020-02-25,84.05000305175781
2020-05-14,95.79000091552734
2020-02-28,97.2300033569336
2019-08-08,96.19999694824219
2019-06-05,98.51000213623047
2018-07-20,102.95999908447266
2018-08-21,104.31999969482422
2018-10-24,94.0999984741211
2019-04-02,101.30000305175781
2019-03-01,107.2300033569336
2019-01-28,106.0
2018-12-27,112.55999755859375
2019-09-09,108.38999938964844
2020-03-02,108.9800033569336
2020-05-20,106.58999633789062
2019-12-17,105.05000305175781
2020-03-05,108.1500015258789
2019-02-12,107.4000015258789
2019-01-11,104.58000183105469
2018-12-10,104.19999694824219
2019-08-23,100.70999908447266
2018-11-08,100.91999816894531
2019-07-22,103.6500015258789
2019-06-20,110.61000061035156
2018-09-05,112.77999877929688
2019-04-17,112.0
2019-09-24,107.87000274658203
2019-12-20,107.66000366210938
2020-05-26,107.62000274658203
2019-04-30,99.76000213623047
2019-12-23,100.33000183105469
2020-03-11,100.5199966430664
2020-05-29,94.61000061035156
2019-12-26,97.37000274658203
2020-06-01,92.79000091552734
2019-05-02,88.5999984741211
2019-02-27,95.47000122070312
2018-11-23,99.08999633789062
2019-08-06,98.75
2018-07-18,99.0
2018-09-20,99.61000061035156
2018-10-22,98.5999984741211
2019-07-05,101.0199966430664
2019-06-03,106.9800033569336
2019-10-09,109.73999786376953
2019-10-11,108.0
2020-03-17,107.11000061035156
2020-06-04,107.0999984741211
2019-10-14,111.80000305175781
2020-03-20,117.52999877929688
2018-11-06,123.2300033569336
2019-06-18,122.61000061035156
2019-05-17,117.62000274658203
2019-04-15,114.48999786376953
2019-03-14,108.88999938964844
2019-01-09,110.16999816894531
2018-08-02,107.0
2018-10-05,120.52999877929688
2019-08-21,118.36000061035156
2019-10-17,117.62999725341797
2020-03-23,119.80000305175781
2020-06-10,117.73999786376953
2019-02-25,118.77999877929688
2020-01-07,116.63999938964844
2020-03-26,114.91000366210938
2019-10-23,111.51000213623047
