Dates,EXC
2019-07-08,49.58000183105469
2019-06-06,49.75
2019-09-10,50.470001220703125
2020-01-15,50.4900016784668
2020-04-03,50.75
2019-10-31,50.849998474121094
2020-04-06,50.63999938964844
2020-06-24,50.150001525878906
2018-11-09,50.349998474121094
2019-07-23,50.349998474121094
2019-06-21,50.290000915527344
2019-05-20,50.099998474121094
2019-04-18,49.959999084472656
2018-09-06,49.9900016784668
2018-10-08,49.84000015258789
2019-02-13,50.2599983215332
2018-12-11,49.79999923706055
2019-09-25,49.83000183105469
2020-01-21,50.290000915527344
2020-04-09,50.20000076293945
2019-11-06,49.31999969482422
2020-01-24,49.619998931884766
2020-01-27,49.7400016784668
2020-04-15,49.970001220703125
2018-12-26,50.34000015258789
2019-08-07,50.66999816894531
2019-06-04,51.029998779296875
2018-09-21,50.45000076293945
2018-07-19,51.0
2018-08-20,50.81999969482422
2018-10-23,50.720001220703125
2019-05-03,50.04999923706055
2019-04-01,50.040000915527344
2019-02-28,49.5099983215332
2019-11-12,49.15999984741211
2020-01-30,48.93000030517578
2019-11-15,49.41999816894531
2020-04-21,49.90999984741211
2019-04-16,49.560001373291016
2019-03-15,49.209999084472656
2019-02-11,49.15999984741211
2019-01-10,49.189998626708984
2019-08-22,49.33000183105469
2018-11-07,49.349998474121094
2018-08-03,49.380001068115234
2018-09-04,49.72999954223633
2019-06-19,50.0099983215332
2019-09-23,49.619998931884766
2019-11-18,48.959999084472656
2020-02-05,48.5
2020-04-24,48.290000915527344
2019-03-29,48.61000061035156
2019-11-21,48.779998779296875
2020-04-27,49.970001220703125
2020-02-11,50.36000061035156
2020-04-30,51.18000030517578
2019-05-01,49.959999084472656
2019-02-26,49.689998626708984
2019-01-25,50.4900016784668
2018-12-24,50.66999816894531
2019-09-06,50.95000076293945
2018-07-17,50.86000061035156
2018-09-19,50.689998626708984
2019-08-05,50.18000030517578
2019-10-08,50.470001220703125
2019-12-11,50.459999084472656
2019-11-27,50.56999969482422
2020-02-14,50.099998474121094
2020-05-06,48.9900016784668
2019-01-08,48.06999969482422
2018-12-07,48.060001373291016
2019-08-20,48.13999938964844
2018-11-05,48.84000015258789
2019-07-19,49.209999084472656
2018-10-04,49.2599983215332
2019-06-17,49.2599983215332
2019-05-16,49.08000183105469
2018-08-01,49.79999923706055
2019-03-13,49.56999969482422
2019-12-03,49.709999084472656
2020-02-20,49.209999084472656
2019-12-06,49.06999969482422
2020-05-12,48.86000061035156
2019-12-09,48.86000061035156
2020-02-26,48.720001220703125
2020-05-15,47.779998779296875
2019-03-28,47.2599983215332
2018-09-17,46.29999923706055
2018-08-16,46.27000045776367
2018-10-19,46.47999954223633
2019-04-29,46.209999084472656
2019-01-23,46.439998626708984
2019-09-04,46.08000183105469
2018-11-20,45.150001525878906
2019-07-02,45.459999084472656
2019-05-31,45.310001373291016
2019-12-12,45.380001068115234
2020-05-18,45.36000061035156
2019-09-27,45.459999084472656
2020-03-03,45.790000915527344
2020-05-21,45.47999954223633
2019-05-14,45.77000045776367
2018-08-31,45.15999984741211
2018-07-30,44.959999084472656
2018-10-02,45.18000030517578
2019-04-12,45.45000076293945
2019-03-11,45.38999938964844
2019-02-07,45.59000015258789
2019-07-17,45.689998626708984
2019-09-19,45.630001068115234
2019-10-21,45.689998626708984
2019-12-18,47.0
2020-03-06,46.52000045776367
2019-10-03,46.779998779296875
2020-03-09,47.470001220703125
2020-05-27,47.95000076293945
2019-12-24,48.2400016784668
2020-03-12,48.279998779296875
2018-12-20,48.77000045776367
2019-08-01,48.25
2018-08-14,48.470001220703125
2018-07-13,48.7599983215332
2018-10-17,49.09000015258789
2019-05-29,47.880001068115234
2019-03-26,47.400001525878906
2019-02-22,47.650001525878906
2019-10-04,48.02000045776367
2019-11-05,48.08000183105469
2019-12-27,48.59000015258789
2020-06-02,48.41999816894531
2019-12-30,49.02000045776367
2020-03-18,49.04999923706055
2020-06-05,49.31999969482422
2019-07-15,49.22999954223633
2018-12-03,48.79999923706055
2019-06-13,48.349998474121094
2019-01-04,48.11000061035156
2018-08-29,47.779998779296875
2019-02-05,48.4900016784668
2018-11-01,48.58000183105469
2019-08-16,48.45000076293945
2019-04-10,48.11000061035156
2019-09-17,47.72999954223633
2019-10-15,47.939998626708984
2020-01-02,47.65999984741211
2020-06-08,47.369998931884766
2019-10-18,46.75
2020-03-24,44.380001068115234
2020-06-11,44.77000045776367
2020-01-08,44.880001068115234
2019-04-25,45.27000045776367
2019-07-30,45.790000915527344
2019-02-20,46.2599983215332
2018-07-11,46.2400016784668
2018-09-13,45.88999938964844
2018-10-15,45.970001220703125
2019-06-28,46.66999816894531
2018-12-18,46.68000030517578
2018-11-16,45.91999816894531
2019-10-02,45.529998779296875
2020-03-27,44.9900016784668
2020-01-10,45.130001068115234
2019-10-24,44.790000915527344
2020-03-30,44.869998931884766
2020-06-17,44.709999084472656
2020-01-14,44.529998779296875
2020-04-02,44.790000915527344
2019-01-02,44.65999984741211
2019-08-14,45.040000915527344
2018-10-30,45.599998474121094
2019-06-11,45.84000015258789
2019-05-10,45.439998626708984
2019-04-08,45.36000061035156
2018-08-27,44.59000015258789
2018-07-26,44.599998474121094
2018-09-28,44.25
2019-03-07,44.33000183105469
2019-10-30,44.619998931884766
2020-01-17,44.41999816894531
2020-06-23,44.310001373291016
2020-04-08,44.66999816894531
2020-06-26,44.88999938964844
2019-03-22,45.29999923706055
2019-01-17,45.040000915527344
2019-08-29,45.150001525878906
2018-11-14,44.630001068115234
2019-06-26,44.540000915527344
2018-09-11,44.130001068115234
2018-07-09,44.7599983215332
2018-08-10,45.09000015258789
2019-04-23,45.400001525878906
2019-09-30,45.400001525878906
2020-01-23,45.72999954223633
2019-11-08,45.59000015258789
2020-04-14,45.439998626708984
2019-11-11,45.52000045776367
2020-01-29,45.529998779296875
2020-04-17,45.709999084472656
2018-07-24,45.63999938964844
2018-09-26,45.779998779296875
2019-05-08,45.77000045776367
2019-03-05,45.7599983215332
2019-02-01,45.689998626708984
2018-12-31,46.18000030517578
2018-11-29,46.189998626708984
2019-08-12,46.43000030517578
2019-07-11,46.58000183105469
2019-09-13,46.099998474121094
2019-11-14,46.90999984741211
2020-04-20,47.029998779296875
2020-02-04,47.470001220703125
2020-04-23,47.61000061035156
2018-12-14,47.90999984741211
2019-08-27,48.0
2018-08-08,48.16999816894531
2018-10-11,48.16999816894531
2018-11-12,47.90999984741211
2019-07-26,48.279998779296875
2019-06-24,48.150001525878906
2019-05-23,48.15999984741211
2019-03-20,48.29999923706055
2019-01-15,48.5099983215332
2019-11-20,48.439998626708984
2020-02-07,48.56999969482422
2020-02-10,48.58000183105469
2020-04-29,48.36000061035156
2019-11-26,49.470001220703125
2020-02-13,49.619998931884766
2019-01-30,49.70000076293945
2018-08-23,49.779998779296875
2018-09-24,50.540000915527344
2018-11-27,50.040000915527344
2018-10-26,49.93000030517578
2019-07-09,50.040000915527344
2019-06-07,50.470001220703125
2019-05-06,48.880001068115234
2019-04-04,48.29999923706055
2019-09-11,47.13999938964844
2019-11-29,44.36000061035156
2020-05-05,45.439998626708984
2019-12-02,46.58000183105469
2020-02-19,46.869998931884766
2020-05-08,46.38999938964844
2019-05-21,45.369998931884766
2019-03-18,44.61000061035156
2018-09-07,43.68000030517578
2018-08-06,42.08000183105469
2018-10-09,38.22999954223633
2019-02-14,38.0
2018-12-12,35.59000015258789
2019-07-24,36.25
2019-09-26,34.72999954223633
2019-10-28,34.34000015258789
2019-12-05,33.47999954223633
2020-05-11,31.940000534057617
2019-07-03,34.56999969482422
2020-02-25,36.310001373291016
2020-05-14,36.9900016784668
2020-02-28,36.869998931884766
2019-08-08,37.47999954223633
2019-06-05,37.959999084472656
2018-07-20,35.779998779296875
2018-08-21,35.290000915527344
2018-10-24,34.45000076293945
2019-04-02,36.599998474121094
2019-03-01,37.88999938964844
2019-01-28,37.93000030517578
2018-12-27,39.83000183105469
2019-09-09,39.66999816894531
2020-03-02,39.13999938964844
2020-05-20,38.290000915527344
2019-12-17,37.619998931884766
2020-03-05,38.560001373291016
2019-02-12,37.849998474121094
2019-01-11,36.709999084472656
2018-12-10,37.599998474121094
2019-08-23,37.619998931884766
2018-11-08,36.900001525878906
2019-07-22,37.959999084472656
2019-06-20,39.029998779296875
2018-09-05,39.04999923706055
2019-04-17,38.86000061035156
2019-09-24,36.849998474121094
2019-12-20,35.849998474121094
2020-05-26,36.5099983215332
2019-04-30,36.060001373291016
2019-12-23,35.41999816894531
2020-03-11,37.47999954223633
2020-05-29,37.619998931884766
2019-12-26,37.560001373291016
2020-06-01,36.689998626708984
2019-05-02,36.349998474121094
2019-02-27,35.900001525878906
2018-11-23,37.84000015258789
2019-08-06,37.349998474121094
2018-07-18,37.470001220703125
2018-09-20,37.150001525878906
2018-10-22,36.880001068115234
2019-07-05,38.13999938964844
2019-06-03,38.529998779296875
2019-10-09,38.709999084472656
2019-10-11,38.63999938964844
2020-03-17,38.959999084472656
2020-06-04,39.060001373291016
2019-10-14,40.04999923706055
2020-03-20,39.88999938964844
2018-11-06,41.16999816894531
2019-06-18,41.959999084472656
2019-05-17,41.34000015258789
2019-04-15,41.0
2019-03-14,39.540000915527344
2019-01-09,38.84000015258789
2018-08-02,38.470001220703125
2018-10-05,39.75
2019-08-21,38.77000045776367
2019-10-17,38.279998779296875
2020-03-23,38.810001373291016
2020-06-10,37.84000015258789
2019-02-25,38.0099983215332
2020-01-07,37.16999816894531
2020-03-26,36.369998931884766
2019-10-23,35.59000015258789
