Dates,EXC
2018-08-20,50.290000915527344
2018-10-23,49.72999954223633
2019-05-03,49.880001068115234
2019-04-01,49.38999938964844
2019-02-28,49.08000183105469
2019-11-12,48.58000183105469
2020-01-30,48.7599983215332
2019-11-15,49.33000183105469
2020-04-21,49.81999969482422
2019-04-16,48.970001220703125
2019-03-15,48.77000045776367
2019-02-11,48.90999984741211
2019-01-10,48.97999954223633
2019-08-22,48.93000030517578
2018-11-07,48.93000030517578
2018-08-03,49.27000045776367
2018-09-04,49.65999984741211
2019-06-19,49.560001373291016
2019-09-23,48.779998779296875
2019-11-18,48.25
2020-02-05,48.040000915527344
2020-04-24,48.08000183105469
2019-03-29,48.52000045776367
2019-11-21,48.709999084472656
2020-04-27,49.720001220703125
2020-02-11,50.22999954223633
2020-04-30,49.95000076293945
2019-05-01,49.56999969482422
2019-02-26,49.209999084472656
2019-01-25,50.45000076293945
2018-12-24,50.16999816894531
2019-09-06,50.79999923706055
2018-07-17,50.45000076293945
2018-09-19,49.900001525878906
2019-08-05,50.0
2019-10-08,50.2400016784668
2019-12-11,50.400001525878906
2019-11-27,50.15999984741211
2020-02-14,49.040000915527344
2020-05-06,47.790000915527344
2019-01-08,47.560001373291016
2018-12-07,47.939998626708984
2019-08-20,48.04999923706055
2018-11-05,48.83000183105469
2019-07-19,49.029998779296875
2018-10-04,49.20000076293945
2019-06-17,48.77000045776367
2019-05-16,48.97999954223633
2018-08-01,49.369998931884766
2019-03-13,49.540000915527344
2019-12-03,49.060001373291016
2020-02-20,48.880001068115234
2019-12-06,48.400001525878906
2020-05-12,48.599998474121094
2019-12-09,48.7599983215332
2020-02-26,47.56999969482422
2020-05-15,47.279998779296875
2019-03-28,46.36000061035156
2018-09-17,45.47999954223633
2018-08-16,46.130001068115234
2018-10-19,45.81999969482422
2019-04-29,46.04999923706055
2019-01-23,46.04999923706055
2019-09-04,45.060001373291016
2018-11-20,44.400001525878906
2019-07-02,44.75
2019-05-31,44.41999816894531
2019-12-12,45.209999084472656
2020-05-18,45.0099983215332
2019-09-27,45.41999816894531
2020-03-03,45.20000076293945
2020-05-21,45.20000076293945
2019-05-14,45.52000045776367
2018-08-31,44.47999954223633
2018-07-30,44.650001525878906
2018-10-02,45.130001068115234
2019-04-12,45.279998779296875
2019-03-11,45.209999084472656
2019-02-07,45.439998626708984
2019-07-17,45.52000045776367
2019-09-19,44.880001068115234
2019-10-21,45.68000030517578
2019-12-18,46.2400016784668
2020-03-06,46.43000030517578
2019-10-03,46.75
2020-03-09,47.2599983215332
2020-05-27,47.91999816894531
2019-12-24,48.0
2020-03-12,48.119998931884766
2018-12-20,48.119998931884766
2019-08-01,48.029998779296875
2018-08-14,48.349998474121094
2018-07-13,48.72999954223633
2018-10-17,47.880001068115234
2019-05-29,47.27000045776367
2019-03-26,47.380001068115234
2019-02-22,47.290000915527344
2019-10-04,47.939998626708984
2019-11-05,47.79999923706055
2019-12-27,48.45000076293945
2020-06-02,48.310001373291016
2019-12-30,48.79999923706055
2020-03-18,49.0099983215332
2020-06-05,49.18000030517578
2019-07-15,48.58000183105469
2018-12-03,48.310001373291016
2019-06-13,47.97999954223633
2019-01-04,47.619998931884766
2018-08-29,47.720001220703125
2019-02-05,48.45000076293945
2018-11-01,48.459999084472656
2019-08-16,47.77000045776367
2019-04-10,47.90999984741211
2019-09-17,47.41999816894531
2019-10-15,47.5099983215332
2020-01-02,47.11000061035156
2020-06-08,47.060001373291016
2019-10-18,44.90999984741211
2020-03-24,44.060001373291016
2020-06-11,44.66999816894531
2020-01-08,44.709999084472656
2019-04-25,45.25
2019-07-30,45.650001525878906
2019-02-20,46.18000030517578
2018-07-11,45.88999938964844
2018-09-13,45.599998474121094
2018-10-15,45.86000061035156
2019-06-28,46.65999984741211
2018-12-18,45.4900016784668
2018-11-16,45.34000015258789
2019-10-02,44.5
2020-03-27,44.779998779296875
2020-01-10,44.81999969482422
2019-10-24,44.70000076293945
2020-03-30,44.709999084472656
2020-06-17,44.02000045776367
2020-01-14,44.31999969482422
2020-04-02,44.5
2019-01-02,44.630001068115234
2019-08-14,45.02000045776367
2018-10-30,45.40999984741211
2019-06-11,45.369998931884766
2019-05-10,45.36000061035156
2019-04-08,44.38999938964844
2018-08-27,44.43000030517578
2018-07-26,44.16999816894531
2018-09-28,44.0099983215332
2019-03-07,44.27000045776367
2019-10-30,44.400001525878906
2020-01-17,43.90999984741211
2020-06-23,44.2599983215332
2020-04-08,44.540000915527344
2020-06-26,44.86000061035156
2019-03-22,44.86000061035156
2019-01-17,44.93000030517578
2019-08-29,44.720001220703125
2018-11-14,44.20000076293945
2019-06-26,44.099998474121094
2018-09-11,43.81999969482422
2018-07-09,44.70000076293945
2018-08-10,44.97999954223633
2019-04-23,45.369998931884766
2019-09-30,44.97999954223633
2020-01-23,45.45000076293945
2019-11-08,45.20000076293945
2020-04-14,45.31999969482422
2019-11-11,45.31999969482422
2020-01-29,45.40999984741211
2020-04-17,45.380001068115234
2018-07-24,45.59000015258789
2018-09-26,45.43000030517578
2019-05-08,45.56999969482422
2019-03-05,45.63999938964844
2019-02-01,45.68000030517578
2018-12-31,46.0099983215332
2018-11-29,46.150001525878906
2019-08-12,46.2599983215332
2019-07-11,46.189998626708984
2019-09-13,45.810001373291016
2019-11-14,46.54999923706055
2020-04-20,46.7400016784668
2020-02-04,47.38999938964844
2020-04-23,47.58000183105469
2018-12-14,47.65999984741211
2019-08-27,47.95000076293945
2018-08-08,47.72999954223633
2018-10-11,47.27000045776367
2018-11-12,47.72999954223633
2019-07-26,47.810001373291016
2019-06-24,48.060001373291016
2019-05-23,47.59000015258789
2019-03-20,48.20000076293945
2019-01-15,48.09000015258789
2019-11-20,48.33000183105469
2020-02-07,48.2599983215332
2020-02-10,48.189998626708984
2020-04-29,48.310001373291016
2019-11-26,49.34000015258789
2020-02-13,49.2599983215332
2019-01-30,49.56999969482422
2018-08-23,49.7599983215332
2018-09-24,50.380001068115234
2018-11-27,49.599998474121094
2018-10-26,49.849998474121094
2019-07-09,49.720001220703125
2019-06-07,48.81999969482422
2019-05-06,47.630001068115234
2019-04-04,47.04999923706055
2019-09-11,45.13999938964844
2019-11-29,43.11000061035156
2020-05-05,45.43000030517578
2019-12-02,44.189998626708984
2020-02-19,46.81999969482422
2020-05-08,46.130001068115234
2019-05-21,45.16999816894531
2019-03-18,41.90999984741211
2018-09-07,43.119998931884766
2018-08-06,39.810001373291016
2018-10-09,35.27000045776367
2019-02-14,36.36000061035156
2018-12-12,30.510000228881836
2019-07-24,36.0
2019-09-26,33.040000915527344
2019-10-28,32.40999984741211
2019-12-05,31.0
2020-05-11,29.979999542236328
2019-07-03,34.5099983215332
2020-02-25,34.54999923706055
2020-05-14,36.59000015258789
2020-02-28,35.5
2019-08-08,37.22999954223633
2019-06-05,36.810001373291016
2018-07-20,33.47999954223633
2018-08-21,34.68000030517578
2018-10-24,32.75
2019-04-02,36.31999969482422
2019-03-01,35.790000915527344
2019-01-28,37.59000015258789
2018-12-27,39.150001525878906
2019-09-09,37.75
2020-03-02,39.06999969482422
2020-05-20,37.029998779296875
2019-12-17,37.099998474121094
2020-03-05,38.439998626708984
2019-02-12,37.06999969482422
2019-01-11,35.68000030517578
2018-12-10,37.20000076293945
2019-08-23,36.31999969482422
2018-11-08,36.599998474121094
2019-07-22,37.83000183105469
2019-06-20,37.84000015258789
2018-09-05,38.31999969482422
2019-04-17,37.08000183105469
2019-09-24,35.79999923706055
2019-12-20,35.45000076293945
2020-05-26,35.869998931884766
2019-04-30,34.47999954223633
2019-12-23,35.040000915527344
2020-03-11,37.43000030517578
2020-05-29,37.279998779296875
2019-12-26,36.83000183105469
2020-06-01,35.68000030517578
2019-05-02,36.099998474121094
2019-02-27,35.290000915527344
2018-11-23,37.540000915527344
2019-08-06,36.709999084472656
2018-07-18,36.970001220703125
2018-09-20,36.439998626708984
2018-10-22,36.849998474121094
2019-07-05,37.599998474121094
2019-06-03,37.939998626708984
2019-10-09,38.2599983215332
2019-10-11,38.310001373291016
2020-03-17,38.84000015258789
2020-06-04,38.93000030517578
2019-10-14,39.90999984741211
2020-03-20,38.97999954223633
2018-11-06,40.36000061035156
2019-06-18,41.86000061035156
2019-05-17,40.5099983215332
2019-04-15,40.0
2019-03-14,38.04999923706055
2019-01-09,37.90999984741211
2018-08-02,38.310001373291016
2018-10-05,38.59000015258789
2019-08-21,38.45000076293945
2019-10-17,38.20000076293945
2020-03-23,37.529998779296875
2020-06-10,37.56999969482422
2019-02-25,37.25
2020-01-07,36.470001220703125
2020-03-26,35.41999816894531
2019-10-23,34.709999084472656
