Dates,EXC
2020-05-19,45.810001373291016
2019-03-06,46.349998474121094
2018-11-30,46.709999084472656
2019-08-13,46.95000076293945
2019-07-12,46.869998931884766
2019-06-10,46.79999923706055
2019-05-09,47.08000183105469
2018-07-25,47.0099983215332
2018-09-27,46.880001068115234
2018-10-29,46.97999954223633
2019-10-16,47.09000015258789
2019-12-16,45.869998931884766
2020-03-04,45.880001068115234
2020-05-22,45.81999969482422
2019-10-01,45.79999923706055
2019-12-19,45.880001068115234
2018-09-10,43.849998474121094
2019-05-24,44.25
2018-08-09,44.880001068115234
2019-04-22,44.779998779296875
2019-03-21,44.779998779296875
2019-01-16,44.18000030517578
2019-08-28,43.59000015258789
2018-11-13,44.31999969482422
2018-10-12,44.720001220703125
2019-06-25,45.189998626708984
2020-03-10,45.150001525878906
2020-05-28,45.7400016784668
2019-10-07,45.34000015258789
2020-03-13,44.93000030517578
2019-10-10,45.52000045776367
2020-03-16,45.83000183105469
2020-06-03,46.099998474121094
2018-11-28,46.02000045776367
2018-09-25,46.29999923706055
2018-07-23,47.0
2018-08-24,46.779998779296875
2019-07-10,46.470001220703125
2019-05-07,46.29999923706055
2019-04-05,46.119998931884766
2019-03-04,46.599998474121094
2019-01-31,47.66999816894531
2019-09-12,47.209999084472656
2019-12-31,47.2599983215332
2020-03-19,47.119998931884766
2020-01-03,47.36000061035156
2020-06-09,46.15999984741211
2019-02-15,47.65999984741211
2019-01-14,47.90999984741211
2018-07-06,47.79999923706055
2018-08-07,47.849998474121094
2018-10-10,48.18000030517578
2018-12-13,48.040000915527344
2019-08-26,48.0099983215332
2019-07-25,47.86000061035156
2019-05-22,48.599998474121094
2019-03-19,48.959999084472656
2020-01-06,48.63999938964844
2020-03-25,48.349998474121094
2020-06-12,48.220001220703125
2019-10-22,48.70000076293945
2020-01-09,48.65999984741211
2020-06-15,48.36000061035156
2019-10-25,48.45000076293945
2020-03-31,48.61000061035156
2020-06-18,48.599998474121094
2019-04-03,48.790000915527344
2018-08-22,49.18000030517578
2018-10-25,49.43000030517578
2019-01-29,49.630001068115234
2018-12-28,49.54999923706055
2018-11-26,50.0099983215332
2019-08-09,49.630001068115234
2019-07-08,49.22999954223633
2019-06-06,49.099998474121094
2019-09-10,49.720001220703125
2020-01-15,50.310001373291016
2020-04-03,50.560001373291016
2019-10-31,50.709999084472656
2020-04-06,50.58000183105469
2020-06-24,49.709999084472656
2018-11-09,50.34000015258789
2019-07-23,50.31999969482422
2019-06-21,50.25
2019-05-20,50.060001373291016
2019-04-18,49.709999084472656
2018-09-06,49.869998931884766
2018-10-08,49.540000915527344
2019-02-13,49.95000076293945
2018-12-11,49.47999954223633
2019-09-25,49.650001525878906
2020-01-21,49.810001373291016
2020-04-09,50.08000183105469
2019-11-06,49.290000915527344
2020-01-24,49.0
2020-01-27,49.4900016784668
2020-04-15,49.52000045776367
2018-12-26,49.790000915527344
2019-08-07,49.880001068115234
2019-06-04,50.630001068115234
2018-09-21,50.369998931884766
2018-07-19,50.209999084472656
2018-08-20,50.7599983215332
2018-10-23,50.66999816894531
2019-05-03,49.75
2019-04-01,49.93000030517578
2019-02-28,49.31999969482422
2019-11-12,48.95000076293945
2020-01-30,48.68000030517578
2019-11-15,48.779998779296875
2020-04-21,49.209999084472656
2019-04-16,49.380001068115234
2019-03-15,49.0099983215332
2019-02-11,48.810001373291016
2019-01-10,48.52000045776367
2019-08-22,49.099998474121094
2018-11-07,48.97999954223633
2018-08-03,49.02000045776367
2018-09-04,49.290000915527344
2019-06-19,49.66999816894531
2019-09-23,49.58000183105469
2019-11-18,48.93000030517578
2020-02-05,48.349998474121094
2020-04-24,48.040000915527344
2019-03-29,48.310001373291016
2019-11-21,48.5099983215332
2020-04-27,48.90999984741211
2020-02-11,49.72999954223633
2020-04-30,50.77000045776367
2019-05-01,49.959999084472656
2019-02-26,49.439998626708984
2019-01-25,49.38999938964844
2018-12-24,50.529998779296875
2019-09-06,50.18000030517578
2018-07-17,50.77000045776367
2018-09-19,50.61000061035156
2019-08-05,49.65999984741211
2019-10-08,50.119998931884766
2019-12-11,50.16999816894531
2019-11-27,50.2400016784668
2020-02-14,50.02000045776367
2020-05-06,48.86000061035156
2019-01-08,47.97999954223633
2018-12-07,47.59000015258789
2019-08-20,47.970001220703125
2018-11-05,48.15999984741211
2019-07-19,48.880001068115234
2018-10-04,48.70000076293945
2019-06-17,49.150001525878906
2019-05-16,48.77000045776367
2018-08-01,49.189998626708984
2019-03-13,49.41999816894531
2019-12-03,49.619998931884766
2020-02-20,49.0099983215332
2019-12-06,48.810001373291016
2020-05-12,48.650001525878906
2019-12-09,48.720001220703125
2020-02-26,48.619998931884766
2020-05-15,47.689998626708984
2019-03-28,47.20000076293945
2018-09-17,46.150001525878906
2018-08-16,45.5
2018-10-19,46.2400016784668
2019-04-29,45.900001525878906
2019-01-23,46.060001373291016
2019-09-04,46.040000915527344
2018-11-20,44.040000915527344
2019-07-02,44.56999969482422
2019-05-31,44.810001373291016
2019-12-12,44.540000915527344
2020-05-18,45.130001068115234
2019-09-27,44.97999954223633
2020-03-03,45.61000061035156
2020-05-21,45.209999084472656
2019-05-14,45.279998779296875
2018-08-31,45.06999969482422
2018-07-30,44.41999816894531
2018-10-02,44.81999969482422
2019-04-12,45.20000076293945
2019-03-11,45.380001068115234
2019-02-07,45.220001220703125
2019-07-17,45.439998626708984
2019-09-19,45.34000015258789
2019-10-21,45.029998779296875
2019-12-18,46.599998474121094
2020-03-06,46.16999816894531
2019-10-03,46.68000030517578
2020-03-09,46.970001220703125
2020-05-27,47.08000183105469
2019-12-24,48.189998626708984
2020-03-12,47.790000915527344
2018-12-20,48.56999969482422
2019-08-01,47.91999816894531
2018-08-14,47.93000030517578
2018-07-13,48.2599983215332
2018-10-17,49.0
2019-05-29,47.599998474121094
2019-03-26,47.27000045776367
2019-02-22,47.290000915527344
2019-10-04,47.52000045776367
2019-11-05,48.08000183105469
2019-12-27,48.02000045776367
2020-06-02,48.279998779296875
2019-12-30,48.540000915527344
2020-03-18,48.790000915527344
2020-06-05,49.04999923706055
2019-07-15,49.22999954223633
2018-12-03,48.59000015258789
2019-06-13,48.2400016784668
2019-01-04,48.04999923706055
2018-08-29,47.7400016784668
2019-02-05,47.95000076293945
2018-11-01,48.22999954223633
2019-08-16,48.16999816894531
2019-04-10,47.75
2019-09-17,47.68000030517578
2019-10-15,47.54999923706055
2020-01-02,47.61000061035156
2020-06-08,47.130001068115234
2019-10-18,46.75
2020-03-24,44.29999923706055
2020-06-11,44.0
2020-01-08,44.779998779296875
2019-04-25,44.970001220703125
2019-07-30,45.5099983215332
2019-02-20,45.560001373291016
2018-07-11,46.119998931884766
2018-09-13,45.83000183105469
2018-10-15,45.58000183105469
2019-06-28,45.81999969482422
2018-12-18,46.5
2018-11-16,45.439998626708984
2019-10-02,45.45000076293945
2020-03-27,44.47999954223633
2020-01-10,44.81999969482422
2019-10-24,44.61000061035156
2020-03-30,44.56999969482422
2020-06-17,44.66999816894531
2020-01-14,44.02000045776367
2020-04-02,44.400001525878906
2019-01-02,44.119998931884766
2019-08-14,44.79999923706055
2018-10-30,45.18000030517578
2019-06-11,45.5099983215332
2019-05-10,45.20000076293945
2019-04-08,45.20000076293945
2018-08-27,44.56999969482422
2018-07-26,44.43000030517578
2018-09-28,44.099998474121094
2019-03-07,44.099998474121094
2019-10-30,44.33000183105469
2020-01-17,44.29999923706055
2020-06-23,44.18000030517578
2020-04-08,44.09000015258789
2020-06-26,44.650001525878906
2019-03-22,44.84000015258789
2019-01-17,44.90999984741211
2019-08-29,45.04999923706055
2018-11-14,44.4900016784668
2019-06-26,44.25
2018-09-11,44.099998474121094
2018-07-09,43.9900016784668
2018-08-10,44.91999816894531
2019-04-23,45.150001525878906
2019-09-30,45.2599983215332
2020-01-23,45.349998474121094
2019-11-08,45.45000076293945
2020-04-14,45.279998779296875
2019-11-11,45.189998626708984
2020-01-29,45.400001525878906
2020-04-17,45.400001525878906
2018-07-24,45.38999938964844
2018-09-26,45.779998779296875
2019-05-08,45.33000183105469
2019-03-05,45.540000915527344
2019-02-01,45.529998779296875
2018-12-31,45.68000030517578
2018-11-29,45.91999816894531
2019-08-12,46.29999923706055
2019-07-11,46.22999954223633
2019-09-13,46.09000015258789
2019-11-14,46.04999923706055
2020-04-20,46.650001525878906
2020-02-04,46.959999084472656
2020-04-23,47.439998626708984
2018-12-14,47.56999969482422
2019-08-27,47.66999816894531
2018-08-08,47.849998474121094
2018-10-11,47.7599983215332
2018-11-12,47.2599983215332
2019-07-26,47.65999984741211
2019-06-24,47.619998931884766
2019-05-23,48.0
2019-03-20,47.68000030517578
2019-01-15,48.11000061035156
2019-11-20,48.0099983215332
2020-02-07,48.349998474121094
2020-02-10,48.369998931884766
2020-04-29,48.290000915527344
2019-11-26,48.310001373291016
2020-02-13,49.439998626708984
2019-01-30,49.45000076293945
2018-08-23,49.599998474121094
2018-09-24,49.91999816894531
2018-11-27,49.83000183105469
2018-10-26,49.47999954223633
2019-07-09,49.84000015258789
2019-06-07,50.04999923706055
2019-05-06,48.77000045776367
2019-04-04,48.189998626708984
2019-09-11,47.11000061035156
2019-11-29,44.34000015258789
2020-05-05,43.189998626708984
2019-12-02,45.08000183105469
2020-02-19,44.61000061035156
2020-05-08,45.75
2019-05-21,44.0099983215332
2019-03-18,42.9900016784668
2018-09-07,42.68000030517578
2018-08-06,42.08000183105469
2018-10-09,37.5
2019-02-14,36.150001525878906
2018-12-12,33.16999816894531
2019-07-24,31.280000686645508
2019-09-26,33.849998474121094
2019-10-28,32.97999954223633
2019-12-05,32.66999816894531
2020-05-11,31.450000762939453
2019-07-03,31.459999084472656
2020-02-25,34.029998779296875
2020-05-14,34.56999969482422
2020-02-28,35.0
2019-08-08,35.689998626708984
2019-06-05,36.79999923706055
2018-07-20,35.20000076293945
2018-08-21,33.380001068115234
2018-10-24,34.189998626708984
2019-04-02,34.119998931884766
2019-03-01,37.560001373291016
2019-01-28,35.79999923706055
2018-12-27,37.970001220703125
2019-09-09,39.66999816894531
2020-03-02,38.86000061035156
2020-05-20,38.16999816894531
2019-12-17,37.150001525878906
2020-03-05,38.02000045776367
2019-02-12,37.65999984741211
2019-01-11,36.34000015258789
2018-12-10,36.68000030517578
2019-08-23,37.0099983215332
2018-11-08,36.599998474121094
2019-07-22,36.97999954223633
2019-06-20,38.08000183105469
2018-09-05,38.75
2019-04-17,37.95000076293945
2019-09-24,36.540000915527344
2019-12-20,35.810001373291016
2020-05-26,35.70000076293945
2019-04-30,36.0
2019-12-23,34.880001068115234
2020-03-11,35.290000915527344
2020-05-29,36.709999084472656
2019-12-26,36.95000076293945
2020-06-01,36.4900016784668
2019-05-02,35.290000915527344
2019-02-27,35.61000061035156
2018-11-23,36.31999969482422
2019-08-06,37.099998474121094
2018-07-18,36.880001068115234
2018-09-20,36.790000915527344
2018-10-22,36.36000061035156
2019-07-05,37.79999923706055
2019-06-03,38.20000076293945
2019-10-09,38.400001525878906
2019-10-11,38.369998931884766
2020-03-17,38.31999969482422
2020-06-04,38.93000030517578
2019-10-14,39.27000045776367
2020-03-20,39.869998931884766
2018-11-06,39.90999984741211
2019-06-18,40.66999816894531
2019-05-17,41.15999984741211
2019-04-15,40.93000030517578
2019-03-14,39.41999816894531
2019-01-09,38.66999816894531
2018-08-02,36.970001220703125
2018-10-05,39.27000045776367
2019-08-21,38.68000030517578
2019-10-17,38.13999938964844
2020-03-23,38.5099983215332
2020-06-10,37.33000183105469
2019-02-25,37.9900016784668
2020-01-07,36.810001373291016
2020-03-26,36.369998931884766
2019-10-23,35.439998626708984
