Dates,REGN
2018-12-20,292.0
2019-08-01,279.0
2018-08-14,283.7200012207031
2018-07-13,283.3299865722656
2018-10-17,284.17999267578125
2019-05-29,281.6199951171875
2019-03-26,285.8900146484375
2019-02-22,288.1199951171875
2019-10-04,285.05999755859375
2019-11-05,286.1499938964844
2019-12-27,295.8699951171875
2020-06-02,294.70001220703125
2019-12-30,289.7099914550781
2020-03-18,286.6499938964844
2020-06-05,281.30999755859375
2019-07-15,273.4599914550781
2018-12-03,277.3999938964844
2019-06-13,276.4700012207031
2019-01-04,274.1300048828125
2018-08-29,280.7200012207031
2019-02-05,282.92999267578125
2018-11-01,283.80999755859375
2019-08-16,285.1000061035156
2019-04-10,290.8299865722656
2019-09-17,298.3599853515625
2019-10-15,300.7699890136719
2020-01-02,305.44000244140625
2020-06-08,303.82000732421875
2019-10-18,299.3999938964844
2020-03-24,301.57000732421875
2020-06-11,300.19000244140625
2020-01-08,297.989990234375
2019-04-25,301.30999755859375
2019-07-30,305.0199890136719
2019-02-20,305.7699890136719
2018-07-11,306.2099914550781
2018-09-13,308.55999755859375
2018-10-15,310.4599914550781
2019-06-28,311.0
2018-12-18,306.2799987792969
2018-11-16,310.4800109863281
2019-10-02,311.0400085449219
2020-03-27,332.6000061035156
2020-01-10,324.489990234375
2019-10-24,326.3900146484375
2020-03-30,341.7900085449219
2020-06-17,344.2799987792969
2020-01-14,348.4100036621094
2020-04-02,348.29998779296875
2019-01-02,338.3900146484375
2019-08-14,344.8699951171875
2018-10-30,340.19000244140625
2019-06-11,344.4599914550781
2019-05-10,344.239990234375
2019-04-08,350.7799987792969
2018-08-27,360.6600036621094
2018-07-26,366.82000732421875
2018-09-28,363.8299865722656
2019-03-07,371.5799865722656
2019-10-30,369.0
2020-01-17,366.0799865722656
2020-06-23,368.80999755859375
2020-04-08,369.9700012207031
2020-06-26,368.3399963378906
2019-03-22,372.260009765625
2019-01-17,365.6300048828125
2019-08-29,367.6700134277344
2018-11-14,373.5299987792969
2019-06-26,372.1600036621094
2018-09-11,376.4200134277344
2018-07-09,376.010009765625
2018-08-10,369.1000061035156
2019-04-23,371.3599853515625
2019-09-30,372.54998779296875
2020-01-23,375.6199951171875
2019-11-08,374.20001220703125
2020-04-14,376.510009765625
2019-11-11,374.8599853515625
2020-01-29,373.32000732421875
2020-04-17,373.70001220703125
2018-07-24,375.4800109863281
2018-09-26,373.3500061035156
2019-05-08,369.1600036621094
2019-03-05,371.739990234375
2019-02-01,373.1300048828125
2018-12-31,382.4200134277344
2018-11-29,383.4700012207031
2019-08-12,381.4100036621094
2019-07-11,378.92999267578125
2019-09-13,387.6199951171875
2019-11-14,390.75
2020-04-20,385.57000732421875
2020-02-04,385.94000244140625
2020-04-23,363.7099914550781
2018-12-14,359.1400146484375
2019-08-27,356.6000061035156
2018-08-08,345.2799987792969
2018-10-11,339.4200134277344
2018-11-12,344.0799865722656
2019-07-26,339.25
2019-06-24,336.17999267578125
2019-05-23,337.94000244140625
2019-03-20,341.1199951171875
2019-01-15,356.0
2019-11-20,372.1600036621094
2020-02-07,389.8500061035156
2020-02-10,381.8699951171875
2020-04-29,386.2099914550781
2019-11-26,396.75
2020-02-13,406.29998779296875
2019-01-30,398.80999755859375
2018-08-23,399.54998779296875
2018-09-24,397.6499938964844
2018-11-27,400.80999755859375
2018-10-26,399.1400146484375
2019-07-09,403.1499938964844
2019-06-07,425.3800048828125
2019-05-06,442.3500061035156
2019-04-04,457.9200134277344
2019-09-11,431.6099853515625
2019-11-29,444.57000732421875
2020-05-05,464.75
2019-12-02,461.54998779296875
2020-02-19,493.4800109863281
2020-05-08,488.1700134277344
2019-05-21,494.42999267578125
2019-03-18,474.44000244140625
2018-09-07,475.0199890136719
2018-08-06,464.70001220703125
2018-10-09,431.8900146484375
2019-02-14,465.54998779296875
2018-12-12,440.8299865722656
2019-07-24,491.69000244140625
2019-09-26,485.0
2019-10-28,489.8299865722656
2019-12-05,438.45001220703125
2020-05-11,455.6300048828125
2019-07-03,449.5299987792969
2020-02-25,429.7799987792969
2020-05-14,452.29998779296875
2020-02-28,449.5199890136719
2019-08-08,473.0
2019-06-05,488.2900085449219
2018-07-20,496.6499938964844
2018-08-21,498.75
2018-10-24,493.32000732421875
2019-04-02,504.2699890136719
2019-03-01,501.510009765625
2019-01-28,512.3300170898438
2018-12-27,512.9600219726562
2019-09-09,517.02001953125
2020-03-02,524.8400268554688
2020-05-20,511.69000244140625
2019-12-17,539.9299926757812
2020-03-05,568.7899780273438
2019-02-12,567.989990234375
2019-01-11,544.4600219726562
2018-12-10,558.0800170898438
2019-08-23,565.52001953125
2018-11-08,566.2100219726562
2019-07-22,547.52001953125
2019-06-20,528.6099853515625
2018-09-05,516.1500244140625
2019-04-17,525.8800048828125
2019-09-24,525.5
2019-12-20,541.8200073242188
2020-05-26,574.3699951171875
2019-04-30,553.5
2019-12-23,559.8300170898438
2020-03-11,563.4000244140625
2020-05-29,574.1099853515625
2019-12-26,557.5399780273438
2020-06-01,577.1199951171875
2019-05-02,570.8599853515625
2019-02-27,576.719970703125
2018-11-23,560.280029296875
2019-08-06,557.5999755859375
2018-07-18,576.8900146484375
2018-09-20,560.97998046875
2018-10-22,569.9099731445312
2019-07-05,545.2100219726562
2019-06-03,544.010009765625
2019-10-09,578.2100219726562
2019-10-11,612.8099975585938
2020-03-17,599.469970703125
2020-06-04,617.6599731445312
2019-10-14,604.280029296875
2020-03-20,598.5399780273438
2018-11-06,597.0
2019-06-18,604.0399780273438
2019-05-17,608.5900268554688
2019-04-15,606.5900268554688
2019-03-14,596.1599731445312
2019-01-09,588.3900146484375
2018-08-02,590.5700073242188
2018-10-05,592.9000244140625
2019-08-21,603.0999755859375
2019-10-17,597.3499755859375
2020-03-23,643.9199829101562
2020-06-10,628.47998046875
2019-02-25,628.760009765625
2020-01-07,605.0399780273438
2020-03-26,619.9600219726562
2019-10-23,611.3599853515625
