Dates,REGN
2019-12-04,359.2099914550781
2020-02-21,359.8800048828125
2018-12-17,359.3800048828125
2019-08-30,362.1000061035156
2018-11-15,355.92999267578125
2019-07-29,349.1099853515625
2019-06-27,344.6400146484375
2019-04-24,334.510009765625
2018-07-10,340.20001220703125
2018-09-12,343.45001220703125
2019-02-19,337.4700012207031
2019-01-18,339.6000061035156
2020-02-24,340.20001220703125
2020-05-13,343.9599914550781
2019-12-10,351.4800109863281
2020-02-27,354.6199951171875
2019-12-13,360.010009765625
2020-05-19,361.1000061035156
2019-03-06,372.5
2018-11-30,382.6300048828125
2019-08-13,367.32000732421875
2019-07-12,379.2799987792969
2019-06-10,374.5199890136719
2019-05-09,382.1700134277344
2018-07-25,381.20001220703125
2018-09-27,378.260009765625
2018-10-29,382.9599914550781
2019-10-16,381.70001220703125
2019-12-16,377.54998779296875
2020-03-04,369.0
2020-05-22,360.95001220703125
2019-10-01,357.6000061035156
2019-12-19,343.3299865722656
2018-09-10,341.9800109863281
2019-05-24,359.45001220703125
2018-08-09,366.54998779296875
2019-04-22,364.7300109863281
2019-03-21,368.1499938964844
2019-01-16,373.6600036621094
2019-08-28,379.5400085449219
2018-11-13,397.3399963378906
2018-10-12,399.30999755859375
2019-06-25,398.0199890136719
2020-03-10,399.3999938964844
2020-05-28,405.6499938964844
2019-10-07,408.1600036621094
2020-03-13,401.4200134277344
2019-10-10,406.1700134277344
2020-03-16,402.7200012207031
2020-06-03,420.4200134277344
2018-11-28,415.7699890136719
2018-09-25,404.9200134277344
2018-07-23,401.79998779296875
2018-08-24,410.8500061035156
2019-07-10,415.1099853515625
2019-05-07,415.7200012207031
2019-04-05,416.3500061035156
2019-03-04,419.67999267578125
2019-01-31,428.5199890136719
2019-09-12,428.9200134277344
2019-12-31,426.1099853515625
2020-03-19,428.8999938964844
2020-01-03,408.2900085449219
2020-06-09,405.44000244140625
2019-02-15,409.3699951171875
2019-01-14,411.55999755859375
2018-07-06,415.9800109863281
2018-08-07,412.0
2018-10-10,417.9700012207031
2018-12-13,423.739990234375
2019-08-26,420.0
2019-07-25,421.80999755859375
2019-05-22,418.2099914550781
2019-03-19,424.94000244140625
2020-01-06,418.57000732421875
2020-03-25,424.0
2020-06-12,430.19000244140625
2019-10-22,434.79998779296875
2020-01-09,441.17999267578125
2020-06-15,432.1199951171875
2019-10-25,436.92999267578125
2020-03-31,422.8999938964844
2020-06-18,407.510009765625
2019-04-03,404.1499938964844
2018-08-22,413.55999755859375
2018-10-25,419.3800048828125
2019-01-29,409.8900146484375
2018-12-28,408.4700012207031
2018-11-26,410.0
2019-08-09,407.739990234375
2019-07-08,407.7900085449219
2019-06-06,401.0
2019-09-10,401.4800109863281
2020-01-15,391.4200134277344
2020-04-03,398.7799987792969
2019-10-31,405.07000732421875
2020-04-06,405.6700134277344
2020-06-24,406.739990234375
2018-11-09,412.510009765625
2019-07-23,411.3500061035156
2019-06-21,414.3399963378906
2019-05-20,408.0
2019-04-18,408.1700134277344
2018-09-06,408.0799865722656
2018-10-08,400.0
2019-02-13,397.17999267578125
2018-12-11,410.0
2019-09-25,393.1700134277344
2020-01-21,382.80999755859375
2020-04-09,377.8999938964844
2019-11-06,366.9599914550781
2020-01-24,346.3999938964844
2020-01-27,332.5
2020-04-15,335.510009765625
2018-12-26,344.42999267578125
2019-08-07,340.3800048828125
2019-06-04,351.25
2018-09-21,343.1300048828125
2018-07-19,343.79998779296875
2018-08-20,343.0400085449219
2018-10-23,342.69000244140625
2019-05-03,336.9800109863281
2019-04-01,332.20001220703125
2019-02-28,333.0
2019-11-12,319.3299865722656
2020-01-30,325.7900085449219
2019-11-15,323.55999755859375
2020-04-21,306.6700134277344
2019-04-16,306.3500061035156
2019-03-15,301.95001220703125
2019-02-11,306.2200012207031
2019-01-10,305.79998779296875
2019-08-22,301.5199890136719
2018-11-07,304.8800048828125
2018-08-03,308.010009765625
2018-09-04,316.760009765625
2019-06-19,316.6600036621094
2019-09-23,313.3800048828125
2019-11-18,307.0899963378906
2020-02-05,308.6099853515625
2020-04-24,305.9800109863281
2019-03-29,301.1300048828125
2019-11-21,306.0299987792969
2020-04-27,304.8399963378906
2020-02-11,300.1199951171875
2020-04-30,302.0799865722656
2019-05-01,306.5400085449219
2019-02-26,306.8800048828125
2019-01-25,306.8299865722656
2018-12-24,307.17999267578125
2019-09-06,306.80999755859375
2018-07-17,307.3399963378906
2018-09-19,311.1000061035156
2019-08-05,306.3399963378906
2019-10-08,315.70001220703125
2019-12-11,324.260009765625
2019-11-27,318.760009765625
2020-02-14,313.1300048828125
2020-05-06,313.25
2019-01-08,306.239990234375
2018-12-07,312.1199951171875
2019-08-20,317.6099853515625
2018-11-05,317.6199951171875
2019-07-19,317.4200134277344
2018-10-04,316.1499938964844
2019-06-17,305.1000061035156
2019-05-16,300.9200134277344
2018-08-01,308.1499938964844
2019-03-13,296.989990234375
2019-12-03,292.1199951171875
2020-02-20,292.9800109863281
2019-12-06,299.19000244140625
2020-05-12,297.260009765625
2019-12-09,299.7900085449219
2020-02-26,303.5199890136719
2020-05-15,298.20001220703125
2019-03-28,298.3399963378906
2018-09-17,310.8699951171875
2018-08-16,311.1199951171875
2018-10-19,304.3500061035156
2019-04-29,314.5
2019-01-23,304.30999755859375
2019-09-04,309.79998779296875
2018-11-20,306.67999267578125
2019-07-02,308.95001220703125
2019-05-31,302.1499938964844
2019-12-12,304.4800109863281
2020-05-18,297.6600036621094
2019-09-27,303.1199951171875
2020-03-03,308.8399963378906
2020-05-21,298.6400146484375
2019-05-14,298.1300048828125
2018-08-31,301.8299865722656
2018-07-30,295.3699951171875
2018-10-02,295.32000732421875
2019-04-12,299.3399963378906
2019-03-11,299.2099914550781
2019-02-07,297.9800109863281
2019-07-17,297.5
2019-09-19,293.9599914550781
2019-10-21,288.239990234375
2019-12-18,285.8699951171875
2020-03-06,280.0400085449219
2019-10-03,289.7900085449219
2020-03-09,292.0199890136719
2020-05-27,289.20001220703125
2019-12-24,288.2099914550781
2020-03-12,287.94000244140625
2018-12-20,290.45001220703125
2019-08-01,291.5299987792969
2018-08-14,279.0299987792969
2018-07-13,284.0
2018-10-17,284.6400146484375
2019-05-29,283.8399963378906
2019-03-26,280.5
2019-02-22,284.7699890136719
2019-10-04,288.54998779296875
2019-11-05,284.6600036621094
2019-12-27,288.75
2020-06-02,297.3599853515625
2019-12-30,295.0199890136719
2020-03-18,290.2099914550781
2020-06-05,287.70001220703125
2019-07-15,280.45001220703125
2018-12-03,275.29998779296875
2019-06-13,277.2699890136719
2019-01-04,275.30999755859375
2018-08-29,274.3500061035156
2019-02-05,281.6600036621094
2018-11-01,280.6600036621094
2019-08-16,280.510009765625
2019-04-10,286.82000732421875
2019-09-17,289.3800048828125
2019-10-15,300.1099853515625
2020-01-02,299.3999938964844
2020-06-08,305.3500061035156
2019-10-18,302.260009765625
2020-03-24,301.2099914550781
2020-06-11,303.510009765625
2020-01-08,301.9700012207031
2019-04-25,305.0
2019-07-30,301.8599853515625
2019-02-20,303.75
2018-07-11,305.2799987792969
2018-09-13,305.6199951171875
2018-10-15,310.0
2019-06-28,310.1000061035156
2018-12-18,310.6199951171875
2018-11-16,309.0
2019-10-02,313.04998779296875
2020-03-27,323.3599853515625
2020-01-10,331.3699951171875
2019-10-24,329.17999267578125
2020-03-30,327.5199890136719
2020-06-17,340.3399963378906
2020-01-14,344.0
2020-04-02,346.3299865722656
2019-01-02,349.79998779296875
2019-08-14,340.95001220703125
2018-10-30,342.5899963378906
2019-06-11,344.17999267578125
2019-05-10,341.9800109863281
2019-04-08,343.6000061035156
2018-08-27,350.92999267578125
2018-07-26,362.44000244140625
2018-09-28,366.8699951171875
2019-03-07,365.07000732421875
2019-10-30,372.05999755859375
2020-01-17,368.17999267578125
2020-06-23,366.989990234375
2020-04-08,369.19000244140625
2020-06-26,370.9700012207031
2019-03-22,369.5199890136719
2019-01-17,373.0899963378906
2019-08-29,357.1499938964844
2018-11-14,368.3999938964844
2019-06-26,374.1000061035156
2018-09-11,376.1600036621094
2018-07-09,367.8399963378906
2018-08-10,375.7300109863281
2019-04-23,370.29998779296875
2019-09-30,371.95001220703125
2020-01-23,374.94000244140625
2019-11-08,377.20001220703125
2020-04-14,374.75
2019-11-11,376.760009765625
2020-01-29,375.239990234375
2020-04-17,373.739990234375
2018-07-24,373.6400146484375
2018-09-26,378.0
2019-05-08,368.2099914550781
2019-03-05,368.2300109863281
2019-02-01,371.55999755859375
2018-12-31,373.17999267578125
2018-11-29,383.6300048828125
2019-08-12,384.6199951171875
2019-07-11,380.010009765625
2019-09-13,378.29998779296875
2019-11-14,387.4200134277344
2020-04-20,393.1700134277344
2020-02-04,386.1000061035156
2020-04-23,385.8999938964844
2018-12-14,365.7200012207031
2019-08-27,359.4200134277344
2018-08-08,359.9100036621094
2018-10-11,341.20001220703125
2018-11-12,341.6000061035156
2019-07-26,346.25
2019-06-24,335.67999267578125
2019-05-23,333.1700134277344
2019-03-20,339.69000244140625
2019-01-15,347.8999938964844
2019-11-20,364.8399963378906
2020-02-07,385.5299987792969
2020-02-10,391.07000732421875
2020-04-29,378.1600036621094
2019-11-26,390.2099914550781
2020-02-13,398.1300048828125
2019-01-30,406.44000244140625
2018-08-23,399.1000061035156
2018-09-24,396.82000732421875
2018-11-27,397.8599853515625
2018-10-26,399.8999938964844
2019-07-09,396.07000732421875
2019-06-07,395.5400085449219
2019-05-06,437.25
2019-04-04,444.0199890136719
2019-09-11,468.55999755859375
2019-11-29,422.3699951171875
2020-05-05,445.0
2019-12-02,454.7200012207031
2020-02-19,467.9599914550781
2020-05-08,480.94000244140625
2019-05-21,477.2900085449219
2019-03-18,466.94000244140625
2018-09-07,488.45001220703125
2018-08-06,479.1099853515625
2018-10-09,444.3599853515625
2019-02-14,445.010009765625
2018-12-12,452.510009765625
2019-07-24,494.0
2019-09-26,495.7799987792969
2019-10-28,483.92999267578125
2019-12-05,493.010009765625
2020-05-11,449.8399963378906
2019-07-03,468.2200012207031
2020-02-25,443.0400085449219
2020-05-14,426.510009765625
2020-02-28,446.0299987792969
2019-08-08,463.0899963378906
2019-06-05,474.0
2018-07-20,484.1400146484375
2018-08-21,494.2900085449219
2018-10-24,495.55999755859375
2019-04-02,503.3800048828125
2019-03-01,502.80999755859375
2019-01-28,502.2099914550781
2018-12-27,510.1000061035156
2019-09-09,512.010009765625
2020-03-02,524.6199951171875
2020-05-20,525.2999877929688
2019-12-17,518.9199829101562
2020-03-05,549.989990234375
2019-02-12,566.7100219726562
2019-01-11,566.0599975585938
2018-12-10,555.5
2019-08-23,558.9299926757812
2018-11-08,573.6400146484375
2019-07-22,563.1500244140625
2019-06-20,537.47998046875
2018-09-05,532.6400146484375
2019-04-17,513.989990234375
2019-09-24,524.22998046875
2019-12-20,528.1799926757812
2020-05-26,563.0599975585938
2019-04-30,559.2000122070312
2019-12-23,564.3900146484375
2020-03-11,562.0
2020-05-29,565.22998046875
2019-12-26,576.97998046875
2020-06-01,560.6500244140625
2019-05-02,577.1799926757812
2019-02-27,566.780029296875
2018-11-23,582.0
2019-08-06,561.0
2018-07-18,562.0700073242188
2018-09-20,577.510009765625
2018-10-22,558.1199951171875
2019-07-05,548.5399780273438
2019-06-03,538.7000122070312
2019-10-09,547.5
2019-10-11,580.7000122070312
2020-03-17,605.0
2020-06-04,602.2000122070312
2019-10-14,615.3699951171875
2020-03-20,596.989990234375
2018-11-06,585.0
2019-06-18,587.8800048828125
2019-05-17,603.489990234375
2019-04-15,613.030029296875
2019-03-14,621.0
2019-01-09,616.010009765625
2018-08-02,584.5399780273438
2018-10-05,590.0
2019-08-21,596.3300170898438
2019-10-17,601.3400268554688
2020-03-23,602.3099975585938
2020-06-10,634.0900268554688
2019-02-25,631.3300170898438
2020-01-07,630.0
2020-03-26,604.6699829101562
2019-10-23,611.02001953125
