Dates,WFC
2007-12-31,12947700.0
2008-01-02,24387800.0
2008-01-04,26313100.0
2008-01-07,50818700.0
2008-01-03,25887100.0
2008-01-08,41495200.0
2008-01-09,37293300.0
2008-01-10,44359200.0
2008-01-11,32925100.0
2008-01-14,22667200.0
2008-01-15,36283900.0
2008-03-14,43681900.0
2008-06-18,34795200.0
2009-01-28,49848000.0
2008-04-15,60889400.0
2008-11-25,88250400.0
2009-04-02,65278700.0
2008-10-07,57728300.0
2008-01-25,36801500.0
2008-02-26,44412500.0
2008-04-30,62076900.0
2008-09-05,60276300.0
2008-08-04,44720500.0
2008-07-03,39734200.0
2009-03-16,33198700.0
2009-02-12,30586300.0
2008-12-10,31932500.0
2009-04-08,34869000.0
2008-03-12,23042800.0
2008-10-22,28865800.0
2008-08-19,34892200.0
2008-07-18,25116200.0
2008-06-16,26386700.0
2009-02-27,29717800.0
2008-05-15,28800700.0
2009-01-26,28937100.0
2009-03-31,28788100.0
2009-04-14,42232900.0
2009-04-17,30393300.0
2009-04-20,30550200.0
2008-07-01,27700300.0
2008-05-30,33507400.0
2009-02-10,25951400.0
2009-01-09,30441700.0
2008-01-23,32727100.0
2008-03-27,33668800.0
2008-04-28,48327100.0
2008-12-08,33698100.0
2008-11-06,51189600.0
2008-09-03,39549000.0
2009-04-23,51569200.0
2008-09-18,51388600.0
2008-07-16,54665200.0
2009-02-25,55149600.0
2008-03-10,46917900.0
2008-02-07,47658600.0
2008-04-11,45234500.0
2008-05-13,27482600.0
2008-12-23,36599400.0
2008-11-21,26998000.0
2008-10-20,28854000.0
2009-04-29,34976200.0
2009-05-05,36070500.0
2008-11-04,37101500.0
2008-10-03,20045200.0
2008-07-31,25087100.0
2008-03-25,20142300.0
2008-02-22,33757900.0
2009-03-12,29806200.0
2008-05-28,45453800.0
2009-01-07,44211800.0
2009-04-13,36081500.0
2009-05-15,29674500.0
2009-05-08,69841500.0
2008-06-12,32575200.0
2009-02-23,37941600.0
2009-01-22,24365800.0
2008-11-19,22788100.0
2008-09-16,24533400.0
2008-02-05,28973100.0
2008-04-09,25805400.0
2008-08-15,17222000.0
2008-07-14,19367400.0
2009-03-27,21492200.0
2009-05-14,38326900.0
2008-09-22,25950200.0
2008-07-29,18618000.0
2008-06-27,21163200.0
2009-03-10,27670800.0
2009-02-06,24230300.0
2009-01-05,16056300.0
2008-12-04,13503000.0
2008-02-20,27224800.0
2008-04-24,25831600.0
2008-10-01,27903900.0
2009-05-13,25883600.0
2009-05-26,28571900.0
2008-03-06,31462700.0
2008-11-17,32859800.0
2008-10-16,26221400.0
2008-08-13,23920700.0
2008-06-10,27493300.0
2008-05-09,39715000.0
2009-01-20,25225100.0
2008-04-07,19411300.0
2008-12-19,23179200.0
2009-03-25,30363600.0
2009-05-29,33490000.0
2009-06-01,26962600.0
2009-02-04,57724400.0
2008-01-17,40108200.0
2008-04-22,43539900.0
2008-12-02,48023600.0
2008-10-31,40700800.0
2008-09-29,32367300.0
2008-08-28,33166500.0
2008-06-25,40682000.0
2009-04-09,42211000.0
2009-05-11,47029900.0
2008-08-11,62647400.0
2008-07-10,36638600.0
2008-02-01,50002700.0
2008-03-04,41995500.0
2009-02-19,59131200.0
2008-05-07,49640300.0
2008-12-17,42295500.0
2008-10-14,58147900.0
2008-09-12,34038500.0
2009-03-23,28348800.0
2008-10-29,58126600.0
2008-08-26,61171700.0
2008-03-19,52656700.0
2008-07-25,61009300.0
2008-06-23,82338800.0
2009-03-06,56418100.0
2008-05-22,122587000.0
2009-02-02,206249200.0
2009-04-07,115206800.0
2009-01-16,71649800.0
2008-12-15,70613600.0
2008-11-13,100898900.0
2009-02-17,122201200.0
2008-04-03,70564700.0
2008-01-30,55525300.0
2008-05-05,46645300.0
2008-09-10,62303400.0
2008-07-08,65749100.0
2008-06-06,48107500.0
2009-04-16,40425300.0
2008-07-23,46627900.0
2009-03-04,45806300.0
2008-05-20,42199300.0
2008-12-30,57510900.0
2008-11-28,45857600.0
2008-03-17,55278900.0
2008-02-14,54318600.0
2008-04-18,53459400.0
2008-10-27,40937100.0
2008-09-25,43611700.0
2009-04-22,38157700.0
2008-10-10,45428100.0
2008-09-08,52813300.0
2008-08-07,37272800.0
2009-03-19,44892000.0
2008-06-04,30517900.0
2009-01-14,33048100.0
2008-01-28,25864700.0
2008-04-01,36971300.0
2008-02-29,29295400.0
2008-11-11,37648600.0
2009-04-28,38035000.0
2009-05-01,46546500.0
2008-11-26,52598700.0
2008-09-23,97528900.0
2008-08-22,68945200.0
2008-07-21,57747600.0
2008-06-19,76365300.0
2009-03-02,63888200.0
2008-04-16,100858600.0
2008-02-12,115545500.0
2009-01-29,98504500.0
2009-04-03,166561000.0
2009-05-04,96587700.0
2009-05-07,54381000.0
2008-02-27,32709700.0
2009-03-17,26497100.0
2008-06-02,38564000.0
2009-02-13,56079000.0
2008-05-01,67567100.0
2009-01-12,46865200.0
2008-12-11,47778200.0
2008-10-08,39351300.0
2008-08-05,81074700.0
2009-05-20,59028000.0
2008-04-14,45277800.0
2008-03-13,57472800.0
2008-05-16,122764600.0
2008-10-23,122081300.0
2008-08-20,69324000.0
2008-06-17,96432200.0
2009-01-27,95036300.0
2008-12-26,73953600.0
2008-11-24,67021500.0
2009-04-01,52147200.0
2009-05-19,52862300.0
2009-05-22,65131500.0
2008-12-09,63126100.0
2008-11-07,50050200.0
2008-01-24,48569000.0
2008-02-25,62933400.0
2008-03-28,69966000.0
2008-04-29,57908900.0
2008-10-06,63355800.0
2008-09-04,37362400.0
2008-07-02,47060300.0
2009-02-11,53767600.0
2009-05-28,119014900.0
2009-02-26,291576400.0
2008-07-17,80723300.0
2008-05-14,64961800.0
2008-12-24,64430300.0
2008-02-08,86007600.0
2008-03-11,69123200.0
2008-10-21,64412800.0
2008-09-19,81619800.0
2008-08-18,86670000.0
2009-03-30,110888100.0
2008-08-01,139652100.0
2008-09-02,99328200.0
2009-03-13,78431300.0
2009-01-08,56597700.0
2008-01-22,28138600.0
2008-03-26,76566300.0
2008-05-29,80340500.0
2008-11-05,72932900.0
2009-02-09,60716600.0
2008-06-30,69302900.0
2009-02-24,70930700.0
2008-11-20,56791300.0
2008-09-17,51041700.0
2009-01-23,72244500.0
2008-04-10,51372900.0
2008-02-06,37629900.0
2008-05-12,64931200.0
2008-07-15,57126400.0
2008-12-22,62937100.0
2008-06-13,88618600.0
2008-10-24,41191700.0
2009-01-06,28140900.0
2008-05-27,11211400.0
2008-12-05,12384400.0
2009-03-11,20971000.0
2008-11-03,28636600.0
2008-10-02,45109700.0
2008-02-21,36522300.0
2008-03-24,43614200.0
2008-04-25,54222900.0
2008-07-30,52631000.0
2008-09-15,52580100.0
2008-08-14,43187900.0
2008-06-11,57566500.0
2009-01-21,65413600.0
2008-11-18,71135600.0
2008-03-07,178862300.0
2008-02-04,173589900.0
2008-04-08,203896600.0
2008-10-17,188824400.0
2009-03-26,94501600.0
2008-08-21,84417000.0
2009-04-15,75464000.0
2008-01-18,77306500.0
2008-02-19,203219500.0
2008-12-03,127527600.0
2008-09-30,97576800.0
2008-08-29,81939400.0
2008-07-28,95285100.0
2008-06-26,89512300.0
2009-03-09,206588100.0
2009-02-05,118216200.0
2008-04-23,74538100.0
2009-04-24,136825300.0
2008-06-09,74251900.0
2009-02-20,144748600.0
2008-03-05,88502000.0
2008-05-08,122235400.0
2008-12-18,190592400.0
2008-10-15,129429500.0
2008-08-12,372764600.0
2008-07-11,225178200.0
2009-03-24,187177900.0
2009-04-27,209935600.0
2009-04-30,170145000.0
2008-08-27,186832300.0
2008-01-16,162697700.0
2008-04-21,156370200.0
2008-03-20,237467700.0
2008-06-24,274724600.0
2008-05-23,256312500.0
2009-02-03,209041300.0
2009-01-02,233377400.0
2008-12-01,190297200.0
2008-10-30,194211600.0
2008-11-14,197054500.0
2008-10-13,183999100.0
2008-09-11,144894400.0
2008-03-03,232658000.0
2008-01-31,175963000.0
2008-04-04,167275700.0
2008-05-06,186689100.0
2008-07-09,167873500.0
2009-02-18,217755200.0
2008-12-16,163404200.0
2009-05-12,129904000.0
2009-05-18,148010900.0
2008-05-21,145973500.0
2008-12-31,156839200.0
2008-10-28,206881200.0
2008-03-18,130556900.0
2008-02-15,119301700.0
2008-09-26,117192300.0
2008-08-25,91295200.0
2008-07-24,376577100.0
2009-03-05,173737800.0
2009-04-06,154442900.0
2009-05-21,119185500.0
2008-08-08,129565500.0
2008-07-07,166941600.0
2008-06-05,162271800.0
2009-01-15,185041900.0
2008-04-02,248215300.0
2008-01-29,206481900.0
2008-11-12,222241900.0
2008-09-09,134002500.0
2009-03-20,107394300.0
2009-04-21,142750100.0
2009-05-27,115836200.0
2008-02-11,96730100.0
2008-09-24,294065000.0
2008-07-22,175576000.0
2008-06-20,256184300.0
2009-03-03,236941900.0
2008-05-19,478736600.0
2009-01-30,188439600.0
2008-02-13,189795100.0
2008-04-17,135710100.0
2008-12-29,122509300.0
2009-05-06,94467400.0
2008-05-02,107543400.0
2009-01-13,96754700.0
2008-12-12,122873300.0
2008-11-10,98832400.0
2008-10-09,59379300.0
2008-08-06,92738800.0
2009-03-18,110028600.0
2008-02-28,128903700.0
2008-03-31,121275800.0
2008-06-03,122370300.0
