Dates,WFC
2007-12-31,21.124313354492188
2008-01-02,20.36162567138672
2008-01-04,19.95579719543457
2008-01-07,19.235092163085938
2008-01-03,19.3680419921875
2008-01-08,18.542375564575195
2008-01-09,18.92022132873535
2008-01-10,19.528972625732422
2008-01-11,19.73189353942871
2008-01-14,19.7388858795166
2008-01-15,18.535381317138672
2008-03-14,19.1511287689209
2008-06-18,18.283483505249023
2009-01-28,17.828672409057617
2008-04-15,18.85725212097168
2008-11-25,20.557546615600586
2009-04-02,21.803030014038086
2008-10-07,21.45318031311035
2008-01-25,22.250852584838867
2008-02-26,22.81062126159668
2008-04-30,22.92258071899414
2008-09-05,23.84619140625
2008-08-04,23.545326232910156
2008-07-03,21.963970184326172
2009-03-16,21.320232391357422
2009-02-12,21.26368522644043
2008-12-10,21.532310485839844
2009-04-08,20.839540481567383
2008-03-12,20.8819522857666
2008-10-22,21.150577545166016
2008-08-19,21.53937339782715
2008-07-18,20.917295455932617
2008-06-16,20.98798942565918
2009-02-27,21.10816192626953
2008-05-15,21.66661834716797
2009-01-26,21.730243682861328
2009-03-31,22.22507667541504
2009-04-14,22.401803970336914
2009-04-17,22.196788787841797
2009-04-20,22.437149047851562
2008-07-01,21.602994918823242
2008-05-30,20.662811279296875
2009-02-10,20.408329010009766
2009-01-09,20.380054473876953
2008-01-23,20.486085891723633
2008-03-27,19.673145294189453
2008-04-28,19.8710880279541
2008-12-08,19.715560913085938
2008-11-06,21.78679656982422
2008-09-03,20.8819522857666
2009-04-23,20.839540481567383
2008-09-18,20.111427307128906
2008-07-16,20.344707489013672
2009-02-25,22.29576873779297
2008-03-10,21.617136001586914
2008-02-07,23.009737014770508
2008-04-11,22.684558868408203
2008-05-13,22.663349151611328
2008-12-23,21.779720306396484
2008-11-21,21.39092254638672
2008-10-20,20.74764633178711
2009-04-29,20.570911407470703
2009-05-05,22.260414123535156
2008-11-04,21.5817928314209
2008-10-03,21.76558494567871
2008-07-31,21.864551544189453
2008-03-25,21.76558494567871
2008-02-22,21.15764808654785
2009-03-12,20.818330764770508
2008-05-28,20.160913467407227
2009-01-07,19.77210807800293
2009-04-13,19.227800369262695
2009-05-15,19.659011840820312
2009-05-08,20.507293701171875
2008-06-12,21.002120971679688
2009-02-23,21.48989486694336
2009-01-22,20.691089630126953
2008-11-19,20.768848419189453
2008-09-16,20.44367218017578
2008-02-05,21.101097106933594
2008-04-09,21.624204635620117
2008-08-15,21.447479248046875
2008-07-14,21.122299194335938
2009-03-27,21.03040313720703
2009-05-14,22.041275024414062
2008-09-22,22.01300048828125
2008-07-29,22.020065307617188
2008-06-27,22.104900360107422
2009-03-10,21.348081588745117
2009-02-06,20.976804733276367
2009-01-05,20.941110610961914
2008-12-04,21.248119354248047
2008-02-20,20.68407440185547
2008-04-24,20.6412353515625
2008-10-01,21.133878707885742
2009-05-13,20.6697940826416
2009-05-26,20.334217071533203
2008-03-06,20.027206420898438
2008-11-17,19.777313232421875
2008-10-16,19.927248001098633
2008-08-13,19.763038635253906
2008-06-10,19.67735481262207
2008-05-09,19.613094329833984
2009-01-20,19.977230072021484
2008-04-07,19.68450164794922
2008-12-19,19.35606575012207
2009-03-25,19.120450973510742
2009-05-29,19.020492553710938
2009-06-01,19.420331954956055
2009-02-04,18.14943504333496
2008-01-17,18.042335510253906
2008-04-22,18.499282836914062
2008-12-02,18.242250442504883
2008-10-31,18.57782745361328
2008-09-29,18.620664596557617
