Dates,AAL
2019-02-04,32.439998626708984
2018-07-27,32.75
2018-08-28,33.33000183105469
2019-01-03,33.0099983215332
2019-08-15,33.9900016784668
2018-10-31,34.779998779296875
2019-09-16,35.900001525878906
2020-02-18,36.470001220703125
2020-05-07,37.459999084472656
2018-08-17,36.52000045776367
2019-12-04,35.959999084472656
2020-02-21,37.38999938964844
2018-12-17,37.04999923706055
2019-08-30,37.2599983215332
2018-11-15,37.29999923706055
2019-07-29,38.41999816894531
2019-06-27,38.59000015258789
2019-04-24,38.15999984741211
2018-07-10,37.529998779296875
2018-09-12,37.08000183105469
2019-02-19,36.38999938964844
2019-01-18,37.5099983215332
2020-02-24,38.27000045776367
2020-05-13,38.619998931884766
2019-12-10,38.77000045776367
2020-02-27,38.970001220703125
2019-12-13,39.34000015258789
2020-05-19,40.20000076293945
2019-03-06,40.58000183105469
2018-11-30,39.209999084472656
2019-08-13,37.099998474121094
2019-07-12,36.599998474121094
2019-06-10,34.16999816894531
2019-05-09,34.810001373291016
2018-07-25,34.790000915527344
2018-09-27,34.689998626708984
2018-10-29,33.27000045776367
2019-10-16,32.86000061035156
2019-12-16,33.650001525878906
2020-03-04,33.97999954223633
2020-05-22,32.68000030517578
2019-10-01,32.650001525878906
2019-12-19,30.920000076293945
2018-09-10,32.33000183105469
2019-05-24,32.04999923706055
2018-08-09,32.599998474121094
2019-04-22,32.619998931884766
2019-03-21,32.650001525878906
2019-01-16,31.850000381469727
2019-08-28,32.09000015258789
2018-11-13,33.47999954223633
2018-10-12,33.650001525878906
2019-06-25,33.54999923706055
2020-03-10,32.209999084472656
2020-05-28,31.989999771118164
2019-10-07,31.93000030517578
2020-03-13,32.86000061035156
2019-10-10,33.66999816894531
2020-03-16,33.88999938964844
2020-06-03,34.040000915527344
2018-11-28,33.880001068115234
2018-09-25,33.099998474121094
2018-07-23,34.349998474121094
2018-08-24,35.5
2019-07-10,36.619998931884766
2019-05-07,37.08000183105469
2019-04-05,36.68000030517578
2019-03-04,36.54999923706055
2019-01-31,36.59000015258789
2019-09-12,36.810001373291016
2019-12-31,37.22999954223633
2020-03-19,37.09000015258789
2020-01-03,36.70000076293945
2020-06-09,36.22999954223633
2019-02-15,36.720001220703125
2019-01-14,37.16999816894531
2018-07-06,36.459999084472656
2018-08-07,36.529998779296875
2018-10-10,36.34000015258789
2018-12-13,35.900001525878906
2019-08-26,35.2400016784668
2019-07-25,35.5099983215332
2019-05-22,35.54999923706055
2019-03-19,36.380001068115234
2020-01-06,36.72999954223633
2020-03-25,36.33000183105469
2020-06-12,35.88999938964844
2019-10-22,35.959999084472656
2020-01-09,34.88999938964844
2020-06-15,34.380001068115234
2019-10-25,33.41999816894531
2020-03-31,32.70000076293945
2020-06-18,32.119998931884766
2019-04-03,32.27000045776367
2018-08-22,32.189998626708984
2018-10-25,31.93000030517578
2019-01-29,32.470001220703125
2018-12-28,32.349998474121094
2018-11-26,31.579999923706055
2019-08-09,32.119998931884766
2019-07-08,31.549999237060547
2019-06-06,31.770000457763672
2019-09-10,31.440000534057617
2020-01-15,30.719999313354492
2020-04-03,30.6200008392334
2019-10-31,31.200000762939453
2020-04-06,31.3700008392334
2020-06-24,31.889999389648438
2018-11-09,32.72999954223633
2019-07-23,33.470001220703125
2019-06-21,33.9900016784668
2019-05-20,34.119998931884766
2019-04-18,34.400001525878906
2018-09-06,33.95000076293945
2018-10-08,33.52000045776367
2019-02-13,34.130001068115234
2018-12-11,34.970001220703125
2019-09-25,35.2400016784668
2020-01-21,35.2400016784668
2020-04-09,34.09000015258789
2019-11-06,34.720001220703125
2020-01-24,34.619998931884766
2020-01-27,34.20000076293945
2020-04-15,34.18000030517578
2018-12-26,34.4900016784668
2019-08-07,34.25
2019-06-04,33.91999816894531
2018-09-21,33.9900016784668
2018-07-19,34.38999938964844
2018-08-20,34.59000015258789
2018-10-23,34.849998474121094
2019-05-03,34.900001525878906
2019-04-01,34.77000045776367
2019-02-28,34.33000183105469
2019-11-12,34.380001068115234
2020-01-30,34.02000045776367
2019-11-15,34.189998626708984
2020-04-21,33.20000076293945
2019-04-16,32.650001525878906
2019-03-15,32.41999816894531
2019-02-11,32.900001525878906
2019-01-10,32.36000061035156
2019-08-22,31.219999313354492
2018-11-07,31.639999389648438
2018-08-03,31.229999542236328
2018-09-04,29.979999542236328
2019-06-19,29.940000534057617
2019-09-23,29.31999969482422
2019-11-18,28.549999237060547
2020-02-05,28.75
2020-04-24,27.920000076293945
2019-03-29,27.809999465942383
2019-11-21,29.309999465942383
2020-04-27,30.450000762939453
2020-02-11,30.510000228881836
2020-04-30,31.149999618530273
2019-05-01,31.719999313354492
2019-02-26,31.290000915527344
2019-01-25,31.1299991607666
2018-12-24,33.31999969482422
2019-09-06,33.20000076293945
2018-07-17,32.91999816894531
2018-09-19,33.29999923706055
2019-08-05,33.29999923706055
2019-10-08,33.810001373291016
2019-12-11,32.38999938964844
2019-11-27,31.889999389648438
2020-02-14,32.11000061035156
2020-05-06,31.719999313354492
2019-01-08,32.54999923706055
2018-12-07,32.72999954223633
2019-08-20,33.65999984741211
2018-11-05,33.209999084472656
2019-07-19,32.849998474121094
2018-10-04,32.83000183105469
2019-06-17,32.91999816894531
2019-05-16,32.75
2018-08-01,33.689998626708984
2019-03-13,33.29999923706055
2019-12-03,33.900001525878906
2020-02-20,33.95000076293945
2019-12-06,34.66999816894531
2020-05-12,34.41999816894531
2019-12-09,33.81999969482422
2020-02-26,34.02000045776367
2020-05-15,33.41999816894531
2019-03-28,33.790000915527344
2018-09-17,34.9900016784668
2018-08-16,34.81999969482422
2018-10-19,32.25
2019-04-29,31.190000534057617
2019-01-23,30.809999465942383
2019-09-04,31.139999389648438
2018-11-20,30.56999969482422
2019-07-02,29.809999465942383
2019-05-31,28.969999313354492
2019-12-12,29.059999465942383
2020-05-18,28.760000228881836
2019-09-27,29.389999389648438
2020-03-03,29.06999969482422
2020-05-21,28.510000228881836
2019-05-14,28.3700008392334
2018-08-31,27.06999969482422
2018-07-30,26.309999465942383
2018-10-02,26.049999237060547
2019-04-12,26.690000534057617
2019-03-11,26.079999923706055
2019-02-07,26.600000381469727
2019-07-17,26.979999542236328
2019-09-19,26.510000228881836
2019-10-21,25.90999984741211
2019-12-18,25.34000015258789
2020-03-06,25.510000228881836
2019-10-03,26.610000610351562
2020-03-09,26.829999923706055
2020-05-27,26.65999984741211
2019-12-24,27.219999313354492
2020-03-12,28.110000610351562
2018-12-20,28.229999542236328
2019-08-01,28.75
2018-08-14,29.18000030517578
2018-07-13,29.93000030517578
2018-10-17,30.219999313354492
2019-05-29,30.34000015258789
2019-03-26,28.790000915527344
2019-02-22,29.25
2019-10-04,28.65999984741211
2019-11-05,28.739999771118164
2019-12-27,28.440000534057617
2020-06-02,27.8799991607666
2019-12-30,27.700000762939453
2020-03-18,27.829999923706055
2020-06-05,27.600000381469727
2019-07-15,27.809999465942383
2018-12-03,27.40999984741211
2019-06-13,27.65999984741211
2019-01-04,26.510000228881836
2018-08-29,25.510000228881836
2019-02-05,25.850000381469727
2018-11-01,26.059999465942383
2019-08-16,26.799999237060547
2019-04-10,27.329999923706055
2019-09-17,27.25
2019-10-15,28.020000457763672
2020-01-02,27.65999984741211
2020-06-08,28.3700008392334
2019-10-18,28.809999465942383
2020-03-24,28.440000534057617
2020-06-11,28.31999969482422
2020-01-08,28.90999984741211
2019-04-25,28.690000534057617
2019-07-30,28.399999618530273
2019-02-20,29.850000381469727
2018-07-11,30.889999389648438
2018-09-13,31.670000076293945
2018-10-15,31.489999771118164
2019-06-28,30.940000534057617
2018-12-18,30.209999084472656
2018-11-16,30.610000610351562
2019-10-02,30.989999771118164
2020-03-27,31.579999923706055
2020-01-10,31.190000534057617
2019-10-24,31.440000534057617
2020-03-30,30.850000381469727
2020-06-17,30.75
2020-01-14,30.670000076293945
2020-04-02,29.15999984741211
2019-01-02,28.899999618530273
2019-08-14,29.200000762939453
2018-10-30,28.889999389648438
2019-06-11,29.3799991607666
2019-05-10,29.239999771118164
2019-04-08,28.479999542236328
2018-08-27,28.719999313354492
2018-07-26,29.18000030517578
2018-09-28,29.06999969482422
2019-03-07,29.329999923706055
2019-10-30,29.270000457763672
2020-01-17,28.989999771118164
2020-06-23,27.770000457763672
2020-04-08,27.760000228881836
2020-06-26,27.56999969482422
2019-03-22,27.959999084472656
2019-01-17,27.829999923706055
2019-08-29,27.6299991607666
2018-11-14,27.100000381469727
2019-06-26,28.020000457763672
2018-09-11,28.1299991607666
2018-07-09,28.350000381469727
2018-08-10,28.479999542236328
2019-04-23,28.56999969482422
2019-09-30,28.56999969482422
2020-01-23,29.049999237060547
2019-11-08,29.719999313354492
2020-04-14,29.43000030517578
2019-11-11,29.709999084472656
2020-01-29,29.809999465942383
2020-04-17,28.530000686645508
2018-07-24,28.790000915527344
2018-09-26,29.299999237060547
2019-05-08,28.290000915527344
2019-03-05,27.489999771118164
2019-02-01,27.68000030517578
2018-12-31,28.09000015258789
2018-11-29,28.229999542236328
2019-08-12,27.989999771118164
2019-07-11,27.530000686645508
2019-09-13,28.399999618530273
2019-11-14,28.059999465942383
2020-04-20,28.260000228881836
2020-02-04,28.719999313354492
2020-04-23,27.989999771118164
2018-12-14,27.90999984741211
2019-08-27,28.989999771118164
2018-08-08,28.860000610351562
2018-10-11,26.600000381469727
2018-11-12,27.1200008392334
2019-07-26,27.489999771118164
2019-06-24,27.790000915527344
2019-05-23,27.520000457763672
2019-03-20,27.670000076293945
2019-01-15,28.610000610351562
2019-11-20,29.239999771118164
2020-02-07,29.450000762939453
2020-02-10,28.549999237060547
2020-04-29,28.809999465942383
2019-11-26,29.940000534057617
2020-02-13,30.780000686645508
2019-01-30,30.399999618530273
2018-08-23,30.270000457763672
2018-09-24,29.350000381469727
2018-11-27,28.8799991607666
2018-10-26,28.899999618530273
2019-07-09,28.299999237060547
2019-06-07,26.110000610351562
2019-05-06,25.75
2019-04-04,23.75
2019-09-11,22.479999542236328
2019-11-29,20.350000381469727
2020-05-05,19.059999465942383
2019-12-02,19.790000915527344
2020-02-19,18.549999237060547
2020-05-08,17.649999618530273
2019-05-21,17.1200008392334
2019-03-18,15.789999961853027
2018-09-07,17.670000076293945
2018-08-06,16.489999771118164
2018-10-09,15.75
2019-02-14,15.600000381469727
2018-12-12,16.200000762939453
2019-07-24,18.489999771118164
2019-09-26,14.279999732971191
2019-10-28,12.15999984741211
2019-12-05,12.0
2020-05-11,11.359999656677246
2019-07-03,14.8100004196167
2020-02-25,16.989999771118164
2020-05-14,17.239999771118164
2020-02-28,15.220000267028809
2019-08-08,13.220000267028809
2019-06-05,12.960000038146973
2018-07-20,11.479999542236328
2018-08-21,11.029999732971191
2018-10-24,10.489999771118164
2019-04-02,9.9399995803833
2019-03-01,12.199999809265137
2019-01-28,11.399999618530273
2018-12-27,13.399999618530273
2019-09-09,12.949999809265137
2020-03-02,12.600000381469727
2020-05-20,12.6899995803833
2019-12-17,12.029999732971191
2020-03-05,11.949999809265137
2019-02-12,11.350000381469727
2019-01-11,11.220000267028809
2018-12-10,11.130000114440918
2019-08-23,10.670000076293945
2018-11-08,10.5
2019-07-22,10.529999732971191
2019-06-20,11.630000114440918
2018-09-05,12.890000343322754
2019-04-17,12.59000015258789
2019-09-24,11.65999984741211
2019-12-20,10.170000076293945
2020-05-26,10.380000114440918
2019-04-30,9.729999542236328
2019-12-23,9.800000190734863
2020-03-11,10.149999618530273
2020-05-29,10.25
2019-12-26,10.199999809265137
2020-06-01,9.529999732971191
2019-05-02,9.1899995803833
2019-02-27,9.359999656677246
2018-11-23,9.9399995803833
2019-08-06,10.1899995803833
2018-07-18,10.140000343322754
2018-09-20,10.149999618530273
2018-10-22,10.119999885559082
2019-07-05,11.279999732971191
2019-06-03,12.550000190734863
2019-10-09,11.829999923706055
2019-10-11,10.869999885559082
2020-03-17,11.329999923706055
2020-06-04,11.640000343322754
2019-10-14,12.199999809265137
2020-03-20,18.18000030517578
2018-11-06,22.799999237060547
2019-06-18,20.360000610351562
2019-05-17,18.969999313354492
2019-04-15,18.15999984741211
2019-03-14,15.680000305175781
2019-01-09,17.309999465942383
2018-08-02,17.170000076293945
2018-10-05,18.440000534057617
2019-08-21,17.049999237060547
2019-10-17,17.06999969482422
2020-03-23,16.940000534057617
2020-06-10,15.520000457763672
2019-02-25,14.289999961853027
2020-01-07,13.899999618530273
2020-03-26,13.239999771118164
2019-10-23,13.289999961853027
