Dates,AAL
2020-05-13,38.29999923706055
2019-12-10,38.209999084472656
2020-02-27,38.59000015258789
2019-12-13,38.79999923706055
2020-05-19,38.41999816894531
2019-03-06,40.56999969482422
2018-11-30,38.81999969482422
2019-08-13,36.0
2019-07-12,36.58000183105469
2019-06-10,33.66999816894531
2019-05-09,34.36000061035156
2018-07-25,34.54999923706055
2018-09-27,34.29999923706055
2018-10-29,32.27000045776367
2019-10-16,32.29999923706055
2019-12-16,32.470001220703125
2020-03-04,33.459999084472656
2020-05-22,32.34000015258789
2019-10-01,31.950000762939453
2019-12-19,30.510000228881836
2018-09-10,30.1200008392334
2019-05-24,31.709999084472656
2018-08-09,32.16999816894531
2019-04-22,32.09000015258789
2019-03-21,31.459999084472656
2019-01-16,31.690000534057617
2019-08-28,30.440000534057617
2018-11-13,31.989999771118164
2018-10-12,33.36000061035156
2019-06-25,32.41999816894531
2020-03-10,30.6200008392334
2020-05-28,31.799999237060547
2019-10-07,31.399999618530273
2020-03-13,31.8799991607666
2019-10-10,32.81999969482422
2020-03-16,32.75
2020-06-03,33.84000015258789
2018-11-28,33.7599983215332
2018-09-25,32.93000030517578
2018-07-23,34.2599983215332
2018-08-24,33.939998626708984
2019-07-10,34.529998779296875
2019-05-07,36.7599983215332
2019-04-05,36.43000030517578
2019-03-04,36.310001373291016
2019-01-31,35.77000045776367
2019-09-12,36.15999984741211
2019-12-31,36.810001373291016
2020-03-19,36.79999923706055
2020-01-03,36.459999084472656
2020-06-09,35.79999923706055
2019-02-15,36.08000183105469
2019-01-14,36.7599983215332
2018-07-06,35.83000183105469
2018-08-07,35.90999984741211
2018-10-10,36.2400016784668
2018-12-13,35.029998779296875
2019-08-26,35.0
2019-07-25,34.97999954223633
2019-05-22,35.0
2019-03-19,35.75
2020-01-06,35.900001525878906
2020-03-25,36.11000061035156
2020-06-12,35.630001068115234
2019-10-22,35.58000183105469
2020-01-09,34.7599983215332
2020-06-15,34.029998779296875
2019-10-25,33.220001220703125
2020-03-31,32.70000076293945
2020-06-18,31.899999618530273
2019-04-03,31.639999389648438
2018-08-22,32.189998626708984
2018-10-25,31.219999313354492
2019-01-29,31.959999084472656
2018-12-28,32.279998779296875
2018-11-26,31.5
2019-08-09,31.5
2019-07-08,31.5
2019-06-06,30.889999389648438
2019-09-10,31.31999969482422
2020-01-15,30.530000686645508
2020-04-03,30.510000228881836
2019-10-31,30.270000457763672
2020-04-06,31.010000228881836
2020-06-24,31.139999389648438
2018-11-09,31.979999542236328
2019-07-23,33.040000915527344
2019-06-21,33.220001220703125
2019-05-20,33.959999084472656
2019-04-18,33.970001220703125
2018-09-06,33.63999938964844
2018-10-08,33.369998931884766
2019-02-13,33.7599983215332
2018-12-11,33.9900016784668
2019-09-25,34.9900016784668
2020-01-21,34.650001525878906
2020-04-09,33.959999084472656
2019-11-06,34.45000076293945
2020-01-24,34.43000030517578
2020-01-27,34.099998474121094
2020-04-15,33.43000030517578
2018-12-26,33.91999816894531
2019-08-07,34.04999923706055
2019-06-04,32.150001525878906
2018-09-21,33.5099983215332
2018-07-19,33.779998779296875
2018-08-20,34.29999923706055
2018-10-23,33.959999084472656
2019-05-03,34.209999084472656
2019-04-01,34.25
2019-02-28,34.25
2019-11-12,33.70000076293945
2020-01-30,33.38999938964844
2019-11-15,33.720001220703125
2020-04-21,33.15999984741211
2019-04-16,32.189998626708984
2019-03-15,32.029998779296875
2019-02-11,32.20000076293945
2019-01-10,32.029998779296875
2019-08-22,30.649999618530273
2018-11-07,31.209999084472656
2018-08-03,31.229999542236328
2018-09-04,29.729999542236328
2019-06-19,29.690000534057617
2019-09-23,29.260000228881836
2019-11-18,28.510000228881836
2020-02-05,28.5
2020-04-24,27.799999237060547
2019-03-29,27.1200008392334
2019-11-21,27.6299991607666
2020-04-27,29.760000228881836
2020-02-11,30.399999618530273
2020-04-30,30.59000015258789
2019-05-01,31.149999618530273
2019-02-26,31.100000381469727
2019-01-25,30.559999465942383
2018-12-24,31.690000534057617
2019-09-06,32.970001220703125
2018-07-17,32.099998474121094
2018-09-19,32.779998779296875
2019-08-05,32.720001220703125
2019-10-08,33.65999984741211
2019-12-11,32.029998779296875
2019-11-27,31.56999969482422
2020-02-14,31.829999923706055
2020-05-06,31.479999542236328
2019-01-08,31.559999465942383
2018-12-07,32.22999954223633
2019-08-20,33.13999938964844
2018-11-05,33.09000015258789
2019-07-19,32.400001525878906
2018-10-04,32.540000915527344
2019-06-17,31.989999771118164
2019-05-16,32.400001525878906
2018-08-01,32.93000030517578
2019-03-13,33.060001373291016
2019-12-03,33.119998931884766
2020-02-20,33.66999816894531
2019-12-06,33.70000076293945
2020-05-12,34.34000015258789
2019-12-09,33.40999984741211
2020-02-26,33.81999969482422
2020-05-15,33.220001220703125
2019-03-28,33.02000045776367
2018-09-17,33.619998931884766
2018-08-16,34.54999923706055
2018-10-19,32.0
2019-04-29,30.969999313354492
2019-01-23,30.450000762939453
2019-09-04,30.68000030517578
2018-11-20,30.43000030517578
2019-07-02,29.700000762939453
2019-05-31,28.969999313354492
2019-12-12,28.850000381469727
2020-05-18,28.0
2019-09-27,28.809999465942383
2020-03-03,28.850000381469727
2020-05-21,28.5
2019-05-14,27.6200008392334
2018-08-31,27.049999237060547
2018-07-30,26.200000762939453
2018-10-02,25.6200008392334
2019-04-12,26.200000762939453
2019-03-11,26.079999923706055
2019-02-07,26.059999465942383
2019-07-17,26.459999084472656
2019-09-19,26.270000457763672
2019-10-21,25.899999618530273
2019-12-18,25.270000457763672
2020-03-06,24.40999984741211
2019-10-03,25.790000915527344
2020-03-09,26.399999618530273
2020-05-27,26.15999984741211
2019-12-24,26.65999984741211
2020-03-12,27.450000762939453
2018-12-20,28.15999984741211
2019-08-01,27.790000915527344
2018-08-14,28.280000686645508
2018-07-13,29.15999984741211
2018-10-17,29.670000076293945
2019-05-29,30.200000762939453
2019-03-26,28.559999465942383
2019-02-22,28.020000457763672
2019-10-04,28.549999237060547
2019-11-05,28.6299991607666
2019-12-27,28.200000762939453
2020-06-02,27.709999084472656
2019-12-30,27.6200008392334
2020-03-18,27.1299991607666
2020-06-05,27.56999969482422
2019-07-15,27.010000228881836
2018-12-03,27.350000381469727
2019-06-13,27.079999923706055
2019-01-04,26.5
2018-08-29,25.469999313354492
2019-02-05,25.329999923706055
2018-11-01,25.799999237060547
2019-08-16,25.559999465942383
2019-04-10,26.780000686645508
2019-09-17,26.68000030517578
2019-10-15,27.6299991607666
2020-01-02,27.3700008392334
2020-06-08,27.6299991607666
2019-10-18,28.329999923706055
2020-03-24,28.309999465942383
2020-06-11,27.799999237060547
2020-01-08,28.510000228881836
2019-04-25,28.5
2019-07-30,28.25
2019-02-20,29.270000457763672
2018-07-11,29.399999618530273
2018-09-13,31.0
2018-10-15,31.420000076293945
2019-06-28,30.770000457763672
2018-12-18,30.06999969482422
2018-11-16,30.299999237060547
2019-10-02,30.709999084472656
2020-03-27,31.0
2020-01-10,31.170000076293945
2019-10-24,31.209999084472656
2020-03-30,30.719999313354492
2020-06-17,30.540000915527344
2020-01-14,30.579999923706055
2020-04-02,29.030000686645508
2019-01-02,28.75
2019-08-14,28.950000762939453
2018-10-30,28.639999389648438
2019-06-11,28.93000030517578
2019-05-10,29.139999389648438
2019-04-08,28.270000457763672
2018-08-27,28.200000762939453
2018-07-26,28.799999237060547
2018-09-28,28.950000762939453
2019-03-07,29.06999969482422
2019-10-30,28.920000076293945
2020-01-17,28.790000915527344
2020-06-23,27.729999542236328
2020-04-08,27.420000076293945
2020-06-26,27.459999084472656
2019-03-22,27.5
2019-01-17,27.6200008392334
2019-08-29,27.549999237060547
2018-11-14,27.079999923706055
2019-06-26,27.09000015258789
2018-09-11,27.93000030517578
2018-07-09,27.6200008392334
2018-08-10,27.969999313354492
2019-04-23,28.350000381469727
2019-09-30,28.0
2020-01-23,28.670000076293945
2019-11-08,29.25
2020-04-14,29.31999969482422
2019-11-11,29.31999969482422
2020-01-29,29.760000228881836
2020-04-17,28.5
2018-07-24,28.200000762939453
2018-09-26,28.979999542236328
2019-05-08,28.270000457763672
2019-03-05,27.190000534057617
2019-02-01,27.559999465942383
2018-12-31,27.100000381469727
2018-11-29,28.09000015258789
2019-08-12,27.959999084472656
2019-07-11,27.31999969482422
2019-09-13,27.90999984741211
2019-11-14,27.450000762939453
2020-04-20,27.790000915527344
2020-02-04,28.299999237060547
2020-04-23,27.969999313354492
2018-12-14,27.510000228881836
2019-08-27,27.389999389648438
2018-08-08,28.850000381469727
2018-10-11,26.56999969482422
2018-11-12,26.360000610351562
2019-07-26,26.8799991607666
2019-06-24,26.299999237060547
2019-05-23,27.5
2019-03-20,26.93000030517578
2019-01-15,27.68000030517578
2019-11-20,28.959999084472656
2020-02-07,29.260000228881836
2020-02-10,28.059999465942383
2020-04-29,28.190000534057617
2019-11-26,29.059999465942383
2020-02-13,30.0
2019-01-30,30.030000686645508
2018-08-23,30.010000228881836
2018-09-24,29.040000915527344
2018-11-27,28.84000015258789
2018-10-26,28.239999771118164
2019-07-09,28.1200008392334
2019-06-07,25.979999542236328
2019-05-06,25.6200008392334
2019-04-04,23.56999969482422
2019-09-11,20.850000381469727
2019-11-29,19.799999237060547
2020-05-05,19.049999237060547
2019-12-02,19.65999984741211
2020-02-19,18.360000610351562
2020-05-08,17.540000915527344
2019-05-21,15.020000457763672
2019-03-18,14.869999885559082
2018-09-07,15.819999694824219
2018-08-06,16.309999465942383
2018-10-09,14.050000190734863
2019-02-14,15.300000190734863
2018-12-12,12.40999984741211
2019-07-24,15.789999961853027
2019-09-26,14.239999771118164
2019-10-28,11.600000381469727
2019-12-05,10.649999618530273
2020-05-11,10.899999618530273
2019-07-03,11.960000038146973
2020-02-25,16.690000534057617
2020-05-14,16.059999465942383
2020-02-28,14.979999542236328
2019-08-08,13.199999809265137
2019-06-05,12.899999618530273
2018-07-20,11.449999809265137
2018-08-21,10.609999656677246
2018-10-24,10.34000015258789
2019-04-02,9.720000267028809
2019-03-01,11.069999694824219
2019-01-28,10.90999984741211
2018-12-27,12.640000343322754
2019-09-09,12.899999618530273
2020-03-02,12.220000267028809
2020-05-20,12.520000457763672
2019-12-17,11.90999984741211
2020-03-05,11.869999885559082
2019-02-12,11.149999618530273
2019-01-11,10.800000190734863
2018-12-10,11.09000015258789
2019-08-23,10.359999656677246
2018-11-08,10.399999618530273
2019-07-22,10.529999732971191
2019-06-20,10.289999961853027
2018-09-05,12.100000381469727
2019-04-17,11.920000076293945
2019-09-24,11.40999984741211
2019-12-20,9.40999984741211
2020-05-26,10.260000228881836
2019-04-30,9.579999923706055
2019-12-23,9.300000190734863
2020-03-11,9.779999732971191
2020-05-29,9.920000076293945
2019-12-26,10.010000228881836
2020-06-01,9.520000457763672
2019-05-02,8.770000457763672
2019-02-27,8.850000381469727
2018-11-23,9.619999885559082
2019-08-06,10.140000343322754
2018-07-18,9.90999984741211
2018-09-20,9.869999885559082
2018-10-22,10.020000457763672
2019-07-05,10.270000457763672
2019-06-03,12.430000305175781
2019-10-09,11.779999732971191
2019-10-11,10.479999542236328
2020-03-17,10.789999961853027
2020-06-04,11.399999618530273
2019-10-14,11.5600004196167
2020-03-20,12.850000381469727
2018-11-06,21.25
2019-06-18,19.860000610351562
2019-05-17,18.450000762939453
2019-04-15,17.690000534057617
2019-03-14,14.609999656677246
2019-01-09,16.81999969482422
2018-08-02,15.270000457763672
2018-10-05,18.360000610351562
2019-08-21,16.760000228881836
2019-10-17,16.3700008392334
2020-03-23,16.889999389648438
2020-06-10,14.899999618530273
2019-02-25,13.760000228881836
2020-01-07,13.59000015258789
2020-03-26,12.529999732971191
2019-10-23,13.199999809265137
