Dates,AAL
2019-02-11,31.984455108642578
2019-01-10,31.410476684570312
2019-08-22,30.638574600219727
2018-11-07,30.975046157836914
2018-08-03,29.609373092651367
2018-09-04,29.19373321533203
2019-06-19,28.86716079711914
2019-09-23,28.431726455688477
2019-11-18,28.115049362182617
2020-02-05,27.87754249572754
2020-04-24,26.947298049926758
2019-03-29,26.917612075805664
2019-11-21,28.817678451538086
2020-04-27,30.0448055267334
2020-02-11,30.06459617614746
2020-04-30,30.598989486694336
2019-05-01,30.44065284729004
2019-02-26,30.26251983642578
2019-01-25,30.777124404907227
2018-12-24,32.746463775634766
2019-09-06,32.340721130371094
2018-07-17,32.22196578979492
2018-09-19,32.18238067626953
2019-08-05,32.86521911621094
2019-10-08,31.816221237182617
2019-12-11,31.24224281311035
2019-11-27,31.489648818969727
2020-02-14,30.935461044311523
2020-05-06,31.133384704589844
2019-01-08,31.816221237182617
2018-12-07,32.271446228027344
2019-08-20,32.53864288330078
2018-11-05,31.855806350708008
2019-07-19,32.380306243896484
2018-10-04,32.12300491333008
2019-06-17,32.4495735168457
2019-05-16,32.024044036865234
2018-08-01,32.598018646240234
2019-03-13,32.68708419799805
2019-12-03,33.429298400878906
2020-02-20,33.26106262207031
2019-12-06,33.86473083496094
2020-05-12,32.914695739746094
2019-12-09,33.38971710205078
2020-02-26,32.736568450927734
2020-05-15,32.55843734741211
2019-03-28,33.379817962646484
2018-09-17,34.230892181396484
2018-08-16,31.341203689575195
2018-10-19,30.915668487548828
2019-04-29,30.42085838317871
2019-01-23,30.391170501708984
2019-09-04,30.193246841430664
2018-11-20,29.53020477294922
2019-07-02,29.144254684448242
2019-05-31,28.23380470275879
2019-12-12,28.164287567138672
2020-05-18,28.432424545288086
2019-09-27,28.879318237304688
2020-03-03,28.581390380859375
2020-05-21,27.449256896972656
2019-05-14,27.320154190063477
2018-08-31,25.919883728027344
2018-07-30,25.23464584350586
2018-10-02,25.612024307250977
2019-04-12,25.919883728027344
2019-03-11,25.651748657226562
2019-02-07,26.237674713134766
2019-07-17,26.3469181060791
2019-09-19,25.24457550048828
2019-10-21,25.016164779663086
2019-12-18,24.28127098083496
2020-03-06,25.15519905090332
2019-10-03,26.13836669921875
2020-03-09,26.128435134887695
2020-05-27,26.327054977416992
2019-12-24,26.81367301940918
2020-03-12,27.498912811279297
2018-12-20,27.598222732543945
2019-08-01,28.243738174438477
2018-08-14,28.919044494628906
2018-07-13,29.55462646484375
2018-10-17,29.73338508605957
2019-05-29,29.743316650390625
2019-03-26,27.578359603881836
2019-02-22,28.44235610961914
2019-10-04,28.402631759643555
2019-11-05,28.10470199584961
2019-12-27,27.79684066772461
2020-06-02,27.310222625732422
2019-12-30,26.81367301940918
2020-03-18,27.25063705444336
2020-06-05,27.002363204956055
2019-07-15,26.823604583740234
2018-12-03,26.78388023376465
2019-06-13,26.615053176879883
2019-01-04,25.194923400878906
2018-08-29,25.095611572265625
2019-02-05,25.651748657226562
2018-11-01,25.651748657226562
2019-08-16,26.078779220581055
2019-04-10,26.883190155029297
2019-09-17,26.992431640625
2019-10-15,27.17119026184082
2020-01-02,27.42939567565918
2020-06-08,28.07491111755371
2019-10-18,27.856426239013672
2020-03-24,27.737255096435547
2020-06-11,28.025253295898438
2020-01-08,28.422494888305664
2019-04-25,28.064977645874023
2019-07-30,28.094772338867188
2019-02-20,29.207040786743164
2018-07-11,30.647035598754883
2018-09-13,31.143585205078125
2018-10-15,30.706621170043945
2019-06-28,30.080970764160156
2018-12-18,29.852554321289062
2018-11-16,30.349103927612305
2019-10-02,30.73641586303711
2020-03-27,31.06519889831543
2020-01-10,30.84600830078125
2019-10-24,30.77626609802246
2020-03-30,30.646745681762695
2020-06-17,30.477371215820312
2020-01-14,29.41131019592285
2020-04-02,28.554475784301758
2019-01-02,28.664072036743164
2019-08-14,28.753740310668945
2018-10-30,28.49469757080078
2019-06-11,29.182157516479492
2019-05-10,28.126060485839844
2019-04-08,27.827165603637695
2018-08-27,28.574403762817383
2018-07-26,28.88326072692871
2018-09-28,28.94304084777832
2019-03-07,28.84341049194336
2019-10-30,28.63418197631836
2020-01-17,27.976612091064453
2020-06-23,27.18952178955078
2020-04-08,27.27918815612793
2020-06-26,27.139705657958984
2019-03-22,27.627901077270508
2019-01-17,27.388784408569336
2019-08-29,26.900588989257812
2018-11-14,26.761104583740234
2019-06-26,27.617937088012695
2018-09-11,27.378820419311523
2018-07-09,27.817201614379883
2018-08-10,28.17587661743164
2019-04-23,27.896907806396484
2019-09-30,28.444881439208984
2020-01-23,28.93307876586914
2019-11-08,29.192119598388672
2020-04-14,29.07256317138672
2019-11-11,29.560758590698242
2020-01-29,28.33528709411621
2020-04-17,28.19580078125
2018-07-24,28.574403762817383
2018-09-26,28.982892990112305
2019-05-08,27.548194885253906
2019-03-05,27.219409942626953
2019-02-01,27.11977767944336
2018-12-31,27.73749542236328
2018-11-29,27.847091674804688
2019-08-12,27.219409942626953
2019-07-11,27.289152145385742
2019-09-13,27.428638458251953
2019-11-14,27.478452682495117
2020-04-20,28.126060485839844
2020-02-04,28.295433044433594
2020-04-23,27.099853515625
2018-12-14,27.219409942626953
2019-08-27,28.693960189819336
2018-08-08,27.538230895996094
2018-10-11,26.013866424560547
2018-11-12,26.80095672607422
2019-07-26,26.701324462890625
2019-06-24,27.617937088012695
2019-05-23,26.741178512573242
2019-03-20,27.059999465942383
2019-01-15,28.43000030517578
2019-11-20,29.100000381469727
2020-02-07,28.299999237060547
2020-02-10,28.3799991607666
2020-04-29,28.790000915527344
2019-11-26,29.84000015258789
2020-02-13,30.469999313354492
2019-01-30,30.09000015258789
2018-08-23,29.200000762939453
2018-09-24,28.6299991607666
2018-11-27,28.329999923706055
2018-10-26,28.510000228881836
2019-07-09,27.81999969482422
2019-06-07,25.450000762939453
2019-05-06,23.1200008392334
2019-04-04,22.309999465942383
2019-09-11,20.600000381469727
2019-11-29,19.049999237060547
2020-05-05,18.860000610351562
2019-12-02,17.850000381469727
2020-02-19,18.530000686645508
2020-05-08,16.040000915527344
2019-05-21,15.970000267028809
2019-03-18,14.75
2018-09-07,17.0
2018-08-06,16.260000228881836
2018-10-09,13.449999809265137
2019-02-14,14.3100004196167
2018-12-12,15.920000076293945
2019-07-24,15.579999923706055
2019-09-26,11.649999618530273
2019-10-28,10.289999961853027
2019-12-05,10.380000114440918
2020-05-11,10.25
2019-07-03,13.920000076293945
2020-02-25,15.390000343322754
2020-05-14,15.65999984741211
2020-02-28,14.039999961853027
2019-08-08,12.25
2019-06-05,12.1899995803833
2018-07-20,10.6899995803833
2018-08-21,10.0600004196167
2018-10-24,9.390000343322754
2019-04-02,9.5
2019-03-01,10.220000267028809
2019-01-28,11.329999923706055
2018-12-27,12.510000228881836
2019-09-09,11.5600004196167
2020-03-02,11.949999809265137
2020-05-20,12.289999961853027
2019-12-17,11.069999694824219
2020-03-05,11.569999694824219
2019-02-12,11.0600004196167
2019-01-11,11.0
2018-12-10,10.270000457763672
2019-08-23,10.25
2018-11-08,10.3100004196167
2019-07-22,10.020000457763672
2019-06-20,11.260000228881836
2018-09-05,12.630000114440918
2019-04-17,12.010000228881836
2019-09-24,10.640000343322754
2019-12-20,9.819999694824219
2020-05-26,9.510000228881836
2019-04-30,9.25
2019-12-23,9.539999961853027
2020-03-11,10.140000343322754
2020-05-29,10.100000381469727
2019-12-26,9.649999618530273
2020-06-01,9.109999656677246
2019-05-02,9.149999618530273
2019-02-27,9.039999961853027
2018-11-23,9.869999885559082
2019-08-06,9.640000343322754
2018-07-18,9.869999885559082
2018-09-20,9.890000343322754
2018-10-22,9.699999809265137
2019-07-05,11.140000343322754
2019-06-03,11.979999542236328
2019-10-09,10.979999542236328
2019-10-11,10.5
2020-03-17,11.109999656677246
2020-06-04,11.220000267028809
2019-10-14,11.850000381469727
2020-03-20,16.719999313354492
2018-11-06,18.59000015258789
2019-06-18,20.309999465942383
2019-05-17,18.549999237060547
2019-04-15,17.020000457763672
2019-03-14,14.380000114440918
2019-01-09,16.739999771118164
2018-08-02,16.700000762939453
2018-10-05,17.030000686645508
2019-08-21,16.979999542236328
2019-10-17,16.489999771118164
2020-03-23,16.0
2020-06-10,14.920000076293945
2019-02-25,14.0
2020-01-07,13.039999961853027
2020-03-26,13.170000076293945
2019-10-23,12.380000114440918
