Dates,JCI
2018-06-20,33.04178237915039
2018-06-21,32.17940902709961
2018-06-25,32.103858947753906
2018-06-22,32.45332336425781
2018-06-26,32.26442337036133
2018-06-27,31.669382095336914
2018-06-28,31.44270133972168
2018-06-29,31.593820571899414
2018-07-02,31.471033096313477
2018-07-03,31.763830184936523
2018-07-05,32.32109069824219
2018-07-16,32.7177848815918
2018-09-18,33.0200309753418
2019-01-24,32.935020446777344
2019-09-05,32.26442337036133
2018-11-21,32.81224060058594
2020-01-13,33.171146392822266
2020-04-01,32.83112716674805
2020-06-19,33.350608825683594
2019-10-29,33.45450210571289
2020-01-16,33.86063766479492
2020-06-22,34.13454818725586
2018-10-03,33.586734771728516
2018-07-31,33.54895782470703
2019-03-12,33.492279052734375
2019-02-08,33.73785400390625
2019-01-07,34.05898666381836
2018-12-06,34.436790466308594
2019-08-19,35.42852783203125
2019-07-18,35.589088439941406
2019-05-15,35.71187973022461
2019-09-20,35.83466339111328
2019-11-01,35.59853744506836
2020-04-07,35.75910949707031
2020-06-25,35.24906921386719
2020-06-16,35.258514404296875
2019-11-04,34.85237121582031
2020-01-22,34.61625289916992
2019-11-07,34.93738555908203
2020-04-13,35.46630096435547
2019-07-01,35.53242111206055
2019-05-30,36.12745666503906
2018-08-15,36.59027099609375
2018-10-18,37.789794921875
2019-03-27,37.411991119384766
2019-01-22,36.96807098388672
2018-12-21,37.0341911315918
2019-09-03,37.51588821411133
2018-11-19,36.76972579956055
2019-08-02,36.28803253173828
2020-01-28,35.560760498046875
2020-04-16,35.67409896850586
2019-11-13,35.67409896850586
2020-01-31,36.14635467529297
2018-12-04,36.6752815246582
2018-11-02,36.174686431884766
2019-07-16,36.269134521484375
2018-08-30,35.513526916503906
2018-10-01,35.485198974609375
2019-06-14,35.83466339111328
2019-05-13,35.89133071899414
2019-04-11,35.182952880859375
2019-02-06,35.050724029541016
2019-09-18,34.94682693481445
2020-02-03,35.296295166015625
2020-04-22,35.15362548828125
2019-11-19,34.468814849853516
2020-02-06,34.03129577636719
2019-11-22,33.936187744140625
2019-03-25,33.812538146972656
2019-02-21,33.289424896240234
2018-12-19,33.46062088012695
2018-07-12,33.83156204223633
2018-09-14,34.040809631347656
2018-08-13,34.59245681762695
2018-10-16,34.535400390625
2019-07-31,34.72562026977539
2019-05-28,33.298927307128906
2019-04-26,32.538028717041016
2020-04-28,32.08148956298828
2019-11-25,31.34912109375
2020-02-12,31.52983283996582
2020-05-01,32.32878494262695
2020-05-04,32.205135345458984
2019-06-12,31.5678768157959
2019-04-09,31.320585250854492
2019-03-08,31.063783645629883
2019-02-04,30.98769760131836
2018-07-27,29.836830139160156
2018-08-28,30.531150817871094
2019-01-03,29.789274215698242
2019-08-15,29.75122833251953
2018-10-31,30.255325317382812
2019-09-16,30.407506942749023
2020-02-18,31.710552215576172
2020-05-07,30.911602020263672
2018-08-17,31.4632568359375
2019-12-04,31.63445472717285
2020-02-21,31.767620086669922
2018-12-17,32.79483413696289
2019-08-30,32.67118453979492
2018-11-15,32.519004821777344
2019-07-29,33.080169677734375
2019-06-27,31.77712631225586
2019-04-24,31.881752014160156
2018-07-10,31.8056640625
2018-09-12,31.81517791748047
2019-02-19,31.710552215576172
2019-01-18,31.62494659423828
2020-02-24,31.758102416992188
2020-05-13,32.12904357910156
2019-12-10,31.862730026245117
2020-02-27,32.338287353515625
2019-12-13,32.595096588134766
2020-05-19,33.080169677734375
2019-03-06,33.32746505737305
2018-11-30,32.233665466308594
2019-08-13,31.758102416992188
2019-07-12,31.063783645629883
2019-06-10,30.76892852783203
2019-05-09,30.654800415039062
2018-07-25,31.0067138671875
2018-09-27,30.569194793701172
2018-10-29,30.655492782592773
2019-10-16,29.78291130065918
2019-12-16,30.482898712158203
2020-03-04,29.56237030029297
2020-05-22,29.236351013183594
2019-10-01,28.25828742980957
2019-12-19,27.33776092529297
2018-09-10,28.517187118530273
2019-05-24,28.488420486450195
2018-08-09,28.392534255981445
2019-04-22,28.43088722229004
2019-03-21,29.245939254760742
2019-01-16,28.77608871459961
2019-08-28,29.92674446105957
2018-11-13,30.415775299072266
2018-10-12,30.626731872558594
2019-06-25,30.655492782592773
2020-03-10,30.569194793701172
2020-05-28,30.856863021850586
2019-10-07,31.03904914855957
2020-03-13,30.406187057495117
2019-10-10,30.36783218383789
2020-03-16,30.93357276916504
2020-06-03,31.384248733520508
2018-11-28,31.211650848388672
2018-09-25,30.722620010375977
2018-07-23,30.94316291809082
2018-08-24,31.365068435668945
2019-07-10,31.34589195251465
2019-05-07,31.47054672241211
2019-04-05,31.729448318481445
2019-03-04,32.38148498535156
2019-01-31,31.88286590576172
2019-09-12,32.42942810058594
2019-12-31,32.640384674072266
2020-03-19,32.717098236083984
2020-01-03,32.496551513671875
2020-06-09,32.602027893066406
2019-02-15,32.669151306152344
2019-01-14,33.186954498291016
2018-07-06,33.39790344238281
2018-08-07,33.225311279296875
2018-10-10,33.656803131103516
2018-12-13,33.474613189697266
2019-08-26,33.97323226928711
2019-07-25,34.12665939331055
2019-05-22,34.29925537109375
2019-03-19,34.35678482055664
2020-01-06,34.1170654296875
2020-03-25,34.04993438720703
2020-06-12,33.8198127746582
2019-10-22,33.838993072509766
2020-01-09,33.85816955566406
2020-06-15,33.78145980834961
2019-10-25,33.71433639526367
2020-03-31,34.203365325927734
2020-06-18,34.40473175048828
2019-04-03,34.65403747558594
2018-08-22,34.60609817504883
2018-10-25,34.77869415283203
2019-01-29,34.529380798339844
2018-12-28,34.60665512084961
2018-11-26,35.176509857177734
2019-08-09,35.12821578979492
2019-07-08,35.13787841796875
2019-06-06,35.69807052612305
2019-09-10,34.89640808105469
2020-01-15,34.925384521484375
2020-04-03,35.31173324584961
2019-10-31,35.22480392456055
2020-04-06,35.64012145996094
2020-06-24,35.678749084472656
2018-11-09,35.65943908691406
2019-07-23,35.25377655029297
2019-06-21,34.7805061340332
2019-05-20,34.90606689453125
2019-04-18,34.95436096191406
2018-09-06,35.157196044921875
2018-10-08,34.645286560058594
2019-02-13,34.59699249267578
2018-12-11,34.587337493896484
2019-09-25,34.848121643066406
2020-01-21,35.350364685058594
2020-04-09,35.60148620605469
2019-11-06,35.34070587158203
2020-01-24,35.495243072509766
2020-01-27,35.398658752441406
2020-04-15,35.69807052612305
2018-12-26,35.833290100097656
2019-08-07,35.398658752441406
2019-06-04,35.92021942138672
2018-09-21,36.0457763671875
2018-07-19,36.219635009765625
2018-08-20,37.94852066040039
2018-10-23,37.649105072021484
2019-05-03,38.22861862182617
2019-04-01,38.23827362060547
2019-02-28,37.90988540649414
2019-11-12,38.03544616699219
2020-01-30,38.23827362060547
2019-11-15,38.32520294189453
2020-04-21,37.7650032043457
2019-04-16,37.90988540649414
2019-03-15,37.71670913696289
2019-02-11,37.8422737121582
2019-01-10,37.6201286315918
2019-08-22,37.755348205566406
2018-11-07,38.141693115234375
2018-08-03,37.871246337890625
2018-09-04,37.43661117553711
2019-06-19,37.19514846801758
2019-09-23,37.146854400634766
2019-11-18,36.94402313232422
2020-02-05,37.60081100463867
2020-04-24,37.204811096191406
2019-03-29,37.668418884277344
2019-11-21,38.199642181396484
2020-04-27,38.11271286010742
2020-02-11,38.103057861328125
2020-04-30,37.77466583251953
2019-05-01,37.48490524291992
2019-02-26,37.54286193847656
2019-01-25,38.180320739746094
2018-12-24,38.89506149291992
2019-09-06,38.58598327636719
2018-07-17,37.832611083984375
2018-09-19,38.305885314941406
2019-08-05,37.726375579833984
2019-10-08,38.34451675415039
2019-12-11,38.976463317871094
2019-11-27,39.316741943359375
2020-02-14,39.452857971191406
2020-05-06,39.49174118041992
2019-01-08,39.40424346923828
2018-12-07,40.16257858276367
2019-08-20,40.72646713256836
2018-11-05,40.48341369628906
2019-07-19,40.66814041137695
2018-10-04,40.707027435302734
2019-06-17,40.532020568847656
2019-05-16,40.49313735961914
2018-08-01,40.18202590942383
2019-03-13,40.18202590942383
2019-12-03,40.38618850708008
2020-02-20,40.65841293334961
2019-12-06,40.89175033569336
2020-05-12,39.919525146484375
2019-12-09,40.026466369628906
2020-02-26,40.172298431396484
2020-05-15,39.86119079589844
2019-03-28,39.919525146484375
2018-09-17,40.25008010864258
2018-08-16,39.97785568237305
2018-10-19,40.055633544921875
2019-04-29,39.773685455322266
2019-01-23,40.123687744140625
2019-09-04,41.261192321777344
2018-11-20,40.843135833740234
2019-07-02,40.765357971191406
2019-05-31,40.25008010864258
2019-12-12,40.707027435302734
2020-05-18,40.71675109863281
2019-09-27,41.416744232177734
2020-03-03,41.134803771972656
2020-05-21,40.68758010864258
2019-05-14,41.67924499511719
2018-08-31,40.35702133178711
2018-07-30,40.38618850708008
2018-10-02,41.15424728393555
2019-04-12,41.45563507080078
2019-03-11,41.19313430786133
2019-02-07,41.70841979980469
2019-07-17,40.959800720214844
2019-09-19,40.14313507080078
2019-10-21,40.43479919433594
2019-12-18,40.823692321777344
2020-03-06,41.35841369628906
2019-10-03,41.436187744140625
2020-03-09,41.50424575805664
2020-05-27,40.843135833740234
2019-12-24,41.22230529785156
2020-03-12,41.6598014831543
2018-12-20,41.630638122558594
2019-08-01,41.698692321777344
2018-08-14,41.77647018432617
2018-07-13,42.89452362060547
2018-10-17,43.06952667236328
2019-05-29,43.06953048706055
2019-03-26,42.74679946899414
2019-02-22,42.89349365234375
2019-10-04,43.13798904418945
2019-11-05,43.059749603271484
2019-12-27,42.9423942565918
2020-06-02,43.2651252746582
2019-12-30,42.5023078918457
2020-03-18,42.73702621459961
2020-06-05,42.62944412231445
2019-07-15,42.70768356323242
2018-12-03,42.92283630371094
2019-06-13,42.0035514831543
2019-01-04,40.93756866455078
2018-08-29,41.10382080078125
2019-02-05,41.50478744506836
2018-11-01,41.309200286865234
2019-08-16,40.399688720703125
2019-04-10,40.68329620361328
2019-09-17,40.86911392211914
2019-10-15,41.77861785888672
2020-01-02,41.309200286865234
2020-06-08,41.270076751708984
2019-10-18,41.07448196411133
2020-03-24,41.64170455932617
2020-06-11,40.92778778076172
2020-01-08,41.45588684082031
2019-04-25,41.74927520751953
2019-07-30,41.43632888793945
2019-02-20,41.36787033081055
2018-07-11,41.62214279174805
2018-09-13,41.72971725463867
2018-10-15,42.404510498046875
2019-06-28,42.25782012939453
2018-12-18,42.375179290771484
2018-11-16,42.854373931884766
2019-10-02,43.48027420043945
2020-03-27,42.92283630371094
2020-01-10,43.255340576171875
