Dates,JCI
2018-06-20,35.25
2018-06-21,34.33000183105469
2018-06-25,33.9900016784668
2018-06-22,34.36000061035156
2018-06-26,34.15999984741211
2018-06-27,33.529998779296875
2018-06-28,33.290000915527344
2018-06-29,33.45000076293945
2018-07-02,33.31999969482422
2018-07-03,33.630001068115234
2018-07-05,34.220001220703125
2018-07-16,34.63999938964844
2018-09-18,34.959999084472656
2019-01-24,34.869998931884766
2019-09-05,34.15999984741211
2018-11-21,34.7400016784668
2020-01-13,35.119998931884766
2020-04-01,34.7599983215332
2020-06-19,35.310001373291016
2019-10-29,35.41999816894531
2020-01-16,35.849998474121094
2020-06-22,36.13999938964844
2018-10-03,35.560001373291016
2018-07-31,35.52000045776367
2019-03-12,35.459999084472656
2019-02-08,35.720001220703125
2019-01-07,36.060001373291016
2018-12-06,36.459999084472656
2019-08-19,37.5099983215332
2019-07-18,37.68000030517578
2019-05-15,37.810001373291016
2019-09-20,37.939998626708984
2019-11-01,37.689998626708984
2020-04-07,37.86000061035156
2020-06-25,37.31999969482422
2020-06-16,37.33000183105469
2019-11-04,36.900001525878906
2020-01-22,36.650001525878906
2019-11-07,36.9900016784668
2020-04-13,37.54999923706055
2019-07-01,37.619998931884766
2019-05-30,38.25
2018-08-15,38.7400016784668
2018-10-18,40.0099983215332
2019-03-27,39.61000061035156
2019-01-22,39.13999938964844
2018-12-21,39.209999084472656
2019-09-03,39.720001220703125
2018-11-19,38.93000030517578
2019-08-02,38.41999816894531
2020-01-28,37.650001525878906
2020-04-16,37.77000045776367
2019-11-13,37.77000045776367
2020-01-31,38.27000045776367
2018-12-04,38.83000183105469
2018-11-02,38.29999923706055
2019-07-16,38.400001525878906
2018-08-30,37.599998474121094
2018-10-01,37.56999969482422
2019-06-14,37.939998626708984
2019-05-13,38.0
2019-04-11,37.25
2019-02-06,37.11000061035156
2019-09-18,37.0
2020-02-03,37.369998931884766
2020-04-22,36.959999084472656
2019-11-19,36.2400016784668
2020-02-06,35.779998779296875
2019-11-22,35.68000030517578
2019-03-25,35.54999923706055
2019-02-21,35.0
2018-12-19,35.18000030517578
2018-07-12,35.56999969482422
2018-09-14,35.790000915527344
2018-08-13,36.369998931884766
2018-10-16,36.310001373291016
2019-07-31,36.5099983215332
2019-05-28,35.0099983215332
2019-04-26,34.209999084472656
2020-04-28,33.72999954223633
2019-11-25,32.959999084472656
2020-02-12,33.150001525878906
2020-05-01,33.9900016784668
2020-05-04,33.86000061035156
2019-06-12,33.189998626708984
2019-04-09,32.93000030517578
2019-03-08,32.65999984741211
2019-02-04,32.58000183105469
2018-07-27,31.3700008392334
2018-08-28,32.099998474121094
2019-01-03,31.31999969482422
2019-08-15,31.280000686645508
2018-10-31,31.809999465942383
2019-09-16,31.969999313354492
2020-02-18,33.34000015258789
2020-05-07,32.5
2018-08-17,33.08000183105469
2019-12-04,33.2599983215332
2020-02-21,33.400001525878906
2018-12-17,34.47999954223633
2019-08-30,34.349998474121094
2018-11-15,34.189998626708984
