Dates,JCI
2019-09-10,36.08000183105469
2020-01-15,36.02000045776367
2020-04-03,36.290000915527344
2019-10-31,36.400001525878906
2020-04-06,36.4900016784668
2020-06-24,36.61000061035156
2018-11-09,36.83000183105469
2019-07-23,36.36000061035156
2019-06-21,35.91999816894531
2019-05-20,35.9900016784668
2019-04-18,36.11000061035156
2018-09-06,36.11000061035156
2018-10-08,35.810001373291016
2019-02-13,35.72999954223633
2018-12-11,35.689998626708984
2019-09-25,35.72999954223633
2020-01-21,35.9900016784668
2020-04-09,36.439998626708984
2019-11-06,36.4900016784668
2020-01-24,36.529998779296875
2020-01-27,36.2599983215332
2020-04-15,36.619998931884766
2018-12-26,36.709999084472656
2019-08-07,36.59000015258789
2019-06-04,36.619998931884766
2018-09-21,37.13999938964844
2018-07-19,37.09000015258789
2018-08-20,38.79999923706055
2018-10-23,38.720001220703125
2019-05-03,39.06999969482422
2019-04-01,38.93000030517578
2019-02-28,38.95000076293945
2019-11-12,39.11000061035156
2020-01-30,39.060001373291016
2019-11-15,39.040000915527344
2020-04-21,38.9900016784668
2019-04-16,39.119998931884766
2019-03-15,39.040000915527344
2019-02-11,38.93000030517578
2019-01-10,38.86000061035156
2019-08-22,38.7400016784668
2018-11-07,39.11000061035156
2018-08-03,39.11000061035156
2018-09-04,38.7400016784668
2019-06-19,38.470001220703125
2019-09-23,38.439998626708984
2019-11-18,37.959999084472656
2020-02-05,38.400001525878906
2020-04-24,38.470001220703125
2019-03-29,38.5
2019-11-21,38.70000076293945
2020-04-27,39.290000915527344
2020-02-11,39.0
2020-04-30,39.040000915527344
2019-05-01,38.79999923706055
2019-02-26,38.7400016784668
2019-01-25,38.95000076293945
2018-12-24,39.5
2019-09-06,39.77000045776367
2018-07-17,39.15999984741211
2018-09-19,39.279998779296875
2019-08-05,38.7599983215332
2019-10-08,39.15999984741211
2019-12-11,39.290000915527344
2019-11-27,39.86000061035156
2020-02-14,40.380001068115234
2020-05-06,40.40999984741211
2019-01-08,40.38999938964844
2018-12-07,40.52000045776367
2019-08-20,41.470001220703125
2018-11-05,41.58000183105469
2019-07-19,41.56999969482422
2018-10-04,41.25
2019-06-17,41.4900016784668
2019-05-16,41.439998626708984
2018-08-01,41.310001373291016
2019-03-13,41.06999969482422
2019-12-03,41.189998626708984
2020-02-20,41.290000915527344
2019-12-06,41.720001220703125
2020-05-12,41.029998779296875
2019-12-09,40.66999816894531
2020-02-26,41.2599983215332
2020-05-15,40.849998474121094
2019-03-28,40.720001220703125
2018-09-17,40.779998779296875
2018-08-16,41.029998779296875
2018-10-19,40.93000030517578
2019-04-29,40.77000045776367
2019-01-23,40.630001068115234
2019-09-04,41.31999969482422
2018-11-20,41.59000015258789
2019-07-02,41.720001220703125
2019-05-31,40.9900016784668
2019-12-12,41.220001220703125
2020-05-18,41.11000061035156
2019-09-27,42.0099983215332
2020-03-03,41.9900016784668
2020-05-21,41.779998779296875
2019-05-14,41.75
2018-08-31,41.45000076293945
2018-07-30,41.279998779296875
2018-10-02,41.810001373291016
2019-04-12,42.61000061035156
2019-03-11,42.33000183105469
2019-02-07,42.66999816894531
2019-07-17,41.959999084472656
2019-09-19,41.029998779296875
2019-10-21,41.22999954223633
2019-12-18,41.72999954223633
2020-03-06,41.619998931884766
2019-10-03,42.349998474121094
2020-03-09,42.52000045776367
2020-05-27,41.84000015258789
2019-12-24,42.290000915527344
2020-03-12,42.70000076293945
2018-12-20,42.7599983215332
2019-08-01,42.29999923706055
2018-08-14,42.79999923706055
2018-07-13,43.02000045776367
2018-10-17,43.97999954223633
2019-05-29,43.83000183105469
2019-03-26,43.56999969482422
2019-02-22,43.5099983215332
2019-10-04,43.68000030517578
2019-11-05,43.849998474121094
2019-12-27,43.79999923706055
2020-06-02,43.599998474121094
2019-12-30,43.41999816894531
2020-03-18,43.27000045776367
2020-06-05,43.439998626708984
2019-07-15,43.279998779296875
2018-12-03,43.81999969482422
2019-06-13,42.900001525878906
2019-01-04,41.63999938964844
2018-08-29,41.34000015258789
2019-02-05,42.0
2018-11-01,41.7400016784668
2019-08-16,41.290000915527344
2019-04-10,41.560001373291016
2019-09-17,41.619998931884766
2019-10-15,42.18000030517578
2020-01-02,42.209999084472656
2020-06-08,42.16999816894531
2019-10-18,41.7400016784668
2020-03-24,42.150001525878906
2020-06-11,41.689998626708984
2020-01-08,41.91999816894531
2019-04-25,42.22999954223633
2019-07-30,41.9900016784668
2019-02-20,42.22999954223633
2018-07-11,42.2400016784668
2018-09-13,42.34000015258789
2018-10-15,42.31999969482422
2019-06-28,42.810001373291016
2018-12-18,43.0099983215332
2018-11-16,43.40999984741211
2019-10-02,44.119998931884766
2020-03-27,43.72999954223633
2020-01-10,43.79999923706055
2019-10-24,42.150001525878906
2020-03-30,41.810001373291016
2020-06-17,42.130001068115234
2020-01-14,42.25
2020-04-02,41.619998931884766
2019-01-02,41.5099983215332
2019-08-14,42.27000045776367
2018-10-30,42.18000030517578
2019-06-11,42.560001373291016
2019-05-10,42.08000183105469
2019-04-08,42.02000045776367
2018-08-27,42.22999954223633
2018-07-26,42.56999969482422
2018-09-28,42.599998474121094
2019-03-07,42.86000061035156
2019-10-30,42.77000045776367
2020-01-17,42.27000045776367
2020-06-23,41.61000061035156
2020-04-08,41.84000015258789
2020-06-26,41.70000076293945
2019-03-22,41.939998626708984
2019-01-17,41.93000030517578
2019-08-29,41.84000015258789
2018-11-14,42.13999938964844
2019-06-26,41.75
2018-09-11,40.2400016784668
2018-07-09,40.459999084472656
2018-08-10,40.459999084472656
2019-04-23,40.38999938964844
2019-09-30,40.31999969482422
2020-01-23,40.849998474121094
2019-11-08,41.09000015258789
2020-04-14,40.88999938964844
2019-11-11,40.90999984741211
2020-01-29,41.02000045776367
2020-04-17,40.599998474121094
2018-07-24,40.36000061035156
2018-09-26,40.72999954223633
2019-05-08,40.40999984741211
2019-03-05,40.970001220703125
2019-02-01,40.630001068115234
2018-12-31,40.77000045776367
2018-11-29,41.099998474121094
2019-08-12,40.900001525878906
2019-07-11,40.959999084472656
2019-09-13,40.86000061035156
2019-11-14,40.810001373291016
2020-04-20,40.7599983215332
2020-02-04,40.849998474121094
2020-04-23,40.81999969482422
2018-12-14,41.0099983215332
2019-08-27,41.189998626708984
2018-08-08,41.11000061035156
2018-10-11,40.27000045776367
2018-11-12,40.09000015258789
2019-07-26,40.470001220703125
2019-06-24,40.209999084472656
2019-05-23,39.22999954223633
2019-03-20,39.27000045776367
2019-01-15,39.209999084472656
2019-11-20,39.29999923706055
2020-02-07,39.70000076293945
2020-02-10,39.58000183105469
2020-04-29,39.599998474121094
2019-11-26,40.599998474121094
2020-02-13,40.93000030517578
2019-01-30,40.779998779296875
2018-08-23,41.0099983215332
2018-09-24,41.5099983215332
2018-11-27,41.849998474121094
2018-10-26,41.68000030517578
2019-07-09,41.88999938964844
2019-06-07,41.029998779296875
2019-05-06,39.43000030517578
2019-04-04,39.29999923706055
2019-09-11,37.900001525878906
2019-11-29,35.58000183105469
2020-05-05,36.099998474121094
2019-12-02,37.310001373291016
2020-02-19,37.58000183105469
2020-05-08,38.18000030517578
2019-05-21,37.2599983215332
2019-03-18,35.22999954223633
2018-09-07,35.15999984741211
2018-08-06,34.95000076293945
2018-10-09,30.520000457763672
2019-02-14,30.65999984741211
2018-12-12,28.579999923706055
2019-07-24,28.719999313354492
2019-09-26,23.959999084472656
2019-10-28,24.1200008392334
2019-12-05,24.110000610351562
2020-05-11,22.780000686645508
2019-07-03,24.299999237060547
2020-02-25,24.780000686645508
2020-05-14,25.81999969482422
2020-02-28,25.229999542236328
2019-08-08,24.65999984741211
2019-06-05,25.979999542236328
2018-07-20,24.770000457763672
2018-08-21,25.149999618530273
2018-10-24,25.0
2019-04-02,26.6299991607666
2019-03-01,28.100000381469727
2019-01-28,28.299999237060547
2018-12-27,29.6200008392334
2019-09-09,29.0
2020-03-02,29.790000915527344
2020-05-20,28.940000534057617
2019-12-17,28.100000381469727
2020-03-05,29.100000381469727
2019-02-12,28.190000534057617
2019-01-11,27.489999771118164
2018-12-10,27.399999618530273
2019-08-23,27.670000076293945
2018-11-08,27.290000915527344
2019-07-22,28.149999618530273
2019-06-20,29.540000915527344
2018-09-05,30.31999969482422
2019-04-17,29.030000686645508
2019-09-24,27.459999084472656
2019-12-20,26.920000076293945
2020-05-26,28.420000076293945
2019-04-30,28.299999237060547
2019-12-23,28.360000610351562
2020-03-11,28.969999313354492
2020-05-29,28.399999618530273
2019-12-26,27.850000381469727
2020-06-01,26.780000686645508
2019-05-02,26.229999542236328
2019-02-27,28.030000686645508
2018-11-23,29.280000686645508
2019-08-06,28.989999771118164
2018-07-18,28.579999923706055
2018-09-20,28.610000610351562
2018-10-22,29.079999923706055
2019-07-05,30.420000076293945
2019-06-03,31.469999313354492
2019-10-09,31.360000610351562
2019-10-11,31.030000686645508
2020-03-17,31.170000076293945
2020-06-04,32.0
2019-10-14,32.560001373291016
2020-03-20,33.290000915527344
2018-11-06,35.560001373291016
2019-06-18,36.18000030517578
2019-05-17,35.4900016784668
2019-04-15,34.38999938964844
2019-03-14,32.810001373291016
2019-01-09,33.66999816894531
2018-08-02,33.22999954223633
2018-10-05,35.18000030517578
2019-08-21,34.95000076293945
2019-10-17,34.560001373291016
2020-03-23,33.77000045776367
2020-06-10,34.41999816894531
2019-02-25,34.54999923706055
2020-01-07,33.209999084472656
2020-03-26,32.70000076293945
2019-10-23,32.810001373291016
