Dates,JCI
2019-09-19,41.91999816894531
2019-10-21,41.470001220703125
2019-12-18,41.90999984741211
2020-03-06,41.779998779296875
2019-10-03,42.97999954223633
2020-03-09,42.900001525878906
2020-05-27,42.41999816894531
2019-12-24,42.40999984741211
2020-03-12,42.7599983215332
2018-12-20,43.029998779296875
2019-08-01,42.93000030517578
2018-08-14,42.97999954223633
2018-07-13,43.08000183105469
2018-10-17,44.31999969482422
2019-05-29,44.310001373291016
2019-03-26,43.849998474121094
2019-02-22,43.630001068115234
2019-10-04,43.900001525878906
2019-11-05,44.130001068115234
2019-12-27,44.310001373291016
2020-06-02,43.720001220703125
2019-12-30,44.349998474121094
2020-03-18,43.439998626708984
2020-06-05,43.79999923706055
2019-07-15,43.75
2018-12-03,44.0099983215332
2019-06-13,44.11000061035156
2019-01-04,42.65999984741211
2018-08-29,41.77000045776367
2019-02-05,42.2400016784668
2018-11-01,42.119998931884766
2019-08-16,41.84000015258789
2019-04-10,41.70000076293945
2019-09-17,41.619998931884766
2019-10-15,42.2599983215332
2020-01-02,42.61000061035156
2020-06-08,42.380001068115234
2019-10-18,41.83000183105469
2020-03-24,42.189998626708984
2020-06-11,42.47999954223633
2020-01-08,42.06999969482422
2019-04-25,42.349998474121094
2019-07-30,42.58000183105469
2019-02-20,42.58000183105469
2018-07-11,42.349998474121094
2018-09-13,42.720001220703125
2018-10-15,42.470001220703125
2019-06-28,43.290000915527344
2018-12-18,43.099998474121094
2018-11-16,43.68000030517578
2019-10-02,44.22999954223633
2020-03-27,44.349998474121094
2020-01-10,43.83000183105469
2019-10-24,44.279998779296875
2020-03-30,42.18000030517578
2020-06-17,42.209999084472656
2020-01-14,42.43000030517578
2020-04-02,42.36000061035156
2019-01-02,41.720001220703125
2019-08-14,42.630001068115234
2018-10-30,42.41999816894531
2019-06-11,42.689998626708984
2019-05-10,42.83000183105469
2019-04-08,42.119998931884766
2018-08-27,42.290000915527344
2018-07-26,42.79999923706055
2018-09-28,42.70000076293945
2019-03-07,42.9900016784668
2019-10-30,43.209999084472656
2020-01-17,42.790000915527344
2020-06-23,41.84000015258789
2020-04-08,41.88999938964844
2020-06-26,42.27000045776367
2019-03-22,42.119998931884766
2019-01-17,42.040000915527344
2019-08-29,42.09000015258789
2018-11-14,42.16999816894531
2019-06-26,42.04999923706055
2018-09-11,41.63999938964844
2018-07-09,40.720001220703125
2018-08-10,40.58000183105469
2019-04-23,40.75
2019-09-30,40.470001220703125
2020-01-23,41.20000076293945
2019-11-08,41.2400016784668
2020-04-14,41.11000061035156
2019-11-11,41.060001373291016
2020-01-29,41.16999816894531
2020-04-17,41.040000915527344
2018-07-24,40.59000015258789
2018-09-26,40.90999984741211
2019-05-08,40.810001373291016
2019-03-05,41.029998779296875
2019-02-01,41.0099983215332
2018-12-31,40.83000183105469
2018-11-29,41.22999954223633
2019-08-12,41.41999816894531
2019-07-11,41.0
2019-09-13,41.18000030517578
2019-11-14,40.959999084472656
2020-04-20,40.9900016784668
2020-02-04,40.90999984741211
2020-04-23,40.86000061035156
2018-12-14,41.20000076293945
2019-08-27,41.189998626708984
2018-08-08,41.63999938964844
2018-10-11,40.849998474121094
2018-11-12,40.349998474121094
2019-07-26,41.04999923706055
2019-06-24,40.290000915527344
2019-05-23,41.25
2019-03-20,39.58000183105469
2019-01-15,39.689998626708984
2019-11-20,39.61000061035156
2020-02-07,39.91999816894531
2020-02-10,39.7599983215332
2020-04-29,39.709999084472656
2019-11-26,40.65999984741211
2020-02-13,40.93000030517578
2019-01-30,41.54999923706055
2018-08-23,41.119998931884766
2018-09-24,41.97999954223633
2018-11-27,42.09000015258789
2018-10-26,41.81999969482422
2019-07-09,42.060001373291016
2019-06-07,41.66999816894531
2019-05-06,41.630001068115234
2019-04-04,39.849998474121094
2019-09-11,38.720001220703125
2019-11-29,36.90999984741211
2020-05-05,36.810001373291016
2019-12-02,37.91999816894531
2020-02-19,38.16999816894531
2020-05-08,38.47999954223633
2019-05-21,37.279998779296875
2019-03-18,35.58000183105469
2018-09-07,36.83000183105469
2018-08-06,36.41999816894531
2018-10-09,32.63999938964844
2019-02-14,32.040000915527344
2018-12-12,28.75
2019-07-24,31.290000915527344
2019-09-26,27.670000076293945
2019-10-28,25.940000534057617
2019-12-05,26.690000534057617
2020-05-11,24.440000534057617
2019-07-03,24.639999389648438
2020-02-25,25.559999465942383
2020-05-14,26.40999984741211
2020-02-28,26.1299991607666
2019-08-08,25.940000534057617
2019-06-05,26.200000762939453
2018-07-20,25.790000915527344
2018-08-21,25.18000030517578
2018-10-24,25.979999542236328
2019-04-02,26.729999542236328
2019-03-01,28.600000381469727
2019-01-28,28.520000457763672
2018-12-27,29.6299991607666
2019-09-09,30.350000381469727
2020-03-02,30.0
2020-05-20,29.790000915527344
2019-12-17,29.030000686645508
2020-03-05,29.219999313354492
2019-02-12,28.790000915527344
2019-01-11,27.709999084472656
2018-12-10,28.299999237060547
2019-08-23,28.100000381469727
2018-11-08,27.969999313354492
2019-07-22,28.15999984741211
2019-06-20,29.65999984741211
2018-09-05,30.700000762939453
2019-04-17,30.149999618530273
2019-09-24,28.670000076293945
2019-12-20,27.6299991607666
2020-05-26,28.799999237060547
2019-04-30,28.889999389648438
2019-12-23,28.540000915527344
2020-03-11,28.989999771118164
2020-05-29,29.43000030517578
2019-12-26,28.68000030517578
2020-06-01,27.709999084472656
2019-05-02,27.260000228881836
2019-02-27,28.3700008392334
2018-11-23,29.579999923706055
2019-08-06,29.579999923706055
2018-07-18,29.190000534057617
2018-09-20,28.610000610351562
2018-10-22,29.40999984741211
2019-07-05,30.489999771118164
2019-06-03,32.0
2019-10-09,32.20000076293945
2019-10-11,31.149999618530273
2020-03-17,31.450000762939453
2020-06-04,32.0
2019-10-14,32.7400016784668
2020-03-20,33.34000015258789
2018-11-06,35.720001220703125
2019-06-18,36.18000030517578
2019-05-17,36.08000183105469
2019-04-15,35.5
2019-03-14,33.02000045776367
2019-01-09,34.86000061035156
2018-08-02,33.38999938964844
2018-10-05,36.599998474121094
2019-08-21,35.36000061035156
2019-10-17,35.0099983215332
2020-03-23,35.11000061035156
2020-06-10,34.66999816894531
2019-02-25,35.45000076293945
2020-01-07,34.45000076293945
2020-03-26,33.18000030517578
2019-10-23,33.25
