Dates,BAX
2019-03-06,68.93000030517578
2018-11-30,69.0999984741211
2019-08-13,66.3499984741211
2019-07-12,66.5199966430664
2019-06-10,64.98999786376953
2019-05-09,66.05999755859375
2018-07-25,66.97000122070312
2018-09-27,67.0199966430664
2018-10-29,66.27999877929688
2019-10-16,65.33999633789062
2019-12-16,64.83999633789062
2020-03-04,65.41000366210938
2020-05-22,64.06999969482422
2019-10-01,62.75
2019-12-19,62.47999954223633
2018-09-10,61.7400016784668
2019-05-24,63.4900016784668
2018-08-09,65.83999633789062
2019-04-22,65.58999633789062
2019-03-21,66.0
2019-01-16,65.0199966430664
2019-08-28,65.12999725341797
2018-11-13,66.20999908447266
2018-10-12,66.6500015258789
2019-06-25,66.3499984741211
2020-03-10,66.9000015258789
2020-05-28,66.9000015258789
2019-10-07,66.31999969482422
2020-03-13,66.62999725341797
2019-10-10,67.4000015258789
2020-03-16,68.20999908447266
2020-06-03,69.56999969482422
2018-11-28,70.05000305175781
2018-09-25,69.62999725341797
2018-07-23,69.69999694824219
2018-08-24,70.1500015258789
2019-07-10,69.93000030517578
2019-05-07,70.30999755859375
2019-04-05,70.55999755859375
2019-03-04,70.94999694824219
2019-01-31,73.75
2019-09-12,72.27999877929688
2019-12-31,72.5199966430664
2020-03-19,71.80999755859375
2020-01-03,71.41999816894531
2020-06-09,70.83999633789062
2019-02-15,71.73999786376953
2019-01-14,72.06999969482422
2018-07-06,72.68000030517578
2018-08-07,72.5
2018-10-10,73.01000213623047
2018-12-13,73.16999816894531
2019-08-26,73.5
2019-07-25,74.04000091552734
2019-05-22,74.1500015258789
2019-03-19,74.97000122070312
2020-01-06,74.70999908447266
2020-03-25,74.55000305175781
2020-06-12,74.72000122070312
2019-10-22,75.16000366210938
2020-01-09,76.18000030517578
2020-06-15,75.37999725341797
2019-10-25,75.88999938964844
2020-03-31,74.68000030517578
2020-06-18,74.33000183105469
2019-04-03,74.54000091552734
2018-08-22,75.3499984741211
2018-10-25,75.91999816894531
2019-01-29,76.27999877929688
2018-12-28,76.29000091552734
2018-11-26,77.13999938964844
2019-08-09,77.1500015258789
2019-07-08,77.68000030517578
2019-06-06,76.91000366210938
2019-09-10,78.0999984741211
2020-01-15,77.2699966430664
2020-04-03,78.16999816894531
2019-10-31,78.7300033569336
2020-04-06,79.29000091552734
2020-06-24,80.0
2018-11-09,81.88999938964844
2019-07-23,81.8499984741211
2019-06-21,81.87000274658203
2019-05-20,80.58000183105469
2019-04-18,80.5199966430664
2018-09-06,79.80000305175781
2018-10-08,79.47000122070312
2019-02-13,80.01000213623047
2018-12-11,80.44999694824219
2019-09-25,80.0199966430664
2020-01-21,79.58000183105469
2020-04-09,80.0
2019-11-06,77.68000030517578
2020-01-24,74.58999633789062
2020-01-27,74.08000183105469
2020-04-15,75.69000244140625
2018-12-26,76.18000030517578
2019-08-07,74.93000030517578
2019-06-04,76.16000366210938
2018-09-21,76.18000030517578
2018-07-19,75.69999694824219
2018-08-20,76.19999694824219
2018-10-23,75.51000213623047
2019-05-03,76.76000213623047
2019-04-01,76.06999969482422
2019-02-28,76.80999755859375
2019-11-12,76.72000122070312
2020-01-30,75.87000274658203
2019-11-15,75.66000366210938
2020-04-21,75.22000122070312
2019-04-16,75.68000030517578
2019-03-15,75.51000213623047
2019-02-11,76.02999877929688
2019-01-10,76.18000030517578
2019-08-22,75.72000122070312
2018-11-07,75.77999877929688
2018-08-03,75.1500015258789
2018-09-04,75.3499984741211
2019-06-19,75.20999908447266
2019-09-23,75.18000030517578
2019-11-18,74.0
2020-02-05,74.05000305175781
2020-04-24,73.06999969482422
2019-03-29,73.66999816894531
2019-11-21,74.77999877929688
2020-04-27,76.75
2020-02-11,76.7699966430664
2020-04-30,77.36000061035156
2019-05-01,78.05999755859375
2019-02-26,78.5
2019-01-25,77.7300033569336
2018-12-24,78.20999908447266
2019-09-06,78.45999908447266
2018-07-17,77.94000244140625
2018-09-19,79.61000061035156
2019-08-05,80.45999908447266
2019-10-08,81.94999694824219
2019-12-11,82.16999816894531
2019-11-27,82.47000122070312
2020-02-14,82.0
2020-05-06,81.63999938964844
2019-01-08,81.0
2018-12-07,81.98999786376953
2019-08-20,82.73999786376953
2018-11-05,81.66999816894531
2019-07-19,82.0999984741211
2018-10-04,81.62000274658203
2019-06-17,81.8499984741211
2019-05-16,81.44999694824219
2018-08-01,81.66000366210938
2019-03-13,82.5999984741211
2019-12-03,82.4800033569336
2020-02-20,81.77999877929688
2019-12-06,82.18000030517578
2020-05-12,82.5
2019-12-09,82.5
2020-02-26,83.41000366210938
2020-05-15,83.31999969482422
2019-03-28,82.83999633789062
2018-09-17,83.55000305175781
2018-08-16,85.16000366210938
2018-10-19,85.79000091552734
2019-04-29,85.19999694824219
2019-01-23,85.45999908447266
2019-09-04,85.88999938964844
2018-11-20,84.20999908447266
2019-07-02,84.7699966430664
2019-05-31,83.69000244140625
2019-12-12,82.37999725341797
2020-05-18,82.58999633789062
2019-09-27,83.7699966430664
2020-03-03,85.75
2020-05-21,85.87999725341797
2019-05-14,86.0
2018-08-31,87.01000213623047
2018-07-30,86.13999938964844
2018-10-02,86.30999755859375
2019-04-12,87.70999908447266
2019-03-11,88.18000030517578
2019-02-07,87.4000015258789
2019-07-17,87.33999633789062
2019-09-19,87.25
2019-10-21,85.77999877929688
2019-12-18,86.0199966430664
2020-03-06,86.08000183105469
2019-10-03,87.44999694824219
2020-03-09,88.0199966430664
2020-05-27,87.62000274658203
2019-12-24,88.38999938964844
2020-03-12,88.12000274658203
2018-12-20,88.5
2019-08-01,89.66000366210938
2018-08-14,86.76000213623047
2018-07-13,85.72000122070312
2018-10-17,87.30000305175781
2019-05-29,87.76000213623047
2019-03-26,86.55999755859375
2019-02-22,87.22000122070312
2019-10-04,87.69000244140625
2019-11-05,87.37999725341797
2019-12-27,87.69999694824219
2020-06-02,87.37999725341797
2019-12-30,87.0
2020-03-18,86.3499984741211
2020-06-05,87.36000061035156
2019-07-15,87.91999816894531
2018-12-03,86.1500015258789
2019-06-13,87.63999938964844
2019-01-04,85.5199966430664
2018-08-29,84.0
2019-02-05,85.81999969482422
2018-11-01,86.2300033569336
2019-08-16,85.31999969482422
2019-04-10,85.79000091552734
2019-09-17,86.37000274658203
2019-10-15,88.5
2020-01-02,88.0
2020-06-08,87.66999816894531
2019-10-18,87.25
2020-03-24,87.5
2020-06-11,87.62999725341797
2020-01-08,88.4800033569336
2019-04-25,88.58000183105469
2019-07-30,87.29000091552734
2019-02-20,79.5
2018-07-11,77.13999938964844
2018-09-13,77.3499984741211
2018-10-15,77.76000213623047
2019-06-28,77.93000030517578
2018-12-18,76.87000274658203
2018-11-16,77.12000274658203
2019-10-02,78.20999908447266
2020-03-27,78.04000091552734
2020-01-10,77.55999755859375
2019-10-24,77.94999694824219
2020-03-30,77.77999877929688
2020-06-17,78.31999969482422
2020-01-14,79.2300033569336
2020-04-02,80.80000305175781
2019-01-02,80.72000122070312
2019-08-14,80.54000091552734
2018-10-30,81.23999786376953
2019-06-11,81.20999908447266
2019-05-10,81.45999908447266
2019-04-08,81.8499984741211
2018-08-27,82.02999877929688
2018-07-26,82.54000091552734
2018-09-28,82.1500015258789
2019-03-07,81.91000366210938
2019-10-30,82.20999908447266
2020-01-17,82.0999984741211
2020-06-23,81.30000305175781
2020-04-08,81.18000030517578
2020-06-26,82.23999786376953
2019-03-22,82.80999755859375
2019-01-17,83.12999725341797
2019-08-29,80.81999969482422
2018-11-14,82.44999694824219
2019-06-26,83.1500015258789
2018-09-11,83.63999938964844
2018-07-09,84.5199966430664
2018-08-10,82.68000030517578
2019-04-23,83.33000183105469
2019-09-30,83.61000061035156
2020-01-23,82.5
2019-11-08,82.79000091552734
2020-04-14,84.5199966430664
2019-11-11,84.8499984741211
2020-01-29,84.56999969482422
2020-04-17,84.0999984741211
2018-07-24,83.37999725341797
2018-09-26,85.0
2019-05-08,84.4800033569336
2019-03-05,85.30000305175781
2019-02-01,84.70999908447266
2018-12-31,85.61000061035156
2018-11-29,86.61000061035156
2019-08-12,86.97000122070312
2019-07-11,87.47000122070312
2019-09-13,88.76000213623047
2019-11-14,89.19999694824219
2020-04-20,90.0
2020-02-04,89.83999633789062
2020-04-23,89.5199966430664
2018-12-14,91.61000061035156
2019-08-27,91.02999877929688
2018-08-08,91.23999786376953
2018-10-11,89.68000030517578
2018-11-12,90.69999694824219
2019-07-26,90.70999908447266
2019-06-24,89.8499984741211
2019-05-23,90.27999877929688
2019-03-20,89.9800033569336
2019-01-15,90.66000366210938
2019-11-20,91.33000183105469
2020-02-07,93.9000015258789
2020-02-10,92.70999908447266
2020-04-29,90.69999694824219
2019-11-26,91.83000183105469
2020-02-13,91.86000061035156
2019-01-30,91.36000061035156
2018-08-23,92.9000015258789
2018-09-24,92.58999633789062
2018-11-27,92.36000061035156
2018-10-26,93.0999984741211
2019-07-09,92.66999816894531
2019-06-07,90.7699966430664
2019-05-06,89.81999969482422
2019-04-04,87.79000091552734
2019-09-11,85.25
2019-11-29,81.80999755859375
2020-05-05,83.37000274658203
2019-12-02,86.91999816894531
2020-02-19,87.26000213623047
2020-05-08,89.04000091552734
2019-05-21,85.08999633789062
2019-03-18,80.6500015258789
2018-09-07,80.51000213623047
2018-08-06,80.91999816894531
2018-10-09,73.0999984741211
2019-02-14,78.55000305175781
2018-12-12,72.66000366210938
2019-07-24,73.36000061035156
2019-09-26,76.19999694824219
2019-10-28,85.18000030517578
2019-12-05,76.8499984741211
2020-05-11,74.8499984741211
2019-07-03,73.06999969482422
2020-02-25,72.77999877929688
2020-05-14,74.43000030517578
2020-02-28,78.0
2019-08-08,80.87000274658203
2019-06-05,81.66000366210938
2018-07-20,78.7699966430664
2018-08-21,78.3499984741211
2018-10-24,81.43000030517578
2019-04-02,84.04000091552734
2019-03-01,86.73999786376953
2019-01-28,83.0999984741211
2018-12-27,84.43000030517578
2019-09-09,85.61000061035156
2020-03-02,87.80999755859375
2020-05-20,87.38999938964844
2019-12-17,87.7300033569336
2020-03-05,91.83000183105469
2019-02-12,92.9000015258789
2019-01-11,92.81999969482422
2018-12-10,91.4800033569336
2019-08-23,90.87000274658203
2018-11-08,92.26000213623047
2019-07-22,94.0
2019-06-20,92.95999908447266
2018-09-05,91.55000305175781
2019-04-17,92.13999938964844
2019-09-24,88.51000213623047
2019-12-20,88.16999816894531
2020-05-26,88.20999908447266
2019-04-30,89.12999725341797
2019-12-23,88.87999725341797
2020-03-11,89.48999786376953
2020-05-29,87.76000213623047
2019-12-26,89.41000366210938
2020-06-01,85.88999938964844
2019-05-02,84.48999786376953
2019-02-27,86.81999969482422
2018-11-23,88.41999816894531
2019-08-06,86.62999725341797
2018-07-18,87.43000030517578
2018-09-20,87.19000244140625
2018-10-22,86.87999725341797
2019-07-05,87.91000366210938
2019-06-03,85.13999938964844
2019-10-09,87.75
2019-10-11,88.5999984741211
2020-03-17,89.61000061035156
2020-06-04,90.30000305175781
2019-10-14,91.0
2020-03-20,89.2300033569336
2018-11-06,88.91000366210938
2019-06-18,87.58999633789062
2019-05-17,89.06999969482422
2019-04-15,87.41999816894531
2019-03-14,86.0
2019-01-09,85.31999969482422
2018-08-02,82.94999694824219
2018-10-05,85.36000061035156
2019-08-21,85.33000183105469
2019-10-17,84.51000213623047
2020-03-23,85.0
2020-06-10,84.41999816894531
2019-02-25,84.33999633789062
2020-01-07,83.12999725341797
2020-03-26,82.5999984741211
2019-10-23,85.19000244140625
