Dates,BAX
2019-04-24,62.83000183105469
2018-07-10,65.4000015258789
2018-09-12,64.79000091552734
2019-02-19,63.75
2019-01-18,64.33000183105469
2020-02-24,64.91999816894531
2020-05-13,65.18000030517578
2019-12-10,65.1500015258789
2020-02-27,66.08999633789062
2019-12-13,67.79000091552734
2020-05-19,67.54000091552734
2019-03-06,68.43000030517578
2018-11-30,67.19999694824219
2019-08-13,64.95999908447266
2019-07-12,64.76000213623047
2019-06-10,63.970001220703125
2019-05-09,65.58000183105469
2018-07-25,66.94000244140625
2018-09-27,66.54000091552734
2018-10-29,65.30999755859375
2019-10-16,63.939998626708984
2019-12-16,64.2699966430664
2020-03-04,63.65999984741211
2020-05-22,62.25
2019-10-01,62.220001220703125
2019-12-19,61.400001525878906
2018-09-10,61.7400016784668
2019-05-24,63.33000183105469
2018-08-09,64.97000122070312
2019-04-22,65.22000122070312
2019-03-21,64.91000366210938
2019-01-16,64.12999725341797
2019-08-28,65.11000061035156
2018-11-13,66.0999984741211
2018-10-12,65.2699966430664
2019-06-25,66.25
2020-03-10,66.54000091552734
2020-05-28,66.44999694824219
2019-10-07,66.04000091552734
2020-03-13,66.18000030517578
2019-10-10,67.4000015258789
2020-03-16,68.1500015258789
2020-06-03,69.12000274658203
2018-11-28,69.2300033569336
2018-09-25,68.69000244140625
2018-07-23,69.37999725341797
2018-08-24,70.13999938964844
2019-07-10,69.86000061035156
2019-05-07,69.91999816894531
2019-04-05,70.30999755859375
2019-03-04,70.0
2019-01-31,72.05000305175781
2019-09-12,71.80000305175781
2019-12-31,72.0
2020-03-19,71.69999694824219
2020-01-03,70.66999816894531
2020-06-09,70.56999969482422
2019-02-15,71.5999984741211
2019-01-14,71.93000030517578
2018-07-06,72.30999755859375
2018-08-07,72.37999725341797
2018-10-10,72.91000366210938
2018-12-13,73.16999816894531
2019-08-26,73.25
2019-07-25,73.80999755859375
2019-05-22,74.1500015258789
2019-03-19,74.7699966430664
2020-01-06,74.44000244140625
2020-03-25,74.55000305175781
2020-06-12,74.0
2019-10-22,75.11000061035156
2020-01-09,74.70999908447266
2020-06-15,75.16000366210938
2019-10-25,74.44999694824219
2020-03-31,74.38999938964844
2020-06-18,73.4000015258789
2019-04-03,74.38999938964844
2018-08-22,75.0199966430664
2018-10-25,75.63999938964844
2019-01-29,75.66000366210938
2018-12-28,76.29000091552734
2018-11-26,76.5
2019-08-09,76.80000305175781
2019-07-08,76.87000274658203
2019-06-06,76.91000366210938
2019-09-10,77.16999816894531
2020-01-15,77.11000061035156
2020-04-03,77.94000244140625
2019-10-31,78.05999755859375
2020-04-06,78.9000015258789
2020-06-24,79.98999786376953
2018-11-09,80.9800033569336
2019-07-23,80.87000274658203
2019-06-21,80.5999984741211
2019-05-20,80.05000305175781
2019-04-18,80.08999633789062
2018-09-06,79.0
2018-10-08,79.41999816894531
2019-02-13,79.95999908447266
2018-12-11,79.31999969482422
2019-09-25,79.05000305175781
2020-01-21,79.22000122070312
2020-04-09,77.41999816894531
2019-11-06,73.9800033569336
2020-01-24,73.37999725341797
2020-01-27,74.02999877929688
2020-04-15,75.31999969482422
2018-12-26,75.9800033569336
2019-08-07,74.05000305175781
2019-06-04,74.86000061035156
2018-09-21,74.97000122070312
2018-07-19,75.2300033569336
2018-08-20,75.20999908447266
2018-10-23,75.38999938964844
2019-05-03,76.62999725341797
2019-04-01,75.79000091552734
2019-02-28,76.0
2019-11-12,76.23999786376953
2020-01-30,75.01000213623047
2019-11-15,74.04000091552734
2020-04-21,74.94999694824219
2019-04-16,75.5
2019-03-15,75.05999755859375
2019-02-11,75.9000015258789
2019-01-10,75.81999969482422
2019-08-22,74.91999816894531
2018-11-07,75.19000244140625
2018-08-03,74.97000122070312
2018-09-04,74.5
2019-06-19,74.88999938964844
2019-09-23,74.0
2019-11-18,73.37999725341797
2020-02-05,73.87999725341797
2020-04-24,72.41999816894531
2019-03-29,73.44999694824219
2019-11-21,74.33000183105469
2020-04-27,76.55999755859375
2020-02-11,76.41000366210938
2020-04-30,77.29000091552734
2019-05-01,77.87000274658203
2019-02-26,76.93000030517578
2019-01-25,77.58999633789062
2018-12-24,77.5
2019-09-06,77.80000305175781
2018-07-17,77.8499984741211
2018-09-19,79.12999725341797
2019-08-05,79.94000244140625
2019-10-08,81.3499984741211
2019-12-11,81.20999908447266
2019-11-27,81.87999725341797
2020-02-14,81.66999816894531
2020-05-06,79.41999816894531
2019-01-08,80.97000122070312
2018-12-07,81.36000061035156
2019-08-20,81.0999984741211
2018-11-05,80.83000183105469
2019-07-19,81.61000061035156
2018-10-04,81.30000305175781
2019-06-17,81.19000244140625
2019-05-16,81.13999938964844
2018-08-01,81.47000122070312
2019-03-13,81.66000366210938
2019-12-03,81.30000305175781
2020-02-20,81.26000213623047
2019-12-06,81.80999755859375
2020-05-12,81.86000061035156
2019-12-09,82.33000183105469
2020-02-26,82.56999969482422
2020-05-15,82.52999877929688
2019-03-28,82.55999755859375
2018-09-17,83.0999984741211
2018-08-16,83.80999755859375
2018-10-19,84.08999633789062
2019-04-29,85.16000366210938
2019-01-23,85.33000183105469
2019-09-04,83.29000091552734
2018-11-20,84.12999725341797
2019-07-02,83.7699966430664
2019-05-31,81.20999908447266
2019-12-12,81.66000366210938
2020-05-18,81.58999633789062
2019-09-27,83.63999938964844
2020-03-03,85.4800033569336
2020-05-21,85.4000015258789
2019-05-14,85.79000091552734
2018-08-31,85.77999877929688
2018-07-30,85.44999694824219
2018-10-02,86.0999984741211
2019-04-12,87.30999755859375
2019-03-11,86.93000030517578
2019-02-07,87.13999938964844
2019-07-17,86.63999938964844
2019-09-19,84.62000274658203
2019-10-21,84.98999786376953
2019-12-18,85.76000213623047
2020-03-06,86.0199966430664
2019-10-03,86.45999908447266
2020-03-09,87.33000183105469
2020-05-27,86.97000122070312
2019-12-24,87.0
2020-03-12,87.41999816894531
2018-12-20,88.2300033569336
2019-08-01,87.04000091552734
2018-08-14,84.45999908447266
2018-07-13,85.72000122070312
2018-10-17,87.0999984741211
2019-05-29,86.76000213623047
2019-03-26,86.55000305175781
2019-02-22,86.51000213623047
2019-10-04,86.79000091552734
2019-11-05,87.13999938964844
2019-12-27,87.0999984741211
2020-06-02,86.5999984741211
2019-12-30,85.95999908447266
2020-03-18,86.25
2020-06-05,87.11000061035156
2019-07-15,85.70999908447266
2018-12-03,86.08999633789062
2019-06-13,85.81999969482422
2019-01-04,83.76000213623047
2018-08-29,83.4800033569336
2019-02-05,85.48999786376953
2018-11-01,85.76000213623047
2019-08-16,84.68000030517578
2019-04-10,85.79000091552734
2019-09-17,86.37000274658203
2019-10-15,87.87999725341797
2020-01-02,87.12999725341797
2020-06-08,87.0199966430664
2019-10-18,86.37000274658203
2020-03-24,87.16999816894531
2020-06-11,87.5
2020-01-08,88.36000061035156
2019-04-25,86.98999786376953
2019-07-30,87.29000091552734
2019-02-20,77.02999877929688
2018-07-11,75.66999816894531
2018-09-13,77.01000213623047
2018-10-15,77.05999755859375
2019-06-28,76.2300033569336
2018-12-18,76.41999816894531
2018-11-16,77.04000091552734
2019-10-02,77.12999725341797
2020-03-27,77.11000061035156
2020-01-10,77.31999969482422
2019-10-24,77.5
2020-03-30,77.68000030517578
2020-06-17,78.19999694824219
2020-01-14,79.0
2020-04-02,80.12999725341797
2019-01-02,80.43000030517578
2019-08-14,80.54000091552734
2018-10-30,80.8499984741211
2019-06-11,80.73999786376953
2019-05-10,81.3499984741211
2019-04-08,81.33000183105469
2018-08-27,81.63999938964844
2018-07-26,81.87000274658203
2018-09-28,81.83000183105469
2019-03-07,81.75
2019-10-30,81.9000015258789
2020-01-17,81.1500015258789
2020-06-23,80.5199966430664
2020-04-08,81.18000030517578
2020-06-26,81.63999938964844
2019-03-22,82.7699966430664
2019-01-17,81.4000015258789
2019-08-29,80.62999725341797
2018-11-14,82.05999755859375
2019-06-26,82.73999786376953
2018-09-11,83.18000030517578
2018-07-09,83.68000030517578
2018-08-10,81.27999877929688
2019-04-23,82.98999786376953
2019-09-30,82.0999984741211
2020-01-23,82.25
2019-11-08,82.5
2020-04-14,84.1500015258789
2019-11-11,83.86000061035156
2020-01-29,83.93000030517578
2020-04-17,83.06999969482422
2018-07-24,83.1500015258789
2018-09-26,84.18000030517578
2019-05-08,84.38999938964844
2019-03-05,84.1500015258789
2019-02-01,84.69999694824219
2018-12-31,85.54000091552734
2018-11-29,85.86000061035156
2019-08-12,85.6500015258789
2019-07-11,87.0999984741211
2019-09-13,87.88999938964844
2019-11-14,88.69000244140625
2020-04-20,89.31999969482422
2020-02-04,89.20999908447266
2020-04-23,89.30999755859375
2018-12-14,90.58000183105469
2019-08-27,90.52999877929688
2018-08-08,90.51000213623047
2018-10-11,89.12000274658203
2018-11-12,90.26000213623047
2019-07-26,90.4800033569336
2019-06-24,89.2699966430664
2019-05-23,89.05000305175781
2019-03-20,89.6500015258789
2019-01-15,90.06999969482422
2019-11-20,90.44999694824219
2020-02-07,92.75
2020-02-10,91.18000030517578
2020-04-29,90.25
2019-11-26,91.41999816894531
2020-02-13,91.11000061035156
2019-01-30,90.98999786376953
2018-08-23,91.9000015258789
2018-09-24,91.04000091552734
2018-11-27,92.20999908447266
2018-10-26,92.41000366210938
2019-07-09,92.23999786376953
2019-06-07,89.19000244140625
2019-05-06,86.19999694824219
2019-04-04,86.87999725341797
2019-09-11,84.2300033569336
2019-11-29,80.58999633789062
2020-05-05,82.9000015258789
2019-12-02,84.55999755859375
2020-02-19,87.08999633789062
2020-05-08,86.41999816894531
2019-05-21,82.94999694824219
2019-03-18,78.0999984741211
2018-09-07,78.7300033569336
2018-08-06,76.37999725341797
2018-10-09,71.27999877929688
2019-02-14,73.58999633789062
2018-12-12,69.0999984741211
2019-07-24,72.87999725341797
2019-09-26,75.94999694824219
2019-10-28,77.16000366210938
2019-12-05,74.04000091552734
2020-05-11,69.69000244140625
2019-07-03,72.0999984741211
2020-02-25,72.20999908447266
2020-05-14,73.91000366210938
2020-02-28,76.37000274658203
2019-08-08,80.30999755859375
2019-06-05,80.76000213623047
2018-07-20,77.81999969482422
2018-08-21,77.9800033569336
2018-10-24,80.19999694824219
2019-04-02,82.79000091552734
2019-03-01,82.4800033569336
2019-01-28,82.16000366210938
2018-12-27,83.5
2019-09-09,84.56999969482422
2020-03-02,87.02999877929688
2020-05-20,86.5199966430664
2019-12-17,86.56999969482422
2020-03-05,91.08000183105469
2019-02-12,92.27999877929688
2019-01-11,89.9000015258789
2018-12-10,89.9800033569336
2019-08-23,90.02999877929688
2018-11-08,90.61000061035156
2019-07-22,92.47000122070312
2019-06-20,90.83999633789062
2018-09-05,90.58000183105469
2019-04-17,88.52999877929688
2019-09-24,86.5999984741211
2019-12-20,86.56999969482422
2020-05-26,87.83000183105469
2019-04-30,87.87000274658203
2019-12-23,87.75
2020-03-11,87.83000183105469
2020-05-29,87.41000366210938
2019-12-26,85.80000305175781
2020-06-01,84.61000061035156
2019-05-02,84.29000091552734
2019-02-27,85.94999694824219
2018-11-23,86.5
2019-08-06,86.16999816894531
2018-07-18,87.0199966430664
2018-09-20,85.81999969482422
2018-10-22,86.2699966430664
2019-07-05,85.29000091552734
2019-06-03,83.66000366210938
2019-10-09,86.66000366210938
2019-10-11,87.8499984741211
2020-03-17,89.37000274658203
2020-06-04,89.77999877929688
2019-10-14,90.0199966430664
2020-03-20,88.16999816894531
2018-11-06,88.18000030517578
2019-06-18,86.73999786376953
2019-05-17,87.01000213623047
2019-04-15,86.19000244140625
2019-03-14,83.23999786376953
2019-01-09,82.7699966430664
2018-08-02,82.45999908447266
2018-10-05,83.91999816894531
2019-08-21,84.56999969482422
2019-10-17,83.52999877929688
2020-03-23,84.02999877929688
2020-06-10,83.37000274658203
2019-02-25,83.37999725341797
2020-01-07,81.3499984741211
2020-03-26,82.3499984741211
2019-10-23,83.80999755859375
