Dates,BAX
2018-08-28,67.83999633789062
2019-01-03,67.0999984741211
2019-08-15,67.04000091552734
2018-10-31,68.66000366210938
2019-09-16,62.5099983215332
2020-02-18,63.06999969482422
2020-05-07,62.18000030517578
2018-08-17,62.5
2019-12-04,63.43000030517578
2020-02-21,63.5
2018-12-17,63.869998931884766
2019-08-30,63.47999954223633
2018-11-15,61.560001373291016
2019-07-29,63.029998779296875
2019-06-27,63.83000183105469
2019-04-24,65.83000183105469
2018-07-10,66.51000213623047
2018-09-12,65.0199966430664
2019-02-19,64.18000030517578
2019-01-18,65.52999877929688
2020-02-24,65.47000122070312
2020-05-13,65.9800033569336
2019-12-10,65.95999908447266
2020-02-27,68.31999969482422
2019-12-13,68.0199966430664
2020-05-19,68.55000305175781
2019-03-06,69.19999694824219
2018-11-30,67.26000213623047
2019-08-13,66.79000091552734
2019-07-12,65.0199966430664
2019-06-10,65.4800033569336
2019-05-09,66.19000244140625
2018-07-25,67.0
2018-09-27,66.94999694824219
2018-10-29,65.69999694824219
2019-10-16,64.19000244140625
2019-12-16,65.11000061035156
2020-03-04,64.05000305175781
2020-05-22,62.68000030517578
2019-10-01,62.900001525878906
2019-12-19,61.45000076293945
2018-09-10,64.12999725341797
2019-05-24,65.55999755859375
2018-08-09,65.20999908447266
2019-04-22,65.81999969482422
2019-03-21,65.30000305175781
2019-01-16,64.4800033569336
2019-08-28,66.5
2018-11-13,66.16999816894531
2018-10-12,65.98999786376953
2019-06-25,67.12000274658203
2020-03-10,67.30999755859375
2020-05-28,66.80999755859375
2019-10-07,66.12000274658203
2020-03-13,67.54000091552734
2019-10-10,68.26000213623047
2020-03-16,69.12000274658203
2020-06-03,70.62999725341797
2018-11-28,69.66000366210938
2018-09-25,69.63999938964844
2018-07-23,69.94999694824219
2018-08-24,70.33000183105469
2019-07-10,70.16999816894531
2019-05-07,70.25
2019-04-05,71.72000122070312
2019-03-04,72.48999786376953
2019-01-31,72.12999725341797
2019-09-12,72.56999969482422
2019-12-31,72.05000305175781
2020-03-19,71.7699966430664
2020-01-03,71.11000061035156
2020-06-09,71.5
2019-02-15,71.7300033569336
2019-01-14,72.4800033569336
2018-07-06,72.66999816894531
2018-08-07,72.44000244140625
2018-10-10,73.43000030517578
2018-12-13,73.47000122070312
2019-08-26,74.12999725341797
2019-07-25,74.02999877929688
2019-05-22,74.68000030517578
2019-03-19,74.79000091552734
2020-01-06,74.91000366210938
2020-03-25,75.06999969482422
2020-06-12,74.7300033569336
2019-10-22,75.83999633789062
2020-01-09,75.47000122070312
2020-06-15,75.70999908447266
2019-10-25,74.7300033569336
2020-03-31,74.72000122070312
2020-06-18,74.12999725341797
2019-04-03,75.12000274658203
2018-08-22,75.68000030517578
2018-10-25,76.37999725341797
2019-01-29,76.51000213623047
2018-12-28,76.94000244140625
2018-11-26,76.94999694824219
2019-08-09,77.58999633789062
2019-07-08,77.18000030517578
2019-06-06,78.44999694824219
2019-09-10,77.23999786376953
2020-01-15,77.62999725341797
2020-04-03,78.80000305175781
2019-10-31,79.08999633789062
2020-04-06,79.69000244140625
2020-06-24,81.30999755859375
2018-11-09,81.7699966430664
2019-07-23,81.54000091552734
2019-06-21,80.87000274658203
2019-05-20,80.55000305175781
2019-04-18,80.66999816894531
2018-09-06,79.66000366210938
2018-10-08,80.06999969482422
2019-02-13,80.16000366210938
2018-12-11,79.83000183105469
2019-09-25,79.31999969482422
2020-01-21,79.61000061035156
2020-04-09,77.62000274658203
2019-11-06,74.38999938964844
2020-01-24,74.33000183105469
2020-01-27,75.25
2020-04-15,76.33999633789062
2018-12-26,76.27999877929688
2019-08-07,76.25
2019-06-04,76.18000030517578
2018-09-21,75.51000213623047
2018-07-19,76.30000305175781
2018-08-20,75.44999694824219
2018-10-23,76.29000091552734
2019-05-03,77.30000305175781
2019-04-01,77.31999969482422
2019-02-28,76.69000244140625
2019-11-12,76.69000244140625
2020-01-30,76.0
2019-11-15,75.94000244140625
2020-04-21,75.44000244140625
2019-04-16,75.87999725341797
2019-03-15,75.94000244140625
2019-02-11,76.9000015258789
2019-01-10,75.9800033569336
2019-08-22,75.31999969482422
2018-11-07,75.30000305175781
2018-08-03,75.56999969482422
2018-09-04,75.02999877929688
2019-06-19,75.0999984741211
2019-09-23,74.18000030517578
2019-11-18,73.83999633789062
2020-02-05,74.37000274658203
2020-04-24,73.44000244140625
2019-03-29,73.95999908447266
2019-11-21,76.20999908447266
2020-04-27,76.98999786376953
2020-02-11,76.8499984741211
2020-04-30,77.58000183105469
2019-05-01,78.16999816894531
2019-02-26,77.6500015258789
2019-01-25,77.97000122070312
2018-12-24,78.20999908447266
2019-09-06,77.93000030517578
2018-07-17,78.8499984741211
2018-09-19,80.55999755859375
2019-08-05,81.30999755859375
2019-10-08,82.04000091552734
2019-12-11,82.41000366210938
2019-11-27,82.2699966430664
2020-02-14,81.7300033569336
2020-05-06,80.62000274658203
2019-01-08,81.66999816894531
2018-12-07,81.9000015258789
2019-08-20,81.43000030517578
2018-11-05,81.70999908447266
2019-07-19,82.06999969482422
2018-10-04,82.01000213623047
2019-06-17,81.58000183105469
2019-05-16,81.4000015258789
2018-08-01,82.12000274658203
2019-03-13,82.52999877929688
2019-12-03,81.6500015258789
2020-02-20,82.01000213623047
2019-12-06,82.06999969482422
2020-05-12,82.6500015258789
2019-12-09,83.08000183105469
2020-02-26,83.0999984741211
2020-05-15,82.69000244140625
2019-03-28,83.30000305175781
2018-09-17,83.93000030517578
2018-08-16,85.16000366210938
2018-10-19,85.1500015258789
2019-04-29,85.97000122070312
2019-01-23,86.16000366210938
2019-09-04,83.97000122070312
2018-11-20,85.08000183105469
2019-07-02,84.69999694824219
2019-05-31,81.91000366210938
2019-12-12,83.41000366210938
2020-05-18,83.81999969482422
2019-09-27,85.73999786376953
2020-03-03,85.97000122070312
2020-05-21,85.5999984741211
2019-05-14,88.18000030517578
2018-08-31,85.83999633789062
2018-07-30,85.77999877929688
2018-10-02,86.97000122070312
2019-04-12,87.87000274658203
2019-03-11,86.97000122070312
2019-02-07,87.30999755859375
2019-07-17,87.20999908447266
2019-09-19,85.02999877929688
2019-10-21,85.7699966430664
2019-12-18,86.38999938964844
2020-03-06,86.93000030517578
2019-10-03,87.5
2020-03-09,87.94999694824219
2020-05-27,87.77999877929688
2019-12-24,87.5
2020-03-12,87.91000366210938
2018-12-20,89.77999877929688
2019-08-01,87.19999694824219
2018-08-14,85.91000366210938
2018-07-13,86.70999908447266
2018-10-17,87.81999969482422
2019-05-29,86.93000030517578
2019-03-26,86.91999816894531
2019-02-22,87.56999969482422
2019-10-04,87.44000244140625
2019-11-05,87.45999908447266
2019-12-27,87.4000015258789
2020-06-02,86.83999633789062
2019-12-30,86.44999694824219
2020-03-18,86.80000305175781
2020-06-05,87.7300033569336
2019-07-15,85.93000030517578
2018-12-03,87.47000122070312
2019-06-13,85.91000366210938
2019-01-04,84.2300033569336
2018-08-29,85.23999786376953
2019-02-05,86.63999938964844
2018-11-01,85.79000091552734
2019-08-16,85.01000213623047
2019-04-10,86.9000015258789
2019-09-17,87.61000061035156
2019-10-15,88.02999877929688
2020-01-02,87.19999694824219
2020-06-08,87.73999786376953
2019-10-18,87.0199966430664
2020-03-24,87.8499984741211
2020-06-11,87.98999786376953
2020-01-08,88.44999694824219
2019-04-25,87.04000091552734
2019-07-30,87.94999694824219
2019-02-20,79.08000183105469
2018-07-11,77.27999877929688
2018-09-13,77.8499984741211
2018-10-15,77.86000061035156
2019-06-28,76.87999725341797
2018-12-18,76.69999694824219
2018-11-16,77.91000366210938
2019-10-02,77.83000183105469
2020-03-27,77.4800033569336
2020-01-10,78.37000274658203
2019-10-24,78.0
2020-03-30,78.51000213623047
2020-06-17,78.86000061035156
2020-01-14,80.0999984741211
2020-04-02,80.87999725341797
2019-01-02,80.73999786376953
2019-08-14,81.44000244140625
2018-10-30,81.12000274658203
2019-06-11,81.66999816894531
2019-05-10,82.0
2019-04-08,82.25
2018-08-27,82.0199966430664
2018-07-26,82.04000091552734
2018-09-28,82.01000213623047
2019-03-07,82.45999908447266
2019-10-30,81.97000122070312
2020-01-17,81.86000061035156
2020-06-23,81.01000213623047
2020-04-08,82.43000030517578
2020-06-26,82.4800033569336
2019-03-22,83.16999816894531
2019-01-17,81.55000305175781
2019-08-29,82.29000091552734
2018-11-14,83.01000213623047
2019-06-26,83.51000213623047
2018-09-11,83.95999908447266
2018-07-09,83.86000061035156
2018-08-10,83.25
2019-04-23,83.66000366210938
2019-09-30,82.22000122070312
2020-01-23,82.48999786376953
2019-11-08,84.5199966430664
2020-04-14,84.69000244140625
2019-11-11,84.33000183105469
2020-01-29,84.05000305175781
2020-04-17,83.43000030517578
2018-07-24,83.62000274658203
2018-09-26,85.87000274658203
2019-05-08,85.5
2019-03-05,85.29000091552734
2019-02-01,85.48999786376953
2018-12-31,86.7300033569336
2018-11-29,86.54000091552734
2019-08-12,85.9000015258789
2019-07-11,89.37000274658203
2019-09-13,89.20999908447266
2019-11-14,89.55999755859375
2020-04-20,89.98999786376953
2020-02-04,89.7300033569336
2020-04-23,91.06999969482422
2018-12-14,91.16000366210938
2019-08-27,91.0999984741211
2018-08-08,90.77999877929688
2018-10-11,90.52999877929688
2018-11-12,90.55000305175781
2019-07-26,90.5
2019-06-24,90.63999938964844
2019-05-23,89.22000122070312
2019-03-20,89.69000244140625
2019-01-15,90.87000274658203
2019-11-20,91.30999755859375
2020-02-07,93.30000305175781
2020-02-10,91.25
2020-04-29,91.27999877929688
2019-11-26,91.8499984741211
2020-02-13,91.43000030517578
2019-01-30,92.56999969482422
2018-08-23,93.13999938964844
2018-09-24,92.22000122070312
2018-11-27,93.16000366210938
2018-10-26,93.05999755859375
2019-07-09,92.66999816894531
2019-06-07,89.52999877929688
2019-05-06,86.98999786376953
2019-04-04,87.02999877929688
2019-09-11,84.2699966430664
2019-11-29,83.47000122070312
2020-05-05,87.18000030517578
2019-12-02,85.91000366210938
2020-02-19,91.05999755859375
2020-05-08,87.6500015258789
2019-05-21,85.37999725341797
2019-03-18,78.4000015258789
2018-09-07,82.9800033569336
2018-08-06,77.97000122070312
2018-10-09,75.47000122070312
2019-02-14,80.98999786376953
2018-12-12,71.56999969482422
2019-07-24,80.51000213623047
2019-09-26,84.58999633789062
2019-10-28,78.16999816894531
2019-12-05,75.75
2020-05-11,71.80999755859375
2019-07-03,73.91000366210938
2020-02-25,73.56999969482422
2020-05-14,80.16999816894531
2020-02-28,79.79000091552734
2019-08-08,82.19000244140625
2019-06-05,81.19000244140625
2018-07-20,78.66000366210938
2018-08-21,82.22000122070312
2018-10-24,81.41999816894531
2019-04-02,84.93000030517578
2019-03-01,82.51000213623047
2019-01-28,84.4800033569336
2018-12-27,86.88999938964844
2019-09-09,86.0
2020-03-02,88.25
2020-05-20,86.88999938964844
2019-12-17,90.52999877929688
2020-03-05,92.94999694824219
2019-02-12,94.13999938964844
2019-01-11,90.0999984741211
2018-12-10,90.54000091552734
2019-08-23,91.31999969482422
2018-11-08,92.91999816894531
2019-07-22,92.66999816894531
2019-06-20,91.0
2018-09-05,91.48999786376953
2019-04-17,88.77999877929688
2019-09-24,87.83999633789062
2019-12-20,87.2699966430664
2020-05-26,88.73999786376953
2019-04-30,87.91999816894531
2019-12-23,88.44000244140625
2020-03-11,88.08000183105469
2020-05-29,88.93000030517578
2019-12-26,85.88999938964844
2020-06-01,85.55000305175781
2019-05-02,86.91999816894531
2019-02-27,87.16000366210938
2018-11-23,86.81999969482422
2019-08-06,86.5199966430664
2018-07-18,87.41999816894531
2018-09-20,86.55999755859375
2018-10-22,86.93000030517578
2019-07-05,85.51000213623047
2019-06-03,86.44000244140625
2019-10-09,88.19999694824219
2019-10-11,90.01000213623047
2020-03-17,90.38999938964844
2020-06-04,90.9800033569336
2019-10-14,90.4800033569336
2020-03-20,88.62999725341797
2018-11-06,89.19000244140625
2019-06-18,88.77999877929688
2019-05-17,87.01000213623047
2019-04-15,86.83999633789062
2019-03-14,83.56999969482422
2019-01-09,83.97000122070312
2018-08-02,83.77999877929688
2018-10-05,84.98999786376953
2019-08-21,85.0999984741211
2019-10-17,83.8499984741211
2020-03-23,84.48999786376953
2020-06-10,83.95999908447266
2019-02-25,83.48999786376953
2020-01-07,82.47000122070312
2020-03-26,85.33000183105469
2019-10-23,84.30999755859375
