Dates,OKE
2019-10-31,63.34687805175781
2020-04-06,63.843788146972656
2020-06-24,64.26707458496094
2018-11-09,64.73638916015625
2019-07-23,64.6075668334961
2019-06-21,63.788570404052734
2019-05-20,63.93580627441406
2019-04-18,64.9112319946289
2018-09-06,64.892822265625
2018-10-08,64.2947006225586
2019-02-13,64.2394790649414
2018-12-11,64.45111846923828
2019-09-25,64.96643829345703
2020-01-21,64.49713897705078
2020-04-09,64.63516235351562
2019-11-06,64.16586303710938
2020-01-24,63.622947692871094
2020-01-27,64.34990692138672
2020-04-15,64.2947006225586
2018-12-26,64.44192504882812
2019-08-07,64.19346618652344
2019-06-04,64.03972625732422
2018-09-21,63.93724060058594
2018-07-19,63.2943229675293
2018-08-20,62.968204498291016
2018-10-23,62.288021087646484
2019-05-03,62.32529830932617
2019-04-01,61.701019287109375
2019-02-28,61.80351257324219
2019-11-12,61.51466751098633
2020-01-30,61.53329849243164
2019-11-15,62.632774353027344
2020-04-21,61.95259094238281
2019-04-16,62.39983367919922
2019-03-15,62.66072463989258
2019-02-11,63.45271301269531
2019-01-10,63.51793670654297
2019-08-22,62.46506118774414
2018-11-07,63.33159637451172
2018-08-03,62.34393310546875
2018-09-04,60.87175750732422
2019-06-19,61.179237365722656
2019-09-23,59.87477493286133
2019-11-18,59.483436584472656
2020-02-05,59.753639221191406
2020-04-24,59.2784423828125
2019-03-29,59.427528381347656
2019-11-21,60.657447814941406
2020-04-27,60.79720687866211
2020-02-11,61.47739791870117
2020-04-30,61.48670959472656
2019-05-01,61.328311920166016
2019-02-26,61.23514175415039
2019-01-25,60.05180358886719
2018-12-24,60.59222412109375
2019-09-06,60.061126708984375
2018-07-17,60.387237548828125
2018-09-19,61.18854904174805
2019-08-05,61.728973388671875
2019-10-08,63.13592529296875
2019-12-11,64.23540496826172
2019-11-27,62.698001861572266
2020-02-14,62.166893005371094
2020-05-06,62.75389862060547
2019-01-08,62.80049514770508
2018-12-07,64.11427307128906
2019-08-20,64.84103393554688
2018-11-05,64.6267318725586
2019-07-19,65.40941619873047
2018-10-04,65.48394775390625
2019-06-17,64.8224105834961
2019-05-16,65.05534362792969
2018-08-01,65.64234924316406
2019-03-13,66.21072387695312
2019-12-03,66.4343490600586
2020-02-20,66.13618469238281
2019-12-06,65.36282348632812
2020-05-12,64.88762664794922
2019-12-09,64.44039154052734
2020-02-26,63.85337448120117
2020-05-15,64.4217529296875
2019-03-28,63.83474349975586
2018-09-17,63.76020812988281
2018-08-16,63.89065170288086
2018-10-19,63.81610870361328
2019-04-29,62.24143981933594
2019-01-23,62.62345886230469
2019-09-04,65.297607421875
2018-11-20,66.1455078125
2019-07-02,66.1455078125
2019-05-31,63.85258102416992
2019-12-12,64.2583236694336
2020-05-18,62.99392318725586
2019-09-27,65.05094909667969
2020-03-03,65.15473937988281
2020-05-21,65.36231994628906
2019-05-14,65.7114486694336
2018-08-31,63.89032745361328
2018-07-30,64.11679077148438
2018-10-02,65.39063262939453
2019-04-12,66.9098129272461
2019-03-11,67.05134582519531
2019-02-07,67.16458129882812
2019-07-17,66.31534576416016
2019-09-19,63.60725021362305
2019-10-21,64.3526840209961
2019-12-18,64.4659194946289
2020-03-06,65.60765075683594
2019-10-03,66.82489013671875
2020-03-09,67.25894165039062
2020-05-27,66.62673950195312
2019-12-24,67.03247833251953
2020-03-12,67.01360321044922
2018-12-20,67.77791595458984
2019-08-01,69.51410675048828
2018-08-14,69.37257385253906
2018-07-13,69.88211059570312
2018-10-17,69.75945281982422
2019-05-29,70.2784194946289
2019-03-26,71.55226135253906
2019-02-22,71.9013900756836
2019-10-04,72.1844711303711
2019-11-05,70.85400390625
2019-12-27,71.49563598632812
2020-06-02,70.58980560302734
2019-12-30,69.95760345458984
2020-03-18,69.47636413574219
2020-06-05,69.3442611694336
2019-07-15,69.16499328613281
2018-12-03,69.53298950195312
2019-06-13,68.60826873779297
2019-01-04,67.58919525146484
2018-08-29,67.92887878417969
2019-02-05,67.96662902832031
2018-11-01,66.73052978515625
2019-08-16,64.3526840209961
2019-04-10,64.73955535888672
2019-09-17,65.07925415039062
2019-10-15,65.58879089355469
2020-01-02,65.23966217041016
2020-06-08,65.34345245361328
2019-10-18,64.58858489990234
2020-03-24,64.7961654663086
2020-06-11,65.29627227783203
2020-01-08,65.6737060546875
2019-04-25,66.36253356933594
2019-07-30,66.9098129272461
2019-02-20,67.26837158203125
2018-07-11,67.51370239257812
2018-09-13,67.16458129882812
2018-10-15,67.57976531982422
2019-06-28,66.04170227050781
2018-12-18,65.89073944091797
2018-11-16,67.16715240478516
2019-10-02,68.76386260986328
2020-03-27,68.6873779296875
2020-01-10,67.65476989746094
2019-10-24,66.70820617675781
2020-03-30,67.38705444335938
2020-06-17,66.85163116455078
2020-01-14,67.11934661865234
2020-04-02,67.55915832519531
2019-01-02,67.08110046386719
2019-08-14,68.16151428222656
2018-10-30,67.6834487915039
2019-06-11,66.69865417480469
2019-05-10,67.6834487915039
2019-04-08,68.28580474853516
2018-08-27,68.48658752441406
2018-07-26,68.8307876586914
2018-09-28,68.65868377685547
2019-03-07,68.29536437988281
2019-10-30,67.93204498291016
2020-01-17,67.7121353149414
2020-06-23,67.10978698730469
2020-04-08,67.72169494628906
2020-06-26,67.86511993408203
2019-03-22,68.4483413696289
2019-01-17,69.03157806396484
2019-08-29,69.31841278076172
2018-11-14,69.40445709228516
2019-06-26,69.7104263305664
2018-09-11,69.95901489257812
2018-07-09,70.16934967041016
2018-08-10,70.14067077636719
2019-04-23,70.64741516113281
2019-09-30,70.73346710205078
2020-01-23,71.89036560058594
2019-11-08,72.65525817871094
2020-04-14,72.2823715209961
2019-11-11,72.78910827636719
2020-01-29,72.38754272460938
2020-04-17,72.11026763916016
2018-07-24,72.34929656982422
2018-09-26,72.38754272460938
2019-05-08,73.21936798095703
2019-03-05,73.5348892211914
2019-02-01,73.4775161743164
2018-12-31,72.3301773071289
2018-11-29,72.29193115234375
2019-08-12,72.21544647216797
2019-07-11,72.894287109375
2019-09-13,72.63613891601562
2019-11-14,72.57877349853516
2020-04-20,73.41058349609375
2020-02-04,73.78347778320312
2020-04-23,72.57877349853516
2018-12-14,72.2823715209961
2019-08-27,72.94209289550781
2018-08-08,72.4435806274414
2018-10-11,71.63047790527344
2018-11-12,72.64685821533203
2019-07-26,72.5403823852539
2019-06-24,73.05340576171875
2019-05-23,72.47262573242188
2019-03-20,72.05638885498047
2019-01-15,72.51134490966797
2019-11-20,73.63419342041016
2020-02-07,73.4212417602539
2020-02-10,72.94692993164062
2020-04-29,73.15020751953125
2019-11-26,73.50836181640625
2020-02-13,73.96331024169922
2019-01-30,73.7793960571289
2018-08-23,74.51506042480469
2018-09-24,74.4763412475586
2018-11-27,74.29241943359375
2018-10-26,75.03776550292969
2019-07-09,74.59249114990234
2019-06-07,72.66621398925781
2019-05-06,71.25296783447266
2019-04-04,70.9432144165039
2019-09-11,65.38701629638672
2019-11-29,64.58358764648438
2020-05-05,66.91641235351562
2019-12-02,66.0645980834961
2020-02-19,68.39743041992188
2020-05-08,66.49050903320312
2019-05-21,59.25001907348633
2019-03-18,36.8800163269043
2018-09-07,36.812255859375
2018-08-06,34.789180755615234
2018-10-09,27.548694610595703
2019-02-14,29.736328125
2018-12-12,24.209165573120117
2019-07-24,20.801877975463867
2019-09-26,14.877843856811523
2019-10-28,19.833898544311523
2019-12-05,20.008134841918945
2020-05-11,18.972396850585938
2019-07-03,21.34394645690918
2020-02-25,22.370004653930664
2020-05-14,23.579978942871094
2020-02-28,20.269489288330078
2019-08-08,19.39830780029297
2019-06-05,21.111631393432617
2018-07-20,18.585205078125
2018-08-21,20.937395095825195
2018-10-24,20.94707489013672
2019-04-02,22.58296012878418
2019-03-01,23.502540588378906
2019-01-28,25.603055953979492
2018-12-27,27.490615844726562
2019-09-09,28.284358978271484
2020-03-02,29.494333267211914
2020-05-20,26.532316207885742
2019-12-17,25.719213485717773
2020-03-05,28.43923568725586
2019-02-12,27.306699752807617
2019-01-11,26.067686080932617
2018-12-10,26.435518264770508
2019-08-23,28.264999389648438
2018-11-08,27.65999984741211
2019-07-22,28.520000457763672
2019-06-20,30.530000686645508
2018-09-05,30.920000076293945
2019-04-17,29.93000030517578
2019-09-24,27.940000534057617
2019-12-20,29.190000534057617
2020-05-26,29.93000030517578
2019-04-30,28.649999618530273
2019-12-23,29.75
2020-03-11,31.329999923706055
2020-05-29,31.3799991607666
2019-12-26,32.939998626708984
2020-06-01,30.479999542236328
2019-05-02,30.709999084472656
2019-02-27,32.38999938964844
2018-11-23,35.06999969482422
2019-08-06,35.11000061035156
2018-07-18,36.5099983215332
2018-09-20,36.02000045776367
2018-10-22,36.20000076293945
2019-07-05,37.619998931884766
2019-06-03,37.599998474121094
2019-10-09,37.279998779296875
2019-10-11,36.689998626708984
2020-03-17,38.13999938964844
2020-06-04,39.630001068115234
2019-10-14,40.58000183105469
2020-03-20,40.709999084472656
2018-11-06,45.349998474121094
2019-06-18,48.040000915527344
2019-05-17,44.439998626708984
2019-04-15,41.97999954223633
2019-03-14,35.33000183105469
2019-01-09,34.09000015258789
2018-08-02,36.439998626708984
2018-10-05,38.400001525878906
2019-08-21,36.16999816894531
2019-10-17,36.349998474121094
2020-03-23,35.16999816894531
2020-06-10,35.91999816894531
2019-02-25,35.36000061035156
2020-01-07,32.29999923706055
2020-03-26,32.70000076293945
2019-10-23,30.809999465942383
