Dates,OKE
2019-05-31,67.04000091552734
2019-12-12,67.30999755859375
2020-05-18,65.97000122070312
2019-09-27,66.8499984741211
2020-03-03,68.70999908447266
2020-05-21,68.88999938964844
2019-05-14,68.77999877929688
2018-08-31,67.5199966430664
2018-07-30,67.55999755859375
2018-10-02,68.11000061035156
2019-04-12,69.58000183105469
2019-03-11,70.55999755859375
2019-02-07,70.91000366210938
2019-07-17,70.13999938964844
2019-09-19,67.16000366210938
2019-10-21,67.88999938964844
2019-12-18,67.80000305175781
2020-03-06,68.52999877929688
2019-10-03,69.80999755859375
2020-03-09,70.27999877929688
2020-05-27,70.05999755859375
2019-12-24,70.87000274658203
2020-03-12,70.88999938964844
2018-12-20,70.16000366210938
2019-08-01,72.05999755859375
2018-08-14,73.02999877929688
2018-07-13,73.20999908447266
2018-10-17,73.63999938964844
2019-05-29,74.11000061035156
2019-03-26,75.43000030517578
2019-02-22,75.2699966430664
2019-10-04,75.5
2019-11-05,74.52999877929688
2019-12-27,74.76000213623047
2020-06-02,74.7699966430664
2019-12-30,73.45999908447266
2020-03-18,73.30999755859375
2020-06-05,72.83999633789062
2019-07-15,73.04000091552734
2018-12-03,73.0999984741211
2019-06-13,72.69000244140625
2019-01-04,71.56999969482422
2018-08-29,70.66000366210938
2019-02-05,71.62999725341797
2018-11-01,70.72000122070312
2019-08-16,68.08000183105469
2019-04-10,68.5
2019-09-17,68.16000366210938
2019-10-15,69.1500015258789
2020-01-02,68.33000183105469
2020-06-08,69.04000091552734
2019-10-18,68.19999694824219
2020-03-24,68.06999969482422
2020-06-11,68.66999816894531
2020-01-08,69.08000183105469
2019-04-25,69.70999908447266
2019-07-30,69.52999877929688
2019-02-20,71.08000183105469
2018-07-11,70.75
2018-09-13,70.88999938964844
2018-10-15,70.66000366210938
2019-06-28,69.18000030517578
2018-12-18,69.06999969482422
2018-11-16,68.66000366210938
2019-10-02,70.95999908447266
2020-03-27,71.18000030517578
2020-01-10,70.54000091552734
2019-10-24,69.5199966430664
2020-03-30,69.30999755859375
2020-06-17,69.52999877929688
2020-01-14,69.94000244140625
2020-04-02,69.70999908447266
2019-01-02,69.9000015258789
2019-08-14,70.4800033569336
2018-10-30,70.55000305175781
2019-06-11,69.72000122070312
2019-05-10,69.58000183105469
2019-04-08,70.2300033569336
2018-08-27,71.5
2018-07-26,71.58999633789062
2018-09-28,71.33000183105469
2019-03-07,70.41000366210938
2019-10-30,70.6500015258789
2020-01-17,70.68000030517578
2020-06-23,69.79000091552734
2020-04-08,70.4000015258789
2020-06-26,70.7300033569336
2019-03-22,70.88999938964844
2019-01-17,71.0
2019-08-29,71.87000274658203
2018-11-14,72.30000305175781
2019-06-26,72.30999755859375
2018-09-11,72.44000244140625
2018-07-09,73.08000183105469
2018-08-10,73.12999725341797
2019-04-23,73.4000015258789
2019-09-30,73.79000091552734
2020-01-23,73.77999877929688
2019-11-08,74.91000366210938
2020-04-14,75.52999877929688
2019-11-11,75.30000305175781
2020-01-29,75.68000030517578
2020-04-17,75.12000274658203
2018-07-24,74.7300033569336
2018-09-26,75.04000091552734
2019-05-08,75.6500015258789
2019-03-05,76.12000274658203
2019-02-01,76.26000213623047
2018-12-31,75.6500015258789
2018-11-29,74.87000274658203
2019-08-12,75.16999816894531
2019-07-11,74.9800033569336
2019-09-13,75.19000244140625
2019-11-14,75.69000244140625
2020-04-20,76.29000091552734
2020-02-04,76.30999755859375
2020-04-23,75.88999938964844
2018-12-14,75.2699966430664
2019-08-27,74.95999908447266
2018-08-08,74.4000015258789
2018-10-11,73.5
2018-11-12,74.30000305175781
2019-07-26,74.80000305175781
2019-06-24,74.33999633789062
2019-05-23,74.22000122070312
2019-03-20,74.27999877929688
2019-01-15,74.69999694824219
2019-11-20,75.77999877929688
2020-02-07,75.48999786376953
2020-02-10,75.19999694824219
2020-04-29,74.6500015258789
2019-11-26,75.73999786376953
2020-02-13,75.94999694824219
2019-01-30,75.73999786376953
2018-08-23,76.36000061035156
2018-09-24,76.19999694824219
2018-11-27,76.29000091552734
2018-10-26,76.75
2019-07-09,76.3499984741211
2019-06-07,74.61000061035156
2019-05-06,73.58999633789062
2019-04-04,72.62999725341797
2019-09-11,67.2699966430664
2019-11-29,63.77000045776367
2020-05-05,66.81999969482422
2019-12-02,68.12000274658203
2020-02-19,68.88999938964844
2020-05-08,67.69000244140625
2019-05-21,59.88999938964844
2019-03-18,36.369998931884766
2018-09-07,30.459999084472656
2018-08-06,34.220001220703125
2018-10-09,28.0
2019-02-14,26.8700008392334
2018-12-12,24.6299991607666
2019-07-24,20.280000686645508
2019-09-26,12.15999984741211
2019-10-28,13.960000038146973
2019-12-05,20.010000228881836
2020-05-11,18.59000015258789
2019-07-03,20.200000762939453
2020-02-25,20.610000610351562
2020-05-14,22.229999542236328
2020-02-28,20.489999771118164
2019-08-08,18.540000915527344
2019-06-05,20.309999465942383
2018-07-20,19.190000534057617
2018-08-21,19.479999542236328
2018-10-24,20.030000686645508
2019-04-02,22.0
2019-03-01,24.0
2019-01-28,25.100000381469727
2018-12-27,27.239999771118164
2019-09-09,27.81999969482422
2020-03-02,28.959999084472656
2020-05-20,27.299999237060547
2019-12-17,25.920000076293945
2020-03-05,27.450000762939453
2019-02-12,26.700000762939453
2019-01-11,25.559999465942383
2018-12-10,26.030000686645508
2019-08-23,28.010000228881836
2018-11-08,27.479999542236328
2019-07-22,26.270000457763672
2019-06-20,28.479999542236328
2018-09-05,29.059999465942383
2019-04-17,29.6299991607666
2019-09-24,27.670000076293945
2019-12-20,26.899999618530273
2020-05-26,29.1299991607666
2019-04-30,28.649999618530273
2019-12-23,29.43000030517578
2020-03-11,30.209999084472656
2020-05-29,30.639999389648438
2019-12-26,31.719999313354492
2020-06-01,29.780000686645508
2019-05-02,28.809999465942383
2019-02-27,30.31999969482422
2018-11-23,34.29999923706055
2019-08-06,34.2400016784668
2018-07-18,36.0
2018-09-20,35.36000061035156
2018-10-22,34.7599983215332
2019-07-05,37.11000061035156
2019-06-03,35.900001525878906
2019-10-09,36.599998474121094
2019-10-11,35.630001068115234
2020-03-17,35.779998779296875
2020-06-04,38.04999923706055
2019-10-14,39.63999938964844
2020-03-20,39.709999084472656
2018-11-06,43.40999984741211
2019-06-18,46.459999084472656
2019-05-17,44.209999084472656
2019-04-15,41.97999954223633
2019-03-14,34.16999816894531
2019-01-09,32.40999984741211
2018-08-02,32.27000045776367
2018-10-05,36.29999923706055
2019-08-21,36.16999816894531
2019-10-17,35.529998779296875
2020-03-23,35.08000183105469
2020-06-10,34.380001068115234
2019-02-25,35.33000183105469
2020-01-07,31.649999618530273
2020-03-26,31.559999465942383
2019-10-23,30.549999237060547
