Dates,OKE
2018-06-20,70.06999969482422
2018-06-21,68.77999877929688
2018-06-25,69.98999786376953
2018-06-22,68.69999694824219
2018-06-26,69.72000122070312
2018-06-27,69.75
2018-06-28,69.93000030517578
2018-06-29,69.83000183105469
2018-07-02,68.94999694824219
2018-07-03,69.33000183105469
2018-07-05,70.2300033569336
2018-07-16,71.20999908447266
2018-09-18,71.30999755859375
2019-01-24,71.22000122070312
2019-09-05,70.30999755859375
2018-11-21,70.86000061035156
2020-01-13,71.4000015258789
2020-04-01,70.01000213623047
2020-06-19,70.33000183105469
2019-10-29,70.12999725341797
2020-01-16,70.44000244140625
2020-06-22,69.93000030517578
2018-10-03,70.1500015258789
2018-07-31,70.37999725341797
2019-03-12,70.88999938964844
2019-02-08,71.29000091552734
2019-01-07,70.12000274658203
2018-12-06,70.58000183105469
2019-08-19,70.44000244140625
2019-07-18,68.12000274658203
2019-05-15,68.5
2019-09-20,67.51000213623047
2019-11-01,68.20999908447266
2020-04-07,68.23999786376953
2020-06-25,68.61000061035156
2020-06-16,68.73999786376953
2019-11-04,68.9000015258789
2020-01-22,68.04000091552734
2019-11-07,68.55000305175781
2020-04-13,66.94999694824219
2019-07-01,67.1500015258789
2019-05-30,67.5199966430664
2018-08-15,67.83999633789062
2018-10-18,67.47000122070312
2019-03-27,68.22000122070312
2019-01-22,67.22000122070312
2018-12-21,67.48999786376953
2019-09-03,67.80999755859375
2018-11-19,67.31999969482422
2019-08-02,66.68000030517578
2020-01-28,66.44999694824219
2020-04-16,65.91000366210938
2019-11-13,65.69999694824219
2020-01-31,66.08000183105469
2018-12-04,66.01000213623047
2018-11-02,65.83999633789062
2019-07-16,64.55999755859375
2018-08-30,65.0199966430664
2018-10-01,65.11000061035156
2019-06-14,65.95999908447266
2019-05-13,66.38999938964844
2019-04-11,67.97000122070312
2019-02-06,69.13999938964844
2019-09-18,69.5199966430664
2020-02-03,68.61000061035156
2020-04-22,69.11000061035156
2019-11-19,67.87000274658203
2020-02-06,68.43000030517578
2019-11-22,68.41000366210938
2019-03-25,68.18000030517578
2019-02-21,67.79000091552734
2018-12-19,68.94999694824219
2018-07-12,67.87999725341797
2018-09-14,68.43000030517578
2018-08-13,68.4800033569336
2018-10-16,68.61000061035156
2019-07-31,68.4000015258789
2019-05-28,68.72000122070312
2019-04-26,67.30999755859375
2020-04-28,65.22000122070312
2019-11-25,65.0199966430664
2020-02-12,64.80999755859375
2020-05-01,67.45999908447266
2020-05-04,67.0199966430664
2019-06-12,66.91999816894531
2019-04-09,67.79000091552734
2019-03-08,66.9800033569336
2019-02-04,65.9000015258789
2018-07-27,63.63999938964844
2018-08-28,64.61000061035156
2019-01-03,63.34000015258789
2019-08-15,63.22999954223633
2018-10-31,63.27000045776367
2019-09-16,65.5999984741211
2020-02-18,64.80999755859375
2020-05-07,62.529998779296875
2018-08-17,63.95000076293945
2019-12-04,63.689998626708984
2020-02-21,64.06999969482422
2018-12-17,63.970001220703125
2019-08-30,63.09000015258789
2018-11-15,62.38999938964844
2019-07-29,61.0099983215332
2019-06-27,60.369998931884766
2019-04-24,61.36000061035156
2018-07-10,62.20000076293945
2018-09-12,62.279998779296875
2019-02-19,60.34000015258789
2019-01-18,60.9900016784668
2020-02-24,59.099998474121094
2020-05-13,59.529998779296875
2019-12-10,59.75
2020-02-27,60.52000045776367
2019-12-13,61.34000015258789
2020-05-19,61.43000030517578
2019-03-06,62.75
2018-11-30,60.599998474121094
2019-08-13,59.369998931884766
2019-07-12,59.9900016784668
2019-06-10,59.15999984741211
2019-05-09,58.97999954223633
2018-07-25,59.709999084472656
2018-09-27,61.45000076293945
2018-10-29,60.189998626708984
2019-10-16,58.599998474121094
2019-12-16,56.470001220703125
2020-03-04,55.88999938964844
2020-05-22,54.52000045776367
2019-10-01,53.900001525878906
2019-12-19,50.790000915527344
2018-09-10,53.70000076293945
2019-05-24,53.31999969482422
2018-08-09,52.97999954223633
2019-04-22,53.95000076293945
2019-03-21,54.40999984741211
2019-01-16,54.279998779296875
2019-08-28,56.650001525878906
2018-11-13,57.63999938964844
2018-10-12,58.869998931884766
2019-06-25,59.72999954223633
2020-03-10,60.040000915527344
2020-05-28,59.79999923706055
2019-10-07,59.369998931884766
2020-03-13,60.959999084472656
2019-10-10,61.16999816894531
2020-03-16,61.900001525878906
2020-06-03,63.189998626708984
2018-11-28,62.58000183105469
2018-09-25,62.54999923706055
2018-07-23,62.650001525878906
2018-08-24,62.439998626708984
2019-07-10,62.290000915527344
2019-05-07,63.599998474121094
2019-04-05,64.19999694824219
2019-03-04,64.20999908447266
2019-01-31,65.16000366210938
2019-09-12,65.98999786376953
2019-12-31,66.20999908447266
2020-03-19,65.7699966430664
2020-01-03,65.13999938964844
2020-06-09,65.0199966430664
2019-02-15,65.05000305175781
2019-01-14,65.20999908447266
2018-07-06,66.08000183105469
2018-08-07,66.68000030517578
2018-10-10,67.70999908447266
2018-12-13,68.58000183105469
2019-08-26,68.12000274658203
2019-07-25,67.80000305175781
2019-05-22,67.87000274658203
2019-03-19,67.6500015258789
2020-01-06,64.29000091552734
2020-03-25,65.1500015258789
2020-06-12,64.26000213623047
2019-10-22,65.87000274658203
2020-01-09,65.9000015258789
2020-06-15,65.94999694824219
2019-10-25,65.43000030517578
2020-03-31,65.88999938964844
2020-06-18,65.58000183105469
2019-04-03,66.29000091552734
2018-08-22,66.75
2018-10-25,67.30999755859375
2019-01-29,67.12000274658203
2018-12-28,66.8499984741211
2018-11-26,68.37000274658203
2019-08-09,68.30999755859375
2019-07-08,68.80000305175781
2019-06-06,69.8499984741211
2019-09-10,69.01000213623047
2020-01-15,69.27999877929688
2020-04-03,69.29000091552734
2019-10-31,68.83999633789062
2020-04-06,69.37999725341797
2020-06-24,69.83999633789062
2018-11-09,70.3499984741211
2019-07-23,70.20999908447266
2019-06-21,69.31999969482422
2019-05-20,69.4800033569336
2019-04-18,70.54000091552734
2018-09-06,70.5199966430664
2018-10-08,69.87000274658203
2019-02-13,69.80999755859375
2018-12-11,70.04000091552734
2019-09-25,70.5999984741211
