Dates,EURUSD=X
2007-02-12,1.29629385471344
2007-02-13,1.3032032251358032
2007-02-15,1.3139914274215698
2007-02-14,1.313508152961731
2007-02-16,1.3138015270233154
2007-02-19,1.3152011632919312
2007-02-20,1.3148033618927002
2007-02-21,1.313905119895935
2007-02-22,1.312508225440979
2007-02-23,1.3168984651565552
2007-02-26,1.319400429725647
2007-04-29,1.3232064247131348
2007-03-28,1.322891354560852
2007-11-07,1.317002534866333
2007-09-04,1.3164995908737183
2008-04-15,1.3086949586868286
2008-05-21,1.3138015270233154
2008-01-25,1.3178529739379883
2007-05-14,1.314198613166809
2007-04-12,1.3115957975387573
2007-12-24,1.318791389465332
2007-11-22,1.319000244140625
2007-10-21,1.323504090309143
2007-09-19,1.328303575515747
2007-07-17,1.3318061828613281
2008-02-26,1.3312920331954956
2008-05-27,1.33159339427948
2008-06-02,1.3399077653884888
2007-08-01,1.3334044218063354
2008-04-13,1.3296988010406494
2008-03-12,1.333191156387329
2007-03-26,1.3365052938461304
2007-05-29,1.3315047025680542
2008-01-08,1.3334933519363403
2007-12-07,1.3358982801437378
2007-11-05,1.337005615234375
2007-10-04,1.33249831199646
2007-09-02,1.3373990058898926
2008-06-05,1.3432012796401978
2008-08-26,1.3401951789855957
2007-09-17,1.335505723953247
2007-08-16,1.3432012796401978
2007-04-10,1.3439956903457642
2007-03-09,1.3491089344024658
2007-07-15,1.3521004915237427
2008-03-27,1.3529053926467896
2007-06-13,1.3572019338607788
2008-01-23,1.361396312713623
2007-11-20,1.362434983253479
2008-04-28,1.3588987588882446
2008-06-11,1.3584003448486328
2007-12-05,1.3636053800582886
2007-10-02,1.3639029264450073
2007-04-25,1.3588987588882446
2007-05-27,1.3655046224594116
2007-07-30,1.3652063608169556
2007-06-28,1.3601001501083374
2008-03-10,1.3588064908981323
2008-02-07,1.3556013107299805
2008-05-13,1.3588987588882446
2008-07-16,1.360007643699646
2008-06-23,1.3540961742401123
2008-03-25,1.3527040481567383
2007-06-11,1.3483085632324219
2008-02-22,1.3521004915237427
2008-01-21,1.3542977571487427
2007-12-20,1.3596007823944092
2007-05-10,1.3523930311203003
2007-03-07,1.34969162940979
2007-04-08,1.3512965440750122
2007-10-17,1.3466018438339233
2007-08-14,1.3452069759368896
2008-06-26,1.3458044528961182
2007-05-31,1.3430029153823853
2008-06-29,1.3450080156326294
2008-07-02,1.3452069759368896
2007-09-30,1.3445920944213867
2007-08-29,1.3432012796401978
2008-04-09,1.3456052541732788
2007-06-26,1.3441944122314453
2008-02-05,1.349199891090393
2008-01-04,1.3520090579986572
2007-03-22,1.3492909669876099
2007-04-23,1.3428045511245728
2007-12-03,1.3360053300857544
2007-11-01,1.335594892501831
2008-07-08,1.3306012153625488
2007-11-16,1.3310085535049438
2007-10-15,1.33159339427948
2007-09-13,1.3379000425338745
2007-08-12,1.341597557067871
2007-07-11,1.3424079418182373
2008-02-20,1.3396027088165283
2007-03-05,1.3394052982330322
2007-05-08,1.347091555595398
2008-04-24,1.3468012809753418
2008-05-26,1.3448994159698486
2008-07-14,1.345496654510498
2008-07-17,1.344700574874878
2007-06-24,1.3536012172698975
2008-03-06,1.363493800163269
2007-05-23,1.3611923456192017
2008-01-02,1.3615074157714844
2007-03-20,1.3598966598510742
2007-10-30,1.3629920482635498
2007-08-27,1.3623977899551392
2007-07-26,1.3760079145431519
2008-04-07,1.3754022121429443
2008-06-10,1.378796935081482
2008-07-20,1.3784927129745483
2008-07-23,1.377695083618164
2007-09-11,1.379006028175354
2007-05-06,1.3807005882263184
2007-04-04,1.379805088043213
2007-06-07,1.3833937644958496
2007-07-09,1.3804908990859985
2008-03-21,1.3824948072433472
2008-02-18,1.3726081848144531
2008-01-17,1.3750051259994507
2007-11-14,1.3636053800582886
2008-04-22,1.3711966276168823
2008-05-08,1.3672035932540894
2008-05-11,1.367708444595337
2008-07-29,1.3707079887390137
2007-11-29,1.3787018060684204
2007-05-21,1.3796910047531128
2007-04-19,1.374098300933838
2007-09-26,1.3803004026412964
2007-07-24,1.367409110069275
2008-03-04,1.3689066171646118
2008-02-01,1.3613035678863525
2007-12-31,1.3534914255142212
2008-05-07,1.3428045511245728
2008-06-08,1.3424980640411377
2008-08-07,1.349400281906128
2008-01-15,1.347490906715393
2007-12-14,1.345496654510498
2007-04-02,1.3549952507019043
2007-03-01,1.3556932210922241
2007-06-05,1.366698980331421
2007-11-12,1.3637913465499878
2007-10-11,1.3598966598510742
2007-08-08,1.367409110069275
2008-04-20,1.3642005920410156
2008-03-19,1.3642005920410156
2007-08-23,1.361396312713623
2007-07-22,1.3620080947875977
2008-04-03,1.365392804145813
2007-06-20,1.3696004152297974
2008-01-30,1.3775053024291992
2007-04-17,1.384006381034851
2007-03-16,1.390801191329956
2007-11-27,1.3866932392120361
2007-09-24,1.3878093957901
2008-05-05,1.3865010738372803
2008-05-29,1.3979953527450562
2008-03-14,1.3969016075134277
2008-06-01,1.4078954458236694
2008-06-04,1.4092049598693848
2007-10-09,1.407400131225586
2007-08-06,1.4152077436447144
2007-07-05,1.4133076667785645
2008-03-17,1.4152077436447144
2007-05-02,1.4264928102493286
2007-02-27,1.4236091375350952
2007-06-03,1.4152077436447144
2008-02-14,1.4099997282028198
2007-12-12,1.4135074615478516
2008-05-20,1.4133076667785645
2008-08-25,1.4049086570739746
2008-08-28,1.4106959104537964
2008-01-28,1.414107084274292
2007-12-27,1.4201923608779907
2007-10-24,1.4190032482147217
2007-08-21,1.4203940629959106
2007-03-14,1.4176956415176392
2007-05-17,1.4217066764831543
