Dates,EURUSD=X
2007-02-12,1.3036959171295166
2007-02-13,1.304206132888794
2007-02-15,1.3148033618927002
2007-02-14,1.3168984651565552
2007-02-16,1.314699649810791
2007-02-19,1.3162916898727417
2007-02-20,1.318791389465332
2007-02-21,1.3164995908737183
2007-02-22,1.314198613166809
2007-02-23,1.3186001777648926
2007-02-26,1.3199926614761353
2007-04-29,1.326207160949707
2007-03-28,1.3238019943237305
2007-11-07,1.3240998983383179
2007-09-04,1.3203063011169434
2008-04-15,1.319400429725647
2008-05-21,1.314198613166809
2008-01-25,1.3186001777648926
2007-05-14,1.3183046579360962
2007-04-12,1.3162050247192383
2007-12-24,1.3199055194854736
2007-11-22,1.3221042156219482
2007-10-21,1.3242928981781006
2007-09-19,1.3281975984573364
2007-07-17,1.334098219871521
2008-02-26,1.3323917388916016
2008-05-27,1.33249831199646
2008-06-02,1.3410038948059082
2007-08-01,1.3399975299835205
2008-04-13,1.3342050313949585
2008-03-12,1.3345967531204224
2007-03-26,1.336594581604004
2007-05-29,1.337095022201538
2008-01-08,1.3352025747299194
2007-12-07,1.3396564722061157
2007-11-05,1.3380074501037598
2007-10-04,1.3382043838500977
2007-09-02,1.3377926349639893
2008-06-05,1.3441040515899658
2008-08-26,1.3432012796401978
2007-09-17,1.3380074501037598
2007-08-16,1.3452974557876587
2007-04-10,1.3441040515899658
2007-03-09,1.34969162940979
2007-07-15,1.3549033403396606
2008-03-27,1.3577916622161865
2007-06-13,1.359194278717041
2008-01-23,1.3616001605987549
2007-11-20,1.3629920482635498
2008-04-28,1.363754153251648
2008-06-11,1.3605997562408447
2007-12-05,1.364498496055603
2007-10-02,1.3663069009780884
2007-04-25,1.365392804145813
2007-05-27,1.36759614944458
2007-07-30,1.36759614944458
2007-06-28,1.3672035932540894
2008-03-10,1.3610997200012207
2008-02-07,1.3620080947875977
2008-05-13,1.3608959913253784
2008-07-16,1.3626948595046997
2008-06-23,1.3623050451278687
2008-03-25,1.3565024137496948
2007-06-11,1.3562999963760376
2008-02-22,1.3531982898712158
2008-01-21,1.3558034896850586
2007-12-20,1.3606922626495361
2007-05-10,1.3610997200012207
2007-03-07,1.3544079065322876
2007-04-08,1.3523015975952148
