Dates,NCLH
2019-12-13,51.380001068115234
2020-05-19,50.09000015258789
2019-03-06,51.41999816894531
2018-11-30,48.52000045776367
2019-08-13,47.83000183105469
2019-07-12,47.16999816894531
2019-06-10,46.70000076293945
2019-05-09,46.869998931884766
2018-07-25,47.61000061035156
2018-09-27,46.849998474121094
2018-10-29,46.75
2019-10-16,46.84000015258789
2019-12-16,46.45000076293945
2020-03-04,44.939998626708984
2020-05-22,41.709999084472656
2019-10-01,40.540000915527344
2019-12-19,39.540000915527344
2018-09-10,39.36000061035156
2019-05-24,39.84000015258789
2018-08-09,41.29999923706055
2019-04-22,41.5099983215332
2019-03-21,41.52000045776367
2019-01-16,40.5
2019-08-28,41.40999984741211
2018-11-13,42.810001373291016
2018-10-12,44.5
2019-06-25,45.029998779296875
2020-03-10,44.970001220703125
2020-05-28,45.779998779296875
2019-10-07,45.41999816894531
2020-03-13,45.459999084472656
2019-10-10,45.47999954223633
2020-03-16,45.59000015258789
2020-06-03,46.90999984741211
2018-11-28,46.25
2018-09-25,46.08000183105469
2018-07-23,46.720001220703125
2018-08-24,47.349998474121094
2019-07-10,47.25
2019-05-07,48.04999923706055
2019-04-05,49.31999969482422
2019-03-04,50.43000030517578
2019-01-31,51.290000915527344
2019-09-12,51.33000183105469
2019-12-31,51.54999923706055
2020-03-19,52.189998626708984
2020-01-03,50.65999984741211
2020-06-09,50.84000015258789
2019-02-15,51.349998474121094
2019-01-14,51.599998474121094
2018-07-06,52.06999969482422
2018-08-07,51.70000076293945
2018-10-10,52.11000061035156
2018-12-13,52.959999084472656
2019-08-26,53.119998931884766
2019-07-25,54.75
2019-05-22,55.15999984741211
2019-03-19,55.33000183105469
2020-01-06,55.439998626708984
2020-03-25,54.619998931884766
2020-06-12,54.540000915527344
2019-10-22,55.04999923706055
2020-01-09,54.29999923706055
2020-06-15,54.58000183105469
2019-10-25,54.970001220703125
2020-03-31,54.29999923706055
2020-06-18,54.040000915527344
2019-04-03,55.029998779296875
2018-08-22,54.79999923706055
2018-10-25,54.79999923706055
2019-01-29,54.560001373291016
2018-12-28,54.84000015258789
2018-11-26,55.470001220703125
2019-08-09,55.790000915527344
2019-07-08,55.060001373291016
2019-06-06,55.56999969482422
2019-09-10,55.380001068115234
2020-01-15,54.77000045776367
2020-04-03,53.2599983215332
2019-10-31,53.540000915527344
2020-04-06,53.900001525878906
2020-06-24,54.209999084472656
2018-11-09,55.41999816894531
2019-07-23,55.650001525878906
2019-06-21,56.58000183105469
2019-05-20,56.66999816894531
2019-04-18,56.81999969482422
2018-09-06,56.52000045776367
2018-10-08,55.65999984741211
2019-02-13,55.70000076293945
2018-12-11,56.709999084472656
2019-09-25,57.93000030517578
2020-01-21,58.13999938964844
2020-04-09,58.900001525878906
2019-11-06,57.630001068115234
2020-01-24,56.599998474121094
2020-01-27,56.220001220703125
2020-04-15,56.439998626708984
2018-12-26,56.790000915527344
2019-08-07,56.36000061035156
2019-06-04,56.7400016784668
2018-09-21,57.060001373291016
2018-07-19,56.11000061035156
2018-08-20,57.91999816894531
2018-10-23,56.58000183105469
2019-05-03,57.02000045776367
2019-04-01,56.959999084472656
2019-02-28,56.689998626708984
2019-11-12,56.790000915527344
2020-01-30,55.77000045776367
2019-11-15,55.91999816894531
2020-04-21,55.09000015258789
2019-04-16,55.41999816894531
2019-03-15,55.38999938964844
2019-02-11,56.7599983215332
2019-01-10,56.75
2019-08-22,55.630001068115234
2018-11-07,56.29999923706055
2018-08-03,56.29999923706055
2018-09-04,55.189998626708984
2019-06-19,55.31999969482422
2019-09-23,55.02000045776367
2019-11-18,54.380001068115234
2020-02-05,54.779998779296875
2020-04-24,54.27000045776367
2019-03-29,53.97999954223633
2019-11-21,51.560001373291016
2020-04-27,51.25
2020-02-11,51.029998779296875
2020-04-30,51.0099983215332
2019-05-01,52.529998779296875
2019-02-26,53.540000915527344
2019-01-25,53.11000061035156
2018-12-24,53.20000076293945
2019-09-06,53.59000015258789
2018-07-17,53.0099983215332
2018-09-19,53.220001220703125
2019-08-05,53.470001220703125
2019-10-08,51.630001068115234
2019-12-11,51.09000015258789
2019-11-27,49.880001068115234
2020-02-14,50.369998931884766
2020-05-06,50.33000183105469
2019-01-08,50.279998779296875
2018-12-07,51.849998474121094
2019-08-20,52.65999984741211
2018-11-05,52.619998931884766
2019-07-19,52.349998474121094
2018-10-04,51.84000015258789
2019-06-17,50.04999923706055
2019-05-16,49.54999923706055
2018-08-01,49.54999923706055
2019-03-13,48.900001525878906
2019-12-03,49.369998931884766
2020-02-20,49.900001525878906
2019-12-06,50.029998779296875
2020-05-12,49.290000915527344
2019-12-09,48.95000076293945
2020-02-26,48.540000915527344
2020-05-15,47.849998474121094
2019-03-28,47.7400016784668
2018-09-17,48.18000030517578
2018-08-16,48.470001220703125
2018-10-19,48.93000030517578
2019-04-29,48.88999938964844
2019-01-23,48.45000076293945
2019-09-04,48.38999938964844
2018-11-20,48.40999984741211
2019-07-02,47.0
2019-05-31,45.63999938964844
2019-12-12,45.93000030517578
2020-05-18,46.150001525878906
2019-09-27,46.810001373291016
2020-03-03,49.0
2020-05-21,48.869998931884766
2019-05-14,48.41999816894531
2018-08-31,48.779998779296875
2018-07-30,48.84000015258789
2018-10-02,49.470001220703125
2019-04-12,51.02000045776367
2019-03-11,50.79999923706055
2019-02-07,50.709999084472656
2019-07-17,50.15999984741211
2019-09-19,49.56999969482422
2019-10-21,49.310001373291016
2019-12-18,49.0
2020-03-06,48.540000915527344
2019-10-03,49.91999816894531
2020-03-09,50.38999938964844
2020-05-27,49.439998626708984
2019-12-24,50.7599983215332
2020-03-12,51.4900016784668
2018-12-20,51.79999923706055
2019-08-01,52.439998626708984
2018-08-14,52.849998474121094
2018-07-13,53.970001220703125
2018-10-17,53.599998474121094
2019-05-29,54.540000915527344
2019-03-26,53.119998931884766
2019-02-22,52.720001220703125
2019-10-04,53.33000183105469
2019-11-05,53.77000045776367
2019-12-27,53.2400016784668
2020-06-02,52.79999923706055
2019-12-30,52.95000076293945
2020-03-18,52.130001068115234
2020-06-05,50.650001525878906
2019-07-15,50.5
2018-12-03,51.220001220703125
2019-06-13,50.41999816894531
2019-01-04,49.130001068115234
2018-08-29,47.83000183105469
2019-02-05,47.7400016784668
2018-11-01,48.060001373291016
2019-08-16,47.099998474121094
2019-04-10,46.959999084472656
2019-09-17,47.29999923706055
2019-10-15,48.779998779296875
2020-01-02,48.79999923706055
2020-06-08,49.41999816894531
2019-10-18,49.130001068115234
2020-03-24,49.22999954223633
2020-06-11,49.56999969482422
2020-01-08,50.65999984741211
2019-04-25,49.95000076293945
2019-07-30,49.7599983215332
2019-02-20,50.66999816894531
2018-07-11,50.7400016784668
2018-09-13,51.529998779296875
2018-10-15,51.72999954223633
2019-06-28,50.75
2018-12-18,49.970001220703125
2018-11-16,50.689998626708984
2019-10-02,51.33000183105469
2020-03-27,51.95000076293945
2020-01-10,51.52000045776367
2019-10-24,50.04999923706055
2020-03-30,51.18000030517578
2020-06-17,51.459999084472656
2020-01-14,51.119998931884766
2020-04-02,50.83000183105469
2019-01-02,51.59000015258789
2019-08-14,52.47999954223633
2018-10-30,52.560001373291016
2019-06-11,53.5099983215332
2019-05-10,52.529998779296875
2019-04-08,52.2599983215332
2018-08-27,53.599998474121094
2018-07-26,53.91999816894531
2018-09-28,53.779998779296875
2019-03-07,53.939998626708984
2019-10-30,53.58000183105469
2020-01-17,52.97999954223633
2020-06-23,52.099998474121094
2020-04-08,52.86000061035156
2020-06-26,53.880001068115234
2019-03-22,54.5
2019-01-17,54.529998779296875
2019-08-29,54.349998474121094
2018-11-14,54.900001525878906
2019-06-26,55.209999084472656
2018-09-11,55.650001525878906
2018-07-09,55.189998626708984
2018-08-10,54.79999923706055
2019-04-23,54.59000015258789
2019-09-30,54.790000915527344
2020-01-23,56.0
2019-11-08,57.36000061035156
2020-04-14,58.040000915527344
2019-11-11,58.099998474121094
2020-01-29,58.810001373291016
2020-04-17,58.25
2018-07-24,58.279998779296875
2018-09-26,58.150001525878906
2019-05-08,57.25
2019-03-05,56.52000045776367
2019-02-01,56.47999954223633
2018-12-31,56.91999816894531
2018-11-29,57.52000045776367
2019-08-12,57.56999969482422
2019-07-11,57.29999923706055
2019-09-13,57.68000030517578
2019-11-14,57.150001525878906
2020-04-20,57.689998626708984
2020-02-04,58.540000915527344
2020-04-23,57.56999969482422
2018-12-14,57.47999954223633
2019-08-27,55.91999816894531
2018-08-08,55.22999954223633
2018-10-11,53.099998474121094
2018-11-12,54.41999816894531
2019-07-26,55.130001068115234
2019-06-24,52.77000045776367
2019-05-23,53.40999984741211
2019-03-20,52.75
2019-01-15,54.650001525878906
2019-11-20,54.900001525878906
2020-02-07,55.08000183105469
2020-02-10,52.310001373291016
2020-04-29,50.970001220703125
2019-11-26,51.310001373291016
2020-02-13,52.84000015258789
2019-01-30,52.90999984741211
2018-08-23,52.439998626708984
2018-09-24,51.4900016784668
2018-11-27,51.70000076293945
2018-10-26,48.369998931884766
2019-07-09,46.849998474121094
2019-06-07,42.18000030517578
2019-05-06,39.18000030517578
2019-04-04,36.15999984741211
2019-09-11,33.16999816894531
2019-11-29,33.209999084472656
2020-05-05,33.97999954223633
2019-12-02,33.08000183105469
2020-02-19,31.469999313354492
2020-05-08,28.0
2019-05-21,26.549999237060547
2019-03-18,19.709999084472656
2018-09-07,17.1200008392334
2018-08-06,14.779999732971191
2018-10-09,9.600000381469727
2019-02-14,9.869999885559082
2018-12-12,10.100000381469727
2019-07-24,9.829999923706055
2019-09-26,7.03000020980835
2019-10-28,7.25
2019-12-05,8.229999542236328
2020-05-11,8.4399995803833
2019-07-03,11.300000190734863
2020-02-25,14.329999923706055
2020-05-14,15.0
2020-02-28,12.010000228881836
2019-08-08,9.819999694824219
2019-06-05,10.40999984741211
2018-07-20,9.449999809265137
2018-08-21,8.079999923706055
2018-10-24,8.119999885559082
2019-04-02,8.800000190734863
2019-03-01,10.359999656677246
2019-01-28,10.90999984741211
2018-12-27,12.25
2019-09-09,11.0
2020-03-02,11.630000114440918
2020-05-20,11.390000343322754
2019-12-17,11.130000114440918
2020-03-05,11.800000190734863
2019-02-12,11.460000038146973
2019-01-11,10.8100004196167
2018-12-10,10.649999618530273
2019-08-23,10.920000076293945
2018-11-08,10.65999984741211
2019-07-22,10.90999984741211
2019-06-20,11.930000305175781
2018-09-05,14.079999923706055
2019-04-17,15.180000305175781
2019-09-24,13.699999809265137
2019-12-20,12.220000267028809
2020-05-26,11.029999732971191
2019-04-30,10.880000114440918
2019-12-23,11.390000343322754
2020-03-11,12.0
2020-05-29,11.529999732971191
2019-12-26,11.069999694824219
2020-06-01,9.899999618530273
2019-05-02,9.239999771118164
2019-02-27,10.319999694824219
2018-11-23,11.760000228881836
2019-08-06,11.880000114440918
2018-07-18,12.079999923706055
2018-09-20,12.8100004196167
2018-10-22,13.720000267028809
2019-07-05,15.25
2019-06-03,15.829999923706055
2019-10-09,15.930000305175781
2019-10-11,15.050000190734863
2020-03-17,15.710000038146973
2020-06-04,16.969999313354492
2019-10-14,16.700000762939453
2020-03-20,17.389999389648438
2018-11-06,21.600000381469727
2019-06-18,24.0
2019-05-17,23.149999618530273
2019-04-15,19.399999618530273
2019-03-14,16.450000762939453
2019-01-09,18.670000076293945
2018-08-02,18.170000076293945
2018-10-05,20.110000610351562
2019-08-21,18.860000610351562
2019-10-17,18.43000030517578
2020-03-23,17.719999313354492
2020-06-10,16.6299991607666
2019-02-25,17.040000915527344
2020-01-07,15.329999923706055
2020-03-26,14.5
2019-10-23,14.850000381469727
