Dates,NCLH
2019-06-28,53.060001373291016
2018-12-18,50.959999084472656
2018-11-16,51.119998931884766
2019-10-02,51.709999084472656
2020-03-27,52.36000061035156
2020-01-10,52.75
2019-10-24,53.209999084472656
2020-03-30,51.959999084472656
2020-06-17,51.560001373291016
2020-01-14,52.0
2020-04-02,50.9900016784668
2019-01-02,52.060001373291016
2019-08-14,52.61000061035156
2018-10-30,53.099998474121094
2019-06-11,53.70000076293945
2019-05-10,53.290000915527344
2019-04-08,52.47999954223633
2018-08-27,53.75
2018-07-26,54.36000061035156
2018-09-28,53.900001525878906
2019-03-07,54.29999923706055
2019-10-30,54.43000030517578
2020-01-17,53.70000076293945
2020-06-23,52.34000015258789
2020-04-08,52.86000061035156
2020-06-26,53.970001220703125
2019-03-22,54.7599983215332
2019-01-17,54.75
2019-08-29,54.790000915527344
2018-11-14,55.0
2019-06-26,55.45000076293945
2018-09-11,56.2599983215332
2018-07-09,56.36000061035156
2018-08-10,55.2400016784668
2019-04-23,55.31999969482422
2019-09-30,54.790000915527344
2020-01-23,56.029998779296875
2019-11-08,57.52000045776367
2020-04-14,58.56999969482422
2019-11-11,58.47999954223633
2020-01-29,59.20000076293945
2020-04-17,59.099998474121094
2018-07-24,58.5
2018-09-26,58.790000915527344
2019-05-08,57.7400016784668
2019-03-05,57.08000183105469
2019-02-01,56.54999923706055
2018-12-31,57.029998779296875
2018-11-29,58.060001373291016
2019-08-12,58.22999954223633
2019-07-11,57.97999954223633
2019-09-13,57.77000045776367
2019-11-14,57.869998931884766
2020-04-20,57.75
2020-02-04,58.849998474121094
2020-04-23,59.0
2018-12-14,58.130001068115234
2019-08-27,56.79999923706055
2018-08-08,58.119998931884766
2018-10-11,53.119998931884766
2018-11-12,54.81999969482422
2019-07-26,55.15999984741211
2019-06-24,53.130001068115234
2019-05-23,54.75
2019-03-20,54.189998626708984
2019-01-15,55.43000030517578
2019-11-20,55.16999816894531
2020-02-07,55.779998779296875
2020-02-10,53.4900016784668
2020-04-29,52.25
2019-11-26,51.599998474121094
2020-02-13,52.849998474121094
2019-01-30,53.40999984741211
2018-08-23,52.439998626708984
2018-09-24,52.09000015258789
2018-11-27,51.70000076293945
2018-10-26,51.4900016784668
2019-07-09,48.119998931884766
2019-06-07,44.4900016784668
2019-05-06,42.95000076293945
2019-04-04,39.560001373291016
2019-09-11,35.06999969482422
2019-11-29,33.279998779296875
2020-05-05,37.099998474121094
2019-12-02,35.38999938964844
2020-02-19,34.25
2020-05-08,31.309999465942383
2019-05-21,27.399999618530273
2019-03-18,23.93000030517578
2018-09-07,22.239999771118164
2018-08-06,19.360000610351562
2018-10-09,11.489999771118164
2019-02-14,13.329999923706055
2018-12-12,10.460000038146973
2019-07-24,11.510000228881836
2019-09-26,9.729999542236328
2019-10-28,8.029999732971191
2019-12-05,9.09000015258789
2020-05-11,8.949999809265137
2019-07-03,12.0
2020-02-25,17.149999618530273
2020-05-14,16.799999237060547
2020-02-28,14.3100004196167
2019-08-08,11.109999656677246
2019-06-05,10.539999961853027
2018-07-20,10.5
2018-08-21,9.15999984741211
2018-10-24,9.0600004196167
2019-04-02,9.199999809265137
2019-03-01,12.270000457763672
2019-01-28,11.460000038146973
2018-12-27,12.720000267028809
2019-09-09,12.050000190734863
2020-03-02,12.489999771118164
2020-05-20,11.600000381469727
2019-12-17,11.9399995803833
2020-03-05,12.199999809265137
2019-02-12,11.960000038146973
2019-01-11,11.100000381469727
2018-12-10,11.300000190734863
2019-08-23,10.949999809265137
2018-11-08,11.369999885559082
2019-07-22,11.039999961853027
2019-06-20,12.329999923706055
2018-09-05,14.4399995803833
2019-04-17,16.219999313354492
2019-09-24,15.25
2019-12-20,12.569999694824219
2020-05-26,12.75
2019-04-30,11.789999961853027
2019-12-23,11.399999618530273
2020-03-11,12.829999923706055
2020-05-29,12.15999984741211
2019-12-26,11.890000343322754
2020-06-01,11.0
2019-05-02,9.9399995803833
2019-02-27,10.520000457763672
2018-11-23,11.880000114440918
2019-08-06,12.920000076293945
2018-07-18,12.760000228881836
2018-09-20,12.960000038146973
2018-10-22,14.720000267028809
2019-07-05,15.359999656677246
2019-06-03,17.760000228881836
2019-10-09,17.3799991607666
2019-10-11,15.279999732971191
2020-03-17,15.880000114440918
2020-06-04,17.979999542236328
2019-10-14,16.799999237060547
2020-03-20,18.15999984741211
2018-11-06,24.209999084472656
2019-06-18,25.280000686645508
2019-05-17,25.049999237060547
2019-04-15,22.709999084472656
2019-03-14,16.760000228881836
2019-01-09,19.579999923706055
2018-08-02,18.360000610351562
2018-10-05,22.459999084472656
2019-08-21,18.969999313354492
2019-10-17,18.5
2020-03-23,19.889999389648438
2020-06-10,17.530000686645508
2019-02-25,17.299999237060547
2020-01-07,17.219999313354492
2020-03-26,14.550000190734863
2019-10-23,16.200000762939453
