Dates,AIZ
2018-06-20,99.31999969482422
2018-06-21,101.12000274658203
2018-06-25,102.12999725341797
2018-06-22,101.44000244140625
2018-06-26,99.98999786376953
2018-06-27,101.05000305175781
2018-06-28,101.87000274658203
2018-06-29,103.43000030517578
2018-07-02,102.58000183105469
2018-07-03,103.44999694824219
2018-07-05,102.4000015258789
2018-07-16,104.2300033569336
2018-09-18,104.4800033569336
2019-01-24,106.4000015258789
2019-09-05,106.11000061035156
2018-11-21,107.12999725341797
2020-01-13,106.5
2020-04-01,107.30999755859375
2020-06-19,107.02999877929688
2019-10-29,107.55000305175781
2020-01-16,106.69999694824219
2020-06-22,106.0
2018-10-03,106.04000091552734
2018-07-31,106.88999938964844
2019-03-12,106.94000244140625
2019-02-08,108.51000213623047
2019-01-07,109.04000091552734
2018-12-06,109.19000244140625
2019-08-19,109.36000061035156
2019-07-18,109.30000305175781
2019-05-15,107.33000183105469
2019-09-20,107.16999816894531
2019-11-01,104.9800033569336
2020-04-07,105.3499984741211
2020-06-25,105.62999725341797
2020-06-16,105.20999908447266
2019-11-04,104.1500015258789
2020-01-22,105.36000061035156
2019-11-07,106.87000274658203
2020-04-13,107.5999984741211
2019-07-01,105.91999816894531
2019-05-30,105.05999755859375
2018-08-15,104.69999694824219
2018-10-18,105.01000213623047
2019-03-27,104.2699966430664
2019-01-22,104.41000366210938
2018-12-21,103.12999725341797
2019-09-03,104.63999938964844
2018-11-19,104.04000091552734
2019-08-02,103.04000091552734
2020-01-28,101.52999877929688
2020-04-16,101.55999755859375
2019-11-13,100.88999938964844
2020-01-31,101.95999908447266
2018-12-04,102.98999786376953
2018-11-02,103.08000183105469
2019-07-16,101.4000015258789
2018-08-30,100.33999633789062
2018-10-01,100.1500015258789
2019-06-14,101.05000305175781
2019-05-13,101.08999633789062
2019-04-11,103.3499984741211
2019-02-06,102.63999938964844
2019-09-18,104.87999725341797
2020-02-03,105.02999877929688
2020-04-22,105.1500015258789
2019-11-19,103.08999633789062
2020-02-06,102.98999786376953
2019-11-22,104.1500015258789
2019-03-25,106.01000213623047
2019-02-21,105.33999633789062
2018-12-19,106.05000305175781
2018-07-12,105.66999816894531
2018-09-14,107.18000030517578
2018-08-13,107.2699966430664
2018-10-16,107.62000274658203
2019-07-31,107.12999725341797
2019-05-28,107.68000030517578
2019-04-26,105.41000366210938
2020-04-28,102.9000015258789
2019-11-25,100.41000366210938
2020-02-12,102.05999755859375
2020-05-01,102.1500015258789
2020-05-04,103.7300033569336
2019-06-12,105.56999969482422
2019-04-09,105.94999694824219
2019-03-08,104.19999694824219
2019-02-04,98.70999908447266
2018-07-27,96.04000091552734
2018-08-28,95.83999633789062
2019-01-03,93.91999816894531
2019-08-15,94.38999938964844
2018-10-31,94.91999816894531
2019-09-16,97.0199966430664
2020-02-18,96.77999877929688
2020-05-07,95.48999786376953
2018-08-17,96.25
2019-12-04,96.70999908447266
2020-02-21,97.5
2018-12-17,101.91999816894531
2019-08-30,102.4800033569336
2018-11-15,103.31999969482422
2019-07-29,103.06999969482422
2019-06-27,99.69000244140625
2019-04-24,98.61000061035156
2018-07-10,98.80000305175781
2018-09-12,98.68000030517578
2019-02-19,96.37000274658203
2019-01-18,96.55000305175781
2020-02-24,96.9800033569336
2020-05-13,97.37000274658203
2019-12-10,97.16000366210938
2020-02-27,97.08000183105469
2019-12-13,96.83999633789062
2020-05-19,97.16999816894531
2019-03-06,96.5199966430664
2018-11-30,95.13999938964844
2019-08-13,89.56999969482422
2019-07-12,90.31999969482422
2019-06-10,88.86000061035156
2019-05-09,89.54000091552734
2018-07-25,89.9000015258789
2018-09-27,89.52999877929688
2018-10-29,89.08999633789062
2019-10-16,89.47000122070312
2019-12-16,88.7300033569336
2020-03-04,88.05000305175781
2020-05-22,85.76000213623047
2019-10-01,85.05999755859375
2019-12-19,82.47000122070312
2018-09-10,82.30999755859375
2019-05-24,84.83999633789062
2018-08-09,87.58000183105469
2019-04-22,88.23999786376953
2019-03-21,88.30999755859375
2019-01-16,88.4800033569336
2019-08-28,89.44000244140625
2018-11-13,90.01000213623047
