Dates,CCI
2020-05-13,108.58999633789062
2019-12-10,110.51000213623047
2020-02-27,112.37000274658203
2019-12-13,113.37000274658203
2020-05-19,114.94999694824219
2019-03-06,115.33999633789062
2018-11-30,115.41000366210938
2019-08-13,117.5999984741211
2019-07-12,117.58000183105469
2019-06-10,116.66000366210938
2019-05-09,117.16999816894531
2018-07-25,117.5199966430664
2018-09-27,115.83999633789062
2018-10-29,115.18000030517578
2019-10-16,114.7699966430664
2019-12-16,112.70999908447266
2020-03-04,112.75
2020-05-22,111.30999755859375
2019-10-01,111.18000030517578
2019-12-19,106.55999755859375
2018-09-10,107.63999938964844
2019-05-24,107.87999725341797
2018-08-09,109.23999786376953
2019-04-22,108.66000366210938
2019-03-21,107.62000274658203
2019-01-16,108.6500015258789
2019-08-28,108.87000274658203
2018-11-13,109.69999694824219
2018-10-12,109.5999984741211
2019-06-25,107.54000091552734
2020-03-10,107.12000274658203
2020-05-28,107.72000122070312
2019-10-07,107.18000030517578
2020-03-13,107.8499984741211
2019-10-10,107.86000061035156
2020-03-16,108.01000213623047
2020-06-03,108.3499984741211
2018-11-28,109.20999908447266
2018-09-25,110.30000305175781
2018-07-23,112.87999725341797
2018-08-24,114.7699966430664
2019-07-10,114.58999633789062
2019-05-07,115.11000061035156
2019-04-05,116.2699966430664
2019-03-04,117.19999694824219
2019-01-31,117.2699966430664
2019-09-12,117.63999938964844
2019-12-31,119.23999786376953
2020-03-19,119.43000030517578
2020-01-03,118.43000030517578
2020-06-09,118.62999725341797
2019-02-15,118.95999908447266
2019-01-14,118.55000305175781
2018-07-06,118.5
2018-08-07,119.12000274658203
2018-10-10,120.19999694824219
2018-12-13,120.55999755859375
2019-08-26,120.38999938964844
2019-07-25,119.94000244140625
2019-05-22,120.2300033569336
2019-03-19,120.12999725341797
2020-01-06,118.81999969482422
2020-03-25,118.70999908447266
2020-06-12,120.0
2019-10-22,119.37000274658203
2020-01-09,119.77999877929688
2020-06-15,120.30000305175781
2019-10-25,121.22000122070312
2020-03-31,121.69999694824219
2020-06-18,121.58999633789062
2019-04-03,123.62000274658203
2018-08-22,124.4000015258789
2018-10-25,125.66000366210938
2019-01-29,124.37000274658203
2018-12-28,125.13999938964844
2018-11-26,125.58999633789062
2019-08-09,125.23999786376953
2019-07-08,126.0999984741211
2019-06-06,127.12999725341797
2019-09-10,127.68000030517578
2020-01-15,125.97000122070312
2020-04-03,126.88999938964844
2019-10-31,126.4000015258789
2020-04-06,127.25
2020-06-24,128.1999969482422
2018-11-09,128.3699951171875
2019-07-23,128.5800018310547
2019-06-21,128.74000549316406
2019-05-20,128.75
2019-04-18,129.1999969482422
2018-09-06,129.36000061035156
2018-10-08,129.8800048828125
2019-02-13,130.35000610351562
2018-12-11,130.60000610351562
2019-09-25,128.9600067138672
2020-01-21,129.10000610351562
2020-04-09,127.5199966430664
2019-11-06,127.22000122070312
2020-01-24,123.94000244140625
2020-01-27,122.69999694824219
2020-04-15,123.83999633789062
2018-12-26,124.36000061035156
2019-08-07,123.1500015258789
2019-06-04,124.69999694824219
2018-09-21,124.31999969482422
2018-07-19,125.93000030517578
2018-08-20,126.69999694824219
2018-10-23,125.29000091552734
2019-05-03,125.22000122070312
2019-04-01,125.11000061035156
2019-02-28,124.83000183105469
2019-11-12,124.88999938964844
2020-01-30,124.80999755859375
2019-11-15,126.13999938964844
2020-04-21,126.5
2019-04-16,128.0500030517578
2019-03-15,127.98999786376953
2019-02-11,128.07000732421875
2019-01-10,127.8499984741211
2019-08-22,126.08999633789062
2018-11-07,125.30000305175781
2018-08-03,126.76000213623047
2018-09-04,127.76000213623047
2019-06-19,129.66000366210938
2019-09-23,129.02999877929688
2019-11-18,127.06999969482422
2020-02-05,127.83999633789062
2020-04-24,131.89999389648438
2019-03-29,132.05999755859375
2019-11-21,131.9600067138672
2020-04-27,134.64999389648438
2020-02-11,135.35000610351562
2020-04-30,136.38999938964844
2019-05-01,135.6999969482422
2019-02-26,136.27000427246094
2019-01-25,137.30999755859375
2018-12-24,133.89999389648438
2019-09-06,133.69000244140625
2018-07-17,136.00999450683594
2018-09-19,137.25
2019-08-05,136.9499969482422
2019-10-08,137.85000610351562
2019-12-11,136.9199981689453
2019-11-27,136.3800048828125
2020-02-14,135.83999633789062
2020-05-06,133.4600067138672
2019-01-08,131.97000122070312
2018-12-07,131.08999633789062
2019-08-20,130.9199981689453
2018-11-05,133.4600067138672
2019-07-19,134.8000030517578
2018-10-04,134.83999633789062
2019-06-17,135.47999572753906
2019-05-16,135.5500030517578
2018-08-01,136.27999877929688
2019-03-13,136.6300048828125
2019-12-03,134.85000610351562
2020-02-20,134.14999389648438
2019-12-06,134.05999755859375
2020-05-12,133.1999969482422
2019-12-09,128.60000610351562
2020-02-26,128.33999633789062
2020-05-15,127.0199966430664
2019-03-28,127.73999786376953
2018-09-17,129.27999877929688
2018-08-16,129.60000610351562
2018-10-19,130.88999938964844
2019-04-29,132.47999572753906
2019-01-23,132.85000610351562
2019-09-04,134.22000122070312
2018-11-20,135.50999450683594
2019-07-02,135.94000244140625
2019-05-31,135.19000244140625
2019-12-12,136.57000732421875
2020-05-18,139.2899932861328
2019-09-27,141.14999389648438
2020-03-03,141.8699951171875
2020-05-21,142.13999938964844
2019-05-14,142.24000549316406
2018-08-31,141.80999755859375
2018-07-30,142.80999755859375
2018-10-02,143.58999633789062
2019-04-12,145.07000732421875
2019-03-11,145.6300048828125
2019-02-07,145.72000122070312
2019-07-17,146.32000732421875
2019-09-19,147.8800048828125
2019-10-21,147.91000366210938
2019-12-18,148.6999969482422
2020-03-06,147.8800048828125
2019-10-03,147.75
2020-03-09,146.35000610351562
2020-05-27,147.60000610351562
2019-12-24,149.47000122070312
2020-03-12,149.39999389648438
2018-12-20,147.77000427246094
2019-08-01,146.3000030517578
2018-08-14,142.36000061035156
2018-07-13,140.4199981689453
2018-10-17,140.0
2019-05-29,139.6699981689453
2019-03-26,138.5500030517578
2019-02-22,142.6300048828125
2019-10-04,143.27000427246094
2019-11-05,141.91000366210938
2019-12-27,142.0399932861328
2020-06-02,142.1999969482422
2019-12-30,142.91000366210938
2020-03-18,142.82000732421875
2020-06-05,142.47999572753906
2019-07-15,141.97999572753906
2018-12-03,139.82000732421875
2019-06-13,139.19000244140625
2019-01-04,137.3000030517578
2018-08-29,138.0800018310547
2019-02-05,138.50999450683594
2018-11-01,138.02000427246094
2019-08-16,138.0
2019-04-10,137.80999755859375
2019-09-17,138.4199981689453
2019-10-15,138.60000610351562
2020-01-02,137.0
2020-06-08,136.44000244140625
2019-10-18,134.77000427246094
2020-03-24,140.86000061035156
2020-06-11,144.99000549316406
2020-01-08,144.0500030517578
2019-04-25,143.77000427246094
2019-07-30,142.08999633789062
2019-02-20,141.89999389648438
2018-07-11,141.8300018310547
2018-09-13,141.24000549316406
2018-10-15,140.39999389648438
2019-06-28,140.1999969482422
2018-12-18,139.74000549316406
2018-11-16,139.74000549316406
2019-10-02,137.27999877929688
2020-03-27,134.3000030517578
2020-01-10,134.1999969482422
2019-10-24,133.80999755859375
2020-03-30,133.05999755859375
2020-06-17,132.0
2020-01-14,131.44000244140625
2020-04-02,131.97999572753906
2019-01-02,133.9199981689453
2019-08-14,134.74000549316406
2018-10-30,137.30999755859375
2019-06-11,137.0
2019-05-10,137.05999755859375
2019-04-08,138.33999633789062
2018-08-27,136.82000732421875
2018-07-26,132.8800048828125
2018-09-28,134.44000244140625
2019-03-07,134.97999572753906
2019-10-30,134.55999755859375
2020-01-17,134.1300048828125
2020-06-23,134.4199981689453
2020-04-08,135.02999877929688
2020-06-26,135.22999572753906
2019-03-22,135.69000244140625
2019-01-17,136.77000427246094
2019-08-29,136.9199981689453
2018-11-14,135.36000061035156
2019-06-26,133.72999572753906
2018-09-11,133.3000030517578
2018-07-09,134.83999633789062
2018-08-10,135.02999877929688
2019-04-23,137.5500030517578
2019-09-30,140.0
2020-01-23,142.4600067138672
2019-11-08,142.8300018310547
2020-04-14,140.8699951171875
2019-11-11,140.72999572753906
2020-01-29,141.5
2020-04-17,141.4499969482422
2018-07-24,142.1999969482422
2018-09-26,142.66000366210938
2019-05-08,142.6999969482422
2019-03-05,142.67999267578125
2019-02-01,141.4199981689453
2018-12-31,139.91000366210938
2018-11-29,140.77000427246094
2019-08-12,142.55999755859375
2019-07-11,143.85000610351562
2019-09-13,143.47999572753906
2019-11-14,144.44000244140625
2020-04-20,145.25
2020-02-04,146.2100067138672
2020-04-23,148.33999633789062
2018-12-14,149.1999969482422
2019-08-27,150.2100067138672
2018-08-08,150.7100067138672
2018-10-11,150.41000366210938
2018-11-12,151.77999877929688
2019-07-26,151.97000122070312
2019-06-24,151.24000549316406
2019-05-23,151.7899932861328
2019-03-20,150.92999267578125
2019-01-15,151.86000061035156
2019-11-20,150.75999450683594
2020-02-07,151.2100067138672
2020-02-10,151.05999755859375
2020-04-29,153.0
2019-11-26,163.50999450683594
2020-02-13,163.44000244140625
2019-01-30,164.22000122070312
2018-08-23,166.39999389648438
2018-09-24,166.25999450683594
2018-11-27,166.85000610351562
2018-10-26,167.94000244140625
2019-07-09,168.75
2019-06-07,168.49000549316406
2019-05-06,167.9199981689453
2019-04-04,165.1699981689453
2019-09-11,156.25
2019-11-29,147.97000122070312
2020-05-05,156.52000427246094
2019-12-02,162.49000549316406
2020-02-19,164.22000122070312
2020-05-08,164.1199951171875
2019-05-21,161.58999633789062
2019-03-18,155.25999450683594
2018-09-07,159.42999267578125
2018-08-06,156.11000061035156
2018-10-09,150.35000610351562
2019-02-14,158.0
2018-12-12,147.36000061035156
2019-07-24,153.25999450683594
2019-09-26,148.67999267578125
2019-10-28,138.1199951171875
2019-12-05,136.5
2020-05-11,128.69000244140625
2019-07-03,124.4000015258789
2020-02-25,134.97999572753906
2020-05-14,143.74000549316406
2020-02-28,141.8000030517578
2019-08-08,148.66000366210938
2019-06-05,147.80999755859375
2018-07-20,140.22999572753906
2018-08-21,146.97000122070312
2018-10-24,147.52999877929688
2019-04-02,150.0
2019-03-01,154.47999572753906
2019-01-28,158.02999877929688
2018-12-27,164.77000427246094
2019-09-09,163.57000732421875
2020-03-02,165.89999389648438
2020-05-20,166.30999755859375
2019-12-17,165.02999877929688
2020-03-05,167.8300018310547
2019-02-12,166.52000427246094
2019-01-11,160.89999389648438
2018-12-10,165.19000244140625
2019-08-23,163.77999877929688
2018-11-08,162.25
2019-07-22,164.72000122070312
2019-06-20,166.0
2018-09-05,163.47999572753906
2019-04-17,159.89999389648438
2019-09-24,158.0
2019-12-20,157.8000030517578
2020-05-26,159.97999572753906
2019-04-30,159.94000244140625
2019-12-23,157.92999267578125
2020-03-11,158.24000549316406
2020-05-29,160.8300018310547
2019-12-26,160.25
2020-06-01,158.55999755859375
2019-05-02,152.80999755859375
2019-02-27,152.6999969482422
2018-11-23,157.4499969482422
2019-08-06,156.02000427246094
2018-07-18,154.19000244140625
2018-09-20,152.75999450683594
2018-10-22,156.8800048828125
2019-07-05,161.1699981689453
2019-06-03,163.07000732421875
2019-10-09,169.1999969482422
2019-10-11,172.5399932861328
2020-03-17,175.6199951171875
2020-06-04,175.9499969482422
2019-10-14,176.85000610351562
2020-03-20,174.27999877929688
2018-11-06,170.5500030517578
2019-06-18,173.1699981689453
2019-05-17,176.61000061035156
2019-04-15,175.74000549316406
2019-03-14,171.6199951171875
2019-01-09,165.6999969482422
2018-08-02,167.8300018310547
2018-10-05,172.0
2019-08-21,172.24000549316406
2019-10-17,168.8800048828125
2020-03-23,170.7899932861328
2020-06-10,170.0
2019-02-25,167.77999877929688
2020-01-07,165.83999633789062
2020-03-26,164.88999938964844
2019-10-23,164.8300018310547
