Dates,CCI
2020-03-25,112.63380432128906
2020-06-12,113.04312896728516
2019-10-22,113.50006866455078
2020-01-09,113.76660919189453
2020-06-15,113.83323669433594
2019-10-25,114.88037109375
2020-03-31,114.9375
2020-06-18,115.14692687988281
2019-04-03,117.6029281616211
2018-08-22,117.89803314208984
2018-10-25,119.00228881835938
2019-01-29,119.12237548828125
2018-12-28,120.10215759277344
2018-11-26,119.74674987792969
2019-08-09,119.66028594970703
2019-07-08,120.80339050292969
2019-06-06,121.41817474365234
2019-09-10,120.55363464355469
2020-01-15,120.34230041503906
2020-04-03,120.5920639038086
2019-10-31,121.39895629882812
2020-04-06,122.2154541015625
2020-06-24,122.9551010131836
2018-11-09,121.67752838134766
2019-07-23,123.31051635742188
2019-06-21,123.32013702392578
2019-05-20,123.1568374633789
2019-04-18,124.01175689697266
2018-09-06,123.44499969482422
2018-10-08,124.71297454833984
2019-02-13,125.1164321899414
2018-12-11,123.65632629394531
2019-09-25,123.79080200195312
2020-01-21,122.37875366210938
2020-04-09,119.69871520996094
2019-11-06,119.27605438232422
2020-01-24,117.78713989257812
2020-01-27,117.74872589111328
2020-04-15,118.56523132324219
2018-12-26,118.26744079589844
2019-08-07,117.82557678222656
2019-06-04,119.12237548828125
2018-09-21,118.728515625
2018-07-19,120.82260131835938
2018-08-20,119.5450210571289
2018-10-23,119.1415786743164
2019-05-03,119.87162780761719
2019-04-01,119.85240173339844
2019-02-28,118.37311553955078
2019-11-12,118.83419036865234
2020-01-30,119.1415786743164
2019-11-15,120.72654724121094
2020-04-21,121.32210540771484
2019-04-16,121.88885498046875
2019-03-15,122.22505950927734
2019-02-11,122.50363159179688
2019-01-10,122.23467254638672
2019-08-22,118.62284851074219
2018-11-07,120.12136840820312
2018-08-03,121.63909912109375
2018-09-04,122.6573257446289
2019-06-19,122.79181671142578
2019-09-23,121.14920043945312
2019-11-18,120.56324768066406
2020-02-05,122.6573257446289
2020-04-24,124.88587951660156
2019-03-29,126.6341552734375
2019-11-21,126.66297149658203
2020-04-27,129.26617431640625
2020-02-11,129.7272491455078
2020-04-30,129.89051818847656
2019-05-01,129.40065002441406
2019-02-26,130.5437469482422
2019-01-25,129.7656707763672
2018-12-24,128.39501953125
2019-09-06,129.13119506835938
2018-07-17,131.72718811035156
2018-09-19,131.77560424804688
2019-08-05,132.33743286132812
2019-10-08,132.62802124023438
2019-12-11,131.52377319335938
2019-11-27,130.91351318359375
2020-02-14,129.07305908203125
2020-05-06,126.37053680419922
2019-01-08,126.38021087646484
2018-12-07,126.26399993896484
2019-08-20,126.04119110107422
2018-11-05,129.07305908203125
2019-07-19,130.3032684326172
2018-10-04,130.02235412597656
2019-06-17,130.8553924560547
2019-05-16,131.0782012939453
2018-08-01,131.81436157226562
2019-03-13,130.00299072265625
2019-12-03,128.365966796875
2020-02-20,129.01495361328125
2019-12-06,128.5596923828125
2020-05-12,127.4941635131836
2019-12-09,122.89306640625
2020-02-26,121.54664611816406
2020-05-15,122.45716857910156
2019-03-28,123.69705200195312
2018-09-17,125.15972900390625
2018-08-16,125.41157531738281
2018-10-19,126.48677062988281
2019-04-29,126.0799560546875
2019-01-23,128.52093505859375
2019-09-04,129.08274841308594
2018-11-20,129.6445770263672
2019-07-02,130.9910125732422
2019-05-31,128.9568328857422
2019-12-12,132.0274658203125
2020-05-18,133.9163360595703
2019-09-27,136.5220489501953
2020-03-03,136.8126220703125
2020-05-21,137.06446838378906
2019-05-14,137.50035095214844
2018-08-31,134.584716796875
2018-07-30,137.94593811035156
2018-10-02,138.43995666503906
2019-04-12,140.3191375732422
2019-03-11,139.9801025390625
2019-02-07,140.6194305419922
2019-07-17,141.52996826171875
2019-09-19,141.7527618408203
2019-10-21,142.9635467529297
2019-12-18,141.49122619628906
2020-03-06,141.8592987060547
2019-10-03,141.375
2020-03-09,140.6194305419922
2020-05-27,142.95388793945312
2019-12-24,144.39720153808594
2020-03-12,142.45986938476562
2018-12-20,141.849609375
2019-08-01,138.98239135742188
2018-08-14,134.9528045654297
2018-07-13,134.31350708007812
2018-10-17,135.55862426757812
2019-05-29,133.244140625
2019-03-26,134.7285614013672
2019-02-22,139.14266967773438
2019-10-04,137.25787353515625
2019-11-05,137.93170166015625
2019-12-27,137.2871856689453
2020-06-02,138.1270294189453
2019-12-30,139.01571655273438
2020-03-18,136.8086395263672
2020-06-05,138.6739044189453
2019-07-15,134.64064025878906
2018-12-03,135.75393676757812
2019-06-13,133.5859375
2019-01-04,133.302734375
2018-08-29,134.12306213378906
2019-02-05,134.68948364257812
2018-11-01,134.22071838378906
2019-08-16,133.86915588378906
2019-04-10,134.03517150878906
2019-09-17,134.98245239257812
2019-10-15,133.478515625
2020-01-02,132.94140625
2020-06-08,131.49606323242188
2019-10-18,131.53514099121094
2020-03-24,136.3105926513672
2020-06-11,140.6856689453125
2020-01-08,139.9923095703125
2019-04-25,137.99029541015625
2019-07-30,137.59967041015625
2019-02-20,138.39071655273438
2018-07-11,137.6973419189453
2018-09-13,136.13479614257812
2018-10-15,135.76370239257812
2019-06-28,135.9883270263672
2018-12-18,135.53909301757812
2018-11-16,134.20118713378906
2019-10-02,131.34957885742188
2020-03-27,128.5760955810547
2020-01-10,130.77340698242188
2019-10-24,128.82025146484375
2020-03-30,127.74601745605469
2020-06-17,128.03900146484375
2020-01-14,127.59952545166016
2020-04-02,128.2928924560547
2019-01-02,130.5390167236328
2019-08-14,131.52536010742188
2018-10-30,132.755859375
2019-06-11,131.17379760742188
2019-05-10,133.68360900878906
2019-04-08,132.27734375
2018-08-27,129.2206573486328
2018-07-26,128.3124237060547
2018-09-28,131.26170349121094
2019-03-07,130.64645385742188
2019-10-30,130.52926635742188
2020-01-17,127.88272857666016
2020-06-23,131.00778198242188
2020-04-08,131.3788604736328
2020-06-26,131.83787536621094
2019-03-22,132.28709411621094
2019-01-17,132.697265625
2019-08-29,130.86129760742188
2018-11-14,131.45701599121094
2019-06-26,130.06765747070312
2018-09-11,130.73768615722656
2018-07-09,132.5310516357422
2018-08-10,131.2008056640625
2019-04-23,135.1915283203125
2019-09-30,137.8717041015625
2020-01-23,139.92124938964844
2019-11-08,138.5220489501953
2020-04-14,137.9899444580078
2019-11-11,138.54176330566406
2020-01-29,139.01473999023438
2020-04-17,139.3300323486328
2018-07-24,140.0690460205078
2018-09-26,139.60594177246094
2019-05-08,140.37452697753906
2019-03-05,139.19207763671875
2019-02-01,136.83706665039062
2018-12-31,137.40858459472656
2018-11-29,138.19688415527344
2019-08-12,140.3153839111328
2019-07-11,141.19236755371094
2019-09-13,139.8719940185547
2019-11-14,141.94125366210938
2020-04-20,143.10397338867188
2020-02-04,143.12368774414062
2020-04-23,146.0403594970703
2018-12-14,146.51332092285156
2019-08-27,147.58737182617188
2018-08-08,147.70559692382812
2018-10-11,148.09976196289062
2018-11-12,149.50881958007812
2019-07-26,146.86805725097656
2019-06-24,148.91761779785156
2019-05-23,147.64649963378906
2019-03-20,147.00601196289062
2019-01-15,148.24755859375
2019-11-20,147.76473999023438
2020-02-07,148.2968292236328
2020-02-10,148.2869873046875
2020-04-29,150.681396484375
2019-11-26,158.6726837158203
2020-02-13,160.82077026367188
2019-01-30,161.52037048339844
2018-08-23,163.5403594970703
2018-09-24,163.77685546875
2018-11-27,163.17578125
2018-10-26,164.54542541503906
2019-07-09,165.59976196289062
2019-06-07,163.92465209960938
2019-05-06,160.63356018066406
2019-04-04,160.30838012695312
2019-09-11,146.22756958007812
2019-11-29,141.19236755371094
2020-05-05,153.9528045654297
2019-12-02,155.8151397705078
2020-02-19,161.1656494140625
2020-05-08,159.86497497558594
2019-05-21,158.46575927734375
2019-03-18,148.08004760742188
2018-09-07,157.0172882080078
2018-08-06,151.59779357910156
2018-10-09,141.52767944335938
2019-02-14,154.02096557617188
2018-12-12,134.88380432128906
2019-07-24,145.8576202392578
2019-09-26,137.35662841796875
2019-10-28,129.84873962402344
2019-12-05,127.17728424072266
2020-05-11,116.17366027832031
2019-07-03,122.85726928710938
2020-02-25,127.07797241210938
2020-05-14,141.4879608154297
2020-02-28,135.94642639160156
2019-08-08,147.0394287109375
2019-06-05,143.40464782714844
2018-07-20,136.64158630371094
2018-08-21,145.36106872558594
2018-10-24,144.61624145507812
2019-04-02,147.72467041015625
2019-03-01,145.52989196777344
2019-01-28,156.2753143310547
2018-12-27,163.0085906982422
2019-09-09,155.96746826171875
2020-03-02,164.6372833251953
2020-05-20,161.34017944335938
2019-12-17,160.68472290039062
2020-03-05,165.89852905273438
2019-02-12,161.30044555664062
2019-01-11,158.56939697265625
2018-12-10,162.04527282714844
2019-08-23,159.44332885742188
2018-11-08,160.49603271484375
2019-07-22,162.67092895507812
2019-06-20,160.1484375
2018-09-05,154.36856079101562
2019-04-17,158.33103942871094
2019-09-24,155.33187866210938
2019-12-20,156.64276123046875
2020-05-26,157.58621215820312
2019-04-30,153.92166137695312
2019-12-23,153.6237335205078
2020-03-11,156.61297607421875
2020-05-29,158.68856811523438
2019-12-26,153.15696716308594
2020-06-01,152.13406372070312
2019-05-02,150.9919891357422
2019-02-27,149.10508728027344
2018-11-23,155.32192993164062
2019-08-06,151.50840759277344
2018-07-18,151.30978393554688
2018-09-20,149.7903289794922
2018-10-22,155.12330627441406
2019-07-05,158.4899444580078
2019-06-03,161.93603515625
2019-10-09,167.62652587890625
2019-10-11,170.9733123779297
2020-03-17,172.57220458984375
2020-06-04,173.34683227539062
2019-10-14,173.3567657470703
2020-03-20,166.494384765625
2018-11-06,167.43785095214844
2019-06-18,171.63868713378906
2019-05-17,173.13827514648438
2019-04-15,172.88999938964844
2019-03-14,160.72000122070312
2019-01-09,164.3699951171875
2018-08-02,167.57000732421875
2018-10-05,169.58999633789062
2019-08-21,169.4499969482422
2019-10-17,165.25
2020-03-23,170.4499969482422
2020-06-10,166.33999633789062
2019-02-25,165.52999877929688
2020-01-07,162.10000610351562
2020-03-26,164.72000122070312
2019-10-23,161.3300018310547
