Dates,CAG
2018-07-27,36.599998474121094
2018-08-28,37.029998779296875
2019-01-03,36.119998931884766
2019-08-15,35.7599983215332
2018-10-31,36.150001525878906
2019-09-16,36.130001068115234
2020-02-18,35.75
2020-05-07,35.47999954223633
2018-08-17,35.0
2019-12-04,34.970001220703125
2020-02-21,35.06999969482422
2018-12-17,34.7599983215332
2019-08-30,34.459999084472656
2018-11-15,34.40999984741211
2019-07-29,35.25
2019-06-27,34.4900016784668
2019-04-24,32.33000183105469
2018-07-10,32.43000030517578
2018-09-12,32.9900016784668
2019-02-19,33.52000045776367
2019-01-18,33.220001220703125
2020-02-24,32.90999984741211
2020-05-13,32.97999954223633
2019-12-10,32.70000076293945
2020-02-27,32.13999938964844
2019-12-13,32.5099983215332
2020-05-19,32.20000076293945
2019-03-06,32.27000045776367
2018-11-30,32.540000915527344
2019-08-13,32.06999969482422
2019-07-12,31.579999923706055
2019-06-10,30.850000381469727
2019-05-09,30.59000015258789
2018-07-25,30.93000030517578
2018-09-27,30.59000015258789
2018-10-29,30.25
2019-10-16,29.700000762939453
2019-12-16,29.040000915527344
2020-03-04,28.84000015258789
2020-05-22,27.90999984741211
2019-10-01,24.010000228881836
2019-12-19,22.059999465942383
2018-09-10,21.010000228881836
2019-05-24,21.18000030517578
2018-08-09,21.200000762939453
2019-04-22,21.149999618530273
2019-03-21,21.139999389648438
2019-01-16,21.270000457763672
2019-08-28,21.690000534057617
2018-11-13,21.850000381469727
2018-10-12,22.1200008392334
2019-06-25,21.389999389648438
2020-03-10,21.34000015258789
2020-05-28,21.469999313354492
2019-10-07,21.510000228881836
2020-03-13,20.850000381469727
2019-10-10,21.149999618530273
2020-03-16,21.209999084472656
2020-06-03,21.350000381469727
2018-11-28,21.600000381469727
2018-09-25,21.579999923706055
2018-07-23,21.149999618530273
2018-08-24,21.239999771118164
2019-07-10,21.040000915527344
2019-05-07,21.110000610351562
2019-04-05,21.420000076293945
2019-03-04,21.440000534057617
2019-01-31,21.719999313354492
2019-09-12,21.489999771118164
2019-12-31,21.670000076293945
2020-03-19,22.110000610351562
2020-01-03,21.690000534057617
2020-06-09,22.239999771118164
2019-02-15,22.229999542236328
2019-01-14,22.8700008392334
2018-07-06,23.790000915527344
2018-08-07,23.469999313354492
2018-10-10,23.969999313354492
2018-12-13,24.3799991607666
2019-08-26,23.969999313354492
2019-07-25,24.030000686645508
2019-05-22,23.5
2019-03-19,23.459999084472656
2020-01-06,23.40999984741211
2020-03-25,23.350000381469727
2020-06-12,23.200000762939453
2019-10-22,23.420000076293945
2020-01-09,23.260000228881836
2020-06-15,23.040000915527344
2019-10-25,23.0
2020-03-31,22.68000030517578
2020-06-18,22.299999237060547
2019-04-03,22.399999618530273
2018-08-22,22.989999771118164
2018-10-25,22.84000015258789
2019-01-29,23.1299991607666
2018-12-28,23.079999923706055
2018-11-26,23.110000610351562
2019-08-09,23.059999465942383
2019-07-08,22.809999465942383
2019-06-06,24.549999237060547
2019-09-10,25.950000762939453
2020-01-15,26.479999542236328
2020-04-03,27.360000610351562
2019-10-31,27.110000610351562
2020-04-06,27.149999618530273
2020-06-24,27.649999618530273
2018-11-09,27.690000534057617
2019-07-23,27.68000030517578
2019-06-21,27.200000762939453
2019-05-20,27.579999923706055
2019-04-18,27.809999465942383
2018-09-06,28.239999771118164
2018-10-08,28.219999313354492
2019-02-13,27.549999237060547
2018-12-11,30.0
2019-09-25,29.729999542236328
2020-01-21,29.760000228881836
2020-04-09,30.15999984741211
2019-11-06,30.239999771118164
2020-01-24,30.079999923706055
2020-01-27,30.559999465942383
2020-04-15,30.489999771118164
2018-12-26,30.899999618530273
2019-08-07,31.110000610351562
2019-06-04,31.030000686645508
2018-09-21,30.799999237060547
2018-07-19,30.43000030517578
2018-08-20,30.8799991607666
2018-10-23,29.950000762939453
2019-05-03,30.110000610351562
2019-04-01,29.739999771118164
2019-02-28,29.540000915527344
2019-11-12,29.219999313354492
2020-01-30,29.280000686645508
2019-11-15,29.139999389648438
2020-04-21,28.399999618530273
2019-04-16,28.15999984741211
2019-03-15,28.479999542236328
2019-02-11,29.09000015258789
2019-01-10,28.799999237060547
2019-08-22,28.90999984741211
2018-11-07,28.559999465942383
2018-08-03,28.600000381469727
2018-09-04,28.299999237060547
2019-06-19,28.90999984741211
2019-09-23,28.799999237060547
2019-11-18,28.170000076293945
2020-02-05,27.350000381469727
2020-04-24,26.600000381469727
2019-03-29,26.729999542236328
2019-11-21,27.709999084472656
2020-04-27,28.8700008392334
2020-02-11,29.260000228881836
2020-04-30,29.700000762939453
2019-05-01,29.670000076293945
2019-02-26,29.350000381469727
2019-01-25,29.790000915527344
2018-12-24,29.639999389648438
2019-09-06,29.889999389648438
2018-07-17,29.950000762939453
2018-09-19,29.489999771118164
2019-08-05,29.0
2019-10-08,29.31999969482422
2019-12-11,29.100000381469727
2019-11-27,28.670000076293945
2020-02-14,28.18000030517578
2020-05-06,28.3700008392334
2019-01-08,27.299999237060547
2018-12-07,25.450000762939453
2019-08-20,26.649999618530273
2018-11-05,26.90999984741211
2019-07-19,27.010000228881836
2018-10-04,28.010000228881836
2019-06-17,27.90999984741211
2019-05-16,28.459999084472656
2018-08-01,28.15999984741211
2019-03-13,28.350000381469727
2019-12-03,27.510000228881836
2020-02-20,27.59000015258789
2019-12-06,27.579999923706055
2020-05-12,28.209999084472656
2019-12-09,29.049999237060547
2020-02-26,29.110000610351562
2020-05-15,28.90999984741211
2019-03-28,28.25
2018-09-17,28.950000762939453
2018-08-16,28.510000228881836
2018-10-19,28.719999313354492
2019-04-29,28.8700008392334
2019-01-23,29.010000228881836
2019-09-04,29.100000381469727
2018-11-20,29.010000228881836
2019-07-02,29.100000381469727
2019-05-31,28.059999465942383
2019-12-12,28.0
2020-05-18,27.309999465942383
2019-09-27,27.6200008392334
2020-03-03,28.260000228881836
2020-05-21,28.530000686645508
2019-05-14,28.770000457763672
2018-08-31,28.65999984741211
2018-07-30,28.170000076293945
2018-10-02,29.040000915527344
2019-04-12,29.6299991607666
2019-03-11,29.760000228881836
2019-02-07,28.770000457763672
2019-07-17,28.5
2019-09-19,28.729999542236328
2019-10-21,28.239999771118164
2019-12-18,28.600000381469727
2020-03-06,28.0
2019-10-03,28.639999389648438
2020-03-09,28.809999465942383
2020-05-27,28.1200008392334
2019-12-24,28.579999923706055
2020-03-12,29.1299991607666
2018-12-20,27.920000076293945
2019-08-01,28.799999237060547
2018-08-14,29.079999923706055
2018-07-13,29.389999389648438
2018-10-17,29.600000381469727
2019-05-29,29.610000610351562
2019-03-26,29.899999618530273
2019-02-22,30.360000610351562
2019-10-04,30.0
2019-11-05,29.639999389648438
2019-12-27,29.649999618530273
2020-06-02,29.979999542236328
2019-12-30,28.90999984741211
2020-03-18,29.700000762939453
2020-06-05,31.06999969482422
2019-07-15,31.06999969482422
2018-12-03,30.3700008392334
2019-06-13,30.719999313354492
2019-01-04,29.450000762939453
2018-08-29,28.299999237060547
2019-02-05,28.09000015258789
2018-11-01,28.850000381469727
2019-08-16,28.5
2019-04-10,28.170000076293945
2019-09-17,27.90999984741211
2019-10-15,28.459999084472656
2020-01-02,28.450000762939453
2020-06-08,27.760000228881836
2019-10-18,27.229999542236328
2020-03-24,26.829999923706055
2020-06-11,27.43000030517578
2020-01-08,27.149999618530273
2019-04-25,27.5
2019-07-30,27.389999389648438
2019-02-20,27.25
2018-07-11,27.149999618530273
2018-09-13,27.010000228881836
2018-10-15,27.40999984741211
2019-06-28,27.479999542236328
2018-12-18,27.559999465942383
2018-11-16,27.110000610351562
2019-10-02,27.440000534057617
2020-03-27,27.780000686645508
2020-01-10,27.780000686645508
2019-10-24,27.850000381469727
2020-03-30,27.809999465942383
2020-06-17,27.399999618530273
2020-01-14,27.530000686645508
2020-04-02,27.610000610351562
2019-01-02,28.260000228881836
2019-08-14,28.489999771118164
2018-10-30,28.780000686645508
2019-06-11,29.040000915527344
2019-05-10,29.299999237060547
2019-04-08,29.450000762939453
2018-08-27,28.299999237060547
2018-07-26,28.799999237060547
2018-09-28,28.950000762939453
2019-03-07,29.149999618530273
2019-10-30,29.139999389648438
2020-01-17,28.850000381469727
2020-06-23,28.34000015258789
2020-04-08,28.59000015258789
2020-06-26,29.5
2019-03-22,28.8799991607666
2019-01-17,28.93000030517578
2019-08-29,29.260000228881836
2018-11-14,29.280000686645508
2019-06-26,28.450000762939453
2018-09-11,28.239999771118164
2018-07-09,28.479999542236328
2018-08-10,28.510000228881836
2019-04-23,29.31999969482422
2019-09-30,31.15999984741211
2020-01-23,33.66999816894531
2019-11-08,35.18000030517578
2020-04-14,34.060001373291016
2019-11-11,33.959999084472656
2020-01-29,33.77000045776367
2020-04-17,34.119998931884766
2018-07-24,34.119998931884766
2018-09-26,34.25
2019-05-08,33.59000015258789
2019-03-05,33.7599983215332
2019-02-01,33.31999969482422
2018-12-31,32.540000915527344
2018-11-29,32.189998626708984
2019-08-12,32.029998779296875
2019-07-11,31.940000534057617
2019-09-13,32.0099983215332
2019-11-14,32.209999084472656
2020-04-20,31.959999084472656
2020-02-04,32.29999923706055
2020-04-23,32.810001373291016
2018-12-14,32.81999969482422
2019-08-27,32.04999923706055
2018-08-08,32.83000183105469
2018-10-11,31.8700008392334
2018-11-12,32.58000183105469
2019-07-26,33.41999816894531
2019-06-24,33.119998931884766
2019-05-23,33.119998931884766
2019-03-20,33.02000045776367
2019-01-15,33.08000183105469
2019-11-20,32.13999938964844
2020-02-07,32.400001525878906
2020-02-10,32.04999923706055
2020-04-29,31.8700008392334
2019-11-26,32.310001373291016
2020-02-13,32.79999923706055
2019-01-30,32.540000915527344
2018-08-23,32.630001068115234
2018-09-24,30.610000610351562
2018-11-27,30.649999618530273
2018-10-26,29.760000228881836
2019-07-09,29.729999542236328
2019-06-07,29.200000762939453
2019-05-06,29.309999465942383
2019-04-04,28.610000610351562
2019-09-11,26.600000381469727
2019-11-29,25.56999969482422
2020-05-05,26.860000610351562
2019-12-02,28.200000762939453
2020-02-19,28.389999389648438
2020-05-08,28.040000915527344
2019-05-21,27.450000762939453
2019-03-18,26.530000686645508
2018-09-07,27.989999771118164
2018-08-06,27.139999389648438
2018-10-09,25.040000915527344
2019-02-14,25.149999618530273
2018-12-12,22.959999084472656
2019-07-24,27.649999618530273
2019-09-26,29.040000915527344
2019-10-28,27.350000381469727
2019-12-05,26.309999465942383
2020-05-11,26.469999313354492
2019-07-03,26.440000534057617
2020-02-25,26.399999618530273
2020-05-14,26.010000228881836
2020-02-28,27.270000457763672
2019-08-08,28.25
2019-06-05,30.719999313354492
2018-07-20,28.34000015258789
2018-08-21,29.190000534057617
2018-10-24,29.530000686645508
2019-04-02,31.440000534057617
2019-03-01,31.389999389648438
2019-01-28,30.520000457763672
2018-12-27,31.0
2019-09-09,32.290000915527344
2020-03-02,32.47999954223633
2020-05-20,33.150001525878906
2019-12-17,33.189998626708984
2020-03-05,33.709999084472656
2019-02-12,33.52000045776367
2019-01-11,33.880001068115234
2018-12-10,34.22999954223633
2019-08-23,33.959999084472656
2018-11-08,34.25
2019-07-22,34.45000076293945
2019-06-20,34.7400016784668
2018-09-05,34.060001373291016
2019-04-17,34.279998779296875
2019-09-24,33.290000915527344
2019-12-20,33.369998931884766
2020-05-26,33.33000183105469
2019-04-30,33.56999969482422
2019-12-23,33.65999984741211
2020-03-11,33.560001373291016
2020-05-29,33.130001068115234
2019-12-26,33.58000183105469
2020-06-01,34.099998474121094
2019-05-02,34.11000061035156
2019-02-27,34.11000061035156
2018-11-23,34.22999954223633
2019-08-06,33.970001220703125
2018-07-18,33.27000045776367
2018-09-20,32.709999084472656
2018-10-22,32.31999969482422
2019-07-05,32.81999969482422
2019-06-03,32.880001068115234
2019-10-09,33.97999954223633
2019-10-11,33.90999984741211
2020-03-17,34.790000915527344
2020-06-04,34.619998931884766
2019-10-14,34.560001373291016
2020-03-20,33.619998931884766
2018-11-06,33.310001373291016
2019-06-18,32.959999084472656
2019-05-17,34.0
2019-04-15,33.689998626708984
2019-03-14,33.02000045776367
2019-01-09,32.2400016784668
2018-08-02,32.25
2018-10-05,33.84000015258789
2019-08-21,34.380001068115234
2019-10-17,34.220001220703125
2020-03-23,34.540000915527344
2020-06-10,34.08000183105469
2019-02-25,34.599998474121094
2020-01-07,34.0
2020-03-26,33.83000183105469
2019-10-23,33.790000915527344
