Dates,CAG
2019-04-01,2900700.0
2019-02-28,4710800.0
2019-11-12,3665500.0
2020-01-30,3433800.0
2019-11-15,5516700.0
2020-04-21,5355600.0
2019-04-16,5678800.0
2019-03-15,4492200.0
2019-02-11,3199700.0
2019-01-10,3447200.0
2019-08-22,4438500.0
2018-11-07,4045000.0
2018-08-03,4107500.0
2018-09-04,3849800.0
2019-06-19,2991300.0
2019-09-23,9846300.0
2019-11-18,5856400.0
2020-02-05,4173700.0
2020-04-24,3989400.0
2019-03-29,4364900.0
2019-11-21,5142800.0
2020-04-27,3888000.0
2020-02-11,3770600.0
2020-04-30,3140800.0
2019-05-01,3176500.0
2019-02-26,3193200.0
2019-01-25,3380000.0
2018-12-24,3307900.0
2019-09-06,2880700.0
2018-07-17,2781900.0
2018-09-19,2982800.0
2019-08-05,3827800.0
2019-10-08,3789400.0
2019-12-11,7267600.0
2019-11-27,4837900.0
2020-02-14,6614600.0
2020-05-06,5947000.0
2019-01-08,28681300.0
2018-12-07,12196200.0
2019-08-20,6693600.0
2018-11-05,4660300.0
2019-07-19,5552000.0
2018-10-04,4013400.0
2019-06-17,5594000.0
2019-05-16,4853500.0
2018-08-01,2650800.0
2019-03-13,5475800.0
2019-12-03,3603800.0
2020-02-20,4372300.0
2019-12-06,3993900.0
2020-05-12,9317500.0
2019-12-09,5284800.0
2020-02-26,4505000.0
2020-05-15,3816300.0
2019-03-28,4250300.0
2018-09-17,3693400.0
2018-08-16,2619300.0
2018-10-19,3490300.0
2019-04-29,3036700.0
2019-01-23,3604200.0
2019-09-04,5044200.0
2018-11-20,7468100.0
2019-07-02,4360500.0
2019-05-31,4641900.0
2019-12-12,4394100.0
2020-05-18,4289700.0
2019-09-27,4506500.0
2020-03-03,2485200.0
2020-05-21,2023900.0
2019-05-14,2982000.0
2018-08-31,4740200.0
2018-07-30,2561800.0
2018-10-02,2574000.0
2019-04-12,3528000.0
2019-03-11,5563600.0
2019-02-07,3601400.0
2019-07-17,2380900.0
2019-09-19,3948500.0
2019-10-21,3900700.0
2019-12-18,4553800.0
2020-03-06,2494700.0
2019-10-03,2607300.0
2020-03-09,4798000.0
2020-05-27,5858000.0
2019-12-24,2846200.0
2020-03-12,4093100.0
2018-12-20,5469900.0
2019-08-01,3644300.0
2018-08-14,5580500.0
2018-07-13,5278800.0
2018-10-17,5351000.0
2019-05-29,3646300.0
2019-03-26,3958900.0
2019-02-22,7482900.0
2019-10-04,6770800.0
2019-11-05,4983400.0
2019-12-27,5498600.0
2020-06-02,4425800.0
2019-12-30,4174800.0
2020-03-18,6915500.0
2020-06-05,13333400.0
2019-07-15,6990200.0
2018-12-03,4590600.0
2019-06-13,5718600.0
2019-01-04,5319300.0
2018-08-29,5761300.0
2019-02-05,4556800.0
2018-11-01,3556300.0
2019-08-16,6573300.0
2019-04-10,2712600.0
2019-09-17,3256100.0
2019-10-15,3194800.0
2020-01-02,3424700.0
2020-06-08,7046200.0
2019-10-18,3908200.0
2020-03-24,5216000.0
2020-06-11,3031000.0
2020-01-08,3110000.0
2019-04-25,3062900.0
2019-07-30,4563200.0
2019-02-20,6973800.0
2018-07-11,3036100.0
2018-09-13,3485800.0
2018-10-15,3060200.0
2019-06-28,2618200.0
2018-12-18,3453600.0
2018-11-16,2613400.0
2019-10-02,2216200.0
2020-03-27,2808600.0
2020-01-10,3442900.0
2019-10-24,2323800.0
2020-03-30,2623500.0
2020-06-17,1915600.0
2020-01-14,2702600.0
2020-04-02,3568500.0
2019-01-02,4938200.0
2019-08-14,4229400.0
2018-10-30,4747800.0
2019-06-11,3597500.0
2019-05-10,3036100.0
2019-04-08,5897800.0
2018-08-27,4827900.0
2018-07-26,2300700.0
2018-09-28,3428000.0
2019-03-07,1953300.0
2019-10-30,1046700.0
2020-01-17,3089000.0
2020-06-23,3855900.0
2020-04-08,5332200.0
2020-06-26,4496000.0
2019-03-22,4444600.0
2019-01-17,3347200.0
2019-08-29,2364400.0
2018-11-14,3352400.0
2019-06-26,4292200.0
2018-09-11,3085200.0
2018-07-09,3804800.0
2018-08-10,4015700.0
2019-04-23,5630900.0
2019-09-30,30108200.0
2020-01-23,14901600.0
2019-11-08,7529900.0
2020-04-14,2459600.0
2019-11-11,4672700.0
2020-01-29,2574400.0
2020-04-17,1813200.0
2018-07-24,2558500.0
2018-09-26,4299000.0
2019-05-08,3054300.0
2019-03-05,4579100.0
2019-02-01,8378000.0
2018-12-31,4944200.0
2018-11-29,5620600.0
2019-08-12,4886800.0
2019-07-11,4917900.0
2019-09-13,4921600.0
2019-11-14,3276500.0
2020-04-20,2664800.0
2020-02-04,8327000.0
2020-04-23,6294200.0
2018-12-14,3668100.0
2019-08-27,3907200.0
2018-08-08,3046500.0
2018-10-11,4651100.0
2018-11-12,5854400.0
2019-07-26,2783000.0
2019-06-24,2479800.0
2019-05-23,3847400.0
2019-03-20,5498000.0
2019-01-15,4124200.0
2019-11-20,3584300.0
2020-02-07,3223500.0
2020-02-10,2307900.0
2020-04-29,1864100.0
2019-11-26,3395900.0
2020-02-13,2551400.0
2019-01-30,4355300.0
2018-08-23,3191900.0
2018-09-24,11377100.0
2018-11-27,5187800.0
2018-10-26,2858000.0
2019-07-09,3031200.0
2019-06-07,3678300.0
2019-05-06,7015100.0
2019-04-04,8256100.0
2019-09-11,7140600.0
2019-11-29,9385100.0
2020-05-05,8240000.0
2019-12-02,5143000.0
2020-02-19,2919300.0
2020-05-08,3706700.0
2019-05-21,7003200.0
2019-03-18,5455500.0
2018-09-07,6303900.0
2018-08-06,7153600.0
2018-10-09,9965600.0
2019-02-14,7255200.0
2018-12-12,9145900.0
2019-07-24,10445200.0
2019-09-26,10570000.0
2019-10-28,7306600.0
2019-12-05,7980800.0
2020-05-11,6674800.0
2019-07-03,6051500.0
2020-02-25,6451600.0
2020-05-14,5753900.0
2020-02-28,5413400.0
2019-08-08,5890900.0
2019-06-05,11205600.0
2018-07-20,8379500.0
2018-08-21,3777600.0
2018-10-24,4954300.0
2019-04-02,6386200.0
2019-03-01,6884100.0
2019-01-28,3616600.0
2018-12-27,5145600.0
2019-09-09,3095800.0
2020-03-02,3457200.0
2020-05-20,2618800.0
2019-12-17,4964700.0
2020-03-05,4020900.0
2019-02-12,3439900.0
2019-01-11,3201500.0
2018-12-10,2484300.0
2019-08-23,4239000.0
2018-11-08,2978100.0
2019-07-22,2783300.0
2019-06-20,3595600.0
2018-09-05,4974900.0
2019-04-17,3809500.0
2019-09-24,1883500.0
2019-12-20,2605200.0
2020-05-26,2683900.0
2019-04-30,1680000.0
2019-12-23,2265400.0
2020-03-11,2258500.0
2020-05-29,1985500.0
2019-12-26,3030700.0
2020-06-01,2351600.0
2019-05-02,2149400.0
2019-02-27,2377600.0
2018-11-23,3883100.0
2019-08-06,2902300.0
2018-07-18,5177800.0
2018-09-20,4283200.0
2018-10-22,2435500.0
2019-07-05,4786800.0
2019-06-03,2409400.0
2019-10-09,2600200.0
2019-10-11,5397100.0
2020-03-17,2756400.0
2020-06-04,3768200.0
2019-10-14,3765600.0
2020-03-20,2851200.0
2018-11-06,3932500.0
2019-06-18,3547000.0
2019-05-17,2401900.0
2019-04-15,2953400.0
2019-03-14,3661900.0
2019-01-09,3592300.0
2018-08-02,3167200.0
2018-10-05,3775200.0
2019-08-21,3236100.0
2019-10-17,3273300.0
2020-03-23,7334600.0
2020-06-10,3991700.0
2019-02-25,4340100.0
2020-01-07,3774100.0
2020-03-26,3862700.0
2019-10-23,5568000.0
