Dates,CAG
2020-01-14,27.234821319580078
2020-04-02,27.955686569213867
2019-01-02,28.08405876159668
2019-08-14,28.44942855834961
2018-10-30,28.68642234802246
2019-06-11,28.953044891357422
2019-05-10,29.12091827392578
2019-04-08,27.866811752319336
2018-08-27,28.37042808532715
2018-07-26,28.488929748535156
2018-09-28,28.696298599243164
2019-03-07,28.81479835510254
2019-10-30,28.508678436279297
2020-01-17,28.400054931640625
2020-06-23,28.24205780029297
2020-04-08,29.02216911315918
2020-06-26,28.4198055267334
2019-03-22,28.538301467895508
2019-01-17,28.93329620361328
2019-08-29,28.85429573059082
2018-11-14,28.27168083190918
2019-06-26,27.876686096191406
2018-09-11,28.024808883666992
2018-07-09,28.439552307128906
2018-08-10,28.824674606323242
2019-04-23,28.68642234802246
2019-09-30,33.23872756958008
2020-01-23,34.631080627441406
2019-11-08,33.59422302246094
2020-04-14,33.623844146728516
2019-11-11,33.268348693847656
2020-01-29,33.752220153808594
2020-04-17,33.61397171020508
2018-07-24,33.81147384643555
2018-09-26,33.2091064453125
2019-05-08,32.922733306884766
2019-03-05,33.10048294067383
2019-02-01,31.915498733520508
2018-12-31,31.471132278442383
2018-11-29,31.80687713623047
2019-08-12,31.431631088256836
2019-07-11,31.629127502441406
2019-09-13,31.747629165649414
2019-11-14,31.530380249023438
2020-04-20,31.895750045776367
2020-02-04,32.91285705566406
2020-04-23,32.34999084472656
2018-12-14,31.885873794555664
2019-08-27,32.28086471557617
2018-08-08,31.87599754333496
2018-10-11,32.12287139892578
2018-11-12,32.90298080444336
2019-07-26,32.784488677978516
2019-06-24,33.04536819458008
2019-05-23,32.71739959716797
2019-03-20,32.737274169921875
2019-01-15,31.723554611206055
2019-11-20,32.468936920166016
2020-02-07,31.89250946044922
2020-02-10,31.75337028503418
2020-04-29,32.041587829589844
2019-11-26,32.59813690185547
2020-02-13,32.4291877746582
2019-01-30,32.379493713378906
2018-08-23,32.48881530761719
2018-09-24,30.491186141967773
2018-11-27,29.616601943969727
2018-10-26,29.696107864379883
2019-07-09,29.407894134521484
2019-06-07,29.05010986328125
2019-05-06,28.205339431762695
2019-04-04,26.77420425415039
2019-09-11,26.207712173461914
2019-11-29,26.525741577148438
2020-05-05,28.06620216369629
2019-12-02,27.499710083007812
2020-02-19,28.612817764282227
2020-05-08,28.29478645324707
2019-05-21,28.076141357421875
2019-03-18,27.35063362121582
2018-09-07,27.688541412353516
2018-08-06,26.645002365112305
2018-10-09,23.99143409729004
2019-02-14,24.637435913085938
2018-12-12,27.04254150390625
2019-07-24,29.616601943969727
2019-09-26,27.092233657836914
2019-10-28,26.14807891845703
2019-12-05,25.889678955078125
2020-05-11,25.601465225219727
2019-07-03,26.366727828979492
2020-02-25,25.919496536254883
2020-05-14,27.67860221862793
2020-02-28,27.748172760009766
2019-08-08,28.056262969970703
2019-06-05,29.159433364868164
2018-07-20,29.57684898376465
2018-08-21,29.74580192565918
2018-10-24,31.01792335510254
2019-04-02,31.107370376586914
2019-03-01,30.262601852416992
2019-01-28,31.117307662963867
2018-12-27,32.260231018066406
2019-09-09,31.763307571411133
2020-03-02,33.13481521606445
2020-05-20,32.66770553588867
2019-12-17,33.264015197753906
2020-03-05,33.37334060668945
2019-02-12,33.67149353027344
2019-01-11,33.621803283691406
2018-12-10,34.088905334472656
2019-08-23,33.770877838134766
2018-11-08,33.96964645385742
2019-07-22,34.38705825805664
2019-06-20,34.39699935913086
2018-09-05,34.209999084472656
2019-04-17,33.439998626708984
2019-09-24,33.279998779296875
2019-12-20,33.41999816894531
2020-05-26,33.38999938964844
2019-04-30,33.40999984741211
2019-12-23,33.16999816894531
2020-03-11,33.52000045776367
2020-05-29,33.40999984741211
2019-12-26,34.11000061035156
2020-06-01,34.04999923706055
2019-05-02,33.83000183105469
2019-02-27,34.16999816894531
2018-11-23,34.0099983215332
2019-08-06,33.040000915527344
2018-07-18,32.72999954223633
2018-09-20,32.25
2018-10-22,32.68000030517578
2019-07-05,32.95000076293945
2019-06-03,33.72999954223633
2019-10-09,33.90999984741211
2019-10-11,34.790000915527344
2020-03-17,34.720001220703125
2020-06-04,34.470001220703125
2019-10-14,33.650001525878906
2020-03-20,33.310001373291016
2018-11-06,33.41999816894531
2019-06-18,33.93000030517578
2019-05-17,33.56999969482422
2019-04-15,33.20000076293945
2019-03-14,31.81999969482422
2019-01-09,32.40999984741211
2018-08-02,33.33000183105469
2018-10-05,34.25
2019-08-21,34.29999923706055
2019-10-17,34.2400016784668
2020-03-23,33.54999923706055
2020-06-10,34.400001525878906
2019-02-25,34.220001220703125
2020-01-07,33.790000915527344
2020-03-26,33.689998626708984
2019-10-23,32.63999938964844
