Dates,CAG
2019-12-19,20.809999465942383
2018-09-10,20.219999313354492
2019-05-24,20.260000228881836
2018-08-09,20.860000610351562
2019-04-22,20.90999984741211
2019-03-21,20.799999237060547
2019-01-16,21.040000915527344
2019-08-28,21.6200008392334
2018-11-13,21.479999542236328
2018-10-12,21.350000381469727
2019-06-25,21.059999465942383
2020-03-10,20.959999084472656
2020-05-28,21.09000015258789
2019-10-07,20.81999969482422
2020-03-13,20.809999465942383
2019-10-10,21.0
2020-03-16,20.940000534057617
2020-06-03,21.18000030517578
2018-11-28,21.219999313354492
2018-09-25,21.329999923706055
2018-07-23,20.959999084472656
2018-08-24,20.989999771118164
2019-07-10,20.850000381469727
2019-05-07,21.0
2019-04-05,21.040000915527344
2019-03-04,21.229999542236328
2019-01-31,21.360000610351562
2019-09-12,21.260000228881836
2019-12-31,21.65999984741211
2020-03-19,21.860000610351562
2020-01-03,21.5
2020-06-09,21.739999771118164
2019-02-15,22.209999084472656
2019-01-14,22.8700008392334
2018-07-06,23.469999313354492
2018-08-07,23.389999389648438
2018-10-10,23.93000030517578
2018-12-13,23.860000610351562
2019-08-26,23.729999542236328
2019-07-25,23.860000610351562
2019-05-22,22.920000076293945
2019-03-19,23.170000076293945
2020-01-06,23.139999389648438
2020-03-25,22.899999618530273
2020-06-12,22.950000762939453
2019-10-22,22.920000076293945
2020-01-09,22.770000457763672
2020-06-15,22.649999618530273
2019-10-25,22.65999984741211
2020-03-31,22.149999618530273
2020-06-18,22.18000030517578
2019-04-03,22.25
2018-08-22,22.68000030517578
2018-10-25,22.709999084472656
2019-01-29,22.850000381469727
2018-12-28,22.90999984741211
2018-11-26,23.030000686645508
2019-08-09,22.6299991607666
2019-07-08,22.559999465942383
2019-06-06,24.25
2019-09-10,25.739999771118164
2020-01-15,26.350000381469727
2020-04-03,26.989999771118164
2019-10-31,27.059999465942383
2020-04-06,27.1200008392334
2020-06-24,27.479999542236328
2018-11-09,27.459999084472656
2019-07-23,27.3700008392334
2019-06-21,27.200000762939453
2019-05-20,27.520000457763672
2019-04-18,27.770000457763672
2018-09-06,28.170000076293945
2018-10-08,27.459999084472656
2019-02-13,27.239999771118164
2018-12-11,29.5
2019-09-25,29.6299991607666
2020-01-21,29.690000534057617
2020-04-09,29.860000610351562
2019-11-06,29.760000228881836
2020-01-24,30.010000228881836
2020-01-27,30.43000030517578
2020-04-15,30.489999771118164
2018-12-26,30.860000610351562
2019-08-07,30.780000686645508
2019-06-04,30.780000686645508
2018-09-21,30.239999771118164
2018-07-19,30.350000381469727
2018-08-20,30.09000015258789
2018-10-23,29.700000762939453
2019-05-03,29.81999969482422
2019-04-01,29.559999465942383
2019-02-28,29.049999237060547
2019-11-12,29.170000076293945
2020-01-30,29.079999923706055
2019-11-15,28.049999237060547
2020-04-21,27.84000015258789
2019-04-16,28.059999465942383
2019-03-15,28.200000762939453
2019-02-11,29.030000686645508
2019-01-10,28.760000228881836
2019-08-22,28.40999984741211
2018-11-07,28.40999984741211
2018-08-03,28.299999237060547
2018-09-04,28.190000534057617
2019-06-19,28.600000381469727
2019-09-23,28.31999969482422
2019-11-18,27.15999984741211
2020-02-05,26.829999923706055
2020-04-24,26.350000381469727
2019-03-29,26.56999969482422
2019-11-21,27.709999084472656
2020-04-27,28.530000686645508
2020-02-11,29.040000915527344
2020-04-30,29.600000381469727
2019-05-01,29.1200008392334
2019-02-26,29.280000686645508
2019-01-25,29.440000534057617
2018-12-24,29.530000686645508
2019-09-06,29.559999465942383
2018-07-17,29.1200008392334
2018-09-19,28.940000534057617
2019-08-05,28.649999618530273
2019-10-08,28.770000457763672
2019-12-11,28.3799991607666
2019-11-27,27.989999771118164
2020-02-14,28.0
2020-05-06,28.200000762939453
2019-01-08,25.059999465942383
2018-12-07,25.43000030517578
2019-08-20,26.540000915527344
2018-11-05,26.290000915527344
2019-07-19,26.959999084472656
2018-10-04,27.360000610351562
2019-06-17,27.760000228881836
2019-05-16,27.940000534057617
2018-08-01,27.979999542236328
2019-03-13,27.149999618530273
2019-12-03,27.309999465942383
2020-02-20,27.260000228881836
2019-12-06,27.530000686645508
2020-05-12,28.040000915527344
2019-12-09,28.969999313354492
2020-02-26,28.81999969482422
2020-05-15,28.030000686645508
2019-03-28,28.200000762939453
2018-09-17,28.459999084472656
2018-08-16,28.350000381469727
2018-10-19,28.479999542236328
2019-04-29,28.690000534057617
2019-01-23,28.719999313354492
2019-09-04,28.530000686645508
2018-11-20,28.8799991607666
2019-07-02,28.239999771118164
2019-05-31,27.809999465942383
2019-12-12,27.43000030517578
2020-05-18,27.040000915527344
2019-09-27,27.440000534057617
2020-03-03,28.15999984741211
2020-05-21,28.34000015258789
2019-05-14,28.59000015258789
2018-08-31,28.079999923706055
2018-07-30,28.079999923706055
2018-10-02,28.969999313354492
2019-04-12,29.549999237060547
2019-03-11,28.610000610351562
2019-02-07,28.06999969482422
2019-07-17,28.239999771118164
2019-09-19,27.799999237060547
2019-10-21,28.020000457763672
2019-12-18,27.5
2020-03-06,27.889999389648438
2019-10-03,28.399999618530273
2020-03-09,28.31999969482422
2020-05-27,27.360000610351562
2019-12-24,28.489999771118164
2020-03-12,28.450000762939453
2018-12-20,27.799999237060547
2019-08-01,28.729999542236328
2018-08-14,29.079999923706055
2018-07-13,29.15999984741211
2018-10-17,29.5
2019-05-29,29.559999465942383
2019-03-26,29.850000381469727
2019-02-22,29.899999618530273
2019-10-04,29.229999542236328
2019-11-05,28.969999313354492
2019-12-27,29.649999618530273
2020-06-02,28.8799991607666
2019-12-30,28.719999313354492
2020-03-18,29.65999984741211
2020-06-05,29.989999771118164
2019-07-15,29.829999923706055
2018-12-03,30.3700008392334
2019-06-13,29.420000076293945
2019-01-04,28.229999542236328
2018-08-29,27.530000686645508
2019-02-05,27.989999771118164
2018-11-01,28.56999969482422
2019-08-16,27.860000610351562
2019-04-10,27.90999984741211
2019-09-17,27.799999237060547
2019-10-15,28.3700008392334
2020-01-02,27.75
2020-06-08,26.959999084472656
2019-10-18,26.90999984741211
2020-03-24,26.520000457763672
2020-06-11,27.139999389648438
2020-01-08,27.149999618530273
2019-04-25,27.110000610351562
2019-07-30,27.149999618530273
2019-02-20,26.729999542236328
2018-07-11,26.860000610351562
2018-09-13,27.0
2018-10-15,27.18000030517578
2019-06-28,27.31999969482422
2018-12-18,26.950000762939453
2018-11-16,27.079999923706055
2019-10-02,27.290000915527344
2020-03-27,27.520000457763672
2020-01-10,27.75
2019-10-24,27.579999923706055
2020-03-30,27.299999237060547
2020-06-17,27.200000762939453
2020-01-14,27.5
2020-04-02,27.510000228881836
2019-01-02,28.100000381469727
2019-08-14,28.440000534057617
2018-10-30,28.639999389648438
2019-06-11,28.799999237060547
2019-05-10,29.170000076293945
2019-04-08,28.040000915527344
2018-08-27,28.299999237060547
2018-07-26,28.510000228881836
2018-09-28,28.770000457763672
2019-03-07,28.979999542236328
2019-10-30,28.829999923706055
2020-01-17,28.639999389648438
2020-06-23,28.34000015258789
2020-04-08,28.59000015258789
2020-06-26,28.700000762939453
2019-03-22,28.8700008392334
2019-01-17,28.920000076293945
2019-08-29,29.06999969482422
2018-11-14,28.530000686645508
2019-06-26,28.170000076293945
2018-09-11,28.18000030517578
2018-07-09,28.469999313354492
2018-08-10,28.5
2019-04-23,28.8700008392334
2019-09-30,31.079999923706055
2020-01-23,33.52000045776367
2019-11-08,33.880001068115234
2020-04-14,33.88999938964844
2019-11-11,33.45000076293945
2020-01-29,33.66999816894531
2020-04-17,33.869998931884766
2018-07-24,33.79999923706055
2018-09-26,33.380001068115234
2019-05-08,33.310001373291016
2019-03-05,33.40999984741211
2019-02-01,32.310001373291016
2018-12-31,31.84000015258789
2018-11-29,31.739999771118164
2019-08-12,31.729999542236328
2019-07-11,31.610000610351562
2019-09-13,31.760000228881836
2019-11-14,31.81999969482422
2020-04-20,31.959999084472656
2020-02-04,32.279998779296875
2020-04-23,32.470001220703125
2018-12-14,32.25
2019-08-27,31.969999313354492
2018-08-08,32.06999969482422
2018-10-11,31.8700008392334
2018-11-12,32.45000076293945
2019-07-26,32.86000061035156
2019-06-24,32.650001525878906
2019-05-23,32.7400016784668
2019-03-20,32.439998626708984
2019-01-15,31.90999984741211
2019-11-20,32.13999938964844
2020-02-07,31.84000015258789
2020-02-10,31.850000381469727
2020-04-29,31.6200008392334
2019-11-26,32.16999816894531
2020-02-13,32.459999084472656
2019-01-30,32.119998931884766
2018-08-23,32.04999923706055
2018-09-24,30.0
2018-11-27,29.709999084472656
2018-10-26,29.59000015258789
2019-07-09,29.3700008392334
2019-06-07,28.899999618530273
2019-05-06,27.90999984741211
2019-04-04,26.920000076293945
2019-09-11,25.75
2019-11-29,24.729999542236328
2020-05-05,26.729999542236328
2019-12-02,27.360000610351562
2020-02-19,27.940000534057617
2020-05-08,27.950000762939453
2019-05-21,27.25
2019-03-18,26.010000228881836
2018-09-07,26.440000534057617
2018-08-06,26.3799991607666
2018-10-09,24.110000610351562
2019-02-14,22.829999923706055
2018-12-12,22.8799991607666
2019-07-24,27.559999465942383
2019-09-26,27.0
2019-10-28,24.540000915527344
2019-12-05,25.209999084472656
2020-05-11,24.860000610351562
2019-07-03,25.75
2020-02-25,25.899999618530273
2020-05-14,25.6200008392334
2020-02-28,26.700000762939453
2019-08-08,27.690000534057617
2019-06-05,28.639999389648438
2018-07-20,28.260000228881836
2018-08-21,29.049999237060547
2018-10-24,29.530000686645508
2019-04-02,30.959999084472656
2019-03-01,30.1299991607666
2019-01-28,30.1200008392334
2018-12-27,31.0
2019-09-09,31.549999237060547
2020-03-02,32.29999923706055
2020-05-20,32.61000061035156
2019-12-17,32.22999954223633
2020-03-05,32.959999084472656
2019-02-12,33.29999923706055
2019-01-11,33.54999923706055
2018-12-10,33.75
2019-08-23,33.84000015258789
2018-11-08,33.720001220703125
2019-07-22,34.2599983215332
2019-06-20,34.54999923706055
2018-09-05,33.810001373291016
2019-04-17,33.189998626708984
2019-09-24,32.95000076293945
2019-12-20,32.650001525878906
2020-05-26,33.209999084472656
2019-04-30,33.310001373291016
2019-12-23,33.099998474121094
2020-03-11,33.119998931884766
2020-05-29,32.88999938964844
2019-12-26,33.5099983215332
2020-06-01,33.650001525878906
2019-05-02,33.47999954223633
2019-02-27,33.91999816894531
2018-11-23,33.40999984741211
2019-08-06,33.029998779296875
2018-07-18,32.290000915527344
2018-09-20,31.65999984741211
2018-10-22,32.060001373291016
2019-07-05,32.79999923706055
2019-06-03,32.70000076293945
2019-10-09,33.59000015258789
2019-10-11,33.70000076293945
2020-03-17,34.459999084472656
2020-06-04,34.279998779296875
2019-10-14,33.5
2020-03-20,33.099998474121094
2018-11-06,32.470001220703125
2019-06-18,32.88999938964844
2019-05-17,33.13999938964844
2019-04-15,33.099998474121094
2019-03-14,31.770000457763672
2019-01-09,31.719999313354492
2018-08-02,31.760000228881836
2018-10-05,33.65999984741211
2019-08-21,33.95000076293945
2019-10-17,34.029998779296875
2020-03-23,33.54999923706055
2020-06-10,34.08000183105469
2019-02-25,34.029998779296875
2020-01-07,33.439998626708984
2020-03-26,33.58000183105469
2019-10-23,32.58000183105469
