Dates,CAG
2018-06-20,38.560001373291016
2018-06-21,39.43000030517578
2018-06-25,38.869998931884766
2018-06-22,39.02000045776367
2018-06-26,39.099998474121094
2018-06-27,37.279998779296875
2018-06-28,35.9900016784668
2018-06-29,36.130001068115234
2018-07-02,35.720001220703125
2018-07-03,35.20000076293945
2018-07-05,35.939998626708984
2018-07-16,36.15999984741211
2018-09-18,36.70000076293945
2019-01-24,36.869998931884766
2019-09-05,36.79999923706055
2018-11-21,36.70000076293945
2020-01-13,36.16999816894531
2020-04-01,36.0099983215332
2020-06-19,36.220001220703125
2019-10-29,36.150001525878906
2020-01-16,36.45000076293945
2020-06-22,36.369998931884766
2018-10-03,36.150001525878906
2018-07-31,35.869998931884766
2019-03-12,36.2599983215332
2019-02-08,37.15999984741211
2019-01-07,37.47999954223633
2018-12-06,37.0099983215332
2019-08-19,36.83000183105469
2019-07-18,36.790000915527344
2019-05-15,36.86000061035156
2019-09-20,37.81999969482422
2019-11-01,37.720001220703125
2020-04-07,37.459999084472656
2020-06-25,36.93000030517578
2020-06-16,36.849998474121094
2019-11-04,36.790000915527344
2020-01-22,36.61000061035156
2019-11-07,36.95000076293945
2020-04-13,37.119998931884766
2019-07-01,37.41999816894531
2019-05-30,37.619998931884766
2018-08-15,37.790000915527344
2018-10-18,37.720001220703125
2019-03-27,37.529998779296875
2019-01-22,37.20000076293945
2018-12-21,36.959999084472656
2019-09-03,37.060001373291016
2018-11-19,36.61000061035156
2019-08-02,37.0
2020-01-28,36.70000076293945
2020-04-16,36.84000015258789
2019-11-13,36.90999984741211
2020-01-31,36.349998474121094
2018-12-04,36.279998779296875
2018-11-02,36.40999984741211
2019-07-16,36.900001525878906
2018-08-30,37.0099983215332
2018-10-01,37.66999816894531
2019-06-14,38.130001068115234
2019-05-13,38.43000030517578
2019-04-11,38.290000915527344
2019-02-06,38.04999923706055
2019-09-18,37.779998779296875
2020-02-03,37.33000183105469
2020-04-22,37.599998474121094
2019-11-19,37.470001220703125
2020-02-06,36.81999969482422
2019-11-22,36.459999084472656
2019-03-25,34.529998779296875
2019-02-21,34.029998779296875
2018-12-19,34.06999969482422
2018-07-12,33.7400016784668
2018-09-14,33.65999984741211
2018-08-13,33.54999923706055
2018-10-16,33.689998626708984
2019-07-31,34.7400016784668
2019-05-28,35.7599983215332
2019-04-26,36.5
2020-04-28,35.689998626708984
2019-11-25,35.41999816894531
2020-02-12,36.2400016784668
2020-05-01,36.209999084472656
2020-05-04,35.720001220703125
2019-06-12,35.90999984741211
2019-04-09,36.099998474121094
2019-03-08,36.38999938964844
2019-02-04,36.7400016784668
2018-07-27,37.599998474121094
2018-08-28,37.099998474121094
2019-01-03,36.189998626708984
2019-08-15,36.56999969482422
2018-10-31,36.7400016784668
2019-09-16,36.130001068115234
2020-02-18,35.869998931884766
2020-05-07,35.5099983215332
2018-08-17,35.2400016784668
2019-12-04,35.13999938964844
2020-02-21,35.119998931884766
2018-12-17,34.880001068115234
2019-08-30,34.84000015258789
2018-11-15,35.560001373291016
2019-07-29,35.720001220703125
2019-06-27,34.4900016784668
2019-04-24,32.529998779296875
2018-07-10,33.2400016784668
2018-09-12,33.630001068115234
2019-02-19,33.75
2019-01-18,33.41999816894531
2020-02-24,33.29999923706055
2020-05-13,33.06999969482422
2019-12-10,32.77000045776367
2020-02-27,32.56999969482422
2019-12-13,32.720001220703125
2020-05-19,32.380001068115234
2019-03-06,32.599998474121094
2018-11-30,32.79999923706055
2019-08-13,32.18000030517578
2019-07-12,31.860000610351562
2019-06-10,30.93000030517578
2019-05-09,31.170000076293945
2018-07-25,31.079999923706055
2018-09-27,30.81999969482422
2018-10-29,30.40999984741211
2019-10-16,29.84000015258789
2019-12-16,29.260000228881836
2020-03-04,29.8700008392334
2020-05-22,28.479999542236328
2019-10-01,24.399999618530273
2019-12-19,22.149999618530273
2018-09-10,21.479999542236328
2019-05-24,21.239999771118164
2018-08-09,21.90999984741211
2019-04-22,21.670000076293945
2019-03-21,21.559999465942383
2019-01-16,21.68000030517578
2019-08-28,22.290000915527344
2018-11-13,22.579999923706055
2018-10-12,22.219999313354492
2019-06-25,21.649999618530273
2020-03-10,21.5
2020-05-28,21.639999389648438
2019-10-07,21.559999465942383
2020-03-13,21.170000076293945
2019-10-10,21.34000015258789
2020-03-16,21.3700008392334
2020-06-03,21.639999389648438
2018-11-28,21.899999618530273
2018-09-25,21.600000381469727
2018-07-23,21.43000030517578
2018-08-24,21.399999618530273
2019-07-10,21.360000610351562
2019-05-07,21.510000228881836
2019-04-05,21.59000015258789
2019-03-04,21.719999313354492
2019-01-31,21.719999313354492
2019-09-12,21.719999313354492
2019-12-31,22.219999313354492
2020-03-19,22.149999618530273
2020-01-03,22.239999771118164
2020-06-09,22.239999771118164
2019-02-15,22.8799991607666
2019-01-14,23.899999618530273
2018-07-06,23.860000610351562
2018-08-07,23.940000534057617
2018-10-10,24.559999465942383
2018-12-13,24.469999313354492
2019-08-26,24.399999618530273
2019-07-25,24.309999465942383
2019-05-22,23.760000228881836
2019-03-19,23.59000015258789
2020-01-06,23.770000457763672
2020-03-25,23.469999313354492
2020-06-12,23.440000534057617
2019-10-22,23.479999542236328
2020-01-09,23.489999771118164
2020-06-15,23.06999969482422
2019-10-25,23.020000457763672
2020-03-31,22.700000762939453
2020-06-18,22.5
2019-04-03,22.969999313354492
2018-08-22,23.079999923706055
2018-10-25,23.200000762939453
2019-01-29,23.329999923706055
2018-12-28,23.299999237060547
2018-11-26,23.43000030517578
2019-08-09,23.25
2019-07-08,23.049999237060547
2019-06-06,26.170000076293945
2019-09-10,27.020000457763672
2020-01-15,27.739999771118164
2020-04-03,27.709999084472656
2019-10-31,27.43000030517578
2020-04-06,27.84000015258789
2020-06-24,27.8700008392334
2018-11-09,27.84000015258789
2019-07-23,27.700000762939453
2019-06-21,27.59000015258789
2019-05-20,27.940000534057617
2019-04-18,28.299999237060547
2018-09-06,28.5
2018-10-08,28.440000534057617
2019-02-13,29.690000534057617
2018-12-11,30.299999237060547
2019-09-25,30.010000228881836
2020-01-21,30.149999618530273
2020-04-09,30.440000534057617
2019-11-06,30.239999771118164
2020-01-24,30.600000381469727
2020-01-27,30.889999389648438
2020-04-15,31.010000228881836
2018-12-26,31.290000915527344
2019-08-07,31.299999237060547
2019-06-04,31.170000076293945
2018-09-21,30.889999389648438
2018-07-19,30.8799991607666
2018-08-20,31.030000686645508
2018-10-23,30.3799991607666
2019-05-03,30.18000030517578
2019-04-01,30.100000381469727
2019-02-28,29.68000030517578
2019-11-12,29.760000228881836
2020-01-30,29.530000686645508
2019-11-15,29.299999237060547
2020-04-21,28.549999237060547
2019-04-16,28.889999389648438
2019-03-15,29.229999542236328
2019-02-11,29.440000534057617
2019-01-10,29.399999618530273
2019-08-22,29.010000228881836
2018-11-07,28.790000915527344
2018-08-03,28.639999389648438
2018-09-04,28.90999984741211
2019-06-19,28.979999542236328
2019-09-23,28.950000762939453
2019-11-18,28.25
2020-02-05,27.420000076293945
2020-04-24,26.81999969482422
2019-03-29,27.6200008392334
2019-11-21,28.649999618530273
2020-04-27,29.299999237060547
2020-02-11,29.729999542236328
2020-04-30,29.969999313354492
2019-05-01,29.739999771118164
2019-02-26,29.969999313354492
2019-01-25,30.0
2018-12-24,29.950000762939453
2019-09-06,30.1299991607666
2018-07-17,29.979999542236328
2018-09-19,29.549999237060547
2019-08-05,29.31999969482422
2019-10-08,29.59000015258789
2019-12-11,29.100000381469727
2019-11-27,28.670000076293945
2020-02-14,29.149999618530273
2020-05-06,29.030000686645508
2019-01-08,27.530000686645508
2018-12-07,26.799999237060547
2019-08-20,27.219999313354492
2018-11-05,26.969999313354492
2019-07-19,28.40999984741211
2018-10-04,28.18000030517578
2019-06-17,28.5
2019-05-16,28.5
2018-08-01,28.40999984741211
2019-03-13,28.489999771118164
2019-12-03,27.6299991607666
2020-02-20,27.809999465942383
