Dates,LLY
2018-10-31,3325900.0
2019-09-16,4349200.0
2020-02-18,3639400.0
2020-05-07,3577200.0
2018-08-17,7368600.0
2019-12-04,6803700.0
2020-02-21,5875400.0
2018-12-17,3666300.0
2019-08-30,5054400.0
2018-11-15,5078900.0
2019-07-29,4239700.0
2019-06-27,5392800.0
2019-04-24,4796800.0
2018-07-10,4766400.0
2018-09-12,4869800.0
2019-02-19,4877300.0
2019-01-18,3619700.0
2020-02-24,1897000.0
2020-05-13,3296200.0
2019-12-10,3263200.0
2020-02-27,4814500.0
2019-12-13,4688300.0
2020-05-19,8965600.0
2019-03-06,4290100.0
2018-11-30,5676600.0
2019-08-13,5064400.0
2019-07-12,4128100.0
2019-06-10,3832600.0
2019-05-09,3806800.0
2018-07-25,3758800.0
2018-09-27,3609900.0
2018-10-29,5306100.0
2019-10-16,6121700.0
2019-12-16,6864400.0
2020-03-04,8362800.0
2020-05-22,8362300.0
2019-10-01,13154500.0
2019-12-19,3284000.0
2018-09-10,3792400.0
2019-05-24,4101600.0
2018-08-09,3984000.0
2019-04-22,2731000.0
2019-03-21,4247100.0
2019-01-16,4203300.0
2019-08-28,5795200.0
2018-11-13,7749600.0
2018-10-12,3428900.0
2019-06-25,5820100.0
2020-03-10,4282300.0
2020-05-28,2648800.0
2019-10-07,4404600.0
2020-03-13,5097700.0
2019-10-10,2920600.0
2020-03-16,4401900.0
2020-06-03,8887000.0
2018-11-28,4377500.0
2018-09-25,4012100.0
2018-07-23,6946200.0
2018-08-24,4599100.0
2019-07-10,3590900.0
2019-05-07,3767400.0
2019-04-05,4362900.0
2019-03-04,5746100.0
2019-01-31,4171500.0
2019-09-12,4518400.0
2019-12-31,8832400.0
2020-03-19,7421000.0
2020-01-03,7935000.0
2020-06-09,16195100.0
2019-02-15,7203100.0
2019-01-14,6975500.0
2018-07-06,12738600.0
2018-08-07,17847000.0
2018-10-10,10366400.0
2018-12-13,17861300.0
2019-08-26,19880300.0
2019-07-25,20798700.0
2019-05-22,19574000.0
2019-03-19,13682400.0
2020-01-06,20790900.0
2020-03-25,32135600.0
2020-06-12,36023600.0
2019-10-22,43290900.0
2020-01-09,59468600.0
2020-06-15,53212600.0
2019-10-25,74822500.0
2020-03-31,60615600.0
2020-06-18,50169800.0
2019-04-03,61771200.0
2018-08-22,8077600.0
2018-10-25,68139300.0
2019-01-29,42768700.0
2018-12-28,47331000.0
2018-11-26,16052200.0
2019-08-09,13726300.0
2019-07-08,7520700.0
2019-06-06,5704300.0
2019-09-10,15332900.0
2020-01-15,5972800.0
2020-04-03,5872900.0
2019-10-31,7675100.0
2020-04-06,6112900.0
2020-06-24,5729100.0
2018-11-09,5132300.0
2019-07-23,3214600.0
2019-06-21,4425300.0
2019-05-20,5539800.0
2019-04-18,4656400.0
2018-09-06,3430900.0
2018-10-08,4215600.0
2019-02-13,4227100.0
2018-12-11,5520700.0
2019-09-25,5470400.0
2020-01-21,4549100.0
2020-04-09,6573400.0
2019-11-06,14842800.0
2020-01-24,9805800.0
2020-01-27,7519700.0
2020-04-15,5891500.0
2018-12-26,4254100.0
2019-08-07,3425000.0
2019-06-04,3372500.0
2018-09-21,4097200.0
2018-07-19,7548300.0
2018-08-20,5392100.0
2018-10-23,4168800.0
2019-05-03,5695500.0
2019-04-01,5952100.0
2019-02-28,5127200.0
2019-11-12,2992600.0
2020-01-30,5818900.0
2019-11-15,3660500.0
2020-04-21,4284600.0
2019-04-16,3668400.0
2019-03-15,3724400.0
2019-02-11,3914100.0
2019-01-10,3109800.0
2019-08-22,3042800.0
2018-11-07,2611100.0
2018-08-03,3934200.0
2018-09-04,3653500.0
2019-06-19,2086400.0
2019-09-23,5007200.0
2019-11-18,5915800.0
2020-02-05,2392800.0
2020-04-24,6098400.0
2019-03-29,4722000.0
2019-11-21,3122700.0
2020-04-27,4175800.0
2020-02-11,3882800.0
2020-04-30,2726300.0
2019-05-01,8172400.0
2019-02-26,5681200.0
2019-01-25,3793800.0
2018-12-24,8477300.0
2019-09-06,3188100.0
2018-07-17,3032300.0
2018-09-19,2868700.0
2019-08-05,3320600.0
2019-10-08,2840100.0
2019-12-11,4024600.0
2019-11-27,2570500.0
2020-02-14,2110100.0
2020-05-06,4677500.0
2019-01-08,3615900.0
2018-12-07,8958700.0
2019-08-20,3236400.0
2018-11-05,2343400.0
2019-07-19,3707700.0
2018-10-04,2444000.0
2019-06-17,2998700.0
2019-05-16,2717700.0
2018-08-01,3339100.0
2019-03-13,6589600.0
2019-12-03,7211100.0
2020-02-20,4405200.0
2019-12-06,2206500.0
2020-05-12,3507300.0
2019-12-09,3232900.0
2020-02-26,4820600.0
2020-05-15,2894400.0
2019-03-28,5098200.0
2018-09-17,3762700.0
2018-08-16,4596700.0
2018-10-19,3470700.0
2019-04-29,3192500.0
2019-01-23,4664200.0
2019-09-04,5535700.0
2018-11-20,3679000.0
2019-07-02,4477700.0
2019-05-31,4765800.0
2019-12-12,5490000.0
2020-05-18,4231700.0
2019-09-27,4815900.0
2020-03-03,2788100.0
2020-05-21,2212800.0
2019-05-14,5247200.0
2018-08-31,4937900.0
2018-07-30,3939900.0
2018-10-02,3497600.0
2019-04-12,2903500.0
2019-03-11,2074800.0
2019-02-07,2207300.0
2019-07-17,1840200.0
2019-09-19,3870100.0
2019-10-21,2565500.0
2019-12-18,2945200.0
2020-03-06,1744400.0
2019-10-03,2708600.0
2020-03-09,2870700.0
2020-05-27,3710300.0
2019-12-24,3756400.0
2020-03-12,4045900.0
2018-12-20,2904700.0
2019-08-01,4982300.0
2018-08-14,6589500.0
2018-07-13,3404100.0
2018-10-17,3578500.0
2019-05-29,2842600.0
2019-03-26,1728900.0
2019-02-22,2438100.0
2019-10-04,3132500.0
2019-11-05,3929800.0
2019-12-27,7517700.0
2020-06-02,2611300.0
2019-12-30,3480200.0
2020-03-18,3093400.0
2020-06-05,2266400.0
2019-07-15,1906300.0
2018-12-03,2516600.0
2019-06-13,2203400.0
2019-01-04,4483900.0
2018-08-29,2735000.0
2019-02-05,2865300.0
2018-11-01,1460800.0
2019-08-16,2802500.0
2019-04-10,1636600.0
2019-09-17,2736900.0
2019-10-15,2554900.0
2020-01-02,1341300.0
2020-06-08,1760000.0
2019-10-18,2314600.0
2020-03-24,2018900.0
2020-06-11,2207100.0
2020-01-08,3944900.0
2019-04-25,5708500.0
2019-07-30,9047500.0
2019-02-20,3304500.0
2018-07-11,4234600.0
2018-09-13,4168500.0
2018-10-15,2987700.0
2019-06-28,2424600.0
2018-12-18,4124300.0
2018-11-16,2629100.0
2019-10-02,3002100.0
2020-03-27,3357300.0
2020-01-10,3973700.0
2019-10-24,3076200.0
2020-03-30,2224100.0
2020-06-17,1770200.0
2020-01-14,2273200.0
2020-04-02,3250600.0
2019-01-02,2627100.0
2019-08-14,4857400.0
2018-10-30,3361600.0
2019-06-11,3781600.0
2019-05-10,3638200.0
2019-04-08,2909500.0
2018-08-27,3120100.0
2018-07-26,2939300.0
2018-09-28,4704900.0
2019-03-07,1798200.0
2019-10-30,1243900.0
2020-01-17,2199700.0
2020-06-23,2786000.0
2020-04-08,2597000.0
2020-06-26,3003200.0
2019-03-22,2462800.0
2019-01-17,2335100.0
2019-08-29,3592600.0
2018-11-14,3438100.0
2019-06-26,2959400.0
2018-09-11,3343900.0
2018-07-09,3468400.0
2018-08-10,6718800.0
2019-04-23,8173000.0
2019-09-30,4423400.0
2020-01-23,9229900.0
2019-11-08,2473400.0
2020-04-14,1215800.0
2019-11-11,1272000.0
2020-01-29,2161300.0
2020-04-17,1856200.0
2018-07-24,1549800.0
2018-09-26,2204200.0
2019-05-08,1963500.0
2019-03-05,2102900.0
2019-02-01,2448300.0
2018-12-31,5188600.0
2018-11-29,4522800.0
2019-08-12,4177600.0
2019-07-11,5117100.0
2019-09-13,4685200.0
2019-11-14,3676500.0
2020-04-20,3794800.0
2020-02-04,5393200.0
2020-04-23,4849500.0
2018-12-14,2742100.0
2019-08-27,3138700.0
2018-08-08,3183300.0
2018-10-11,2826400.0
2018-11-12,2649100.0
2019-07-26,2815500.0
2019-06-24,5243400.0
2019-05-23,3913500.0
2019-03-20,5137800.0
2019-01-15,3177500.0
2019-11-20,4060900.0
2020-02-07,3285000.0
2020-02-10,2670400.0
2020-04-29,4892100.0
2019-11-26,2976400.0
2020-02-13,3953200.0
2019-01-30,3455500.0
2018-08-23,2273700.0
2018-09-24,2858200.0
2018-11-27,3082800.0
2018-10-26,3417000.0
2019-07-09,2900900.0
2019-06-07,4727400.0
2019-05-06,3401600.0
2019-04-04,4659000.0
2019-09-11,4292800.0
2019-11-29,7898300.0
2020-05-05,7355700.0
2019-12-02,6936600.0
2020-02-19,5301900.0
2020-05-08,6882100.0
2019-05-21,8010700.0
2019-03-18,5351300.0
2018-09-07,5961200.0
2018-08-06,7211800.0
2018-10-09,7836300.0
2019-02-14,6841700.0
2018-12-12,6619700.0
2019-07-24,8909200.0
2019-09-26,6734600.0
2019-10-28,6554800.0
2019-12-05,9113500.0
2020-05-11,7299300.0
2019-07-03,6827300.0
2020-02-25,6472100.0
2020-05-14,6723600.0
2020-02-28,4717400.0
2019-08-08,5057400.0
2019-06-05,7560100.0
2018-07-20,3297900.0
2018-08-21,4725000.0
2018-10-24,4013200.0
2019-04-02,4159900.0
2019-03-01,3900600.0
2019-01-28,4006600.0
2018-12-27,4415300.0
2019-09-09,2289000.0
2020-03-02,3809600.0
2020-05-20,3614400.0
2019-12-17,3512900.0
2020-03-05,3709900.0
2019-02-12,2562200.0
2019-01-11,4270200.0
2018-12-10,3279300.0
2019-08-23,5692900.0
2018-11-08,4414000.0
2019-07-22,3210300.0
2019-06-20,3270200.0
2018-09-05,3240700.0
2019-04-17,4173000.0
2019-09-24,2576400.0
2019-12-20,2228500.0
2020-05-26,2862600.0
2019-04-30,1964800.0
2019-12-23,2330600.0
2020-03-11,1967700.0
2020-05-29,3196200.0
2019-12-26,2329400.0
2020-06-01,2650000.0
2019-05-02,2393900.0
2019-02-27,2824500.0
2018-11-23,2703700.0
2019-08-06,2339400.0
2018-07-18,3780800.0
2018-09-20,3049800.0
2018-10-22,2355000.0
2019-07-05,5013400.0
2019-06-03,5376100.0
2019-10-09,3982700.0
2019-10-11,9466300.0
2020-03-17,5233800.0
2020-06-04,3269400.0
2019-10-14,3190300.0
2020-03-20,3328700.0
2018-11-06,4578800.0
2019-06-18,4076400.0
2019-05-17,4302100.0
2019-04-15,4940200.0
2019-03-14,4547400.0
2019-01-09,3973200.0
2018-08-02,3709900.0
2018-10-05,15029300.0
2019-08-21,4709400.0
2019-10-17,3631600.0
2020-03-23,6004900.0
2020-06-10,2647300.0
2019-02-25,2771500.0
2020-01-07,3096000.0
2020-03-26,3735400.0
2019-10-23,5290400.0
