Dates,LLY
2018-06-20,86.19999694824219
2018-06-21,85.19000244140625
2018-06-25,85.80999755859375
2018-06-22,85.12000274658203
2018-06-26,84.95999908447266
2018-06-27,84.63999938964844
2018-06-28,84.80999755859375
2018-06-29,85.12999725341797
2018-07-02,84.70999908447266
2018-07-03,85.80999755859375
2018-07-05,86.12999725341797
2018-07-16,86.81999969482422
2018-09-18,87.5199966430664
2019-01-24,87.66999816894531
2019-09-05,87.19999694824219
2018-11-21,87.91999816894531
2020-01-13,88.54000091552734
2020-04-01,88.83999633789062
2020-06-19,89.33999633789062
2019-10-29,89.06999969482422
2020-01-16,88.87000274658203
2020-06-22,88.26000213623047
2018-10-03,88.16999816894531
2018-07-31,90.0
2019-03-12,93.02999877929688
2019-02-08,94.83000183105469
2019-01-07,95.0199966430664
2018-12-06,96.25
2019-08-19,97.52999877929688
2019-07-18,98.44000244140625
2019-05-15,97.83999633789062
2019-09-20,98.87999725341797
2019-11-01,100.22000122070312
2020-04-07,101.68000030517578
2020-06-25,101.43000030517578
2020-06-16,101.91999816894531
2019-11-04,101.98999786376953
2020-01-22,102.12000274658203
2019-11-07,101.2699966430664
2020-04-13,102.08000183105469
2019-07-01,103.25
2019-05-30,103.95999908447266
2018-08-15,105.58000183105469
2018-10-18,104.72000122070312
2019-03-27,104.1500015258789
2019-01-22,104.38999938964844
2018-12-21,104.52999877929688
2019-09-03,104.94000244140625
2018-11-19,104.58999633789062
2019-08-02,104.27999877929688
2020-01-28,104.94000244140625
2020-04-16,104.47000122070312
2019-11-13,104.37999725341797
2020-01-31,104.69999694824219
2018-12-04,103.66000366210938
2018-11-02,104.80000305175781
2019-07-16,106.38999938964844
2018-08-30,105.5199966430664
2018-10-01,105.51000213623047
2019-06-14,105.81999969482422
2019-05-13,105.4000015258789
2019-04-11,105.05000305175781
2019-02-06,105.11000061035156
2019-09-18,105.5
2020-02-03,104.22000122070312
2020-04-22,105.3499984741211
2019-11-19,105.58999633789062
2020-02-06,105.54000091552734
2019-11-22,106.01000213623047
2019-03-25,106.20999908447266
2019-02-21,106.30000305175781
2018-12-19,107.02999877929688
2018-07-12,107.19000244140625
2018-09-14,108.23999786376953
2018-08-13,111.04000091552734
2018-10-16,114.08999633789062
2019-07-31,114.7699966430664
2019-05-28,114.2300033569336
2019-04-26,113.25
2020-04-28,106.58000183105469
2019-11-25,108.43000030517578
2020-02-12,109.9800033569336
2020-05-01,109.93000030517578
2020-05-04,110.86000061035156
2019-06-12,112.41000366210938
2019-04-09,110.66000366210938
2019-03-08,111.37000274658203
2019-02-04,109.05999755859375
2018-07-27,106.19000244140625
2018-08-28,104.16999816894531
2019-01-03,105.05999755859375
2019-08-15,106.30000305175781
2018-10-31,107.08000183105469
2019-09-16,108.3499984741211
2020-02-18,107.33000183105469
2020-05-07,105.93000030517578
2018-08-17,109.76000213623047
2019-12-04,104.94999694824219
2020-02-21,106.72000122070312
2018-12-17,109.01000213623047
2019-08-30,109.69999694824219
2018-11-15,112.26000213623047
2019-07-29,111.83000183105469
2019-06-27,109.73999786376953
2019-04-24,108.54000091552734
2018-07-10,111.66999816894531
2018-09-12,113.0
2019-02-19,114.31999969482422
2019-01-18,112.12999725341797
2020-02-24,111.4000015258789
2020-05-13,110.97000122070312
2019-12-10,111.70999908447266
2020-02-27,113.76000213623047
2019-12-13,114.97000122070312
2020-05-19,116.22000122070312
2019-03-06,117.54000091552734
2018-11-30,116.31999969482422
2019-08-13,112.9800033569336
2019-07-12,112.7699966430664
2019-06-10,111.0199966430664
2019-05-09,113.91999816894531
2018-07-25,114.2699966430664
2018-09-27,113.83999633789062
2018-10-29,111.23999786376953
2019-10-16,107.72000122070312
2019-12-16,105.66999816894531
2020-03-04,107.69999694824219
2020-05-22,108.12000274658203
2019-10-01,108.68000030517578
2019-12-19,106.62999725341797
2018-09-10,106.43000030517578
2019-05-24,108.7300033569336
2018-08-09,112.58999633789062
2019-04-22,114.23999786376953
2019-03-21,112.75
2019-01-16,111.0999984741211
2019-08-28,111.73999786376953
2018-11-13,112.05000305175781
2018-10-12,114.5199966430664
2019-06-25,116.22000122070312
2020-03-10,114.97000122070312
2020-05-28,115.0999984741211
2019-10-07,114.33000183105469
2020-03-13,113.4000015258789
2019-10-10,116.4800033569336
2020-03-16,116.55000305175781
2020-06-03,115.0199966430664
2018-11-28,115.69000244140625
2018-09-25,116.91999816894531
2018-07-23,114.19999694824219
2018-08-24,114.04000091552734
2019-07-10,113.54000091552734
2019-05-07,113.91000366210938
2019-04-05,115.52999877929688
2019-03-04,116.7300033569336
2019-01-31,119.12999725341797
2019-09-12,118.69000244140625
2019-12-31,120.4000015258789
2020-03-19,117.73999786376953
2020-01-03,116.86000061035156
2020-06-09,117.44999694824219
2019-02-15,117.04000091552734
2019-01-14,117.5
2018-07-06,118.11000061035156
2018-08-07,118.80000305175781
2018-10-10,120.4000015258789
2018-12-13,121.30000305175781
2019-08-26,121.61000061035156
2019-07-25,121.80000305175781
2019-05-22,122.6500015258789
2019-03-19,123.47000122070312
2020-01-06,123.31999969482422
2020-03-25,124.08000183105469
2020-06-12,125.19999694824219
2019-10-22,126.58000183105469
2020-01-09,125.33999633789062
2020-06-15,126.72000122070312
2019-10-25,125.38999938964844
2020-03-31,125.12999725341797
2020-06-18,125.25
2019-04-03,122.51000213623047
2018-08-22,122.68000030517578
2018-10-25,123.16000366210938
2019-01-29,122.51000213623047
2018-12-28,121.95999908447266
2018-11-26,123.5
2019-08-09,125.13999938964844
2019-07-08,126.83000183105469
2019-06-06,126.63999938964844
2019-09-10,127.43000030517578
2020-01-15,128.41000366210938
2020-04-03,129.6999969482422
2019-10-31,128.52000427246094
2020-04-06,128.8699951171875
2020-06-24,128.97999572753906
2018-11-09,129.0500030517578
2019-07-23,128.24000549316406
2019-06-21,126.83999633789062
2019-05-20,124.61000061035156
2019-04-18,125.61000061035156
2018-09-06,126.08999633789062
2018-10-08,126.5999984741211
2019-02-13,126.93000030517578
2018-12-11,124.51000213623047
2019-09-25,123.0199966430664
2020-01-21,123.16000366210938
2020-04-09,119.79000091552734
2019-11-06,115.88999938964844
2020-01-24,114.13999938964844
2020-01-27,113.6500015258789
2020-04-15,115.43000030517578
2018-12-26,117.2300033569336
2019-08-07,116.75
2019-06-04,118.66999816894531
2018-09-21,119.25
2018-07-19,114.91000366210938
2018-08-20,116.55999755859375
2018-10-23,116.86000061035156
2019-05-03,116.54000091552734
2019-04-01,115.30000305175781
2019-02-28,114.45999908447266
2019-11-12,115.2300033569336
2020-01-30,114.77999877929688
2019-11-15,114.22000122070312
2020-04-21,113.87000274658203
2019-04-16,114.52999877929688
2019-03-15,114.31999969482422
2019-02-11,114.56999969482422
2019-01-10,115.22000122070312
2019-08-22,115.0
2018-11-07,116.52999877929688
2018-08-03,116.12000274658203
2018-09-04,116.4800033569336
2019-06-19,116.44999694824219
2019-09-23,115.69999694824219
2019-11-18,114.43000030517578
2020-02-05,114.95999908447266
2020-04-24,114.98999786376953
2019-03-29,116.04000091552734
2019-11-21,117.41000366210938
2020-04-27,116.52999877929688
2020-02-11,117.2699966430664
2020-04-30,117.88999938964844
2019-05-01,113.87999725341797
2019-02-26,111.8499984741211
2019-01-25,112.5
2018-12-24,110.61000061035156
2019-09-06,111.01000213623047
2018-07-17,111.33999633789062
2018-09-19,113.22000122070312
2019-08-05,114.33999633789062
2019-10-08,115.26000213623047
2019-12-11,114.80999755859375
2019-11-27,114.70999908447266
2020-02-14,115.16999816894531
2020-05-06,110.62000274658203
2019-01-08,111.16000366210938
2018-12-07,110.0199966430664
2019-08-20,110.63999938964844
2018-11-05,112.4000015258789
2019-07-19,113.77999877929688
2018-10-04,112.55000305175781
2019-06-17,110.91000366210938
2019-05-16,111.8499984741211
2018-08-01,112.66999816894531
2019-03-13,109.0999984741211
2019-12-03,105.1500015258789
2020-02-20,107.58999633789062
2019-12-06,107.97000122070312
2020-05-12,107.08000183105469
2019-12-09,107.23999786376953
2020-02-26,106.58000183105469
2020-05-15,105.87000274658203
2019-03-28,106.05999755859375
2018-09-17,107.16000366210938
2018-08-16,107.68000030517578
2018-10-19,107.54000091552734
2019-04-29,108.06999969482422
2019-01-23,107.0
2019-09-04,107.61000061035156
2018-11-20,108.30999755859375
2019-07-02,110.19000244140625
2019-05-31,107.44000244140625
2019-12-12,109.04000091552734
2020-05-18,108.52999877929688
2019-09-27,111.63999938964844
2020-03-03,112.3499984741211
2020-05-21,112.29000091552734
2019-05-14,113.43000030517578
2018-08-31,110.22000122070312
2018-07-30,109.20999908447266
2018-10-02,109.29000091552734
2019-04-12,110.79000091552734
2019-03-11,110.91000366210938
2019-02-07,110.0
2019-07-17,110.79000091552734
2019-09-19,108.87999725341797
2019-10-21,110.25
2019-12-18,110.7300033569336
2020-03-06,109.79000091552734
2019-10-03,110.5999984741211
2020-03-09,111.91999816894531
2020-05-27,112.19000244140625
2019-12-24,112.44999694824219
2020-03-12,113.26000213623047
2018-12-20,113.83999633789062
2019-08-01,110.3499984741211
2018-08-14,106.4000015258789
2018-07-13,110.29000091552734
2018-10-17,111.12000274658203
2019-05-29,110.23999786376953
2019-03-26,109.20999908447266
2019-02-22,109.62999725341797
2019-10-04,111.16999816894531
2019-11-05,112.38999938964844
2019-12-27,114.47000122070312
2020-06-02,113.97000122070312
2019-12-30,111.94000244140625
2020-03-18,111.30999755859375
2020-06-05,110.69000244140625
2019-07-15,111.37999725341797
2018-12-03,111.69000244140625
2019-06-13,110.41000366210938
2019-01-04,106.66000366210938
2018-08-29,106.20999908447266
2019-02-05,107.0
2018-11-01,107.56999969482422
2019-08-16,105.94999694824219
2019-04-10,106.87999725341797
2019-09-17,106.58000183105469
2019-10-15,107.58999633789062
2020-01-02,107.87999725341797
2020-06-08,108.22000122070312
2019-10-18,107.79000091552734
2020-03-24,108.26000213623047
2020-06-11,107.9000015258789
2020-01-08,107.7699966430664
2019-04-25,108.88999938964844
2019-07-30,101.36000061035156
2019-02-20,106.25
2018-07-11,107.54000091552734
2018-09-13,110.62000274658203
2018-10-15,111.5
2019-06-28,111.26000213623047
2018-12-18,112.0
2018-11-16,112.30999755859375
2019-10-02,112.87000274658203
2020-03-27,110.51000213623047
2020-01-10,111.51000213623047
2019-10-24,112.02999877929688
2020-03-30,112.0999984741211
2020-06-17,112.22000122070312
2020-01-14,112.44999694824219
2020-04-02,112.25
2019-01-02,111.0
2019-08-14,111.33000183105469
2018-10-30,112.86000061035156
2019-06-11,113.75
2019-05-10,114.05000305175781
2019-04-08,113.29000091552734
2018-08-27,114.70999908447266
2018-07-26,116.5999984741211
2018-09-28,117.0
2019-03-07,116.62000274658203
2019-10-30,117.16999816894531
2020-01-17,116.0999984741211
2020-06-23,115.91999816894531
2020-04-08,117.56999969482422
2020-06-26,117.54000091552734
2019-03-22,119.58000183105469
2019-01-17,118.94000244140625
2019-08-29,120.11000061035156
2018-11-14,119.9800033569336
2019-06-26,120.55999755859375
2018-09-11,120.72000122070312
2018-07-09,122.05999755859375
2018-08-10,123.30999755859375
2019-04-23,127.69000244140625
2019-09-30,128.33999633789062
2020-01-23,131.24000549316406
2019-11-08,131.02999877929688
2020-04-14,130.1300048828125
2019-11-11,130.66000366210938
2020-01-29,130.83999633789062
2020-04-17,130.8699951171875
2018-07-24,130.5
2018-09-26,130.72999572753906
2019-05-08,130.22999572753906
2019-03-05,130.94000244140625
2019-02-01,131.6999969482422
2018-12-31,132.00999450683594
2018-11-29,134.00999450683594
2019-08-12,135.52999877929688
2019-07-11,137.88999938964844
2019-09-13,138.1199951171875
2019-11-14,140.00999450683594
2020-04-20,139.85000610351562
2020-02-04,139.36000061035156
2020-04-23,138.42999267578125
2018-12-14,140.69000244140625
2019-08-27,139.8800048828125
2018-08-08,138.6999969482422
2018-10-11,137.33999633789062
2018-11-12,138.22999572753906
2019-07-26,138.97000122070312
2019-06-24,138.10000610351562
2019-05-23,139.47000122070312
2019-03-20,139.67999267578125
2019-01-15,141.77999877929688
2019-11-20,144.52999877929688
2020-02-07,146.80999755859375
2020-02-10,145.3800048828125
2020-04-29,141.1199951171875
2019-11-26,143.17999267578125
2020-02-13,143.49000549316406
2019-01-30,141.7899932861328
2018-08-23,140.57000732421875
2018-09-24,140.52999877929688
2018-11-27,140.36000061035156
2018-10-26,141.1999969482422
2019-07-09,140.3300018310547
2019-06-07,137.8699951171875
2019-05-06,134.6199951171875
2019-04-04,133.30999755859375
2019-09-11,129.0500030517578
2019-11-29,121.51000213623047
2020-05-05,126.20999908447266
2019-12-02,128.69000244140625
2020-02-19,133.0
2020-05-08,137.52999877929688
2019-05-21,135.5500030517578
2019-03-18,133.30999755859375
2018-09-07,134.72000122070312
2018-08-06,137.38999938964844
2018-10-09,125.93000030517578
2019-02-14,128.50999450683594
2018-12-12,128.25
2019-07-24,131.10000610351562
2019-09-26,134.0800018310547
2019-10-28,131.1199951171875
2019-12-05,120.2300033569336
2020-05-11,117.05999755859375
2019-07-03,117.41000366210938
2020-02-25,119.20999908447266
2020-05-14,121.94000244140625
2020-02-28,130.1999969482422
2019-08-08,133.50999450683594
2019-06-05,134.52000427246094
2018-07-20,132.97999572753906
2018-08-21,133.02999877929688
2018-10-24,138.4600067138672
2019-04-02,140.3000030517578
2019-03-01,140.0500030517578
2019-01-28,140.5
2018-12-27,143.5500030517578
2019-09-09,142.8800048828125
2020-03-02,144.0500030517578
2020-05-20,148.50999450683594
2019-12-17,152.0
2020-03-05,153.02999877929688
2019-02-12,155.61000061035156
2019-01-11,151.41000366210938
2018-12-10,153.57000732421875
2019-08-23,154.0
2018-11-08,160.61000061035156
2019-07-22,160.72000122070312
2019-06-20,156.58999633789062
2018-09-05,154.6699981689453
2019-04-17,153.27999877929688
2019-09-24,151.57000732421875
2019-12-20,151.25999450683594
2020-05-26,152.75
2019-04-30,156.35000610351562
2019-12-23,152.72000122070312
2020-03-11,152.5500030517578
2020-05-29,153.0800018310547
2019-12-26,157.58999633789062
2020-06-01,156.0399932861328
2019-05-02,153.80999755859375
2019-02-27,156.02999877929688
2018-11-23,157.11000061035156
2019-08-06,155.27999877929688
2018-07-18,151.61000061035156
2018-09-20,149.72000122070312
2018-10-22,150.1699981689453
2019-07-05,147.16000366210938
2019-06-03,143.6199951171875
2019-10-09,146.50999450683594
2019-10-11,149.94000244140625
2020-03-17,150.88999938964844
2020-06-04,151.0399932861328
2019-10-14,150.85000610351562
2020-03-20,149.7100067138672
2018-11-06,148.33999633789062
2019-06-18,146.52000427246094
2019-05-17,149.11000061035156
2019-04-15,149.83999633789062
2019-03-14,143.0500030517578
2019-01-09,141.47000122070312
2018-08-02,139.67999267578125
2018-10-05,155.0
2019-08-21,159.39999389648438
2019-10-17,158.1999969482422
2020-03-23,158.25999450683594
2020-06-10,158.9199981689453
2019-02-25,158.9499969482422
2020-01-07,156.3300018310547
2020-03-26,156.7100067138672
2019-10-23,160.17999267578125
