Dates,LLY
2019-12-19,103.36830139160156
2018-09-10,107.57081604003906
2019-05-24,109.31377410888672
2018-08-09,110.58229064941406
2019-04-22,112.05413818359375
2019-03-21,111.2407455444336
2019-01-16,107.78385162353516
2019-08-28,111.02771759033203
2018-11-13,111.62806701660156
2018-10-12,112.65449523925781
2019-06-25,113.49694061279297
2020-03-10,112.26715850830078
2020-05-28,112.49956512451172
2019-10-07,111.04708862304688
2020-03-13,113.3807373046875
2019-10-10,113.09992980957031
2020-03-16,115.38516998291016
2020-06-03,112.89657592773438
2018-11-28,113.3807373046875
2018-09-25,115.02688598632812
2018-07-23,111.34725189208984
2018-08-24,111.32789611816406
2019-07-10,111.38599395751953
2019-05-07,112.0444564819336
2019-04-05,113.23548889160156
2019-03-04,116.06298065185547
2019-01-31,117.06036376953125
2019-09-12,116.3631591796875
2019-12-31,116.61493682861328
2020-03-19,115.49166870117188
2020-01-03,113.77775573730469
2020-06-09,115.81122589111328
2019-02-15,114.27159881591797
2019-01-14,115.70470428466797
2018-07-06,115.8596420288086
2018-08-07,117.55850982666016
2018-10-10,119.2427978515625
2018-12-13,118.90203857421875
2019-08-26,119.41803741455078
2019-07-25,119.47645568847656
2019-05-22,120.72262573242188
2019-03-19,120.61551666259766
2020-01-06,121.3749008178711
2020-03-25,122.35820007324219
2020-06-12,122.95209503173828
2019-10-22,125.4346923828125
2020-01-09,124.0911636352539
2020-06-15,125.09395599365234
2019-10-25,123.33177947998047
2020-03-31,123.00077819824219
2020-06-18,123.35125732421875
2019-04-03,120.23582458496094
2018-08-22,120.23582458496094
2018-10-25,121.02442169189453
2019-01-29,119.82693481445312
2018-12-28,120.66419982910156
2018-11-26,121.92984008789062
2019-08-09,123.2441635131836
2019-07-08,124.77266693115234
2019-06-06,124.91869354248047
2019-09-10,124.90897369384766
2020-01-15,126.43746185302734
2020-04-03,127.55708312988281
2019-10-31,125.36653900146484
2020-04-06,125.54179382324219
2020-06-24,126.33038330078125
2018-11-09,125.63914489746094
2019-07-23,125.90200805664062
2019-06-21,123.69200134277344
2019-05-20,122.29007720947266
2019-04-18,123.63359069824219
2018-09-06,123.79910278320312
2018-10-08,123.87698364257812
2019-02-13,123.82830047607422
2018-12-11,121.84222412109375
2019-09-25,119.80744934082031
2020-01-21,120.80050659179688
2020-04-09,116.78939819335938
2019-11-06,113.42084503173828
2020-01-24,112.15519714355469
2020-01-27,112.4180679321289
2020-04-15,114.38467407226562
2018-12-26,114.8812026977539
2019-08-07,115.10511779785156
2019-06-04,116.70177459716797
2018-09-21,116.43890380859375
2018-07-19,113.94657135009766
2018-08-20,115.05644226074219
2018-10-23,115.32904815673828
2019-05-03,113.82001495361328
2019-04-01,113.56687927246094
2019-02-28,111.90208435058594
2019-11-12,113.17745971679688
2020-01-30,112.7393569946289
2019-11-15,113.14825439453125
2020-04-21,111.3471450805664
2019-04-16,111.90208435058594
2019-03-15,112.56410217285156
2019-02-11,114.28231048583984
2019-01-10,113.57740783691406
2019-08-22,113.79280090332031
2018-11-07,114.13545989990234
2018-08-03,115.50609588623047
2018-09-04,114.36062622070312
2019-06-19,114.34104919433594
2019-09-23,113.3326416015625
2019-11-18,113.06831359863281
2020-02-05,113.46971130371094
2020-04-24,113.50887298583984
2019-03-29,114.32145690917969
2019-11-21,115.09490203857422
2020-04-27,114.56621551513672
2020-02-11,115.0361557006836
2020-04-30,115.86833190917969
2019-05-01,111.541015625
2019-02-26,109.85708618164062
2019-01-25,112.82354736328125
2018-12-24,109.47527313232422
2019-09-06,109.39694213867188
2018-07-17,111.02213287353516
2018-09-19,112.24591827392578
2019-08-05,112.81376647949219
2019-10-08,113.13683319091797
2019-12-11,113.06831359863281
2019-11-27,113.20536804199219
2020-02-14,112.94103240966797
2020-05-06,109.00532531738281
2019-01-08,109.13260650634766
2018-12-07,108.46686553955078
2019-08-20,110.37596893310547
2018-11-05,111.80535888671875
2019-07-19,112.02073669433594
2018-10-04,110.45429229736328
2019-06-17,109.18154907226562
2019-05-16,110.7088394165039
2018-08-01,112.12843322753906
2019-03-13,107.51720428466797
2019-12-03,106.019287109375
2020-02-20,106.19551086425781
2019-12-06,106.53816986083984
2020-05-12,104.84444427490234
2019-12-09,106.06822967529297
2020-02-26,104.55073547363281
2020-05-15,105.02066802978516
2019-03-28,105.95075225830078
2018-09-17,106.24446105957031
2018-08-16,105.55913543701172
2018-10-19,105.99971008300781
2019-04-29,106.44026947021484
2019-01-23,106.41090393066406
2019-09-04,106.66544342041016
2018-11-20,108.19274139404297
2019-07-02,110.06268310546875
2019-05-31,106.43047332763672
2019-12-12,109.0640640258789
2020-05-18,108.7899398803711
2019-09-27,111.58018493652344
2020-03-03,111.38436889648438
2020-05-21,111.21793365478516
2019-05-14,113.27389526367188
2018-08-31,108.5826644897461
2018-07-30,108.52359771728516
2018-10-02,108.8091049194336
2019-04-12,110.7879867553711
2019-03-11,109.2915267944336
2019-02-07,109.73456573486328
2019-07-17,109.88223266601562
2019-09-19,107.81474304199219
2019-10-21,110.04960632324219
2019-12-18,109.01586151123047
2020-03-06,109.25214385986328
2019-10-03,110.51232147216797
2020-03-09,111.22119140625
2020-05-27,112.19585418701172
2019-12-24,111.4968490600586
2020-03-12,112.82594299316406
2018-12-20,112.28446197509766
2019-08-01,109.35059356689453
2018-08-14,109.38011932373047
2018-07-13,109.96099853515625
2018-10-17,109.74440002441406
2019-05-29,109.17338562011719
2019-03-26,108.42514038085938
2019-02-22,109.39981842041016
2019-10-04,110.97505187988281
2019-11-05,112.57981872558594
2019-12-27,114.36180877685547
2020-06-02,112.4124526977539
2019-12-30,111.4968490600586
2020-03-18,109.66563415527344
2020-06-05,110.0889892578125
2019-07-15,110.6304702758789
2018-12-03,110.09883117675781
2019-06-13,109.24229431152344
2019-01-04,105.34359741210938
2018-08-29,105.62911224365234
2019-02-05,106.52501678466797
2018-11-01,106.16075134277344
2019-08-16,105.5306625366211
2019-04-10,105.63896179199219
2019-09-17,105.26483154296875
2019-10-15,106.68254852294922
2020-01-02,106.22966766357422
2020-06-08,108.00180053710938
2019-10-18,106.27888488769531
2020-03-24,106.78099822998047
2020-06-11,106.95821380615234
2020-01-08,106.23950958251953
2019-04-25,108.13963317871094
2019-07-30,105.73741149902344
2019-02-20,106.17059326171875
2018-07-11,108.49405670166016
2018-09-13,111.2408676147461
2018-10-15,109.94129943847656
2019-06-28,110.97505187988281
2018-12-18,112.18600463867188
2018-11-16,110.76829528808594
2019-10-02,111.35901641845703
2020-03-27,109.5278091430664
2020-01-10,112.05802154541016
2019-10-24,111.02427673339844
2020-03-30,111.77251434326172
2020-06-17,111.0538101196289
2020-01-14,111.41808319091797
2020-04-02,111.0439682006836
2019-01-02,110.29637908935547
2019-08-14,112.0787124633789
2018-10-30,112.95006561279297
2019-06-11,113.96995544433594
2019-05-10,113.48477172851562
2019-04-08,113.62339782714844
2018-08-27,115.05915069580078
2018-07-26,116.31668853759766
2018-09-28,115.94041442871094
2019-03-07,116.28697967529297
2019-10-30,116.19786834716797
2020-01-17,115.5938491821289
2020-06-23,116.45531463623047
2020-04-08,117.5049057006836
2020-06-26,118.59410858154297
2019-03-22,118.46537780761719
2019-01-17,119.05949401855469
2019-08-29,119.46546936035156
2018-11-14,119.59418487548828
2019-06-26,120.5051498413086
2018-09-11,120.33683013916016
2018-07-09,121.64386749267578
2018-08-10,124.09951782226562
2019-04-23,128.20877075195312
2019-09-30,129.56533813476562
2020-01-23,131.1298065185547
2019-11-08,129.8623809814453
2020-04-14,129.82276916503906
2019-11-11,129.85247802734375
2020-01-29,130.22874450683594
2020-04-17,130.0109100341797
2018-07-24,130.13961791992188
2018-09-26,130.91197204589844
2019-05-08,130.47628784179688
2019-03-05,130.9614715576172
2019-02-01,131.20901489257812
2018-12-31,132.3972625732422
2018-11-29,134.58554077148438
2019-08-12,136.64512634277344
2019-07-11,137.57591247558594
2019-09-13,139.2690887451172
2019-11-14,139.72459411621094
2020-04-20,140.04144287109375
2020-02-04,138.20960998535156
2020-04-23,139.5265655517578
2018-12-14,140.170166015625
2019-08-27,139.8236083984375
2018-08-08,137.7046356201172
2018-10-11,136.9520721435547
2018-11-12,137.8927459716797
2019-07-26,138.54627990722656
2019-06-24,141.26927185058594
2019-05-23,138.26902770996094
2019-03-20,139.6156768798828
2019-01-15,142.03172302246094
2019-11-20,145.90333557128906
2020-02-07,145.85382080078125
2020-02-10,144.97256469726562
2020-04-29,144.08139038085938
2019-11-26,142.83375549316406
2020-02-13,142.10101318359375
2019-01-30,141.1355743408203
2018-08-23,140.45875549316406
2018-09-24,140.34927368164062
2018-11-27,140.1701202392578
2018-10-26,141.3346405029297
2019-07-09,141.37445068359375
2019-06-07,137.50267028808594
2019-05-06,134.77552795410156
2019-04-04,132.90432739257812
2019-09-11,128.5846710205078
2019-11-29,125.53899383544922
2020-05-05,132.21755981445312
2019-12-02,129.6994171142578
2020-02-19,139.72222900390625
2020-05-08,139.49330139160156
2019-05-21,140.79718017578125
2019-03-18,135.0840606689453
2018-09-07,140.5284423828125
2018-08-06,139.36392211914062
2018-10-09,125.42951202392578
2019-02-14,138.7169647216797
2018-12-12,128.77377319335938
2019-07-24,142.5290069580078
2019-09-26,142.41952514648438
2019-10-28,132.4663848876953
2019-12-05,121.82647705078125
2020-05-11,118.49217987060547
2019-07-03,122.31417846679688
2020-02-25,121.36863708496094
2020-05-14,133.72048950195312
2020-02-28,133.4816131591797
2019-08-08,137.79132080078125
2019-06-05,138.07000732421875
2018-07-20,135.78077697753906
2018-08-21,141.5137939453125
2018-10-24,139.00559997558594
2019-04-02,140.94647216796875
2019-03-01,141.2152099609375
2019-01-28,145.5348663330078
2018-12-27,145.0471649169922
2019-09-09,143.74330139160156
2020-03-02,150.40194702148438
2020-05-20,150.47161865234375
2019-12-17,154.00498962402344
2020-03-05,156.55299377441406
2019-02-12,157.05064392089844
2019-01-11,151.9546356201172
2018-12-10,155.97572326660156
2019-08-23,159.1806182861328
2018-11-08,162.16656494140625
2019-07-22,160.53424072265625
2019-06-20,156.56295776367188
2018-09-05,154.4329833984375
2019-04-17,153.9154052734375
2019-09-24,152.91015625
2019-12-20,152.56178283691406
2020-05-26,157.15017700195312
2019-04-30,155.9458465576172
2019-12-23,152.25323486328125
2020-03-11,152.7906951904297
2020-05-29,157.80709838867188
2019-12-26,156.98098754882812
2020-06-01,157.1899871826172
2019-05-02,158.3800048828125
2019-02-27,159.22999572753906
2018-11-23,157.9600067138672
2019-08-06,156.6999969482422
2018-07-18,153.1300048828125
2018-09-20,152.27999877929688
2018-10-22,151.16000366210938
2019-07-05,147.9600067138672
2019-06-03,145.6999969482422
2019-10-09,150.64999389648438
2019-10-11,152.9499969482422
2020-03-17,152.4499969482422
2020-06-04,153.86000061035156
2019-10-14,152.52999877929688
2020-03-20,150.7100067138672
2018-11-06,149.2100067138672
2019-06-18,149.2100067138672
2019-05-17,149.1300048828125
2019-04-15,151.0
2019-03-14,144.0800018310547
2019-01-09,143.5399932861328
2018-08-02,141.52000427246094
2018-10-05,163.7100067138672
2019-08-21,159.97000122070312
2019-10-17,161.07000732421875
2020-03-23,159.94000244140625
2020-06-10,160.4499969482422
2019-02-25,159.33999633789062
2020-01-07,157.02999877929688
2020-03-26,162.86000061035156
2019-10-23,162.8300018310547
