Dates,LLY
2018-06-20,86.27999877929688
2018-06-21,86.06999969482422
2018-06-25,85.91999816894531
2018-06-22,85.7699966430664
2018-06-26,85.11000061035156
2018-06-27,84.66999816894531
2018-06-28,85.48999786376953
2018-06-29,85.33000183105469
2018-07-02,85.86000061035156
2018-07-03,86.51000213623047
2018-07-05,86.55999755859375
2018-07-16,87.38999938964844
2018-09-18,87.87000274658203
2019-01-24,88.05000305175781
2019-09-05,87.55999755859375
2018-11-21,88.91000366210938
2020-01-13,89.70999908447266
2020-04-01,89.06999969482422
2020-06-19,89.56999969482422
2019-10-29,90.02999877929688
2020-01-16,89.43000030517578
2020-06-22,88.47000122070312
2018-10-03,88.87999725341797
2018-07-31,93.3499984741211
2019-03-12,96.43000030517578
2019-02-08,95.18000030517578
2019-01-07,96.5999984741211
2018-12-06,98.0199966430664
2019-08-19,98.80999755859375
2019-07-18,98.69999694824219
2019-05-15,99.47000122070312
2019-09-20,100.58000183105469
2019-11-01,102.0
2020-04-07,101.94000244140625
2020-06-25,102.2699966430664
2020-06-16,102.19000244140625
2019-11-04,102.25
2020-01-22,102.44000244140625
2019-11-07,102.44000244140625
2020-04-13,103.33000183105469
2019-07-01,104.36000061035156
2019-05-30,105.55000305175781
2018-08-15,105.81999969482422
2018-10-18,105.06999969482422
2019-03-27,105.02999877929688
2019-01-22,104.81999969482422
2018-12-21,105.7699966430664
2019-09-03,105.11000061035156
2018-11-19,105.18000030517578
2019-08-02,105.33000183105469
2020-01-28,105.4800033569336
2020-04-16,105.6500015258789
2019-11-13,104.62000274658203
2020-01-31,105.72000122070312
2018-12-04,105.37000274658203
2018-11-02,107.02999877929688
2019-07-16,106.41999816894531
2018-08-30,105.63999938964844
2018-10-01,105.97000122070312
2019-06-14,106.58000183105469
2019-05-13,105.7699966430664
2019-04-11,105.70999908447266
2019-02-06,106.87999725341797
2019-09-18,105.73999786376953
2020-02-03,106.06999969482422
2020-04-22,106.33000183105469
2019-11-19,105.58999633789062
2020-02-06,105.69999694824219
2019-11-22,106.30999755859375
2019-03-25,106.69000244140625
2019-02-21,107.30999755859375
2018-12-19,107.5999984741211
2018-07-12,107.95999908447266
2018-09-14,108.62000274658203
2018-08-13,112.98999786376953
2018-10-16,115.0199966430664
2019-07-31,115.45999908447266
2019-05-28,115.44999694824219
2019-04-26,113.33999633789062
2020-04-28,107.91000366210938
2019-11-25,110.4800033569336
2020-02-12,110.62000274658203
2020-05-01,111.02999877929688
2020-05-04,113.58999633789062
2019-06-12,113.30999755859375
2019-04-09,111.91999816894531
2019-03-08,112.02999877929688
2019-02-04,110.38999938964844
2018-07-27,106.31999969482422
2018-08-28,107.88999938964844
2019-01-03,106.38999938964844
2019-08-15,107.4000015258789
2018-10-31,108.33999633789062
2019-09-16,108.44000244140625
2020-02-18,107.86000061035156
2020-05-07,106.75
2018-08-17,110.13999938964844
2019-12-04,105.9000015258789
2020-02-21,109.72000122070312
2018-12-17,110.0999984741211
2019-08-30,112.20999908447266
2018-11-15,113.19999694824219
2019-07-29,112.38999938964844
2019-06-27,109.80999755859375
2019-04-24,112.19999694824219
2018-07-10,113.83000183105469
2018-09-12,115.80999755859375
2019-02-19,114.72000122070312
2019-01-18,112.2300033569336
2020-02-24,112.87000274658203
2020-05-13,112.37999725341797
2019-12-10,114.22000122070312
2020-02-27,115.52999877929688
2019-12-13,117.0
2020-05-19,118.63999938964844
2019-03-06,118.5199966430664
2018-11-30,116.5199966430664
2019-08-13,115.83999633789062
2019-07-12,113.58000183105469
2019-06-10,114.08999633789062
2019-05-09,114.5
2018-07-25,114.33999633789062
2018-09-27,114.86000061035156
2018-10-29,111.93000030517578
2019-10-16,108.36000061035156
2019-12-16,106.5
2020-03-04,109.11000061035156
2020-05-22,109.29000091552734
2019-10-01,109.41999816894531
2019-12-19,106.75
2018-09-10,111.08999633789062
2019-05-24,112.88999938964844
2018-08-09,114.19999694824219
2019-04-22,115.72000122070312
2019-03-21,114.87999725341797
2019-01-16,111.30999755859375
2019-08-28,114.66000366210938
2018-11-13,115.27999877929688
2018-10-12,116.33999633789062
2019-06-25,117.20999908447266
2020-03-10,115.94000244140625
2020-05-28,116.18000030517578
2019-10-07,114.68000030517578
2020-03-13,117.08999633789062
2019-10-10,116.80000305175781
2020-03-16,119.16000366210938
2020-06-03,116.58999633789062
2018-11-28,117.08999633789062
2018-09-25,118.79000091552734
2018-07-23,114.98999786376953
2018-08-24,114.97000122070312
2019-07-10,115.02999877929688
2019-05-07,115.70999908447266
2019-04-05,116.94000244140625
2019-03-04,119.86000061035156
2019-01-31,120.88999938964844
2019-09-12,120.16999816894531
2019-12-31,120.43000030517578
2020-03-19,119.2699966430664
2020-01-03,117.5
2020-06-09,119.5999984741211
2019-02-15,118.01000213623047
2019-01-14,119.48999786376953
2018-07-06,119.6500015258789
2018-08-07,120.75
2018-10-10,122.4800033569336
2018-12-13,122.12999725341797
2019-08-26,122.66000366210938
2019-07-25,122.72000122070312
2019-05-22,124.0
2019-03-19,123.88999938964844
2020-01-06,124.66999816894531
2020-03-25,125.68000030517578
2020-06-12,126.29000091552734
2019-10-22,128.83999633789062
2020-01-09,127.45999908447266
2020-06-15,128.49000549316406
2019-10-25,126.68000030517578
2020-03-31,126.33999633789062
2020-06-18,126.69999694824219
2019-04-03,123.5
2018-08-22,123.5
2018-10-25,124.30999755859375
2019-01-29,123.08000183105469
2018-12-28,123.94000244140625
2018-11-26,125.23999786376953
2019-08-09,126.58999633789062
2019-07-08,128.16000366210938
2019-06-06,128.30999755859375
2019-09-10,128.3000030517578
2020-01-15,129.8699951171875
2020-04-03,131.02000427246094
2019-10-31,128.77000427246094
2020-04-06,128.9499969482422
2020-06-24,129.75999450683594
2018-11-09,129.0500030517578
2019-07-23,129.32000732421875
2019-06-21,127.05000305175781
2019-05-20,125.61000061035156
2019-04-18,126.98999786376953
2018-09-06,127.16000366210938
2018-10-08,127.23999786376953
2019-02-13,127.19000244140625
2018-12-11,125.1500015258789
2019-09-25,123.05999755859375
2020-01-21,124.08000183105469
2020-04-09,119.95999908447266
2019-11-06,116.5
2020-01-24,115.19999694824219
2020-01-27,115.47000122070312
2020-04-15,117.48999786376953
2018-12-26,118.0
2019-08-07,118.2300033569336
2019-06-04,119.87000274658203
2018-09-21,119.5999984741211
2018-07-19,117.04000091552734
2018-08-20,118.18000030517578
2018-10-23,118.45999908447266
2019-05-03,116.91000366210938
2019-04-01,116.6500015258789
2019-02-28,114.94000244140625
2019-11-12,116.25
2020-01-30,115.80000305175781
2019-11-15,116.22000122070312
2020-04-21,114.37000274658203
2019-04-16,114.94000244140625
2019-03-15,115.62000274658203
2019-02-11,116.7300033569336
2019-01-10,116.01000213623047
2019-08-22,116.2300033569336
2018-11-07,116.58000183105469
2018-08-03,117.9800033569336
2018-09-04,116.80999755859375
2019-06-19,116.79000091552734
2019-09-23,115.76000213623047
2019-11-18,115.48999786376953
2020-02-05,115.9000015258789
2020-04-24,115.94000244140625
2019-03-29,116.7699966430664
2019-11-21,117.55999755859375
2020-04-27,117.0199966430664
2020-02-11,117.5
2020-04-30,118.3499984741211
2019-05-01,113.93000030517578
2019-02-26,112.20999908447266
2019-01-25,115.23999786376953
2018-12-24,111.81999969482422
2019-09-06,111.73999786376953
2018-07-17,113.4000015258789
2018-09-19,114.6500015258789
2019-08-05,115.2300033569336
2019-10-08,115.55999755859375
2019-12-11,115.48999786376953
2019-11-27,115.62999725341797
2020-02-14,115.36000061035156
2020-05-06,111.33999633789062
2019-01-08,111.47000122070312
2018-12-07,110.79000091552734
2019-08-20,112.73999786376953
2018-11-05,114.19999694824219
2019-07-19,114.41999816894531
2018-10-04,112.81999969482422
2019-06-17,111.5199966430664
2019-05-16,113.08000183105469
2018-08-01,114.52999877929688
2019-03-13,109.81999969482422
2019-12-03,108.29000091552734
2020-02-20,108.47000122070312
2019-12-06,108.81999969482422
2020-05-12,107.08999633789062
2019-12-09,108.33999633789062
2020-02-26,106.79000091552734
2020-05-15,107.2699966430664
2019-03-28,108.22000122070312
2018-09-17,108.5199966430664
2018-08-16,107.81999969482422
2018-10-19,108.2699966430664
2019-04-29,108.72000122070312
2019-01-23,108.69000244140625
2019-09-04,108.94999694824219
2018-11-20,110.51000213623047
2019-07-02,112.41999816894531
2019-05-31,108.70999908447266
2019-12-12,111.4000015258789
2020-05-18,111.12000274658203
2019-09-27,113.97000122070312
2020-03-03,113.7699966430664
2020-05-21,113.5999984741211
2019-05-14,115.69999694824219
2018-08-31,110.29000091552734
2018-07-30,110.2300033569336
2018-10-02,110.5199966430664
2019-04-12,112.52999877929688
2019-03-11,111.01000213623047
2019-02-07,111.45999908447266
2019-07-17,111.61000061035156
2019-09-19,109.51000213623047
2019-10-21,111.77999877929688
2019-12-18,110.7300033569336
2020-03-06,110.97000122070312
2019-10-03,112.25
2020-03-09,112.97000122070312
2020-05-27,113.95999908447266
2019-12-24,113.25
2020-03-12,114.5999984741211
2018-12-20,114.05000305175781
2019-08-01,111.06999969482422
2018-08-14,111.0999984741211
2018-07-13,111.69000244140625
2018-10-17,111.47000122070312
2019-05-29,110.88999938964844
2019-03-26,110.12999725341797
2019-02-22,111.12000274658203
2019-10-04,112.72000122070312
2019-11-05,114.3499984741211
2019-12-27,116.16000366210938
2020-06-02,114.18000030517578
2019-12-30,113.25
2020-03-18,111.38999938964844
2020-06-05,111.81999969482422
2019-07-15,112.37000274658203
2018-12-03,111.83000183105469
2019-06-13,110.95999908447266
2019-01-04,107.0
2018-08-29,107.29000091552734
2019-02-05,108.19999694824219
2018-11-01,107.83000183105469
2019-08-16,107.19000244140625
2019-04-10,107.30000305175781
2019-09-17,106.91999816894531
2019-10-15,108.36000061035156
2020-01-02,107.9000015258789
2020-06-08,109.69999694824219
2019-10-18,107.94999694824219
2020-03-24,108.45999908447266
2020-06-11,108.63999938964844
2020-01-08,107.91000366210938
2019-04-25,109.83999633789062
2019-07-30,107.4000015258789
2019-02-20,107.83999633789062
2018-07-11,110.19999694824219
2018-09-13,112.98999786376953
2018-10-15,111.66999816894531
2019-06-28,112.72000122070312
2018-12-18,113.94999694824219
2018-11-16,112.51000213623047
2019-10-02,113.11000061035156
2020-03-27,111.25
2020-01-10,113.81999969482422
2019-10-24,112.7699966430664
2020-03-30,113.52999877929688
2020-06-17,112.80000305175781
2020-01-14,113.16999816894531
2020-04-02,112.79000091552734
2019-01-02,111.38999938964844
2019-08-14,113.19000244140625
2018-10-30,114.06999969482422
2019-06-11,115.0999984741211
2019-05-10,114.61000061035156
2019-04-08,114.75
2018-08-27,116.19999694824219
2018-07-26,117.47000122070312
2018-09-28,117.08999633789062
2019-03-07,117.44000244140625
2019-10-30,117.3499984741211
2020-01-17,116.73999786376953
2020-06-23,117.61000061035156
2020-04-08,118.66999816894531
2020-06-26,119.7699966430664
2019-03-22,119.63999938964844
2019-01-17,120.23999786376953
2019-08-29,120.6500015258789
2018-11-14,120.77999877929688
2019-06-26,121.69999694824219
2018-09-11,121.52999877929688
2018-07-09,122.8499984741211
2018-08-10,125.33000183105469
2019-04-23,129.47999572753906
2019-09-30,130.85000610351562
2020-01-23,132.42999267578125
2019-11-08,131.14999389648438
2020-04-14,131.11000061035156
2019-11-11,131.13999938964844
2020-01-29,131.52000427246094
2020-04-17,131.3000030517578
2018-07-24,131.42999267578125
2018-09-26,132.2100067138672
2019-05-08,131.77000427246094
2019-03-05,132.25999450683594
2019-02-01,132.50999450683594
2018-12-31,133.7100067138672
2018-11-29,135.9199981689453
2019-08-12,138.0
2019-07-11,138.94000244140625
2019-09-13,140.64999389648438
2019-11-14,141.11000061035156
2020-04-20,141.42999267578125
2020-02-04,139.5800018310547
2020-04-23,140.91000366210938
2018-12-14,141.55999755859375
2019-08-27,141.2100067138672
2018-08-08,139.07000732421875
2018-10-11,138.30999755859375
2018-11-12,139.25999450683594
2019-07-26,139.9199981689453
2019-06-24,142.6699981689453
2019-05-23,139.63999938964844
2019-03-20,141.0
2019-01-15,143.44000244140625
2019-11-20,147.35000610351562
2020-02-07,147.3000030517578
2020-02-10,146.41000366210938
2020-04-29,145.50999450683594
2019-11-26,144.25
2020-02-13,143.50999450683594
2019-01-30,141.8000030517578
2018-08-23,141.1199951171875
2018-09-24,141.00999450683594
2018-11-27,140.8300018310547
2018-10-26,142.0
2019-07-09,142.0399932861328
2019-06-07,138.14999389648438
2019-05-06,135.41000366210938
2019-04-04,133.52999877929688
2019-09-11,129.19000244140625
2019-11-29,126.12999725341797
2020-05-05,132.83999633789062
2019-12-02,130.30999755859375
2020-02-19,140.3800048828125
2020-05-08,140.14999389648438
2019-05-21,141.4600067138672
2019-03-18,135.72000122070312
2018-09-07,141.19000244140625
2018-08-06,140.02000427246094
2018-10-09,126.0199966430664
2019-02-14,139.3699951171875
2018-12-12,129.3800048828125
2019-07-24,143.1999969482422
2019-09-26,143.08999633789062
2019-10-28,133.08999633789062
2019-12-05,122.4000015258789
2020-05-11,119.05000305175781
