Dates,BSD
2018-06-20,12.449999809265137
2018-06-21,12.5600004196167
2018-06-25,12.5600004196167
2018-06-22,12.5600004196167
2018-06-26,12.579999923706055
2018-06-27,12.579999923706055
2018-06-28,12.550000190734863
2018-06-29,12.619999885559082
2018-07-02,12.630000114440918
2018-07-03,12.710000038146973
2018-07-05,12.6899995803833
2018-07-16,12.649999618530273
2018-09-18,12.640000343322754
2019-01-24,12.619999885559082
2019-09-05,12.65999984741211
2018-11-21,12.670000076293945
2020-01-13,12.630000114440918
2020-04-01,12.600000381469727
2020-06-19,12.600000381469727
2019-10-29,12.600000381469727
2020-01-16,12.619999885559082
2020-06-22,12.630000114440918
2018-10-03,12.65999984741211
2018-07-31,12.65999984741211
2019-03-12,12.699999809265137
2019-02-08,12.720000267028809
2019-01-07,12.710000038146973
2018-12-06,12.6899995803833
2019-08-19,12.619999885559082
2019-07-18,12.609999656677246
2019-05-15,12.5600004196167
2019-09-20,12.569999694824219
2019-11-01,12.5600004196167
2020-04-07,12.579999923706055
2020-06-25,12.5600004196167
2020-06-16,12.550000190734863
2019-11-04,12.5600004196167
2020-01-22,12.609999656677246
2019-11-07,12.569999694824219
2020-04-13,12.600000381469727
2019-07-01,12.600000381469727
2019-05-30,12.579999923706055
2018-08-15,12.579999923706055
2018-10-18,12.579999923706055
2019-03-27,12.59000015258789
2019-01-22,12.5600004196167
2018-12-21,12.569999694824219
2019-09-03,12.569999694824219
2018-11-19,12.539999961853027
2019-08-02,12.529999732971191
2020-01-28,12.59000015258789
2020-04-16,12.579999923706055
2019-11-13,12.539999961853027
2020-01-31,12.539999961853027
2018-12-04,12.5
2018-11-02,12.510000228881836
2019-07-16,12.5
2018-08-30,12.520000457763672
2018-10-01,12.510000228881836
2019-06-14,12.40999984741211
2019-05-13,12.369999885559082
2019-04-11,12.289999961853027
2019-02-06,12.229999542236328
2019-09-18,12.210000038146973
2020-02-03,12.180000305175781
2020-04-22,12.140000343322754
2019-11-19,12.119999885559082
2020-02-06,12.0600004196167
2019-11-22,12.079999923706055
2019-03-25,12.09000015258789
2019-02-21,12.1899995803833
2018-12-19,12.260000228881836
2018-07-12,12.25
2018-09-14,12.180000305175781
2018-08-13,12.130000114440918
2018-10-16,12.100000381469727
2019-07-31,12.039999961853027
2019-05-28,12.0
2019-04-26,11.949999809265137
2020-04-28,11.920000076293945
2019-11-25,11.899999618530273
2020-02-12,11.859999656677246
2020-05-01,11.819999694824219
2020-05-04,11.890000343322754
2019-06-12,11.819999694824219
2019-04-09,11.770000457763672
2019-03-08,11.720000267028809
2019-02-04,11.800000190734863
2018-07-27,11.760000228881836
2018-08-28,11.710000038146973
2019-01-03,11.670000076293945
2019-08-15,11.710000038146973
2018-10-31,11.619999885559082
2019-09-16,11.579999923706055
2020-02-18,11.609999656677246
