Dates,BSD
2018-06-20,12.569999694824219
2018-06-21,12.640000343322754
2018-06-25,12.619999885559082
2018-06-22,12.609999656677246
2018-06-26,12.630000114440918
2018-06-27,12.630000114440918
2018-06-28,12.630000114440918
2018-06-29,12.680000305175781
2018-07-02,12.770000457763672
2018-07-03,12.760000228881836
2018-07-05,12.800000190734863
2018-07-16,12.75
2018-09-18,12.75
2019-01-24,12.699999809265137
2019-09-05,12.710000038146973
2018-11-21,12.729999542236328
2020-01-13,12.6899995803833
2020-04-01,12.6899995803833
2020-06-19,12.65999984741211
2019-10-29,12.640000343322754
2020-01-16,12.649999618530273
2020-06-22,12.6899995803833
2018-10-03,12.699999809265137
2018-07-31,12.760000228881836
2019-03-12,12.760000228881836
2019-02-08,12.779999732971191
2019-01-07,12.760000228881836
2018-12-06,12.760000228881836
2019-08-19,12.770000457763672
2019-07-18,12.720000267028809
2019-05-15,12.729999542236328
2019-09-20,12.649999618530273
2019-11-01,12.670000076293945
2020-04-07,12.609999656677246
2020-06-25,12.600000381469727
2020-06-16,12.609999656677246
2019-11-04,12.609999656677246
2020-01-22,12.640000343322754
2019-11-07,12.609999656677246
2020-04-13,12.649999618530273
2019-07-01,12.619999885559082
2019-05-30,12.619999885559082
2018-08-15,12.649999618530273
2018-10-18,12.65999984741211
2019-03-27,12.65999984741211
2019-01-22,12.640000343322754
2018-12-21,12.640000343322754
2019-09-03,12.630000114440918
2018-11-19,12.59000015258789
2019-08-02,12.630000114440918
2020-01-28,12.630000114440918
2020-04-16,12.609999656677246
2019-11-13,12.640000343322754
2020-01-31,12.609999656677246
2018-12-04,12.609999656677246
2018-11-02,12.600000381469727
2019-07-16,12.649999618530273
2018-08-30,12.600000381469727
2018-10-01,12.529999732971191
2019-06-14,12.550000190734863
2019-05-13,12.430000305175781
2019-04-11,12.369999885559082
2019-02-06,12.34000015258789
2019-09-18,12.3100004196167
2020-02-03,12.289999961853027
2020-04-22,12.199999809265137
2019-11-19,12.140000343322754
2020-02-06,12.199999809265137
2019-11-22,12.140000343322754
2019-03-25,12.180000305175781
2019-02-21,12.270000457763672
2018-12-19,12.329999923706055
2018-07-12,12.319999694824219
2018-09-14,12.270000457763672
2018-08-13,12.210000038146973
2018-10-16,12.279999732971191
2019-07-31,12.15999984741211
2019-05-28,12.140000343322754
2019-04-26,12.010000228881836
2020-04-28,12.029999732971191
2019-11-25,11.989999771118164
2020-02-12,11.949999809265137
2020-05-01,11.920000076293945
2020-05-04,11.920000076293945
2019-06-12,11.890000343322754
2019-04-09,11.850000381469727
2019-03-08,11.84000015258789
2019-02-04,11.880000114440918
2018-07-27,11.850000381469727
2018-08-28,11.880000114440918
2019-01-03,11.789999961853027
2019-08-15,11.800000190734863
2018-10-31,11.729999542236328
2019-09-16,11.680000305175781
2020-02-18,11.699999809265137
2020-05-07,11.640000343322754
2018-08-17,11.75
2019-12-04,11.710000038146973
2020-02-21,11.779999732971191
2018-12-17,11.850000381469727
2019-08-30,11.920000076293945
2018-11-15,12.050000190734863
2019-07-29,12.069999694824219
2019-06-27,12.069999694824219
2019-04-24,12.039999961853027
2018-07-10,12.020000457763672
2018-09-12,11.989999771118164
2019-02-19,11.920000076293945
2019-01-18,11.90999984741211
2020-02-24,11.90999984741211
2020-05-13,11.960000038146973
2019-12-10,11.90999984741211
2020-02-27,11.949999809265137
2019-12-13,12.0600004196167
2020-05-19,12.079999923706055
2019-03-06,12.140000343322754
2018-11-30,12.199999809265137
2019-08-13,12.25
2019-07-12,12.25
2019-06-10,12.3100004196167
2019-05-09,12.289999961853027
2018-07-25,12.15999984741211
2018-09-27,12.109999656677246
2018-10-29,12.069999694824219
2019-10-16,12.010000228881836
2019-12-16,11.979999542236328
2020-03-04,11.970000267028809
2020-05-22,11.949999809265137
2019-10-01,11.920000076293945
2019-12-19,11.930000305175781
2018-09-10,11.890000343322754
2019-05-24,11.930000305175781
2018-08-09,11.899999618530273
2019-04-22,11.90999984741211
2019-03-21,12.140000343322754
2019-01-16,12.380000114440918
2019-08-28,12.359999656677246
2018-11-13,12.4399995803833
2018-10-12,12.460000038146973
2019-06-25,12.470000267028809
2020-03-10,12.489999771118164
2020-05-28,12.59000015258789
2019-10-07,12.550000190734863
2020-03-13,12.59000015258789
2019-10-10,12.550000190734863
2020-03-16,12.539999961853027
2020-06-03,12.569999694824219
2018-11-28,12.550000190734863
2018-09-25,12.569999694824219
2018-07-23,12.619999885559082
2018-08-24,12.670000076293945
2019-07-10,12.619999885559082
2019-05-07,12.630000114440918
2019-04-05,12.640000343322754
2019-03-04,12.670000076293945
2019-01-31,12.75
2019-09-12,12.699999809265137
2019-12-31,12.739999771118164
2020-03-19,12.729999542236328
2020-01-03,12.779999732971191
2020-06-09,12.779999732971191
2019-02-15,12.75
2019-01-14,12.779999732971191
2018-07-06,12.779999732971191
2018-08-07,12.789999961853027
2018-10-10,12.8100004196167
2018-12-13,12.829999923706055
2019-08-26,12.84000015258789
2019-07-25,12.880000114440918
2019-05-22,12.899999618530273
2019-03-19,12.890000343322754
2020-01-06,12.880000114440918
2020-03-25,12.920000076293945
2020-06-12,12.9399995803833
2019-10-22,12.949999809265137
2020-01-09,13.0
2020-06-15,13.039999961853027
2019-10-25,13.079999923706055
2020-03-31,13.4399995803833
2020-06-18,13.329999923706055
2019-04-03,13.0600004196167
2018-08-22,13.079999923706055
2018-10-25,13.100000381469727
2019-01-29,13.029999732971191
2018-12-28,12.949999809265137
2018-11-26,12.850000381469727
2019-08-09,12.920000076293945
2019-07-08,13.029999732971191
2019-06-06,13.079999923706055
2019-09-10,13.1899995803833
2020-01-15,13.210000038146973
2020-04-03,13.220000267028809
2019-10-31,13.279999732971191
2020-04-06,13.329999923706055
2020-06-24,13.329999923706055
2018-11-09,13.489999771118164
2019-07-23,13.479999542236328
2019-06-21,13.489999771118164
2019-05-20,13.489999771118164
2019-04-18,13.390000343322754
2018-09-06,13.369999885559082
2018-10-08,13.34000015258789
2019-02-13,13.380000114440918
2018-12-11,13.34000015258789
2019-09-25,13.279999732971191
2020-01-21,13.260000228881836
2020-04-09,13.229999542236328
2019-11-06,13.1899995803833
2020-01-24,13.180000305175781
2020-01-27,13.149999618530273
2020-04-15,13.149999618530273
2018-12-26,13.210000038146973
2019-08-07,13.1899995803833
2019-06-04,13.25
2018-09-21,13.289999961853027
2018-07-19,13.34000015258789
2018-08-20,13.279999732971191
2018-10-23,13.319999694824219
2019-05-03,13.34000015258789
2019-04-01,13.369999885559082
2019-02-28,13.40999984741211
2019-11-12,13.489999771118164
2020-01-30,13.579999923706055
2019-11-15,13.680000305175781
2020-04-21,13.5600004196167
2019-04-16,13.449999809265137
2019-03-15,13.390000343322754
2019-02-11,13.399999618530273
2019-01-10,13.399999618530273
2019-08-22,13.369999885559082
2018-11-07,13.390000343322754
2018-08-03,13.390000343322754
2018-09-04,13.359999656677246
2019-06-19,13.390000343322754
2019-09-23,13.460000038146973
2019-11-18,13.479999542236328
2020-02-05,13.449999809265137
2020-04-24,13.5
2019-03-29,13.520000457763672
2019-11-21,13.529999732971191
2020-04-27,13.649999618530273
2020-02-11,13.470000267028809
2020-04-30,13.640000343322754
2019-05-01,13.59000015258789
2019-02-26,13.649999618530273
2019-01-25,13.65999984741211
2018-12-24,13.699999809265137
2019-09-06,13.75
2018-07-17,13.970000267028809
2018-09-19,13.989999771118164
2019-08-05,13.960000038146973
2019-10-08,14.029999732971191
2019-12-11,13.979999542236328
2019-11-27,14.100000381469727
2020-02-14,14.229999542236328
2020-05-06,14.270000457763672
2019-01-08,14.390000343322754
2018-12-07,14.390000343322754
2019-08-20,14.279999732971191
2018-11-05,14.319999694824219
2019-07-19,14.149999618530273
2018-10-04,14.140000343322754
2019-06-17,14.140000343322754
2019-05-16,14.15999984741211
2018-08-01,14.390000343322754
2019-03-13,14.449999809265137
2019-12-03,14.399999618530273
2020-02-20,14.460000038146973
2019-12-06,14.399999618530273
2020-05-12,14.300000190734863
2019-12-09,14.239999771118164
2020-02-26,14.239999771118164
2020-05-15,14.229999542236328
2019-03-28,14.199999809265137
2018-09-17,14.130000114440918
2018-08-16,14.069999694824219
2018-10-19,14.029999732971191
2019-04-29,14.079999923706055
2019-01-23,14.119999885559082
2019-09-04,14.180000305175781
2018-11-20,14.270000457763672
2019-07-02,14.279999732971191
2019-05-31,14.300000190734863
2019-12-12,14.279999732971191
2020-05-18,14.4399995803833
2019-09-27,14.3100004196167
2020-03-03,14.350000381469727
2020-05-21,14.369999885559082
2019-05-14,14.369999885559082
2018-08-31,14.34000015258789
2018-07-30,14.329999923706055
2018-10-02,14.34000015258789
2019-04-12,14.350000381469727
2019-03-11,14.449999809265137
2019-02-07,14.380000114440918
2019-07-17,14.34000015258789
2019-09-19,14.510000228881836
2019-10-21,14.489999771118164
2019-12-18,14.609999656677246
2020-03-06,14.850000381469727
2019-10-03,14.859999656677246
2020-03-09,14.899999618530273
2020-05-27,14.800000190734863
2019-12-24,14.75
2020-03-12,14.869999885559082
2018-12-20,14.850000381469727
2019-08-01,14.850000381469727
2018-08-14,14.800000190734863
2018-07-13,14.979999542236328
2018-10-17,14.920000076293945
2019-05-29,14.850000381469727
2019-03-26,14.449999809265137
2019-02-22,14.1899995803833
2019-10-04,14.279999732971191
2019-11-05,14.369999885559082
2019-12-27,14.319999694824219
2020-06-02,14.359999656677246
2019-12-30,14.399999618530273
2020-03-18,14.40999984741211
2020-06-05,14.390000343322754
2019-07-15,14.420000076293945
2018-12-03,14.399999618530273
2019-06-13,14.40999984741211
2019-01-04,14.430000305175781
2018-08-29,14.470000267028809
2019-02-05,14.460000038146973
2018-11-01,14.460000038146973
2019-08-16,14.489999771118164
2019-04-10,14.5
2019-09-17,14.449999809265137
2019-10-15,14.380000114440918
2020-01-02,14.380000114440918
2020-06-08,14.380000114440918
2019-10-18,14.300000190734863
2020-03-24,14.270000457763672
2020-06-11,14.260000228881836
2020-01-08,14.210000038146973
2019-04-25,14.25
2019-07-30,14.25
2019-02-20,14.229999542236328
2018-07-11,14.210000038146973
2018-09-13,14.109999656677246
2018-10-15,14.020000457763672
2019-06-28,14.09000015258789
2018-12-18,14.210000038146973
2018-11-16,14.199999809265137
2019-10-02,14.180000305175781
2020-03-27,14.220000267028809
2020-01-10,14.449999809265137
2019-10-24,14.289999961853027
2020-03-30,14.229999542236328
2020-06-17,14.260000228881836
2020-01-14,14.25
2020-04-02,14.270000457763672
2019-01-02,14.220000267028809
2019-08-14,14.229999542236328
2018-10-30,14.220000267028809
2019-06-11,14.220000267028809
2019-05-10,14.260000228881836
2019-04-08,14.300000190734863
2018-08-27,14.270000457763672
2018-07-26,14.239999771118164
2018-09-28,14.199999809265137
2019-03-07,14.220000267028809
2019-10-30,14.140000343322754
2020-01-17,14.130000114440918
2020-06-23,14.130000114440918
2020-04-08,14.210000038146973
2020-06-26,14.1899995803833
2019-03-22,14.260000228881836
2019-01-17,14.260000228881836
2019-08-29,14.199999809265137
2018-11-14,14.25
2019-06-26,14.199999809265137
2018-09-11,14.149999618530273
2018-07-09,14.119999885559082
2018-08-10,14.140000343322754
2019-04-23,14.140000343322754
2019-09-30,14.149999618530273
2020-01-23,14.149999618530273
2019-11-08,14.149999618530273
2020-04-14,14.140000343322754
2019-11-11,14.170000076293945
2020-01-29,14.130000114440918
2020-04-17,14.130000114440918
2018-07-24,14.140000343322754
2018-09-26,14.119999885559082
2019-05-08,14.100000381469727
2019-03-05,14.140000343322754
2019-02-01,14.170000076293945
2018-12-31,14.260000228881836
2018-11-29,14.270000457763672
2019-08-12,14.279999732971191
2019-07-11,14.3100004196167
2019-09-13,14.279999732971191
2019-11-14,14.289999961853027
2020-04-20,14.319999694824219
2020-02-04,14.319999694824219
2020-04-23,14.279999732971191
2018-12-14,14.3100004196167
2019-08-27,14.3100004196167
2018-08-08,14.350000381469727
2018-10-11,14.359999656677246
2018-11-12,14.40999984741211
2019-07-26,14.420000076293945
2019-06-24,14.430000305175781
2019-05-23,14.449999809265137
2019-03-20,14.479999542236328
2019-01-15,14.4399995803833
2019-11-20,14.449999809265137
2020-02-07,14.470000267028809
2020-02-10,14.529999732971191
2020-04-29,14.550000190734863
2019-11-26,14.600000381469727
2020-02-13,14.670000076293945
2019-01-30,14.619999885559082
2018-08-23,14.640000343322754
2018-09-24,14.84000015258789
2018-11-27,14.890000343322754
2018-10-26,14.989999771118164
2019-07-09,15.0600004196167
2019-06-07,15.149999618530273
2019-05-06,15.199999809265137
2019-04-04,15.289999961853027
2019-09-11,15.390000343322754
2019-11-29,15.1899995803833
2020-05-05,15.210000038146973
2019-12-02,15.100000381469727
2020-02-19,15.15999984741211
2020-05-08,15.260000228881836
2019-05-21,15.390000343322754
2019-03-18,14.760000228881836
2018-09-07,15.09000015258789
2018-08-06,14.630000114440918
2018-10-09,13.520000457763672
2019-02-14,12.84000015258789
2018-12-12,12.779999732971191
2019-07-24,12.350000381469727
2019-09-26,11.859999656677246
2019-10-28,10.869999885559082
2019-12-05,11.680000305175781
2020-05-11,11.350000381469727
2019-07-03,11.079999923706055
2020-02-25,11.90999984741211
2020-05-14,12.699999809265137
2020-02-28,12.819999694824219
2019-08-08,13.069999694824219
2019-06-05,13.140000343322754
2018-07-20,12.970000267028809
2018-08-21,12.399999618530273
2018-10-24,12.180000305175781
