Dates,NUE
2018-09-06,60.09000015258789
2018-10-08,58.7599983215332
2019-02-13,57.86000061035156
2018-12-11,57.310001373291016
2019-09-25,57.9900016784668
2020-01-21,57.790000915527344
2020-04-09,57.83000183105469
2019-11-06,57.939998626708984
2020-01-24,57.34000015258789
2020-01-27,56.77000045776367
2020-04-15,56.790000915527344
2018-12-26,58.08000183105469
2019-08-07,57.20000076293945
2019-06-04,56.310001373291016
2018-09-21,55.9900016784668
2018-07-19,56.369998931884766
2018-08-20,55.75
2018-10-23,55.310001373291016
2019-05-03,56.380001068115234
2019-04-01,56.13999938964844
2019-02-28,55.45000076293945
2019-11-12,55.83000183105469
2020-01-30,54.9900016784668
2019-11-15,55.779998779296875
2020-04-21,54.040000915527344
2019-04-16,54.630001068115234
2019-03-15,53.880001068115234
2019-02-11,54.630001068115234
2019-01-10,52.5099983215332
2019-08-22,52.54999923706055
2018-11-07,52.939998626708984
2018-08-03,52.5
2018-09-04,51.0
2019-06-19,51.119998931884766
2019-09-23,50.560001373291016
2019-11-18,50.16999816894531
2020-02-05,49.119998931884766
2020-04-24,47.130001068115234
2019-03-29,47.9900016784668
2019-11-21,49.58000183105469
2020-04-27,49.560001373291016
2020-02-11,50.029998779296875
2020-04-30,49.849998474121094
2019-05-01,50.790000915527344
2019-02-26,51.459999084472656
2019-01-25,51.04999923706055
2018-12-24,51.349998474121094
2019-09-06,51.540000915527344
2018-07-17,50.29999923706055
2018-09-19,51.29999923706055
2019-08-05,53.529998779296875
2019-10-08,53.41999816894531
2019-12-11,53.66999816894531
2019-11-27,53.13999938964844
2020-02-14,53.790000915527344
2020-05-06,54.279998779296875
2019-01-08,54.36000061035156
2018-12-07,54.40999984741211
2019-08-20,55.18000030517578
2018-11-05,55.0
2019-07-19,55.060001373291016
2018-10-04,54.459999084472656
2019-06-17,54.22999954223633
2019-05-16,53.58000183105469
2018-08-01,54.130001068115234
2019-03-13,53.36000061035156
2019-12-03,54.25
2020-02-20,54.720001220703125
2019-12-06,55.099998474121094
2020-05-12,54.470001220703125
2019-12-09,54.13999938964844
2020-02-26,54.93000030517578
2020-05-15,55.40999984741211
2019-03-28,55.650001525878906
2018-09-17,55.9900016784668
2018-08-16,56.040000915527344
2018-10-19,55.779998779296875
2019-04-29,55.439998626708984
2019-01-23,55.11000061035156
2019-09-04,54.20000076293945
2018-11-20,52.52000045776367
2019-07-02,51.83000183105469
2019-05-31,50.349998474121094
2019-12-12,50.20000076293945
2020-05-18,50.45000076293945
2019-09-27,51.43000030517578
2020-03-03,50.599998474121094
2020-05-21,49.08000183105469
2019-05-14,48.95000076293945
2018-08-31,48.470001220703125
2018-07-30,47.349998474121094
2018-10-02,47.90999984741211
2019-04-12,49.619998931884766
2019-03-11,48.939998626708984
2019-02-07,49.150001525878906
2019-07-17,48.650001525878906
2019-09-19,46.7599983215332
2019-10-21,46.9900016784668
2019-12-18,46.56999969482422
2020-03-06,46.099998474121094
2019-10-03,47.90999984741211
2020-03-09,48.72999954223633
2020-05-27,47.7599983215332
2019-12-24,48.650001525878906
2020-03-12,49.83000183105469
2018-12-20,49.529998779296875
2019-08-01,50.459999084472656
2018-08-14,51.15999984741211
2018-07-13,51.65999984741211
2018-10-17,52.2599983215332
2019-05-29,53.529998779296875
2019-03-26,52.209999084472656
2019-02-22,51.63999938964844
2019-10-04,52.29999923706055
2019-11-05,52.04999923706055
2019-12-27,52.33000183105469
2020-06-02,51.380001068115234
2019-12-30,50.15999984741211
2020-03-18,50.279998779296875
2020-06-05,49.040000915527344
2019-07-15,49.47999954223633
2018-12-03,49.68000030517578
2019-06-13,50.31999969482422
2019-01-04,48.91999816894531
2018-08-29,48.29999923706055
2019-02-05,49.61000061035156
2018-11-01,49.470001220703125
2019-08-16,48.58000183105469
2019-04-10,48.40999984741211
2019-09-17,49.25
2019-10-15,51.099998474121094
2020-01-02,51.540000915527344
2020-06-08,51.560001373291016
2019-10-18,51.290000915527344
2020-03-24,51.150001525878906
2020-06-11,51.619998931884766
2020-01-08,51.70000076293945
2019-04-25,51.5
2019-07-30,52.7400016784668
2019-02-20,52.22999954223633
2018-07-11,52.81999969482422
2018-09-13,54.0
2018-10-15,54.369998931884766
2019-06-28,53.70000076293945
2018-12-18,53.29999923706055
2018-11-16,54.40999984741211
2019-10-02,55.189998626708984
2020-03-27,55.41999816894531
2020-01-10,54.939998626708984
2019-10-24,55.34000015258789
2020-03-30,54.689998626708984
2020-06-17,54.560001373291016
2020-01-14,55.08000183105469
2020-04-02,54.65999984741211
2019-01-02,54.27000045776367
2019-08-14,54.63999938964844
2018-10-30,54.36000061035156
2019-06-11,54.720001220703125
2019-05-10,53.90999984741211
2019-04-08,53.88999938964844
2018-08-27,54.599998474121094
2018-07-26,55.189998626708984
2018-09-28,55.66999816894531
2019-03-07,55.810001373291016
2019-10-30,56.060001373291016
2020-01-17,56.279998779296875
2020-06-23,54.58000183105469
2020-04-08,55.61000061035156
2020-06-26,55.70000076293945
2019-03-22,56.86000061035156
2019-01-17,57.75
2019-08-29,57.380001068115234
2018-11-14,57.709999084472656
2019-06-26,56.709999084472656
2018-09-11,56.470001220703125
2018-07-09,56.36000061035156
2018-08-10,56.40999984741211
2019-04-23,56.5099983215332
2019-09-30,56.45000076293945
2020-01-23,56.349998474121094
2019-11-08,56.45000076293945
2020-04-14,56.529998779296875
2019-11-11,56.11000061035156
2020-01-29,56.5099983215332
2020-04-17,55.849998474121094
2018-07-24,55.81999969482422
2018-09-26,55.060001373291016
2019-05-08,54.22999954223633
2019-03-05,53.7599983215332
2019-02-01,53.61000061035156
2018-12-31,53.630001068115234
2018-11-29,53.06999969482422
2019-08-12,52.63999938964844
2019-07-11,52.880001068115234
2019-09-13,53.31999969482422
2019-11-14,53.22999954223633
2020-04-20,53.16999816894531
2020-02-04,53.2599983215332
2020-04-23,52.06999969482422
2018-12-14,51.77000045776367
2019-08-27,50.70000076293945
2018-08-08,49.84000015258789
2018-10-11,49.06999969482422
2018-11-12,49.369998931884766
2019-07-26,48.040000915527344
2019-06-24,47.66999816894531
2019-05-23,47.27000045776367
2019-03-20,47.540000915527344
2019-01-15,48.25
2019-11-20,49.0099983215332
2020-02-07,48.83000183105469
2020-02-10,47.7599983215332
2020-04-29,47.5
2019-11-26,47.869998931884766
2020-02-13,47.9900016784668
2019-01-30,47.72999954223633
2018-08-23,46.79999923706055
2018-09-24,46.939998626708984
2018-11-27,47.40999984741211
2018-10-26,47.58000183105469
2019-07-09,47.5
2019-06-07,47.0099983215332
2019-05-06,44.91999816894531
2019-04-04,43.65999984741211
2019-09-11,41.689998626708984
2019-11-29,39.93000030517578
2020-05-05,40.41999816894531
2019-12-02,41.189998626708984
2020-02-19,41.970001220703125
2020-05-08,40.209999084472656
2019-05-21,38.86000061035156
2019-03-18,34.70000076293945
2018-09-07,34.52000045776367
2018-08-06,34.58000183105469
2018-10-09,31.600000381469727
2019-02-14,32.59000015258789
2018-12-12,30.299999237060547
2019-07-24,29.75
2019-09-26,27.530000686645508
2019-10-28,29.1200008392334
2019-12-05,30.049999237060547
2020-05-11,28.389999389648438
2019-07-03,30.18000030517578
2020-02-25,30.399999618530273
2020-05-14,30.760000228881836
2020-02-28,32.06999969482422
2019-08-08,32.15999984741211
2019-06-05,34.41999816894531
2018-07-20,34.04999923706055
2018-08-21,35.06999969482422
2018-10-24,35.41999816894531
2019-04-02,36.869998931884766
2019-03-01,37.13999938964844
2019-01-28,37.31999969482422
2018-12-27,38.810001373291016
2019-09-09,38.27000045776367
2020-03-02,37.84000015258789
2020-05-20,35.029998779296875
2019-12-17,34.720001220703125
2020-03-05,36.720001220703125
2019-02-12,35.849998474121094
2019-01-11,35.31999969482422
2018-12-10,36.060001373291016
2019-08-23,36.4900016784668
2018-11-08,37.66999816894531
2019-07-22,38.0099983215332
2019-06-20,39.04999923706055
2018-09-05,41.5
2019-04-17,40.970001220703125
2019-09-24,40.060001373291016
2019-12-20,39.90999984741211
2020-05-26,40.630001068115234
2019-04-30,40.209999084472656
2019-12-23,40.81999969482422
2020-03-11,41.47999954223633
2020-05-29,40.380001068115234
2019-12-26,38.9900016784668
2020-06-01,36.95000076293945
2019-05-02,35.75
2019-02-27,36.79999923706055
2018-11-23,40.0099983215332
2019-08-06,40.22999954223633
2018-07-18,40.58000183105469
2018-09-20,39.93000030517578
2018-10-22,38.97999954223633
2019-07-05,40.63999938964844
2019-06-03,42.209999084472656
2019-10-09,42.279998779296875
2019-10-11,41.33000183105469
2020-03-17,41.959999084472656
2020-06-04,42.599998474121094
2019-10-14,43.61000061035156
2020-03-20,43.400001525878906
2018-11-06,45.060001373291016
2019-06-18,45.20000076293945
2019-05-17,43.5099983215332
2019-04-15,43.7599983215332
2019-03-14,39.529998779296875
2019-01-09,40.2400016784668
2018-08-02,39.59000015258789
2018-10-05,43.34000015258789
2019-08-21,43.70000076293945
2019-10-17,43.29999923706055
2020-03-23,42.36000061035156
2020-06-10,42.02000045776367
2019-02-25,42.20000076293945
2020-01-07,40.59000015258789
2020-03-26,39.900001525878906
2019-10-23,40.119998931884766
