Dates,NUE
2019-11-22,64.44999694824219
2019-03-25,63.119998931884766
2019-02-21,62.970001220703125
2018-12-19,63.779998779296875
2018-07-12,64.20999908447266
2018-09-14,65.58000183105469
2018-08-13,65.55999755859375
2018-10-16,64.69000244140625
2019-07-31,64.2300033569336
2019-05-28,64.58000183105469
2019-04-26,63.599998474121094
2020-04-28,61.0
2019-11-25,61.790000915527344
2020-02-12,60.060001373291016
2020-05-01,59.0
2020-05-04,59.040000915527344
2019-06-12,58.790000915527344
2019-04-09,58.40999984741211
2019-03-08,58.529998779296875
2019-02-04,57.63999938964844
2018-07-27,58.20000076293945
2018-08-28,56.20000076293945
2019-01-03,56.2599983215332
2019-08-15,57.040000915527344
2018-10-31,56.91999816894531
2019-09-16,58.70000076293945
2020-02-18,59.68000030517578
2020-05-07,60.58000183105469
2018-08-17,60.790000915527344
2019-12-04,61.290000915527344
2020-02-21,63.150001525878906
2018-12-17,63.91999816894531
2019-08-30,63.29999923706055
2018-11-15,62.5099983215332
2019-07-29,62.27000045776367
2019-06-27,63.349998474121094
2019-04-24,61.84000015258789
2018-07-10,62.599998474121094
2018-09-12,63.18000030517578
2019-02-19,61.22999954223633
2019-01-18,60.720001220703125
2020-02-24,59.47999954223633
2020-05-13,59.709999084472656
2019-12-10,58.70000076293945
2020-02-27,58.25
2019-12-13,59.689998626708984
2020-05-19,59.56999969482422
2019-03-06,62.08000183105469
2018-11-30,61.189998626708984
2019-08-13,58.279998779296875
2019-07-12,59.619998931884766
2019-06-10,57.400001525878906
2019-05-09,58.119998931884766
2018-07-25,57.36000061035156
2018-09-27,56.77000045776367
2018-10-29,55.29999923706055
2019-10-16,56.47999954223633
2019-12-16,55.189998626708984
2020-03-04,55.0
2020-05-22,53.70000076293945
2019-10-01,52.2599983215332
2019-12-19,51.439998626708984
2018-09-10,50.529998779296875
2019-05-24,51.59000015258789
2018-08-09,52.2400016784668
2019-04-22,51.95000076293945
2019-03-21,50.869998931884766
2019-01-16,51.7599983215332
2019-08-28,52.65999984741211
2018-11-13,54.27000045776367
2018-10-12,54.18000030517578
2019-06-25,55.9900016784668
2020-03-10,55.779998779296875
2020-05-28,56.189998626708984
2019-10-07,56.209999084472656
2020-03-13,56.38999938964844
2019-10-10,56.0
2020-03-16,56.619998931884766
2020-06-03,58.18000030517578
2018-11-28,58.119998931884766
2018-09-25,57.86000061035156
2018-07-23,57.0099983215332
2018-08-24,57.849998474121094
2019-07-10,57.65999984741211
2019-05-07,60.209999084472656
2019-04-05,60.27000045776367
2019-03-04,59.7400016784668
2019-01-31,61.2599983215332
2019-09-12,61.470001220703125
2019-12-31,61.93000030517578
2020-03-19,61.119998931884766
2020-01-03,59.97999954223633
2020-06-09,59.31999969482422
2019-02-15,59.650001525878906
2019-01-14,60.40999984741211
2018-07-06,62.0099983215332
2018-08-07,60.70000076293945
2018-10-10,60.619998931884766
2018-12-13,59.25
2019-08-26,60.16999816894531
2019-07-25,61.439998626708984
2019-05-22,61.560001373291016
2019-03-19,61.36000061035156
2020-01-06,61.15999984741211
2020-03-25,60.900001525878906
2020-06-12,60.97999954223633
2019-10-22,60.779998779296875
2020-01-09,60.5
2020-06-15,60.779998779296875
2019-10-25,60.47999954223633
2020-03-31,59.5
2020-06-18,58.470001220703125
2019-04-03,57.58000183105469
2018-08-22,59.189998626708984
2018-10-25,59.529998779296875
2019-01-29,59.189998626708984
2018-12-28,58.790000915527344
2018-11-26,58.869998931884766
2019-08-09,59.279998779296875
2019-07-08,59.0099983215332
2019-06-06,57.7599983215332
2019-09-10,58.22999954223633
2020-01-15,56.95000076293945
2020-04-03,57.439998626708984
2019-10-31,57.0
2020-04-06,57.619998931884766
2020-06-24,58.11000061035156
2018-11-09,59.209999084472656
2019-07-23,59.91999816894531
2019-06-21,60.09000015258789
2019-05-20,60.720001220703125
2019-04-18,60.88999938964844
2018-09-06,60.70000076293945
2018-10-08,60.08000183105469
2019-02-13,58.95000076293945
2018-12-11,58.2400016784668
2019-09-25,58.400001525878906
2020-01-21,58.5
2020-04-09,58.119998931884766
2019-11-06,58.84000015258789
2020-01-24,58.02000045776367
2020-01-27,57.529998779296875
2020-04-15,57.68000030517578
2018-12-26,58.369998931884766
2019-08-07,58.279998779296875
2019-06-04,57.380001068115234
2018-09-21,56.20000076293945
2018-07-19,56.790000915527344
2018-08-20,56.959999084472656
2018-10-23,55.599998474121094
2019-05-03,56.400001525878906
2019-04-01,56.34000015258789
2019-02-28,56.20000076293945
2019-11-12,55.880001068115234
2020-01-30,55.4900016784668
2019-11-15,56.380001068115234
2020-04-21,55.400001525878906
2019-04-16,54.90999984741211
2019-03-15,54.150001525878906
2019-02-11,55.18000030517578
2019-01-10,53.959999084472656
2019-08-22,52.93000030517578
2018-11-07,53.099998474121094
2018-08-03,53.2400016784668
2018-09-04,51.900001525878906
2019-06-19,52.0
2019-09-23,51.15999984741211
2019-11-18,50.439998626708984
2020-02-05,50.11000061035156
2020-04-24,47.72999954223633
2019-03-29,48.0
2019-11-21,50.25
2020-04-27,50.29999923706055
2020-02-11,50.70000076293945
2020-04-30,50.459999084472656
2019-05-01,51.11000061035156
2019-02-26,52.119998931884766
2019-01-25,51.58000183105469
2018-12-24,51.40999984741211
2019-09-06,51.90999984741211
2018-07-17,51.0
2018-09-19,51.29999923706055
2019-08-05,53.7400016784668
2019-10-08,54.9900016784668
2019-12-11,53.97999954223633
2019-11-27,53.779998779296875
2020-02-14,54.029998779296875
2020-05-06,54.83000183105469
2019-01-08,54.9900016784668
2018-12-07,54.900001525878906
2019-08-20,55.59000015258789
2018-11-05,55.369998931884766
2019-07-19,55.29999923706055
2018-10-04,54.75
2019-06-17,55.04999923706055
2019-05-16,54.119998931884766
2018-08-01,54.970001220703125
2019-03-13,53.97999954223633
2019-12-03,54.400001525878906
2020-02-20,55.540000915527344
2019-12-06,55.369998931884766
2020-05-12,55.34000015258789
2019-12-09,55.08000183105469
2020-02-26,55.470001220703125
2020-05-15,57.04999923706055
2019-03-28,56.599998474121094
2018-09-17,56.04999923706055
2018-08-16,56.689998626708984
2018-10-19,56.04999923706055
2019-04-29,55.900001525878906
2019-01-23,55.369998931884766
2019-09-04,56.279998779296875
2018-11-20,53.849998474121094
2019-07-02,52.900001525878906
2019-05-31,51.52000045776367
2019-12-12,50.93000030517578
2020-05-18,50.75
2019-09-27,51.7599983215332
2020-03-03,51.709999084472656
2020-05-21,50.81999969482422
2019-05-14,49.20000076293945
2018-08-31,49.279998779296875
2018-07-30,48.70000076293945
2018-10-02,48.0099983215332
2019-04-12,49.68000030517578
2019-03-11,49.2400016784668
2019-02-07,49.66999816894531
2019-07-17,49.43000030517578
2019-09-19,48.310001373291016
2019-10-21,47.41999816894531
2019-12-18,47.720001220703125
2020-03-06,46.41999816894531
2019-10-03,47.959999084472656
2020-03-09,49.2599983215332
2020-05-27,48.36000061035156
2019-12-24,49.15999984741211
2020-03-12,50.0
2018-12-20,50.47999954223633
2019-08-01,50.470001220703125
2018-08-14,51.5099983215332
2018-07-13,52.63999938964844
2018-10-17,53.41999816894531
2019-05-29,54.38999938964844
2019-03-26,52.29999923706055
2019-02-22,52.220001220703125
2019-10-04,52.79999923706055
2019-11-05,52.09000015258789
2019-12-27,52.779998779296875
2020-06-02,51.689998626708984
2019-12-30,52.540000915527344
2020-03-18,50.5
2020-06-05,50.63999938964844
2019-07-15,49.83000183105469
2018-12-03,49.86000061035156
2019-06-13,51.52000045776367
2019-01-04,49.79999923706055
2018-08-29,49.040000915527344
2019-02-05,49.709999084472656
2018-11-01,50.02000045776367
2019-08-16,49.2599983215332
2019-04-10,49.130001068115234
2019-09-17,49.290000915527344
2019-10-15,51.18000030517578
2020-01-02,51.709999084472656
2020-06-08,51.56999969482422
2019-10-18,52.369998931884766
2020-03-24,52.150001525878906
2020-06-11,51.90999984741211
2020-01-08,52.720001220703125
2019-04-25,52.130001068115234
2019-07-30,53.150001525878906
2019-02-20,53.31999969482422
2018-07-11,52.849998474121094
2018-09-13,54.0
2018-10-15,54.58000183105469
2019-06-28,54.099998474121094
2018-12-18,53.7599983215332
2018-11-16,54.41999816894531
2019-10-02,56.0
2020-03-27,56.31999969482422
2020-01-10,55.52000045776367
2019-10-24,55.810001373291016
2020-03-30,55.189998626708984
2020-06-17,55.130001068115234
2020-01-14,55.5
2020-04-02,55.11000061035156
2019-01-02,54.40999984741211
2019-08-14,54.849998474121094
2018-10-30,54.849998474121094
2019-06-11,55.869998931884766
2019-05-10,54.38999938964844
2019-04-08,54.27000045776367
2018-08-27,54.599998474121094
2018-07-26,55.47999954223633
2018-09-28,55.83000183105469
2019-03-07,56.0099983215332
2019-10-30,56.380001068115234
2020-01-17,56.54999923706055
2020-06-23,55.58000183105469
2020-04-08,55.77000045776367
2020-06-26,56.0
2019-03-22,57.29999923706055
2019-01-17,58.0
2019-08-29,57.58000183105469
2018-11-14,57.939998626708984
2019-06-26,57.0
2018-09-11,57.79999923706055
2018-07-09,57.119998931884766
2018-08-10,56.439998626708984
2019-04-23,57.20000076293945
2019-09-30,57.15999984741211
2020-01-23,56.72999954223633
2019-11-08,56.83000183105469
2020-04-14,56.84000015258789
2019-11-11,56.84000015258789
2020-01-29,56.93000030517578
2020-04-17,56.369998931884766
2018-07-24,55.90999984741211
2018-09-26,56.83000183105469
2019-05-08,54.5
2019-03-05,54.209999084472656
2019-02-01,53.75
2018-12-31,53.849998474121094
2018-11-29,53.75
2019-08-12,53.5
2019-07-11,52.9900016784668
2019-09-13,53.380001068115234
2019-11-14,53.68000030517578
2020-04-20,53.79999923706055
2020-02-04,53.63999938964844
2020-04-23,53.58000183105469
2018-12-14,52.54999923706055
2019-08-27,51.59000015258789
2018-08-08,51.59000015258789
2018-10-11,49.43000030517578
2018-11-12,52.68000030517578
2019-07-26,49.279998779296875
2019-06-24,47.95000076293945
2019-05-23,48.02000045776367
2019-03-20,47.66999816894531
2019-01-15,48.90999984741211
2019-11-20,49.619998931884766
2020-02-07,50.0
2020-02-10,48.560001373291016
2020-04-29,47.650001525878906
2019-11-26,47.900001525878906
2020-02-13,48.970001220703125
2019-01-30,47.95000076293945
2018-08-23,47.970001220703125
2018-09-24,47.0
2018-11-27,47.4900016784668
2018-10-26,47.91999816894531
2019-07-09,47.5099983215332
2019-06-07,47.2400016784668
2019-05-06,47.439998626708984
2019-04-04,45.40999984741211
2019-09-11,43.08000183105469
2019-11-29,40.369998931884766
2020-05-05,41.65999984741211
2019-12-02,42.7599983215332
2020-02-19,42.720001220703125
2020-05-08,41.63999938964844
2019-05-21,39.689998626708984
2019-03-18,36.810001373291016
2018-09-07,36.52000045776367
2018-08-06,35.95000076293945
2018-10-09,32.560001373291016
2019-02-14,34.0
2018-12-12,31.75
2019-07-24,31.329999923706055
2019-09-26,29.190000534057617
2019-10-28,29.440000534057617
2019-12-05,31.84000015258789
2020-05-11,30.360000610351562
2019-07-03,30.399999618530273
2020-02-25,32.279998779296875
2020-05-14,31.459999084472656
2020-02-28,32.72999954223633
2019-08-08,32.79999923706055
2019-06-05,34.95000076293945
2018-07-20,34.16999816894531
2018-08-21,35.959999084472656
2018-10-24,35.630001068115234
2019-04-02,37.400001525878906
2019-03-01,39.33000183105469
2019-01-28,37.70000076293945
2018-12-27,39.880001068115234
2019-09-09,39.58000183105469
2020-03-02,39.540000915527344
2020-05-20,35.93000030517578
2019-12-17,35.849998474121094
2020-03-05,36.91999816894531
2019-02-12,36.2400016784668
2019-01-11,35.349998474121094
2018-12-10,37.04999923706055
2019-08-23,36.56999969482422
2018-11-08,38.31999969482422
2019-07-22,38.06999969482422
2019-06-20,39.33000183105469
2018-09-05,41.5
2019-04-17,41.619998931884766
2019-09-24,40.150001525878906
2019-12-20,40.25
2020-05-26,41.75
2019-04-30,41.099998474121094
2019-12-23,41.2400016784668
2020-03-11,41.5099983215332
2020-05-29,41.09000015258789
2019-12-26,40.86000061035156
2020-06-01,38.58000183105469
2019-05-02,36.369998931884766
2019-02-27,37.16999816894531
2018-11-23,40.060001373291016
2019-08-06,40.72999954223633
2018-07-18,40.77000045776367
2018-09-20,40.54999923706055
2018-10-22,40.0
2019-07-05,41.06999969482422
2019-06-03,42.459999084472656
2019-10-09,43.540000915527344
2019-10-11,42.16999816894531
2020-03-17,42.27000045776367
2020-06-04,42.84000015258789
2019-10-14,44.0
2020-03-20,43.9900016784668
2018-11-06,46.220001220703125
2019-06-18,45.58000183105469
2019-05-17,44.65999984741211
2019-04-15,44.29999923706055
2019-03-14,41.52000045776367
2019-01-09,41.290000915527344
2018-08-02,39.77000045776367
2018-10-05,45.099998474121094
2019-08-21,44.59000015258789
2019-10-17,43.5
2020-03-23,44.2400016784668
2020-06-10,42.5099983215332
2019-02-25,42.939998626708984
2020-01-07,41.91999816894531
2020-03-26,40.25
2019-10-23,40.959999084472656
