Dates,NUE
2020-05-21,49.36000061035156
2019-05-14,50.16999816894531
2018-08-31,48.4900016784668
2018-07-30,47.709999084472656
2018-10-02,48.7599983215332
2019-04-12,49.90999984741211
2019-03-11,49.029998779296875
2019-02-07,49.189998626708984
2019-07-17,48.93000030517578
2019-09-19,46.95000076293945
2019-10-21,47.400001525878906
2019-12-18,46.61000061035156
2020-03-06,47.29999923706055
2019-10-03,48.810001373291016
2020-03-09,48.97999954223633
2020-05-27,48.560001373291016
2019-12-24,49.29999923706055
2020-03-12,50.349998474121094
2018-12-20,50.15999984741211
2019-08-01,51.22999954223633
2018-08-14,52.630001068115234
2018-07-13,53.2599983215332
2018-10-17,53.689998626708984
2019-05-29,53.599998474121094
2019-03-26,53.15999984741211
2019-02-22,53.09000015258789
2019-10-04,52.88999938964844
2019-11-05,52.720001220703125
2019-12-27,52.619998931884766
2020-06-02,52.86000061035156
2019-12-30,50.630001068115234
2020-03-18,51.68000030517578
2020-06-05,49.34000015258789
2019-07-15,50.0099983215332
2018-12-03,50.90999984741211
2019-06-13,50.40999984741211
2019-01-04,49.31999969482422
2018-08-29,49.56999969482422
2019-02-05,50.08000183105469
2018-11-01,49.68000030517578
2019-08-16,48.650001525878906
2019-04-10,48.79999923706055
2019-09-17,50.209999084472656
2019-10-15,52.68000030517578
2020-01-02,51.72999954223633
2020-06-08,52.810001373291016
2019-10-18,51.52000045776367
2020-03-24,51.75
2020-06-11,51.68000030517578
2020-01-08,51.790000915527344
2019-04-25,53.13999938964844
2019-07-30,52.970001220703125
2019-02-20,52.709999084472656
2018-07-11,53.81999969482422
2018-09-13,54.72999954223633
2018-10-15,54.630001068115234
2019-06-28,54.36000061035156
2018-12-18,53.849998474121094
2018-11-16,55.349998474121094
2019-10-02,55.90999984741211
2020-03-27,55.470001220703125
2020-01-10,55.13999938964844
2019-10-24,55.52000045776367
2020-03-30,55.560001373291016
2020-06-17,55.459999084472656
2020-01-14,55.29999923706055
2020-04-02,54.66999816894531
2019-01-02,54.4900016784668
2019-08-14,54.95000076293945
2018-10-30,55.459999084472656
2019-06-11,54.79999923706055
2019-05-10,54.099998474121094
2019-04-08,54.2400016784668
2018-08-27,55.2400016784668
2018-07-26,55.91999816894531
2018-09-28,56.0099983215332
2019-03-07,56.400001525878906
2019-10-30,56.36000061035156
2020-01-17,56.63999938964844
2020-06-23,55.279998779296875
2020-04-08,55.83000183105469
2020-06-26,56.4900016784668
2019-03-22,57.61000061035156
2019-01-17,57.75
2019-08-29,57.7400016784668
2018-11-14,58.119998931884766
2019-06-26,58.11000061035156
2018-09-11,56.470001220703125
2018-07-09,56.4900016784668
2018-08-10,57.16999816894531
2019-04-23,57.040000915527344
2019-09-30,56.529998779296875
2020-01-23,56.88999938964844
2019-11-08,56.77000045776367
2020-04-14,56.65999984741211
2019-11-11,56.79999923706055
2020-01-29,56.68000030517578
2020-04-17,56.08000183105469
2018-07-24,56.279998779296875
2018-09-26,55.119998931884766
2019-05-08,54.38999938964844
2019-03-05,53.93000030517578
2019-02-01,53.810001373291016
2018-12-31,53.68000030517578
2018-11-29,53.5
2019-08-12,52.77000045776367
2019-07-11,53.369998931884766
2019-09-13,54.0
2019-11-14,53.43000030517578
2020-04-20,53.349998474121094
2020-02-04,53.810001373291016
2020-04-23,52.36000061035156
2018-12-14,51.970001220703125
2019-08-27,51.75
2018-08-08,50.33000183105469
2018-10-11,49.18000030517578
2018-11-12,49.470001220703125
2019-07-26,48.060001373291016
2019-06-24,48.86000061035156
2019-05-23,47.4900016784668
2019-03-20,47.939998626708984
2019-01-15,48.84000015258789
2019-11-20,49.52000045776367
2020-02-07,49.04999923706055
2020-02-10,47.91999816894531
2020-04-29,47.65999984741211
2019-11-26,48.34000015258789
2020-02-13,48.369998931884766
2019-01-30,47.95000076293945
2018-08-23,47.150001525878906
2018-09-24,47.38999938964844
2018-11-27,47.709999084472656
2018-10-26,47.849998474121094
2019-07-09,48.56999969482422
2019-06-07,47.290000915527344
2019-05-06,44.970001220703125
2019-04-04,43.66999816894531
2019-09-11,41.810001373291016
2019-11-29,41.349998474121094
2020-05-05,42.70000076293945
2019-12-02,41.869998931884766
2020-02-19,43.189998626708984
2020-05-08,40.77000045776367
2019-05-21,39.61000061035156
2019-03-18,34.720001220703125
2018-09-07,37.130001068115234
2018-08-06,35.43000030517578
2018-10-09,31.770000457763672
2019-02-14,35.84000015258789
2018-12-12,30.639999389648438
2019-07-24,30.989999771118164
2019-09-26,29.350000381469727
2019-10-28,30.81999969482422
2019-12-05,30.6299991607666
2020-05-11,28.420000076293945
2019-07-03,31.979999542236328
2020-02-25,31.200000762939453
2020-05-14,33.540000915527344
2020-02-28,33.36000061035156
2019-08-08,34.91999816894531
2019-06-05,36.02000045776367
2018-07-20,35.900001525878906
2018-08-21,35.939998626708984
2018-10-24,35.650001525878906
2019-04-02,37.5099983215332
2019-03-01,37.31999969482422
2019-01-28,39.04999923706055
2018-12-27,39.43000030517578
2019-09-09,38.790000915527344
2020-03-02,38.380001068115234
2020-05-20,35.529998779296875
2019-12-17,35.5099983215332
2020-03-05,37.33000183105469
2019-02-12,36.529998779296875
2019-01-11,36.04999923706055
2018-12-10,36.400001525878906
2019-08-23,37.720001220703125
2018-11-08,37.869998931884766
2019-07-22,40.5
2019-06-20,40.4900016784668
2018-09-05,42.5
2019-04-17,41.189998626708984
2019-09-24,41.0
2019-12-20,41.060001373291016
2020-05-26,40.75
2019-04-30,40.5
2019-12-23,40.90999984741211
2020-03-11,42.20000076293945
2020-05-29,40.630001068115234
2019-12-26,39.0099983215332
2020-06-01,37.31999969482422
2019-05-02,37.4900016784668
2019-02-27,38.06999969482422
2018-11-23,40.86000061035156
2019-08-06,40.40999984741211
2018-07-18,40.68000030517578
2018-09-20,40.0
2018-10-22,39.47999954223633
2019-07-05,41.5099983215332
2019-06-03,43.099998474121094
2019-10-09,42.54999923706055
2019-10-11,42.2599983215332
2020-03-17,42.459999084472656
2020-06-04,43.22999954223633
2019-10-14,44.099998474121094
2020-03-20,44.63999938964844
2018-11-06,45.470001220703125
2019-06-18,45.4900016784668
2019-05-17,44.25
2019-04-15,44.099998474121094
2019-03-14,39.65999984741211
2019-01-09,41.20000076293945
2018-08-02,41.91999816894531
2018-10-05,44.59000015258789
2019-08-21,44.0
2019-10-17,43.52000045776367
2020-03-23,42.70000076293945
2020-06-10,42.29999923706055
2019-02-25,42.220001220703125
2020-01-07,40.66999816894531
2020-03-26,41.41999816894531
2019-10-23,40.599998474121094
