Dates,NUE
2020-02-06,64.83000183105469
2019-11-22,64.56999969482422
2019-03-25,63.459999084472656
2019-02-21,63.650001525878906
2018-12-19,64.83000183105469
2018-07-12,65.41999816894531
2018-09-14,65.62999725341797
2018-08-13,66.02999877929688
2018-10-16,65.05000305175781
2019-07-31,64.80000305175781
2019-05-28,64.69999694824219
2019-04-26,63.880001068115234
2020-04-28,61.79999923706055
2019-11-25,61.790000915527344
2020-02-12,60.68000030517578
2020-05-01,59.66999816894531
2020-05-04,59.130001068115234
2019-06-12,59.09000015258789
2019-04-09,58.900001525878906
2019-03-08,59.52000045776367
2019-02-04,58.97999954223633
2018-07-27,59.0099983215332
2018-08-28,58.189998626708984
2019-01-03,57.349998474121094
2019-08-15,57.779998779296875
2018-10-31,58.150001525878906
2019-09-16,59.720001220703125
2020-02-18,60.150001525878906
2020-05-07,60.869998931884766
2018-08-17,62.20000076293945
2019-12-04,62.4900016784668
2020-02-21,64.25
2018-12-17,64.4800033569336
2019-08-30,63.5099983215332
2018-11-15,63.29999923706055
2019-07-29,64.11000061035156
2019-06-27,63.93000030517578
2019-04-24,63.06999969482422
2018-07-10,63.810001373291016
2018-09-12,63.18000030517578
2019-02-19,61.41999816894531
2019-01-18,61.43000030517578
2020-02-24,59.84000015258789
2020-05-13,60.72999954223633
2019-12-10,59.0099983215332
2020-02-27,59.65999984741211
2019-12-13,60.4900016784668
2020-05-19,60.4900016784668
2019-03-06,62.779998779296875
2018-11-30,61.779998779296875
2019-08-13,59.189998626708984
2019-07-12,60.599998474121094
2019-06-10,57.70000076293945
2019-05-09,58.27000045776367
2018-07-25,57.720001220703125
2018-09-27,56.9900016784668
2018-10-29,57.439998626708984
2019-10-16,57.20000076293945
2019-12-16,55.790000915527344
2020-03-04,56.2599983215332
2020-05-22,54.02000045776367
2019-10-01,53.27000045776367
2019-12-19,51.720001220703125
2018-09-10,52.33000183105469
2019-05-24,52.470001220703125
2018-08-09,52.810001373291016
2019-04-22,52.22999954223633
2019-03-21,52.45000076293945
2019-01-16,52.380001068115234
2019-08-28,54.13999938964844
2018-11-13,54.599998474121094
2018-10-12,55.400001525878906
2019-06-25,56.380001068115234
2020-03-10,56.5099983215332
2020-05-28,56.650001525878906
2019-10-07,56.630001068115234
2020-03-13,56.630001068115234
2019-10-10,57.09000015258789
2020-03-16,58.16999816894531
2020-06-03,58.88999938964844
2018-11-28,58.20000076293945
2018-09-25,58.0
2018-07-23,57.130001068115234
2018-08-24,58.58000183105469
2019-07-10,58.5099983215332
2019-05-07,61.279998779296875
2019-04-05,60.849998474121094
2019-03-04,61.560001373291016
2019-01-31,61.97999954223633
2019-09-12,62.310001373291016
2019-12-31,61.93000030517578
2020-03-19,61.349998474121094
2020-01-03,60.380001068115234
2020-06-09,59.869998931884766
2019-02-15,60.040000915527344
2019-01-14,61.72999954223633
2018-07-06,62.119998931884766
2018-08-07,60.75
2018-10-10,60.880001068115234
2018-12-13,60.06999969482422
2019-08-26,61.72999954223633
2019-07-25,61.70000076293945
2019-05-22,62.040000915527344
2019-03-19,61.59000015258789
2020-01-06,61.709999084472656
2020-03-25,61.43000030517578
2020-06-12,60.97999954223633
2019-10-22,61.11000061035156
2020-01-09,61.2599983215332
2020-06-15,60.90999984741211
2019-10-25,60.54999923706055
2020-03-31,59.599998474121094
2020-06-18,58.470001220703125
2019-04-03,58.9900016784668
2018-08-22,59.61000061035156
2018-10-25,59.849998474121094
2019-01-29,59.209999084472656
2018-12-28,59.310001373291016
2018-11-26,59.4900016784668
2019-08-09,59.70000076293945
2019-07-08,59.0099983215332
2019-06-06,59.02000045776367
2019-09-10,58.349998474121094
2020-01-15,57.4900016784668
2020-04-03,57.540000915527344
2019-10-31,57.65999984741211
2020-04-06,57.79999923706055
2020-06-24,58.79999923706055
2018-11-09,59.75
2019-07-23,59.91999816894531
2019-06-21,60.86000061035156
2019-05-20,60.91999816894531
2019-04-18,61.16999816894531
2018-09-06,60.70000076293945
2018-10-08,60.08000183105469
2019-02-13,59.06999969482422
2018-12-11,58.40999984741211
2019-09-25,58.869998931884766
2020-01-21,58.5
2020-04-09,58.38999938964844
2019-11-06,59.29999923706055
2020-01-24,58.189998626708984
2020-01-27,57.650001525878906
2020-04-15,58.970001220703125
2018-12-26,59.189998626708984
2019-08-07,58.70000076293945
2019-06-04,57.529998779296875
2018-09-21,56.939998626708984
2018-07-19,57.349998474121094
2018-08-20,57.220001220703125
2018-10-23,56.380001068115234
2019-05-03,57.91999816894531
2019-04-01,56.95000076293945
2019-02-28,56.52000045776367
2019-11-12,57.18000030517578
2020-01-30,56.7400016784668
2019-11-15,56.93000030517578
2020-04-21,55.79999923706055
2019-04-16,55.52000045776367
2019-03-15,55.11000061035156
2019-02-11,55.439998626708984
2019-01-10,54.220001220703125
2019-08-22,53.25
2018-11-07,53.90999984741211
2018-08-03,53.5
2018-09-04,51.90999984741211
2019-06-19,52.349998474121094
2019-09-23,51.470001220703125
2019-11-18,51.0
2020-02-05,50.75
2020-04-24,48.540000915527344
2019-03-29,49.81999969482422
2019-11-21,50.43000030517578
2020-04-27,50.599998474121094
2020-02-11,50.970001220703125
2020-04-30,51.04999923706055
2019-05-01,51.65999984741211
2019-02-26,52.290000915527344
2019-01-25,51.81999969482422
2018-12-24,52.439998626708984
2019-09-06,52.150001525878906
2018-07-17,51.560001373291016
2018-09-19,53.18000030517578
2019-08-05,54.790000915527344
2019-10-08,55.40999984741211
2019-12-11,54.380001068115234
2019-11-27,54.220001220703125
2020-02-14,55.209999084472656
2020-05-06,55.43000030517578
2019-01-08,55.11000061035156
2018-12-07,55.150001525878906
2019-08-20,55.83000183105469
2018-11-05,55.400001525878906
2019-07-19,55.47999954223633
2018-10-04,55.5099983215332
2019-06-17,55.380001068115234
2019-05-16,54.619998931884766
2018-08-01,55.189998626708984
2019-03-13,54.25
2019-12-03,55.279998779296875
2020-02-20,55.709999084472656
2019-12-06,56.380001068115234
2020-05-12,55.540000915527344
2019-12-09,55.27000045776367
2020-02-26,56.90999984741211
2020-05-15,57.16999816894531
2019-03-28,57.0
2018-09-17,56.709999084472656
2018-08-16,56.7599983215332
2018-10-19,56.290000915527344
2019-04-29,56.11000061035156
2019-01-23,56.2599983215332
2019-09-04,56.38999938964844
2018-11-20,54.7400016784668
2019-07-02,53.27000045776367
2019-05-31,51.720001220703125
2019-12-12,51.43000030517578
2020-05-18,51.43000030517578
2019-09-27,52.38999938964844
2020-03-03,51.90999984741211
2020-05-21,50.81999969482422
2019-05-14,51.18000030517578
2018-08-31,49.689998626708984
2018-07-30,48.86000061035156
2018-10-02,49.189998626708984
2019-04-12,50.369998931884766
2019-03-11,49.849998474121094
2019-02-07,49.849998474121094
2019-07-17,49.45000076293945
2019-09-19,48.61000061035156
2019-10-21,47.72999954223633
2019-12-18,47.84000015258789
2020-03-06,47.380001068115234
2019-10-03,48.88999938964844
2020-03-09,49.630001068115234
2020-05-27,48.58000183105469
2019-12-24,49.47999954223633
2020-03-12,50.66999816894531
2018-12-20,50.56999969482422
2019-08-01,51.34000015258789
2018-08-14,52.630001068115234
2018-07-13,53.349998474121094
2018-10-17,53.849998474121094
2019-05-29,54.560001373291016
2019-03-26,53.959999084472656
2019-02-22,53.189998626708984
2019-10-04,53.22999954223633
2019-11-05,53.150001525878906
2019-12-27,53.400001525878906
2020-06-02,53.06999969482422
2019-12-30,52.70000076293945
2020-03-18,51.900001525878906
2020-06-05,50.90999984741211
2019-07-15,50.33000183105469
2018-12-03,51.13999938964844
2019-06-13,52.36000061035156
2019-01-04,49.9900016784668
2018-08-29,49.58000183105469
2019-02-05,50.130001068115234
2018-11-01,50.54999923706055
2019-08-16,49.470001220703125
2019-04-10,49.130001068115234
2019-09-17,50.31999969482422
2019-10-15,52.9900016784668
2020-01-02,52.20000076293945
2020-06-08,53.470001220703125
2019-10-18,53.099998474121094
2020-03-24,52.459999084472656
2020-06-11,52.31999969482422
2020-01-08,53.06999969482422
2019-04-25,53.4900016784668
2019-07-30,53.459999084472656
2019-02-20,53.68000030517578
2018-07-11,54.189998626708984
2018-09-13,55.06999969482422
2018-10-15,55.06999969482422
2019-06-28,54.529998779296875
2018-12-18,54.25
2018-11-16,55.959999084472656
2019-10-02,56.290000915527344
2020-03-27,56.40999984741211
2020-01-10,55.52000045776367
2019-10-24,55.9900016784668
2020-03-30,55.560001373291016
2020-06-17,55.630001068115234
2020-01-14,56.040000915527344
2020-04-02,55.290000915527344
2019-01-02,55.0
2019-08-14,55.18000030517578
2018-10-30,55.4900016784668
2019-06-11,55.939998626708984
2019-05-10,55.029998779296875
2019-04-08,54.66999816894531
2018-08-27,55.5099983215332
2018-07-26,56.25
2018-09-28,56.31999969482422
2019-03-07,56.5099983215332
2019-10-30,56.56999969482422
2020-01-17,57.09000015258789
2020-06-23,55.900001525878906
2020-04-08,56.470001220703125
2020-06-26,56.529998779296875
2019-03-22,57.84000015258789
2019-01-17,58.4900016784668
2019-08-29,58.16999816894531
2018-11-14,58.58000183105469
2019-06-26,58.70000076293945
2018-09-11,58.08000183105469
2018-07-09,57.380001068115234
2018-08-10,57.20000076293945
2019-04-23,57.20000076293945
2019-09-30,57.25
2020-01-23,57.34000015258789
2019-11-08,57.0
2020-04-14,57.220001220703125
2019-11-11,56.90999984741211
2020-01-29,56.9900016784668
2020-04-17,56.459999084472656
2018-07-24,56.45000076293945
2018-09-26,56.86000061035156
2019-05-08,54.93000030517578
2019-03-05,54.630001068115234
2019-02-01,54.59000015258789
2018-12-31,54.36000061035156
2018-11-29,53.81999969482422
2019-08-12,53.790000915527344
2019-07-11,53.97999954223633
2019-09-13,54.099998474121094
2019-11-14,54.0
2020-04-20,53.79999923706055
2020-02-04,54.0
2020-04-23,53.58000183105469
2018-12-14,52.599998474121094
2019-08-27,51.790000915527344
2018-08-08,51.59000015258789
2018-10-11,49.86000061035156
2018-11-12,52.68000030517578
2019-07-26,49.66999816894531
2019-06-24,48.88999938964844
2019-05-23,48.279998779296875
2019-03-20,48.209999084472656
2019-01-15,49.2599983215332
2019-11-20,49.63999938964844
2020-02-07,50.0
2020-02-10,48.66999816894531
2020-04-29,48.099998474121094
2019-11-26,48.97999954223633
2020-02-13,49.0099983215332
2019-01-30,48.310001373291016
2018-08-23,48.09000015258789
2018-09-24,47.59000015258789
2018-11-27,48.279998779296875
2018-10-26,48.13999938964844
2019-07-09,48.650001525878906
2019-06-07,47.869998931884766
2019-05-06,47.5
2019-04-04,45.470001220703125
2019-09-11,43.70000076293945
2019-11-29,41.66999816894531
2020-05-05,42.720001220703125
2019-12-02,44.08000183105469
2020-02-19,43.25
2020-05-08,41.900001525878906
2019-05-21,40.93000030517578
2019-03-18,37.599998474121094
2018-09-07,37.33000183105469
2018-08-06,36.41999816894531
2018-10-09,34.58000183105469
2019-02-14,35.84000015258789
2018-12-12,33.689998626708984
2019-07-24,32.529998779296875
2019-09-26,29.719999313354492
2019-10-28,33.869998931884766
2019-12-05,32.209999084472656
2020-05-11,31.399999618530273
2019-07-03,32.650001525878906
2020-02-25,33.56999969482422
2020-05-14,33.779998779296875
2020-02-28,33.939998626708984
2019-08-08,35.13999938964844
2019-06-05,37.15999984741211
2018-07-20,36.13999938964844
2018-08-21,37.06999969482422
2018-10-24,36.40999984741211
2019-04-02,38.06999969482422
2019-03-01,39.40999984741211
2019-01-28,39.56999969482422
2018-12-27,40.90999984741211
2019-09-09,39.7400016784668
2020-03-02,39.970001220703125
2020-05-20,36.29999923706055
2019-12-17,35.849998474121094
2020-03-05,37.630001068115234
2019-02-12,37.290000915527344
2019-01-11,36.400001525878906
2018-12-10,37.119998931884766
2019-08-23,38.36000061035156
2018-11-08,38.90999984741211
2019-07-22,41.349998474121094
2019-06-20,41.20000076293945
2018-09-05,42.9900016784668
2019-04-17,42.22999954223633
2019-09-24,41.61000061035156
2019-12-20,41.220001220703125
2020-05-26,42.150001525878906
2019-04-30,41.45000076293945
2019-12-23,41.77000045776367
2020-03-11,42.27000045776367
2020-05-29,41.63999938964844
2019-12-26,40.86000061035156
2020-06-01,38.709999084472656
2019-05-02,37.5099983215332
2019-02-27,38.150001525878906
2018-11-23,41.36000061035156
2019-08-06,41.25
2018-07-18,41.68000030517578
2018-09-20,41.08000183105469
2018-10-22,40.13999938964844
2019-07-05,41.9900016784668
2019-06-03,43.16999816894531
2019-10-09,43.88999938964844
2019-10-11,42.38999938964844
2020-03-17,42.84000015258789
2020-06-04,43.33000183105469
2019-10-14,44.5099983215332
2020-03-20,44.650001525878906
2018-11-06,46.630001068115234
2019-06-18,46.29999923706055
2019-05-17,44.7599983215332
2019-04-15,45.0
2019-03-14,42.84000015258789
2019-01-09,41.72999954223633
2018-08-02,42.529998779296875
2018-10-05,45.31999969482422
2019-08-21,44.790000915527344
2019-10-17,44.43000030517578
2020-03-23,44.369998931884766
2020-06-10,42.7400016784668
2019-02-25,43.16999816894531
2020-01-07,41.9900016784668
2020-03-26,41.459999084472656
2019-10-23,41.11000061035156
