Dates,RF
2018-07-17,14.3100004196167
2018-09-19,14.239999771118164
2019-08-05,14.510000228881836
2019-10-08,14.199999809265137
2019-12-11,14.550000190734863
2019-11-27,14.489999771118164
2020-02-14,14.260000228881836
2020-05-06,14.40999984741211
2019-01-08,14.489999771118164
2018-12-07,14.529999732971191
2019-08-20,14.949999809265137
2018-11-05,14.760000228881836
2019-07-19,14.859999656677246
2018-10-04,15.170000076293945
2019-06-17,15.039999961853027
2019-05-16,14.970000267028809
2018-08-01,15.020000457763672
2019-03-13,14.949999809265137
2019-12-03,15.079999923706055
2020-02-20,14.920000076293945
2019-12-06,14.850000381469727
2020-05-12,14.680000305175781
2019-12-09,14.65999984741211
2020-02-26,14.899999618530273
2020-05-15,15.029999732971191
2019-03-28,15.069999694824219
2018-09-17,15.510000228881836
2018-08-16,15.710000038146973
2018-10-19,15.699999809265137
2019-04-29,15.8100004196167
2019-01-23,15.640000343322754
2019-09-04,15.890000343322754
2018-11-20,15.15999984741211
2019-07-02,14.979999542236328
2019-05-31,14.40999984741211
2019-12-12,14.390000343322754
2020-05-18,14.130000114440918
2019-09-27,14.550000190734863
2020-03-03,14.489999771118164
2020-05-21,14.270000457763672
2019-05-14,14.09000015258789
2018-08-31,13.520000457763672
2018-07-30,13.5
2018-10-02,13.710000038146973
2019-04-12,14.220000267028809
2019-03-11,13.9399995803833
2019-02-07,14.010000228881836
2019-07-17,14.170000076293945
2019-09-19,13.729999542236328
2019-10-21,13.8100004196167
2019-12-18,13.75
2020-03-06,13.75
2019-10-03,14.25
2020-03-09,14.550000190734863
2020-05-27,14.130000114440918
2019-12-24,14.34000015258789
2020-03-12,14.569999694824219
2018-12-20,14.770000457763672
2019-08-01,14.970000267028809
2018-08-14,15.510000228881836
2018-07-13,15.739999771118164
2018-10-17,15.8100004196167
2019-05-29,16.299999237060547
2019-03-26,16.110000610351562
2019-02-22,16.0
2019-10-04,16.030000686645508
2019-11-05,16.110000610351562
2019-12-27,15.9399995803833
2020-06-02,15.770000457763672
2019-12-30,15.739999771118164
2020-03-18,15.850000381469727
2020-06-05,15.869999885559082
2019-07-15,15.859999656677246
2018-12-03,15.8100004196167
2019-06-13,15.329999923706055
2019-01-04,15.069999694824219
2018-08-29,14.770000457763672
2019-02-05,15.100000381469727
2018-11-01,15.3100004196167
2019-08-16,14.880000114440918
2019-04-10,14.8100004196167
2019-09-17,14.989999771118164
2019-10-15,15.40999984741211
2020-01-02,15.239999771118164
2020-06-08,15.359999656677246
2019-10-18,15.489999771118164
2020-03-24,15.449999809265137
2020-06-11,15.489999771118164
2020-01-08,15.949999809265137
2019-04-25,15.359999656677246
2019-07-30,16.079999923706055
2019-02-20,16.06999969482422
2018-07-11,16.1200008392334
2018-09-13,16.389999389648438
2018-10-15,16.399999618530273
2019-06-28,16.149999618530273
2018-12-18,15.829999923706055
2018-11-16,16.200000762939453
2019-10-02,16.65999984741211
2020-03-27,17.030000686645508
2020-01-10,16.90999984741211
2019-10-24,16.889999389648438
2020-03-30,16.770000457763672
2020-06-17,16.65999984741211
2020-01-14,16.56999969482422
2020-04-02,16.299999237060547
2019-01-02,16.260000228881836
2019-08-14,16.479999542236328
2018-10-30,16.399999618530273
2019-06-11,16.450000762939453
2019-05-10,16.260000228881836
2019-04-08,16.290000915527344
2018-08-27,16.540000915527344
2018-07-26,16.6299991607666
2018-09-28,16.59000015258789
2019-03-07,16.639999389648438
2019-10-30,16.6299991607666
2020-01-17,16.56999969482422
2020-06-23,16.100000381469727
2020-04-08,16.450000762939453
2020-06-26,16.579999923706055
2019-03-22,16.889999389648438
2019-01-17,16.950000762939453
2019-08-29,16.959999084472656
2018-11-14,16.84000015258789
2019-06-26,16.850000381469727
2018-09-11,17.049999237060547
2018-07-09,17.219999313354492
2018-08-10,17.200000762939453
2019-04-23,17.309999465942383
2019-09-30,17.190000534057617
2020-01-23,17.200000762939453
2019-11-08,17.110000610351562
2020-04-14,17.110000610351562
2019-11-11,17.15999984741211
2020-01-29,17.09000015258789
2020-04-17,17.09000015258789
2018-07-24,17.059999465942383
2018-09-26,17.010000228881836
2019-05-08,16.6299991607666
2019-03-05,16.440000534057617
2019-02-01,16.280000686645508
2018-12-31,16.350000381469727
2018-11-29,16.440000534057617
2019-08-12,16.290000915527344
2019-07-11,16.299999237060547
2019-09-13,16.399999618530273
2019-11-14,16.18000030517578
2020-04-20,16.389999389648438
2020-02-04,16.200000762939453
2020-04-23,16.1200008392334
2018-12-14,16.18000030517578
2019-08-27,15.949999809265137
2018-08-08,15.59000015258789
2018-10-11,15.319999694824219
2018-11-12,15.460000038146973
2019-07-26,15.359999656677246
2019-06-24,15.119999885559082
