Dates,RF
2019-10-02,17.0
2020-03-27,17.350000381469727
2020-01-10,17.200000762939453
2019-10-24,17.309999465942383
2020-03-30,16.950000762939453
2020-06-17,16.84000015258789
2020-01-14,16.8700008392334
2020-04-02,16.530000686645508
2019-01-02,16.469999313354492
2019-08-14,16.639999389648438
2018-10-30,16.579999923706055
2019-06-11,16.700000762939453
2019-05-10,16.56999969482422
2019-04-08,16.549999237060547
2018-08-27,16.799999237060547
2018-07-26,16.84000015258789
2018-09-28,16.809999465942383
2019-03-07,16.790000915527344
2019-10-30,16.790000915527344
2020-01-17,16.829999923706055
2020-06-23,16.469999313354492
2020-04-08,16.780000686645508
2020-06-26,16.739999771118164
2019-03-22,17.079999923706055
2019-01-17,17.149999618530273
2019-08-29,17.170000076293945
2018-11-14,17.1200008392334
2019-06-26,17.450000762939453
2018-09-11,17.489999771118164
2018-07-09,17.540000915527344
2018-08-10,17.43000030517578
2019-04-23,17.520000457763672
2019-09-30,17.389999389648438
2020-01-23,17.450000762939453
2019-11-08,17.280000686645508
2020-04-14,17.219999313354492
2019-11-11,17.280000686645508
2020-01-29,17.329999923706055
2020-04-17,17.299999237060547
2018-07-24,17.219999313354492
2018-09-26,17.299999237060547
2019-05-08,16.8799991607666
2019-03-05,16.600000381469727
2019-02-01,16.530000686645508
2018-12-31,16.579999923706055
2018-11-29,16.579999923706055
2019-08-12,16.579999923706055
2019-07-11,16.450000762939453
2019-09-13,16.59000015258789
2019-11-14,16.43000030517578
2020-04-20,16.670000076293945
2020-02-04,16.75
2020-04-23,16.3799991607666
2018-12-14,16.31999969482422
2019-08-27,16.200000762939453
2018-08-08,16.170000076293945
2018-10-11,15.550000190734863
2018-11-12,15.75
2019-07-26,15.680000305175781
2019-06-24,15.65999984741211
2019-05-23,15.59000015258789
2019-03-20,15.949999809265137
2019-01-15,16.309999465942383
2019-11-20,16.68000030517578
2020-02-07,16.770000457763672
2020-02-10,16.34000015258789
2020-04-29,16.299999237060547
2019-11-26,16.59000015258789
2020-02-13,16.709999084472656
2019-01-30,16.610000610351562
2018-08-23,16.579999923706055
2018-09-24,16.520000457763672
2018-11-27,16.479999542236328
2018-10-26,16.690000534057617
2019-07-09,16.450000762939453
2019-06-07,15.899999618530273
2019-05-06,15.760000228881836
2019-04-04,15.149999618530273
2019-09-11,14.5
2019-11-29,13.859999656677246
2020-05-05,14.529999732971191
2019-12-02,14.770000457763672
2020-02-19,14.619999885559082
2020-05-08,14.100000381469727
2019-05-21,13.539999961853027
2019-03-18,11.699999809265137
2018-09-07,11.510000228881836
2018-08-06,11.25
2018-10-09,10.380000114440918
2019-02-14,10.579999923706055
2018-12-12,8.770000457763672
2019-07-24,9.270000457763672
2019-09-26,8.699999809265137
2019-10-28,8.460000038146973
2019-12-05,8.760000228881836
2020-05-11,8.350000381469727
2019-07-03,9.050000190734863
2020-02-25,9.199999809265137
2020-05-14,9.970000267028809
2020-02-28,10.100000381469727
2019-08-08,9.710000038146973
2019-06-05,9.449999809265137
2018-07-20,8.640000343322754
2018-08-21,8.739999771118164
2018-10-24,8.4399995803833
2019-04-02,8.979999542236328
2019-03-01,9.930000305175781
2019-01-28,10.210000038146973
2018-12-27,11.220000267028809
2019-09-09,11.069999694824219
2020-03-02,10.979999542236328
2020-05-20,9.649999618530273
2019-12-17,9.25
2020-03-05,9.710000038146973
2019-02-12,9.75
2019-01-11,9.289999961853027
2018-12-10,9.300000190734863
2019-08-23,9.520000457763672
2018-11-08,10.0
2019-07-22,10.579999923706055
2019-06-20,11.1899995803833
2018-09-05,11.460000038146973
2019-04-17,10.989999771118164
2019-09-24,10.430000305175781
2019-12-20,10.1899995803833
2020-05-26,10.579999923706055
2019-04-30,10.210000038146973
2019-12-23,10.180000305175781
2020-03-11,10.380000114440918
2020-05-29,10.140000343322754
2019-12-26,10.039999961853027
2020-06-01,9.300000190734863
2019-05-02,9.479999542236328
2019-02-27,9.369999885559082
2018-11-23,10.109999656677246
2019-08-06,10.029999732971191
2018-07-18,10.119999885559082
2018-09-20,10.279999732971191
2018-10-22,10.140000343322754
2019-07-05,11.1899995803833
2019-06-03,12.0
2019-10-09,12.220000267028809
2019-10-11,11.5
2020-03-17,11.630000114440918
2020-06-04,11.949999809265137
2019-10-14,12.489999771118164
2020-03-20,12.930000305175781
2018-11-06,14.25
2019-06-18,13.979999542236328
2019-05-17,13.640000343322754
2019-04-15,13.319999694824219
2019-03-14,12.069999694824219
2019-01-09,12.149999618530273
2018-08-02,12.289999961853027
2018-10-05,12.949999809265137
2019-08-21,12.739999771118164
2019-10-17,12.699999809265137
2020-03-23,12.649999618530273
2020-06-10,12.289999961853027
2019-02-25,12.479999542236328
2020-01-07,11.850000381469727
2020-03-26,11.6899995803833
2019-10-23,11.369999885559082
