Dates,RF
2019-01-04,14.67203140258789
2018-08-29,14.739776611328125
2019-02-05,14.894627571105957
2018-11-01,14.884950637817383
2019-08-16,14.410722732543945
2019-04-10,14.43007755279541
2019-09-17,14.623641014099121
2019-10-15,14.933341026306152
2020-01-02,14.894627571105957
2020-06-08,15.107545852661133
2019-10-18,15.030121803283691
2020-03-24,15.039799690246582
2020-06-11,15.262396812438965
2020-01-08,15.552740097045898
2019-04-25,15.697911262512207
2019-07-30,15.7559814453125
2019-02-20,15.659200668334961
2018-07-11,15.87211799621582
2018-09-13,15.988256454467773
2018-10-15,15.939865112304688
2019-06-28,15.74630355834961
2018-12-18,15.581774711608887
2018-11-16,16.017288208007812
2019-10-02,16.443126678466797
2020-03-27,16.64636993408203
2020-01-10,16.510873794555664
2019-10-24,16.36570167541504
2020-03-30,16.336668014526367
2020-06-17,16.230207443237305
2020-01-14,16.15278434753418
2020-04-02,15.881794929504395
2019-01-02,15.910831451416016
2019-08-14,15.988256454467773
2018-10-30,16.04632568359375
2019-06-11,15.988256454467773
2019-05-10,15.881794929504395
2019-04-08,15.959220886230469
2018-08-27,16.133426666259766
2018-07-26,16.297954559326172
2018-09-28,16.05600357055664
2019-03-07,16.201173782348633
2019-10-30,16.10439109802246
2020-01-17,16.075359344482422
2020-06-23,15.891473770141602
2020-04-08,16.14310646057129
2020-06-26,16.294523239135742
2019-03-22,16.646203994750977
2019-01-17,16.67551040649414
2019-08-29,16.607128143310547
2018-11-14,16.450824737548828
2019-06-26,17.01742172241211
2018-09-11,16.7731990814209
2018-07-09,16.841581344604492
2018-08-10,17.027191162109375
2019-04-23,16.929502487182617
2019-09-30,16.90019416809082
2020-01-23,16.851350784301758
2019-11-08,16.7731990814209
2020-04-14,16.802507400512695
2019-11-11,16.861120223999023
2020-01-29,16.763429641723633
2020-04-17,16.724355697631836
2018-07-24,16.763429641723633
2018-09-26,16.69504737854004
2019-05-08,16.382442474365234
2019-03-05,16.196834564208984
2019-02-01,15.972149848937988
2018-12-31,16.069839477539062
2018-11-29,16.167526245117188
2019-08-12,15.972149848937988
2019-07-11,16.060070037841797
2019-09-13,16.10891342163086
2019-11-14,15.933073997497559
2020-04-20,16.265216827392578
2020-02-04,16.0112247467041
2020-04-23,15.87446117401123
2018-12-14,15.845152854919434
2019-08-27,15.796309471130371
2018-08-08,15.356709480285645
2018-10-11,15.092948913574219
2018-11-12,15.171099662780762
2019-07-26,15.044103622436523
2019-06-24,15.249250411987305
2019-05-23,15.210174560546875
2019-03-20,15.493473052978516
2019-01-15,15.88422966003418
2019-11-20,16.187063217163086
2020-02-07,15.972149848937988
2020-02-10,15.942842483520508
2020-04-29,15.903767585754395
2019-11-26,16.03076171875
2020-02-13,16.08937644958496
2019-01-30,16.216371536254883
2018-08-23,16.157758712768555
2018-09-24,15.933073997497559
2018-11-27,16.05030059814453
2018-10-26,16.157758712768555
2019-07-09,15.952611923217773
2019-06-07,15.366477012634277
2019-05-06,14.448201179504395
2019-04-04,14.243054389953613
2019-09-11,13.529924392700195
2019-11-29,13.207551956176758
2020-05-05,14.17467212677002
2019-12-02,13.76437759399414
2020-02-19,14.21374797821045
2020-05-08,13.636114120483398
2019-05-21,12.816563606262207
2019-03-18,10.33816909790039
2018-09-07,11.325577735900879
2018-08-06,10.555397987365723
2018-10-09,9.340886116027832
2019-02-14,9.854337692260742
2018-12-12,8.205366134643555
2019-07-24,8.7681884765625
2019-09-26,7.267327785491943
2019-10-28,8.175743103027344
2019-12-05,8.15599536895752
2020-05-11,7.6227946281433105
2019-07-03,8.738566398620605
2020-02-25,8.620077133178711
2020-05-14,9.725975036621094
2020-02-28,9.54824161529541
2019-08-08,9.380382537841797
2019-06-05,8.8570556640625
2018-07-20,8.195491790771484
2018-08-21,8.284358978271484
2018-10-24,7.968387603759766
2019-04-02,8.7681884765625
2019-03-01,9.271767616271973
2019-01-28,9.982701301574707
2018-12-27,10.871369361877441
2019-09-09,10.535650253295898
2020-03-02,9.992575645446777
2020-05-20,9.173026084899902
2019-12-17,8.738566398620605
2020-03-05,9.400130271911621
2019-02-12,9.281641006469727
2019-01-11,8.7681884765625
2018-12-10,8.975544929504395
2019-08-23,9.301389694213867
2018-11-08,9.666730880737305
2019-07-22,10.348042488098145
2019-06-20,10.555397987365723
2018-09-05,11.118221282958984
2019-04-17,10.614643096923828
2019-09-24,10.041945457458496
2019-12-20,10.032072067260742
2020-05-26,9.854337692260742
2019-04-30,9.52849292755127
2019-12-23,9.725975036621094
2020-03-11,10.190056800842285
2020-05-29,9.686479568481445
2019-12-26,9.202648162841797
2020-06-01,8.807684898376465
2019-05-02,9.222396850585938
2019-02-27,9.074284553527832
2018-11-23,9.903708457946777
2019-08-06,9.518619537353516
2018-07-18,9.923457145690918
2018-09-20,9.814841270446777
2018-10-22,9.824715614318848
2019-07-05,10.821998596191406
2019-06-03,11.829154968261719
2019-10-09,11.355199813842773
2019-10-11,11.16759204864502
2020-03-17,11.335451126098633
2020-06-04,11.552680969238281
2019-10-14,12.155000686645508
2020-03-20,12.930000305175781
2018-11-06,13.329999923706055
2019-06-18,13.84000015258789
2019-05-17,13.460000038146973
2019-04-15,12.65999984741211
2019-03-14,11.399999618530273
2019-01-09,11.899999618530273
2018-08-02,12.15999984741211
2018-10-05,12.579999923706055
2019-08-21,12.359999656677246
2019-10-17,12.359999656677246
2020-03-23,12.0
2020-06-10,12.079999923706055
2019-02-25,12.010000228881836
2020-01-07,11.279999732971191
2020-03-26,11.649999618530273
2019-10-23,10.649999618530273
