Dates,FLS
2019-05-28,53.709999084472656
2019-04-26,53.220001220703125
2020-04-28,51.59000015258789
2019-11-25,50.25
2020-02-12,50.68000030517578
2020-05-01,51.84000015258789
2020-05-04,51.70000076293945
2019-06-12,51.09000015258789
2019-04-09,50.86000061035156
2019-03-08,50.119998931884766
2019-02-04,47.849998474121094
2018-07-27,47.7599983215332
2018-08-28,45.720001220703125
2019-01-03,46.11000061035156
2019-08-15,45.93000030517578
2018-10-31,46.09000015258789
2019-09-16,47.099998474121094
2020-02-18,47.11000061035156
2020-05-07,48.540000915527344
2018-08-17,47.709999084472656
2019-12-04,48.220001220703125
2020-02-21,49.400001525878906
2018-12-17,55.41999816894531
2019-08-30,52.689998626708984
2018-11-15,50.439998626708984
2019-07-29,49.880001068115234
2019-06-27,49.22999954223633
2019-04-24,49.369998931884766
2018-07-10,49.9900016784668
2018-09-12,49.91999816894531
2019-02-19,48.189998626708984
2019-01-18,47.08000183105469
2020-02-24,45.529998779296875
2020-05-13,46.66999816894531
2019-12-10,46.54999923706055
2020-02-27,47.90999984741211
2019-12-13,48.209999084472656
2020-05-19,48.75
2019-03-06,50.75
2018-11-30,49.029998779296875
2019-08-13,46.06999969482422
2019-07-12,46.97999954223633
2019-06-10,45.4900016784668
2019-05-09,45.720001220703125
2018-07-25,46.16999816894531
2018-09-27,45.06999969482422
2018-10-29,43.56999969482422
2019-10-16,42.5
2019-12-16,40.650001525878906
2020-03-04,40.630001068115234
2020-05-22,39.349998474121094
2019-10-01,38.88999938964844
2019-12-19,37.310001373291016
2018-09-10,38.22999954223633
2019-05-24,37.93000030517578
2018-08-09,38.290000915527344
2019-04-22,38.22999954223633
2019-03-21,38.36000061035156
2019-01-16,38.029998779296875
2019-08-28,38.29999923706055
2018-11-13,39.619998931884766
2018-10-12,40.33000183105469
2019-06-25,41.43000030517578
2020-03-10,41.650001525878906
2020-05-28,41.59000015258789
2019-10-07,41.63999938964844
2020-03-13,41.5
2019-10-10,41.97999954223633
2020-03-16,42.40999984741211
2020-06-03,43.310001373291016
2018-11-28,43.040000915527344
2018-09-25,42.38999938964844
2018-07-23,42.119998931884766
2018-08-24,42.779998779296875
2019-07-10,42.06999969482422
2019-05-07,43.2400016784668
2019-04-05,43.95000076293945
2019-03-04,44.15999984741211
2019-01-31,44.560001373291016
2019-09-12,44.4900016784668
2019-12-31,44.720001220703125
2020-03-19,45.18000030517578
2020-01-03,44.779998779296875
2020-06-09,44.119998931884766
2019-02-15,44.56999969482422
2019-01-14,45.939998626708984
2018-07-06,46.63999938964844
2018-08-07,46.7599983215332
2018-10-10,47.81999969482422
2018-12-13,47.880001068115234
2019-08-26,48.59000015258789
2019-07-25,47.189998626708984
2019-05-22,46.970001220703125
2019-03-19,47.060001373291016
2020-01-06,46.33000183105469
2020-03-25,45.849998474121094
2020-06-12,45.66999816894531
2019-10-22,45.150001525878906
2020-01-09,45.45000076293945
2020-06-15,44.349998474121094
2019-10-25,43.95000076293945
2020-03-31,43.369998931884766
2020-06-18,43.040000915527344
2019-04-03,44.099998474121094
2018-08-22,44.779998779296875
2018-10-25,45.029998779296875
2019-01-29,44.849998474121094
2018-12-28,44.70000076293945
2018-11-26,45.25
2019-08-09,45.90999984741211
2019-07-08,45.45000076293945
2019-06-06,45.939998626708984
2019-09-10,45.849998474121094
2020-01-15,43.959999084472656
2020-04-03,44.599998474121094
2019-10-31,44.560001373291016
2020-04-06,44.93000030517578
2020-06-24,45.619998931884766
2018-11-09,46.54999923706055
2019-07-23,47.13999938964844
2019-06-21,47.290000915527344
2019-05-20,47.65999984741211
2019-04-18,48.13999938964844
2018-09-06,48.2400016784668
2018-10-08,47.880001068115234
2019-02-13,47.83000183105469
2018-12-11,48.61000061035156
2019-09-25,49.29999923706055
2020-01-21,49.130001068115234
2020-04-09,49.130001068115234
2019-11-06,49.54999923706055
2020-01-24,49.54999923706055
2020-01-27,50.099998474121094
2020-04-15,50.439998626708984
2018-12-26,50.380001068115234
2019-08-07,49.29999923706055
2019-06-04,49.11000061035156
2018-09-21,49.900001525878906
2018-07-19,49.79999923706055
2018-08-20,49.650001525878906
2018-10-23,48.40999984741211
2019-05-03,54.15999984741211
2019-04-01,51.38999938964844
2019-02-28,50.36000061035156
2019-11-12,49.79999923706055
2020-01-30,49.20000076293945
2019-11-15,49.84000015258789
2020-04-21,48.56999969482422
2019-04-16,49.279998779296875
2019-03-15,49.849998474121094
2019-02-11,51.15999984741211
2019-01-10,50.619998931884766
2019-08-22,49.689998626708984
2018-11-07,50.689998626708984
2018-08-03,50.63999938964844
2018-09-04,49.11000061035156
2019-06-19,49.619998931884766
2019-09-23,49.11000061035156
2019-11-18,47.90999984741211
2020-02-05,48.5
2020-04-24,47.349998474121094
2019-03-29,47.52000045776367
2019-11-21,48.43000030517578
2020-04-27,49.0
2020-02-11,48.88999938964844
2020-04-30,49.439998626708984
2019-05-01,50.22999954223633
2019-02-26,50.29999923706055
2019-01-25,49.400001525878906
2018-12-24,49.439998626708984
2019-09-06,49.2599983215332
2018-07-17,48.84000015258789
2018-09-19,50.0
2019-08-05,50.09000015258789
2019-10-08,51.25
2019-12-11,51.349998474121094
2019-11-27,51.08000183105469
2020-02-14,51.0099983215332
2020-05-06,51.130001068115234
2019-01-08,51.720001220703125
2018-12-07,52.79999923706055
2019-08-20,53.97999954223633
2018-11-05,53.439998626708984
2019-07-19,53.5
2018-10-04,53.08000183105469
2019-06-17,53.81999969482422
2019-05-16,52.54999923706055
2018-08-01,52.459999084472656
2019-03-13,51.66999816894531
2019-12-03,52.880001068115234
2020-02-20,53.15999984741211
2019-12-06,53.38999938964844
2020-05-12,52.869998931884766
2019-12-09,52.08000183105469
2020-02-26,52.18000030517578
2020-05-15,51.81999969482422
2019-03-28,52.619998931884766
2018-09-17,52.84000015258789
2018-08-16,52.63999938964844
2018-10-19,51.9900016784668
2019-04-29,51.84000015258789
2019-01-23,51.54999923706055
2019-09-04,51.7599983215332
2018-11-20,49.380001068115234
2019-07-02,45.529998779296875
2019-05-31,45.25
2019-12-12,45.630001068115234
2020-05-18,44.9900016784668
2019-09-27,45.22999954223633
2020-03-03,45.099998474121094
2020-05-21,43.849998474121094
2019-05-14,44.119998931884766
2018-08-31,42.709999084472656
2018-07-30,42.189998626708984
2018-10-02,42.470001220703125
2019-04-12,43.290000915527344
2019-03-11,42.52000045776367
2019-02-07,42.5099983215332
2019-07-17,42.43000030517578
2019-09-19,41.5
2019-10-21,41.31999969482422
2019-12-18,41.599998474121094
2020-03-06,41.04999923706055
2019-10-03,42.290000915527344
2020-03-09,42.970001220703125
2020-05-27,42.0
2019-12-24,42.529998779296875
2020-03-12,44.290000915527344
2018-12-20,44.08000183105469
2019-08-01,45.93000030517578
2018-08-14,47.189998626708984
2018-07-13,48.060001373291016
2018-10-17,48.20000076293945
2019-05-29,48.790000915527344
2019-03-26,49.720001220703125
2019-02-22,49.630001068115234
2019-10-04,49.0099983215332
2019-11-05,48.43000030517578
2019-12-27,48.08000183105469
2020-06-02,47.47999954223633
2019-12-30,47.65999984741211
2020-03-18,47.2599983215332
2020-06-05,46.95000076293945
2019-07-15,46.970001220703125
2018-12-03,47.06999969482422
2019-06-13,47.7400016784668
2019-01-04,44.9900016784668
2018-08-29,43.97999954223633
2019-02-05,44.599998474121094
2018-11-01,44.619998931884766
2019-08-16,43.40999984741211
2019-04-10,43.31999969482422
2019-09-17,44.0099983215332
2019-10-15,46.41999816894531
2020-01-02,45.2400016784668
2020-06-08,46.11000061035156
2019-10-18,46.33000183105469
2020-03-24,46.38999938964844
2020-06-11,46.650001525878906
2020-01-08,47.47999954223633
2019-04-25,48.380001068115234
2019-07-30,48.59000015258789
2019-02-20,48.79999923706055
2018-07-11,48.75
2018-09-13,49.459999084472656
2018-10-15,50.13999938964844
2019-06-28,50.09000015258789
2018-12-18,49.66999816894531
2018-11-16,49.93000030517578
2019-10-02,50.97999954223633
2020-03-27,50.77000045776367
2020-01-10,49.84000015258789
2019-10-24,50.33000183105469
2020-03-30,49.13999938964844
2020-06-17,49.02000045776367
2020-01-14,49.58000183105469
2020-04-02,48.72999954223633
2019-01-02,48.93000030517578
2019-08-14,49.33000183105469
2018-10-30,48.779998779296875
2019-06-11,48.77000045776367
2019-05-10,48.470001220703125
2019-04-08,48.93000030517578
2018-08-27,48.77000045776367
2018-07-26,49.380001068115234
2018-09-28,49.08000183105469
2019-03-07,49.08000183105469
2019-10-30,49.0099983215332
2020-01-17,49.369998931884766
2020-06-23,47.58000183105469
2020-04-08,48.060001373291016
2020-06-26,47.22999954223633
2019-03-22,48.529998779296875
2019-01-17,48.380001068115234
2019-08-29,48.220001220703125
2018-11-14,48.380001068115234
2019-06-26,49.689998626708984
2018-09-11,49.75
2018-07-09,49.08000183105469
2018-08-10,48.459999084472656
2019-04-23,48.689998626708984
2019-09-30,49.22999954223633
2020-01-23,49.939998626708984
2019-11-08,50.310001373291016
2020-04-14,50.34000015258789
2019-11-11,49.97999954223633
2020-01-29,50.189998626708984
2020-04-17,50.04999923706055
2018-07-24,50.279998779296875
2018-09-26,50.68000030517578
2019-05-08,50.06999969482422
2019-03-05,49.869998931884766
2019-02-01,49.959999084472656
2018-12-31,50.220001220703125
2018-11-29,51.25
2019-08-12,50.779998779296875
2019-07-11,50.0099983215332
2019-09-13,50.18000030517578
2019-11-14,49.880001068115234
2020-04-20,50.4900016784668
2020-02-04,50.86000061035156
2020-04-23,50.290000915527344
2018-12-14,49.900001525878906
2019-08-27,49.11000061035156
2018-08-08,49.27000045776367
2018-10-11,47.84000015258789
2018-11-12,48.150001525878906
2019-07-26,48.630001068115234
2019-06-24,48.66999816894531
2019-05-23,48.29999923706055
2019-03-20,47.86000061035156
2019-01-15,47.84000015258789
2019-11-20,49.290000915527344
2020-02-07,49.40999984741211
2020-02-10,48.54999923706055
2020-04-29,47.439998626708984
2019-11-26,48.119998931884766
2020-02-13,48.630001068115234
2019-01-30,48.119998931884766
2018-08-23,47.08000183105469
2018-09-24,48.9900016784668
2018-11-27,46.5099983215332
2018-10-26,46.439998626708984
2019-07-09,46.130001068115234
2019-06-07,44.27000045776367
2019-05-06,44.099998474121094
2019-04-04,42.77000045776367
2019-09-11,42.06999969482422
2019-11-29,40.20000076293945
2020-05-05,41.650001525878906
2019-12-02,42.540000915527344
2020-02-19,41.5
2020-05-08,40.04999923706055
2019-05-21,37.779998779296875
2019-03-18,33.209999084472656
2018-09-07,32.02000045776367
2018-08-06,30.190000534057617
2018-10-09,26.770000457763672
2019-02-14,28.209999084472656
2018-12-12,24.3799991607666
2019-07-24,23.790000915527344
2019-09-26,21.350000381469727
2019-10-28,21.139999389648438
2019-12-05,22.200000762939453
2020-05-11,20.450000762939453
2019-07-03,21.559999465942383
2020-02-25,24.18000030517578
2020-05-14,24.09000015258789
2020-02-28,23.299999237060547
2019-08-08,22.68000030517578
2019-06-05,24.479999542236328
2018-07-20,23.200000762939453
2018-08-21,25.209999084472656
2018-10-24,24.979999542236328
2019-04-02,26.3799991607666
2019-03-01,28.290000915527344
2019-01-28,28.920000076293945
2018-12-27,29.770000457763672
2019-09-09,27.049999237060547
2020-03-02,26.670000076293945
2020-05-20,24.989999771118164
2019-12-17,23.75
2020-03-05,25.3799991607666
2019-02-12,25.020000457763672
2019-01-11,24.299999237060547
2018-12-10,24.93000030517578
2019-08-23,26.1200008392334
2018-11-08,26.0
2019-07-22,27.350000381469727
2019-06-20,28.600000381469727
2018-09-05,29.770000457763672
2019-04-17,29.1200008392334
2019-09-24,27.920000076293945
2019-12-20,26.93000030517578
2020-05-26,28.209999084472656
2019-04-30,27.5
2019-12-23,27.889999389648438
2020-03-11,27.639999389648438
2020-05-29,26.190000534057617
2019-12-26,25.56999969482422
2020-06-01,23.170000076293945
2019-05-02,23.200000762939453
2019-02-27,23.010000228881836
2018-11-23,25.59000015258789
2019-08-06,25.219999313354492
2018-07-18,25.329999923706055
2018-09-20,25.3700008392334
2018-10-22,25.639999389648438
2019-07-05,27.530000686645508
2019-06-03,28.979999542236328
2019-10-09,28.709999084472656
2019-10-11,26.579999923706055
2020-03-17,27.479999542236328
2020-06-04,28.010000228881836
2019-10-14,29.34000015258789
2020-03-20,29.639999389648438
2018-11-06,32.97999954223633
2019-06-18,33.79999923706055
2019-05-17,32.630001068115234
2019-04-15,31.56999969482422
2019-03-14,28.360000610351562
2019-01-09,28.770000457763672
2018-08-02,28.440000534057617
2018-10-05,30.700000762939453
2019-08-21,29.90999984741211
2019-10-17,28.440000534057617
2020-03-23,28.579999923706055
2020-06-10,27.770000457763672
2019-02-25,28.3700008392334
2020-01-07,27.520000457763672
2020-03-26,27.219999313354492
2019-10-23,27.06999969482422
