Dates,FLS
2019-10-18,45.33000183105469
2020-03-24,46.2599983215332
2020-06-11,46.560001373291016
2020-01-08,47.38999938964844
2019-04-25,47.91999816894531
2019-07-30,48.400001525878906
2019-02-20,47.779998779296875
2018-07-11,48.689998626708984
2018-09-13,49.220001220703125
2018-10-15,50.0
2019-06-28,49.5099983215332
2018-12-18,48.84000015258789
2018-11-16,49.130001068115234
2019-10-02,50.900001525878906
2020-03-27,49.439998626708984
2020-01-10,49.58000183105469
2019-10-24,48.970001220703125
2020-03-30,49.130001068115234
2020-06-17,49.02000045776367
2020-01-14,48.970001220703125
2020-04-02,48.400001525878906
2019-01-02,48.63999938964844
2019-08-14,48.849998474121094
2018-10-30,48.38999938964844
2019-06-11,48.150001525878906
2019-05-10,48.209999084472656
2019-04-08,48.439998626708984
2018-08-27,48.720001220703125
2018-07-26,49.099998474121094
2018-09-28,48.97999954223633
2019-03-07,48.91999816894531
2019-10-30,48.70000076293945
2020-01-17,48.470001220703125
2020-06-23,46.88999938964844
2020-04-08,46.290000915527344
2020-06-26,46.90999984741211
2019-03-22,48.15999984741211
2019-01-17,47.849998474121094
2019-08-29,47.939998626708984
2018-11-14,48.220001220703125
2019-06-26,49.58000183105469
2018-09-11,48.40999984741211
2018-07-09,48.369998931884766
2018-08-10,47.91999816894531
2019-04-23,48.650001525878906
2019-09-30,49.060001373291016
2020-01-23,49.88999938964844
2019-11-08,50.279998779296875
2020-04-14,50.0
2019-11-11,49.849998474121094
2020-01-29,49.709999084472656
2020-04-17,49.650001525878906
2018-07-24,49.77000045776367
2018-09-26,50.68000030517578
2019-05-08,49.880001068115234
2019-03-05,49.779998779296875
2019-02-01,49.709999084472656
2018-12-31,50.209999084472656
2018-11-29,50.650001525878906
2019-08-12,49.810001373291016
2019-07-11,49.88999938964844
2019-09-13,49.529998779296875
2019-11-14,49.5
2020-04-20,50.36000061035156
2020-02-04,50.4900016784668
2020-04-23,49.58000183105469
2018-12-14,48.63999938964844
2019-08-27,49.09000015258789
2018-08-08,48.2599983215332
2018-10-11,47.130001068115234
2018-11-12,47.959999084472656
2019-07-26,48.34000015258789
2019-06-24,48.58000183105469
2019-05-23,46.68000030517578
2019-03-20,46.41999816894531
2019-01-15,47.369998931884766
2019-11-20,49.13999938964844
2020-02-07,48.939998626708984
2020-02-10,47.060001373291016
2020-04-29,46.900001525878906
2019-11-26,47.560001373291016
2020-02-13,48.2599983215332
2019-01-30,46.959999084472656
2018-08-23,46.40999984741211
2018-09-24,45.97999954223633
2018-11-27,45.540000915527344
2018-10-26,46.349998474121094
2019-07-09,45.9900016784668
2019-06-07,43.56999969482422
2019-05-06,41.7400016784668
2019-04-04,41.56999969482422
2019-09-11,40.40999984741211
2019-11-29,40.189998626708984
2020-05-05,41.650001525878906
2019-12-02,40.15999984741211
2020-02-19,41.43000030517578
2020-05-08,38.52000045776367
2019-05-21,36.7400016784668
2019-03-18,30.040000915527344
2018-09-07,31.06999969482422
2018-08-06,28.43000030517578
2018-10-09,25.559999465942383
2019-02-14,25.719999313354492
2018-12-12,22.5
2019-07-24,22.469999313354492
2019-09-26,20.309999465942383
2019-10-28,20.59000015258789
2019-12-05,20.43000030517578
2020-05-11,19.239999771118164
2019-07-03,21.34000015258789
2020-02-25,23.0
2020-05-14,23.940000534057617
2020-02-28,21.690000534057617
2019-08-08,22.489999771118164
2019-06-05,23.889999389648438
2018-07-20,23.139999389648438
2018-08-21,24.100000381469727
2018-10-24,23.760000228881836
2019-04-02,26.18000030517578
2019-03-01,26.68000030517578
2019-01-28,28.739999771118164
2018-12-27,27.190000534057617
2019-09-09,26.1200008392334
2020-03-02,25.6299991607666
2020-05-20,23.860000610351562
2019-12-17,23.100000381469727
2020-03-05,24.799999237060547
2019-02-12,24.81999969482422
2019-01-11,23.93000030517578
2018-12-10,24.65999984741211
2019-08-23,25.43000030517578
2018-11-08,25.530000686645508
2019-07-22,27.100000381469727
2019-06-20,27.68000030517578
2018-09-05,29.639999389648438
2019-04-17,28.170000076293945
2019-09-24,26.549999237060547
2019-12-20,26.889999389648438
2020-05-26,27.239999771118164
2019-04-30,26.649999618530273
2019-12-23,27.43000030517578
2020-03-11,26.780000686645508
2020-05-29,25.010000228881836
2019-12-26,23.399999618530273
2020-06-01,22.190000534057617
2019-05-02,22.979999542236328
2019-02-27,22.440000534057617
2018-11-23,25.389999389648438
2019-08-06,24.270000457763672
2018-07-18,25.020000457763672
2018-09-20,25.15999984741211
2018-10-22,25.200000762939453
2019-07-05,26.979999542236328
2019-06-03,28.420000076293945
2019-10-09,26.81999969482422
2019-10-11,26.100000381469727
2020-03-17,27.040000915527344
2020-06-04,27.15999984741211
2019-10-14,29.09000015258789
2020-03-20,29.610000610351562
2018-11-06,31.59000015258789
2019-06-18,33.630001068115234
2019-05-17,31.84000015258789
2019-04-15,30.1299991607666
2019-03-14,27.0
2019-01-09,28.0
2018-08-02,28.34000015258789
2018-10-05,29.690000534057617
2019-08-21,28.309999465942383
2019-10-17,27.8700008392334
2020-03-23,27.719999313354492
2020-06-10,27.65999984741211
2019-02-25,28.040000915527344
2020-01-07,25.799999237060547
2020-03-26,27.219999313354492
2019-10-23,27.010000228881836
