Dates,ABBV
2018-06-20,99.55000305175781
2018-06-21,97.98999786376953
2018-06-25,96.11000061035156
2018-06-22,94.37999725341797
2018-06-26,93.86000061035156
2018-06-27,93.2699966430664
2018-06-28,92.61000061035156
2018-06-29,94.45999908447266
2018-07-02,93.30000305175781
2018-07-03,94.37000274658203
2018-07-05,95.05999755859375
2018-07-16,97.06999969482422
2018-09-18,98.3499984741211
2019-01-24,98.94999694824219
2019-09-05,97.5
2018-11-21,95.66999816894531
2020-01-13,96.86000061035156
2020-04-01,96.81999969482422
2020-06-19,97.16999816894531
2019-10-29,95.43000030517578
2020-01-16,93.27999877929688
2020-06-22,89.63999938964844
2018-10-03,89.98999786376953
2018-07-31,91.61000061035156
2019-03-12,93.51000213623047
2019-02-08,94.55999755859375
2019-01-07,92.2699966430664
2018-12-06,91.54000091552734
2019-08-19,92.62999725341797
2019-07-18,94.4800033569336
2019-05-15,95.86000061035156
2019-09-20,96.8499984741211
2019-11-01,97.55000305175781
2020-04-07,98.3499984741211
2020-06-25,94.08000183105469
2020-06-16,96.13999938964844
2019-11-04,96.73999786376953
2020-01-22,97.58000183105469
2019-11-07,97.3499984741211
2020-04-13,97.79000091552734
2019-07-01,98.6500015258789
2019-05-30,99.1500015258789
2018-08-15,100.2300033569336
2018-10-18,98.05000305175781
2019-03-27,98.31999969482422
2019-01-22,97.8499984741211
2018-12-21,97.58999633789062
2019-09-03,98.30000305175781
2018-11-19,98.69999694824219
2019-08-02,97.83000183105469
2020-01-28,97.7300033569336
2020-04-16,96.69000244140625
2019-11-13,95.97000122070312
2020-01-31,95.25
2018-12-04,95.08000183105469
2018-11-02,94.3499984741211
2019-07-16,95.16999816894531
2018-08-30,93.7300033569336
2018-10-01,93.94000244140625
2019-06-14,96.37000274658203
2019-05-13,96.4000015258789
2019-04-11,96.16000366210938
2019-02-06,96.05999755859375
2019-09-18,92.23999786376953
2020-02-03,93.12000274658203
2020-04-22,93.33000183105469
2019-11-19,93.9800033569336
2020-02-06,94.63999938964844
2019-11-22,95.11000061035156
2019-03-25,94.88999938964844
2019-02-21,95.16000366210938
2018-12-19,95.63999938964844
2018-07-12,95.3499984741211
2018-09-14,96.5999984741211
2018-08-13,95.80999755859375
2018-10-16,95.2699966430664
2019-07-31,95.37000274658203
2019-05-28,95.26000213623047
2019-04-26,95.38999938964844
2020-04-28,93.37999725341797
2019-11-25,91.08000183105469
2020-02-12,90.5999984741211
2020-05-01,91.9800033569336
2020-05-04,92.41000366210938
2019-06-12,92.4000015258789
2019-04-09,89.98999786376953
2019-03-08,88.52999877929688
2019-02-04,84.58999633789062
2018-07-27,83.12999725341797
2018-08-28,83.19000244140625
2019-01-03,81.52999877929688
2019-08-15,83.16999816894531
2018-10-31,82.87999725341797
2019-09-16,81.58000183105469
2020-02-18,80.6500015258789
2020-05-07,84.41999816894531
2018-08-17,83.83000183105469
2019-12-04,84.2300033569336
2020-02-21,87.22000122070312
2018-12-17,89.70999908447266
2019-08-30,89.52999877929688
2018-11-15,89.88999938964844
2019-07-29,90.87999725341797
2019-06-27,89.4000015258789
2019-04-24,90.29000091552734
2018-07-10,92.0
2018-09-12,92.33999633789062
2019-02-19,89.70999908447266
2019-01-18,88.77999877929688
2020-02-24,86.55000305175781
2020-05-13,87.25
2019-12-10,87.69999694824219
2020-02-27,88.95999908447266
2019-12-13,90.33000183105469
2020-05-19,94.2699966430664
2019-03-06,94.72000122070312
2018-11-30,94.9800033569336
2019-08-13,90.4800033569336
2019-07-12,90.0
2019-06-10,87.87999725341797
2019-05-09,89.44000244140625
2018-07-25,90.16999816894531
2018-09-27,89.98999786376953
2018-10-29,87.16000366210938
2019-10-16,86.87999725341797
2019-12-16,85.5
2020-03-04,86.30000305175781
2020-05-22,86.4800033569336
2019-10-01,88.70999908447266
2019-12-19,86.44000244140625
2018-09-10,89.08999633789062
2019-05-24,89.93000030517578
2018-08-09,92.81999969482422
2019-04-22,92.98999786376953
2019-03-21,91.26000213623047
2019-01-16,88.80000305175781
2019-08-28,89.13999938964844
2018-11-13,90.76000213623047
2018-10-12,92.30000305175781
2019-06-25,91.38999938964844
2020-03-10,88.87999725341797
2020-05-28,88.30999755859375
2019-10-07,86.97000122070312
2020-03-13,85.68000030517578
2019-10-10,86.38999938964844
2020-03-16,87.69000244140625
2020-06-03,89.79000091552734
2018-11-28,89.36000061035156
2018-09-25,89.27999877929688
2018-07-23,88.44000244140625
2018-08-24,82.61000061035156
2019-07-10,80.0999984741211
2019-05-07,78.16000366210938
2019-04-05,79.19000244140625
2019-03-04,81.30999755859375
2019-01-31,80.7300033569336
2019-09-12,80.36000061035156
2019-12-31,80.05999755859375
2020-03-19,79.88999938964844
2020-01-03,79.22000122070312
2020-06-09,79.86000061035156
2019-02-15,80.18000030517578
2019-01-14,80.12000274658203
2018-07-06,81.31999969482422
2018-08-07,80.68000030517578
2018-10-10,81.69999694824219
2018-12-13,81.5199966430664
2019-08-26,80.5999984741211
2019-07-25,79.91000366210938
2019-05-22,80.19000244140625
2019-03-19,80.62000274658203
2020-01-06,80.86000061035156
2020-03-25,80.13999938964844
2020-06-12,79.70999908447266
2019-10-22,80.8499984741211
2020-01-09,80.7300033569336
2020-06-15,79.9000015258789
2019-10-25,79.12999725341797
2020-03-31,79.12000274658203
2020-06-18,78.04000091552734
2019-04-03,78.30999755859375
2018-08-22,79.13999938964844
2018-10-25,79.30000305175781
2019-01-29,80.4000015258789
2018-12-28,81.45999908447266
2018-11-26,81.75
2019-08-09,81.29000091552734
2019-07-08,80.91000366210938
2019-06-06,81.30999755859375
2019-09-10,81.98999786376953
2020-01-15,80.04000091552734
2020-04-03,81.19000244140625
2019-10-31,81.0
2020-04-06,80.48999786376953
2020-06-24,80.9000015258789
2018-11-09,81.11000061035156
2019-07-23,83.48999786376953
2019-06-21,84.7300033569336
2019-05-20,83.37999725341797
2019-04-18,84.18000030517578
2018-09-06,84.0
2018-10-08,83.77999877929688
2019-02-13,83.37999725341797
2018-12-11,83.25
2019-09-25,81.80999755859375
2020-01-21,81.51000213623047
2020-04-09,81.30000305175781
2019-11-06,80.19999694824219
2020-01-24,78.20999908447266
2020-01-27,79.0999984741211
2020-04-15,79.66000366210938
2018-12-26,79.58999633789062
2019-08-07,80.47000122070312
2019-06-04,80.6500015258789
2018-09-21,80.9800033569336
2018-07-19,80.69000244140625
2018-08-20,79.68000030517578
2018-10-23,78.77999877929688
2019-05-03,78.80000305175781
2019-04-01,79.5199966430664
2019-02-28,78.98999786376953
2019-11-12,78.88999938964844
2020-01-30,78.12999725341797
2019-11-15,77.7300033569336
2020-04-21,77.30000305175781
2019-04-16,79.36000061035156
2019-03-15,79.1500015258789
2019-02-11,80.75
2019-01-10,80.08000183105469
2019-08-22,80.38999938964844
2018-11-07,81.5
2018-08-03,81.75
2018-09-04,81.62999725341797
2019-06-19,81.0999984741211
2019-09-23,80.0999984741211
2019-11-18,78.27999877929688
2020-02-05,78.58999633789062
2020-04-24,77.56999969482422
2019-03-29,76.83999633789062
2019-11-21,77.44000244140625
2020-04-27,78.16999816894531
2020-02-11,77.72000122070312
2020-04-30,78.37999725341797
2019-05-01,77.75
2019-02-26,78.9000015258789
2019-01-25,79.25
2018-12-24,79.19999694824219
2019-09-06,79.33999633789062
2018-07-17,79.05000305175781
2018-09-19,79.19999694824219
2019-08-05,78.4800033569336
2019-10-08,79.16999816894531
2019-12-11,79.08000183105469
2019-11-27,79.30999755859375
2020-02-14,70.66999816894531
2020-05-06,68.41000366210938
2019-01-08,70.5999984741211
2018-12-07,72.73999786376953
2019-08-20,73.8499984741211
2018-11-05,74.25
2019-07-19,74.97000122070312
2018-10-04,74.79000091552734
2019-06-17,73.0
2019-05-16,72.44999694824219
2018-08-01,71.73999786376953
2019-03-13,72.4000015258789
2019-12-03,70.30000305175781
2020-02-20,71.0199966430664
2019-12-06,70.30000305175781
2020-05-12,69.86000061035156
2019-12-09,68.94999694824219
2020-02-26,68.81999969482422
2020-05-15,68.75
2019-03-28,68.44000244140625
2018-09-17,67.88999938964844
2018-08-16,67.87000274658203
2018-10-19,69.13999938964844
2019-04-29,68.41000366210938
2019-01-23,67.52999877929688
2019-09-04,67.37999725341797
2018-11-20,67.19999694824219
2019-07-02,65.79000091552734
2019-05-31,66.12000274658203
2019-12-12,65.83999633789062
2020-05-18,64.9000015258789
2019-09-27,65.44999694824219
2020-03-03,66.87000274658203
2020-05-21,65.4800033569336
2019-05-14,65.93000030517578
2018-08-31,64.98999786376953
2018-07-30,64.23999786376953
2018-10-02,64.80999755859375
2019-04-12,66.87999725341797
2019-03-11,68.45999908447266
2019-02-07,67.91999816894531
2019-07-17,68.02999877929688
2019-09-19,67.79000091552734
2019-10-21,66.93000030517578
2019-12-18,66.9800033569336
2020-03-06,66.37999725341797
2019-10-03,67.02999877929688
2020-03-09,66.43000030517578
2020-05-27,65.80000305175781
2019-12-24,66.41999816894531
