Dates,ABBV
2020-05-06,66.80000305175781
2019-01-08,68.0999984741211
2018-12-07,70.33000183105469
2019-08-20,72.27999877929688
2018-11-05,72.31999969482422
2019-07-19,73.77999877929688
2018-10-04,72.61000061035156
2019-06-17,70.87999725341797
2019-05-16,70.88999938964844
2018-08-01,70.95999908447266
2019-03-13,69.8499984741211
2019-12-03,68.54000091552734
2020-02-20,69.69999694824219
2019-12-06,69.12999725341797
2020-05-12,68.30999755859375
2019-12-09,68.0
2020-02-26,68.0999984741211
2020-05-15,67.83999633789062
2019-03-28,67.5999984741211
2018-09-17,66.76000213623047
2018-08-16,66.5
2018-10-19,67.37000274658203
2019-04-29,66.87999725341797
2019-01-23,66.26000213623047
2019-09-04,65.62999725341797
2018-11-20,65.11000061035156
2019-07-02,65.02999877929688
2019-05-31,64.54000091552734
2019-12-12,64.29000091552734
2020-05-18,63.310001373291016
2019-09-27,64.33000183105469
2020-03-03,64.29000091552734
2020-05-21,64.08000183105469
2019-05-14,64.63999938964844
2018-08-31,63.5
2018-07-30,62.65999984741211
2018-10-02,63.06999969482422
2019-04-12,64.97000122070312
2019-03-11,66.33000183105469
2019-02-07,66.5999984741211
2019-07-17,66.80999755859375
2019-09-19,65.4800033569336
2019-10-21,66.08000183105469
2019-12-18,65.48999786376953
2020-03-06,65.4000015258789
2019-10-03,65.95999908447266
2020-03-09,65.48999786376953
2020-05-27,64.93000030517578
2019-12-24,64.44000244140625
2020-03-12,66.43000030517578
2018-12-20,67.0
2019-08-01,66.30999755859375
2018-08-14,65.6500015258789
2018-07-13,68.05999755859375
2018-10-17,70.19000244140625
2019-05-29,70.4800033569336
2019-03-26,69.72000122070312
2019-02-22,70.36000061035156
2019-10-04,70.80999755859375
2019-11-05,71.20999908447266
2019-12-27,72.0
2020-06-02,72.05000305175781
2019-12-30,72.16999816894531
2020-03-18,72.0199966430664
2020-06-05,72.62000274658203
2019-07-15,73.91999816894531
2018-12-03,74.94999694824219
2019-06-13,72.94000244140625
2019-01-04,71.56999969482422
2018-08-29,72.04000091552734
2019-02-05,73.94999694824219
2018-11-01,74.08000183105469
2019-08-16,73.41999816894531
2019-04-10,73.25
2019-09-17,73.19999694824219
2019-10-15,73.56999969482422
2020-01-02,73.38999938964844
2020-06-08,73.80000305175781
2019-10-18,74.33999633789062
2020-03-24,74.6500015258789
2020-06-11,75.20999908447266
2020-01-08,75.8499984741211
2019-04-25,77.75
2019-07-30,77.19000244140625
2019-02-20,76.25
2018-07-11,76.22000122070312
2018-09-13,76.48999786376953
2018-10-15,77.58999633789062
2019-06-28,78.01000213623047
2018-12-18,78.73999786376953
2018-11-16,79.12999725341797
2019-10-02,82.13999938964844
2020-03-27,81.47000122070312
2020-01-10,80.3499984741211
2019-10-24,81.08000183105469
2020-03-30,82.08999633789062
2020-06-17,83.9000015258789
2020-01-14,85.55000305175781
2020-04-02,85.33000183105469
2019-01-02,85.93000030517578
2019-08-14,87.26000213623047
2018-10-30,88.31999969482422
2019-06-11,88.91000366210938
2019-05-10,86.54000091552734
2019-04-08,85.55000305175781
2018-08-27,85.30999755859375
2018-07-26,86.05999755859375
2018-09-28,86.93000030517578
2019-03-07,87.61000061035156
2019-10-30,87.22000122070312
2020-01-17,87.0
2020-06-23,85.58999633789062
2020-04-08,86.12000274658203
2020-06-26,86.26000213623047
2019-03-22,86.77999877929688
2019-01-17,86.37999725341797
2019-08-29,86.20999908447266
2018-11-14,86.2300033569336
2019-06-26,86.75
2018-09-11,87.33000183105469
2018-07-09,88.26000213623047
2018-08-10,89.06999969482422
2019-04-23,89.0199966430664
2019-09-30,88.55999755859375
2020-01-23,89.1500015258789
2019-11-08,89.33000183105469
2020-04-14,89.43000030517578
2019-11-11,89.44999694824219
2020-01-29,88.83000183105469
2020-04-17,88.16000366210938
2018-07-24,87.87999725341797
2018-09-26,88.51000213623047
2019-05-08,87.9000015258789
2019-03-05,87.9800033569336
2019-02-01,88.26000213623047
2018-12-31,88.87000274658203
2018-11-29,89.05000305175781
2019-08-12,88.83000183105469
2019-07-11,87.91999816894531
2019-09-13,86.7699966430664
2019-11-14,88.18000030517578
2020-04-20,88.91999816894531
2020-02-04,87.79000091552734
2020-04-23,87.56999969482422
2018-12-14,87.1500015258789
2019-08-27,84.98999786376953
2018-08-08,82.76000213623047
2018-10-11,84.0
2018-11-12,83.63999938964844
2019-07-26,83.12999725341797
2019-06-24,81.18000030517578
2019-05-23,80.41000366210938
2019-03-20,80.91999816894531
2019-01-15,83.58999633789062
2019-11-20,84.87999725341797
2020-02-07,86.22000122070312
2020-02-10,88.87999725341797
2020-04-29,92.11000061035156
2019-11-26,95.01000213623047
2020-02-13,95.70999908447266
2019-01-30,95.2300033569336
2018-08-23,93.7699966430664
2018-09-24,93.26000213623047
2018-11-27,93.0199966430664
2018-10-26,92.58999633789062
2019-07-09,93.37999725341797
2019-06-07,92.1500015258789
2019-05-06,88.11000061035156
2019-04-04,88.19000244140625
2019-09-11,84.19999694824219
2019-11-29,81.58000183105469
2020-05-05,83.55000305175781
2019-12-02,85.66000366210938
2020-02-19,88.94999694824219
2020-05-08,89.43000030517578
2019-05-21,87.26000213623047
2019-03-18,82.43000030517578
2018-09-07,83.76000213623047
2018-08-06,83.56999969482422
2018-10-09,77.05999755859375
2019-02-14,80.69000244140625
2018-12-12,73.58000183105469
2019-07-24,69.98999786376953
2019-09-26,64.69000244140625
2019-10-28,65.33000183105469
2019-12-05,66.80999755859375
2020-05-11,62.54999923706055
2019-07-03,67.08999633789062
2020-02-25,65.55000305175781
2020-05-14,68.76000213623047
2020-02-28,70.70999908447266
2019-08-08,73.47000122070312
2019-06-05,74.44000244140625
2018-07-20,71.43000030517578
2018-08-21,71.45999908447266
2018-10-24,72.55000305175781
2019-04-02,74.02999877929688
2019-03-01,75.25
2019-01-28,74.77999877929688
2018-12-27,78.55999755859375
2019-09-09,78.66000366210938
2020-03-02,80.29000091552734
2020-05-20,79.62000274658203
2019-12-17,81.58000183105469
2020-03-05,82.5
2019-02-12,82.62999725341797
2019-01-11,80.0199966430664
2018-12-10,80.7300033569336
2019-08-23,81.95999908447266
2018-11-08,82.3499984741211
2019-07-22,83.77999877929688
2019-06-20,82.37000274658203
2018-09-05,82.13999938964844
2019-04-17,81.2300033569336
2019-09-24,80.5
2019-12-20,81.12000274658203
2020-05-26,82.5999984741211
2019-04-30,85.25
2019-12-23,83.55999755859375
2020-03-11,82.44999694824219
2020-05-29,83.9800033569336
2019-12-26,88.47000122070312
2020-06-01,87.7300033569336
2019-05-02,87.43000030517578
2019-02-27,89.41999816894531
2018-11-23,91.30999755859375
2019-08-06,89.55999755859375
2018-07-18,89.9000015258789
2018-09-20,90.3499984741211
2018-10-22,91.7300033569336
2019-07-05,90.30999755859375
2019-06-03,88.55999755859375
2019-10-09,90.0
2019-10-11,89.5999984741211
2020-03-17,90.69000244140625
2020-06-04,90.05000305175781
2019-10-14,89.5999984741211
2020-03-20,90.25
2018-11-06,92.80999755859375
2019-06-18,92.80999755859375
2019-05-17,94.76000213623047
2019-04-15,96.80000305175781
2019-03-14,92.02999877929688
2019-01-09,91.02999877929688
2018-08-02,90.77999877929688
2018-10-05,93.4800033569336
2019-08-21,95.2699966430664
2019-10-17,95.26000213623047
2020-03-23,95.75
2020-06-10,95.81999969482422
2019-02-25,97.05000305175781
2020-01-07,94.3499984741211
2020-03-26,94.31999969482422
2019-10-23,95.04000091552734
